年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
96/02,2801,彰化銀行,         37039704,        123328761,         10483748,         69247083,         10627514,         17166493,        869344968,        151573204,             66295,         24980606,             89287,          7807323,         23015567,        156125435,         45848750,      1016336714,                  0,            492340,         17870272,         18417781,                  0,         10773092,         62094756,                  0,          8629435,          8181978,      1344770553,      1265864384,         78906169,                  0,                  0,         12.71
96/02,2809,京城銀行,          4556117,         24147190,          1470171,          1857278,                  0,          1117439,        140588985,          2118513,             11521,          3861098,            300265,            224751,            844180,          5909604,          4672086,        152792657,                  0,                  0,          1087774,          3600000,                  0,          1829839,         10843343,                  0,            248721,            113484,        181097508,        169891960,         11205548,                  0,                  0,         10.33
96/02,2812,台中銀行,          7968047,         35518697,          1222373,                  0,                  0,          2133348,        198740469,         11767537,             58455,          3783692,                  0,            158849,          4347572,          3250358,          6862550,        239337363,                  0,              1055,            665000,                  0,                  0,            661112,         13040880,            750000,            846642,            284079,        265699039,        250777438,         14921601,                  0,                  0,         11.44
96/02,2820,華票,            677772,          1140000,         80951798,        104441189,             47158,          2054263,                  0,          4439721,                  0,          1456286,                  0,          6083769,          1563209,          4700000,            235349,                  0,                  0,            155904,        176996017,                  0,                  0,          2187683,         16787000,                  0,          2546466,           -753254,        202855165,        184274953,         18580212,                  0,                  0,         11.07
96/02,2834,臺灣企銀,         27580570,         67415524,          6968427,         27327038,          6514911,         31151589,        802016176,         84672711,            125919,         14698258,            143425,          4121974,         10917016,         26925798,         33949979,        932841192,                  0,            255021,         13449711,         24502000,                  0,         11837220,         38735980,                  0,          1153123,              3514,      1083653538,      1043760921,         39892617,                  0,                  0,         10.30
96/02,2836,高銀,          3210724,          5813680,          6276507,                600,          2325151,          1125076,        110554401,         13104551,             76315,          2348364,                  0,          5307572,            807031,         10800397,          3758012,        119848209,                  0,              2981,            517891,          5008312,                  0,            498471,          5034238,          2542403,          2939598,               -540,        150949972,        140434273,         10515699,                  0,                  0,         20.89
96/02,2838,聯邦銀行,          8554163,         19623119,          6114405,          4669624,         12340284,         33171669,        207995334,         40928816,          2905578,          8635211,          2757500,          2616683,         11314730,         24110162,          7912618,        271111920,                  0,             42313,         25099215,         15081400,                  0,            895032,         18280662,             59913,           -916626,            -49493,        361627116,        344252660,         17374456,                  0,                  0,          9.50
96/02,2845,遠東商銀,          3681985,         62691092,         10935071,          7131758,                  0,         21487508,        234237853,            251862,          4468934,          2509075,                  0,          2075751,          5086604,          9968992,          6685493,        279111108,                  0,          4262567,          1448861,         32381700,                  0,            932665,         18787004,          1018638,            101592,           -141127,        354557493,        334791386,         19766107,                  0,                  0,         10.52
96/02,2849,安泰銀行,          4442679,         21316716,          9656541,          3702095,                  0,          6925684,        217597084,                  0,          1301939,          3843274,            195231,         26894134,         16881069,          1140553,          4918522,        238128399,                  0,         35901667,         14413459,          4670000,                  0,            292296,         20000000,            224148,         -6956835,             24237,        312756446,        299464896,         13291550,                  0,                  0,          6.65
