年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
95/03,2801,彰化銀行,        181527765,                  0,         10671070,         65278029,          7317597,         17929372,        828447831,        168035985,             63554,         25119198,             70080,          7035452,         25870518,        156616799,         48155516,      1007110269,                  0,            110874,         15314882,         20365551,                  0,         10530818,         62094756,                  0,          8315080,          8751906,      1337366451,      1258204709,         79161742,                  0,                  0,         12.75
95/03,2809,京城銀行,         29405435,                  0,          2126780,            432403,          1627725,          1193043,        139782834,          1465715,             10537,          3627690,                  0,            208113,          1847990,          6753956,          3843724,        155294280,                  0,                  0,                  0,          3000000,                  0,          1689982,         10843343,                  0,            235341,             67639,        181728265,        170581942,         11146323,                  0,                  0,         10.28
95/03,2812,台中銀行,         46373749,                  0,            642051,                  0,                  0,          2285940,        187109118,          9021220,             35368,          3917609,                  0,            160971,          4748063,          3641571,          6717977,        235272663,                  0,             52002,             15550,                  0,                  0,            553462,         15380144,                  0,         -7339280,                  0,        254294089,        246253225,          8040864,                  0,                  0,          5.23
95/03,2820,華票,          2024747,                  0,         81039449,         98829194,          1200000,          2206738,                  0,          2623143,                  0,          1464968,                  0,          5434220,          1838485,          7430000,            226101,                  0,                  0,             44519,        166825963,                  0,                  0,          1991937,         16787000,                  0,          3165481,            189943,        196660944,        176518520,         20142424,                  0,                  0,         12.00
95/03,2834,臺灣企銀,        127117477,                  0,          5961576,         17419361,          1708035,         25242222,        726064556,        102543686,             68675,         14687231,             73072,          8795918,         15925384,         45227931,         31533983,        884740472,                  0,            171677,          8720319,         29645000,                  0,         15736642,         28735980,                  0,            890757,            204432,      1045607193,      1015776024,         29831169,                  0,                  0,         10.38
95/03,2836,高銀,          9450527,                  0,          7094713,                549,          4567614,            955659,        101625316,         14276956,             81721,          2350587,                  0,          4653691,            792156,         12128867,          4547630,        114817552,                  0,              2125,            478737,          2907920,                  0,            468081,          5034238,          2542403,          2922257,               -321,        145849489,        135350912,         10498577,                  0,                  0,         20.85
95/03,2838,聯邦銀行,         33912257,                  0,          7432944,          7685019,          2521919,         37296003,        195996605,         25128708,          3060690,          8667459,          2757500,          3802597,         15266624,         25799087,          7993824,        263201836,                  0,             35993,         13412490,         13104300,                  0,          1129220,         18253942,             63733,            499611,             34289,        343528325,        324676750,         18851575,                  0,                  0,         10.33
95/03,2845,遠東商銀,         61186013,                  0,          9186696,          7617587,                  0,         22914718,        224482039,            399951,          4267124,          2517837,                  0,          1291603,          3053219,         12314837,          9002969,        257038480,                  0,          2522184,          4366687,         29574713,                  0,          1036175,         18778366,          1014188,          1257939,             10249,        336916787,        315856045,         21060742,                  0,                  0,         11.22
95/03,2849,安泰銀行,         36498012,                  0,          8873658,          4283712,                  0,          8417038,        214485706,                  0,          1334660,          3918571,            195231,         16298571,         15832078,          4732446,          5905540,        231741962,                  0,         39360076,          4879112,          4670000,                  0,            592250,         20000000,            224148,         -1966687,             -1610,        310137237,        291881386,         18255851,                  0,                  0,          9.13
