年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
97/04,2801,彰化銀行,         25594624,         88843996,         14839363,         32381982,          1113614,         15049058,        978028617,        174255975,            119106,         24800231,             52453,         21100272,         20753218,        107683370,         27925299,      1115608800,                  0,          1019663,         16798494,         36568059,                  0,         10723684,         62094756,                  0,         11225557,          7284827,      1396932509,      1316327369,         80605140,                  0,                  0,         12.98
97/04,2809,京城銀行,          6397379,         22061020,          1674382,          3683120,                  0,            713051,        104823661,          1723516,             15196,          3348208,            130741,          4635526,          1176334,          1361054,          1583109,        134229993,                  0,              8214,                  0,            601400,                  0,          1558328,         10512343,            102778,            480656,            -55741,        150382134,        139342098,         11040036,                  0,         10000000,         10.60
97/04,2812,台中銀行,          5938733,         52793172,            537560,                  0,                  0,          2094908,        201741645,         14770415,             90275,          3672458,                  0,            181549,          3392549,          3450987,          3704406,        258881337,                  0,            654605,                  0,          2400000,                  0,            616971,         13719006,            750000,            742399,            293553,        285213264,        269708306,         15504958,                  0,                  0,         11.30
97/04,2820,華票,            616211,                  0,         80338130,         69647582,            304605,          1886154,                  0,          4866743,                  0,          1445293,                  0,          1675061,          1457085,          6580000,            403072,                  0,                  0,            510315,        132038983,                  0,                  0,          1383862,         16787000,                  0,          3998741,            534891,        162236864,        140916232,         21320632,                  0,          2874000,         12.72
97/04,2834,臺灣企銀,         18955235,         73948424,          1899847,         22494519,          4545882,         18061629,        887448434,        111049264,             82236,         14534629,             78684,          3939619,          5134981,         26526473,         27564098,      1018723806,                  0,            433150,          9000490,         29400000,                  0,         11052617,         38735980,                  0,          1660868,           -924099,      1162173383,      1122700634,         39472749,                  0,                  0,         10.19
97/04,2836,高銀,          3143549,         17118004,          1899772,          2643660,          9702694,            783712,        136927280,          4226877,             44891,          2346444,             57837,          4036706,            765228,         10862325,          2885678,        158664207,                  0,             19983,            293092,          1000000,                  0,            616075,          5257982,          2542403,          1581788,            -26879,        183696654,        174341360,          9355294,                  0,                  0,         17.79
97/04,2838,聯邦銀行,          6345996,         42780997,          7675019,          6279718,          6555286,         23513603,        179918155,         36318287,          2479374,          8511227,          2507395,         24632165,         10173727,         20074203,          4981318,        277751334,                  0,            212904,         27843332,          9044300,                  0,            694337,         23188244,             33811,         -5907536,           -225298,        357690949,        340601728,         17089221,                  0,                  0,          7.37
97/04,2845,遠東商銀,          5429143,         87114596,          8871325,          8237504,                  0,         16594447,        210679832,                  0,          2736902,          2377299,                  0,         14261412,          2185036,          6995447,          4365650,        296838709,                  0,          2479110,             50042,         27538328,                  0,            808564,         23413183,              9978,         -4075209,             63694,        358487496,        339075850,         19411646,                  0,                  0,          8.29
97/04,2849,安泰銀行,          2622010,         62535490,          1167615,          1776162,                  0,          3619532,        180500131,                  0,          1072831,          2958195,            213937,         16259922,          6886172,          3227186,          2724695,        217145643,                  0,         34117446,            498600,          1670000,          1414865,            528411,         16796775,          7234374,         -5772869,             26871,        279611997,        261326846,         18285151,                  0,                  0,         10.89
