年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
99/03,2801,彰化銀行,         20429174,         85036426,         20228862,         39087057,                  0,         29621057,      1029850602,        188736758,            179700,         23771833,             50468,         17279700,         14447424,         95893456,         25383370,      1212708760,                  0,          3011096,         11501008,         28514336,                  0,          8255025,         62094756,                  0,         13142061,          8215193,      1468719061,      1385267051,         83452010,                  0,                  0,         13.44
99/03,2809,京城銀行,          2448248,         34582876,            672505,          2392361,                  0,            626272,         94416164,          6766600,             76221,          2996241,             14573,         19708881,            962911,          2911531,          1071992,        132093293,                  0,             11886,         10507231,          5170400,                  0,          1242080,         10512343,            172071,          1845249,            125777,        165663853,        153008413,         12655440,                  0,                  0,         12.04
99/03,2812,台中銀行,          5286729,         63644989,          1681021,          1156022,                  0,          3790987,        236661479,         11326207,            281248,          3242747,                  0,            181549,          2524089,          2990730,          3868704,        296003323,                  0,            128146,          1071500,          9553200,                  0,            539169,         13719006,            766813,          1033799,            286646,        329961036,        314154772,         15806264,                  0,                  0,         11.52
99/03,2820,華票,            219314,                  0,         84580216,         57852944,            782322,          1203533,                  0,          5817082,                  0,          1431132,                  0,            530289,          1032896,         10690000,            276093,                  0,                  0,            216731,        123011241,                  0,                  0,          1060594,         13429600,              2474,          4052073,            710922,        153449728,        135254659,         18195069,                  0,                  0,         13.55
99/03,2834,臺灣企銀,         14308348,         60487861,          5220511,         15891454,          1568835,         15939098,        919788254,        131803579,            100065,         14233401,            174603,          4355102,          3923372,         95704446,         22267065,        960764330,                  0,            414411,          8632600,         44100000,                  0,         12726846,         40285419,                  0,          2812645,             86721,      1187794483,      1144609698,         43184785,                  0,                  0,         10.72
99/03,2836,高銀,          1837705,         24333412,            308072,          5301786,          2181712,            958232,        153682336,          7295413,             45223,          2250070,             62410,          3470736,            804919,         12913711,          2942729,        172195990,                  0,             22190,            135957,          4000000,                  0,            635877,          5257982,          2542403,          1836857,             48330,        202532026,        192846454,          9685572,                  0,                  0,         18.42
99/03,2838,聯邦銀行,          5791937,         61058148,          3691860,          7596016,          5446945,         18693478,        183809531,          4270387,          1113168,          8124841,          2399875,         58966410,          5592994,         14537420,          3476519,        285147892,                  0,             64492,         37009707,          4890000,                  0,            973752,         19484996,             33811,          1027872,            -90871,        366555590,        346099782,         20455808,                  0,                  0,         10.50
99/03,2845,遠東商銀,          4746042,         84613090,         14094595,          9033770,            753414,         17848363,        232100735,          3140783,          2599937,          2888249,          1936041,         12216602,          1485110,         10133642,          5406868,        326321806,                  0,          5375378,                  0,         16823838,                  0,            806357,         20071489,              9302,          2210470,            297581,        387456731,        364867889,         22588842,                  0,                  0,         11.25
99/03,2849,安泰銀行,          6191398,         85227419,          3012457,         15183359,          2573843,          6716122,        206678914,                  0,              5159,          2212256,            213243,          6005262,          4536219,          3851405,          3343156,        277895946,                  0,         23485140,          3994060,          5240000,          1414865,            636704,         16796775,          1461505,            841336,             -7932,        338952960,        319861276,         19091684,                  0,                  0,         11.37
