年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
97/03,2801,彰化銀行,         44757292,         89678541,         18359602,         45484499,          3939793,         18829676,        938381246,        146716327,            109767,         24758973,             57955,         21832879,         19887598,        128786500,         42478417,      1063516557,                  0,            625748,         19160756,         28083875,                  0,         11156154,         62094756,                  0,         10198298,          6693087,      1372794148,      1293808007,         78986141,                  0,                  0,         12.72
97/03,2809,京城銀行,          4572379,         26193049,            384747,          4078542,                  0,            868008,        108213366,          1729423,             17830,          3390997,            143727,          4308554,          1237755,          1241128,          3451518,        136692040,                  0,             32001,            668998,            601900,                  0,          1469553,         10843343,                  0,            480396,           -342500,        155138377,        144157138,         10981239,                  0,         23846000,         10.35
97/03,2812,台中銀行,          7865366,         43478781,          1526168,                  0,          1110081,          2451529,        196697901,         14618896,             70018,          3702083,                  0,            181549,          3222734,          3565948,          7538878,        244229000,                  0,            511127,                  0,          2400000,                  0,            724795,         13719006,            750000,          1192799,            293553,        274925106,        258969748,         15955358,                  0,                  0,         12.23
97/03,2820,華票,          1104006,                  0,         78007720,         71916105,            769438,          1519104,                  0,          5754707,                  0,          1449213,                  0,          1690056,          1418638,         17390000,            358660,                  0,                  0,            140041,        123597662,                  0,                  0,          1938547,         16787000,                  0,          3556898,           -139821,        163628987,        143424910,         20204077,                  0,          1363000,         12.05
97/03,2834,臺灣企銀,         25457058,         83553281,          3559226,         22817328,          4991209,         39592373,        843880331,         93846283,             82062,         14519686,             62094,          3948616,          7065321,         27126850,         43601932,        973051634,                  0,            117508,          8315273,         37152000,                  0,         11436421,         38735980,                  0,          4575769,           -738499,      1143374868,      1100801618,         42573250,                  0,                  0,         10.99
97/03,2836,高銀,          3233717,         12194252,          3019046,          1478327,          6465132,            979599,        129800720,         11110446,             40863,          2378179,             34982,          4428578,            732104,         10108447,          4833311,        144658805,                  0,             50474,            372507,          5191193,                  0,            584657,          5257982,          2542403,          2320657,            -24491,        175895945,        165799394,         10096551,                  0,                  0,         19.20
97/03,2838,聯邦銀行,          8496192,         38073921,          4034633,          5422435,         15249787,         25186150,        182365632,         37059925,          2570854,          8519560,          2574217,         26167206,          9872648,         20606783,          7852651,        274194995,                  0,            206016,         35487032,          9044300,                  0,            726158,         23188244,             33811,         -5498310,           -248520,        365593160,        348117935,         17475225,                  0,                  0,          7.54
97/03,2845,遠東商銀,          5342228,         74231736,          6835891,          5523500,                  0,         17360425,        215217636,                  0,          2911583,          2397716,                  0,         15767302,          2038064,          6796506,          7310125,        282623316,                  0,          1471789,          1190830,         29205200,                  0,            828623,         18797803,            233070,           -706796,           -124385,        347626081,        329426389,         18199692,                  0,                  0,          9.68
97/03,2849,安泰銀行,          3862153,         22588038,          1142478,          1872088,                  0,          4275728,        196616124,                  0,          1135085,          2954908,            214235,         21180664,          7295387,            737337,          4975654,        194356777,                  0,         33205771,          1027740,         12996436,          1414865,            519688,         15032069,          1188998,         -2294985,            -23462,        263136888,        249234268,         13902620,                  0,                  0,          9.25
