年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
99/01,1235,興泰,            640779,            238268,            124825,                  0,            147735,          1151607,            224739,                  0,             36662,             24106,            285507,            529445,             27674,             99537,            209444,                  0,            866100,                  0,                  0,         17.00,                  0,          2009248
99/01,1236,宏亞食品,            698695,            188236,          1012308,              5967,             98027,          2003233,            442382,                  0,                  0,            211719,            654101,            852312,             33396,            461645,              1779,                  0,          1349132,                  0,                  0,         15.83,                  0,                  0
99/01,1301,台塑,        111513081,        138161747,         66193883,          1316078,          7166104,        324350893,         33867526,         43685442,                  0,          7161562,         84714530,         61209046,         12814001,        112304196,         53309120,                  0,        239636363,                  0,                  0,         39.15,                  0,                  0
99/01,1303,南亞塑膠,        101147598,        201748455,         74245060,            606412,          5142325,        382889850,         34381678,         71511149,                  0,         16208614,        122101441,         78522986,         27381857,        118707681,         36175885,                  0,        260788409,                  0,                  0,         33.21,                  0,            183235
99/01,1304,台聚,          6851136,          7623750,          1054079,             32554,            658530,         16220049,          2241963,                  0,             43580,            766864,          3052407,          7714032,            205539,          4492862,            755209,                  0,         13167642,                  0,                  0,         18.16,                  0,         46323928
99/01,1305,華夏,          3587504,          2668379,          2515627,             40178,            290678,          9102366,          2169504,            296670,            483213,          1147704,          4097091,          4248035,              9231,            273750,            474259,                  0,          5005275,                  0,                  0,         11.78,                  0,                  0
99/01,,,,,,,,,,,,,,,,,,,,,,,,
99/01,1307,三芳化工,          2051290,          4292113,          1762784,              9784,            154983,          8270954,          1867051,            731400,             37782,            302946,          2939179,          2971094,            137866,          2240363,            -17548,                  0,          5331775,                  0,                  0,         17.95,                  0,                  0
99/01,1308,亞聚,          3387698,          3376003,            648857,             10272,            418767,          7841597,            791457,                  0,             21469,            294796,          1107722,          2609316,             31561,          2762775,          1330223,                  0,          6733875,                  0,                  0,         25.81,                  0,                  0
99/01,1309,台達化工,          3916384,          2092041,          1070119,              6214,            390282,          7475040,          1049287,          2349923,            143860,            516733,          4059803,          2786155,              4500,            279770,            344812,                  0,          3415237,                  0,                  0,         12.26,                  0,                  0
99/01,1310,台苯,          3296514,          5953557,            626532,                  0,            228757,         10105360,          2502325,                  0,                  0,             19102,          2521427,          5803403,            659245,            707653,            413632,                  0,          7583933,                  0,                  0,         13.33,                  0,         11287094
99/01,1312,國喬石化,          3365880,          7298360,          6499771,              9410,            214805,         17388226,          3005550,          1200000,            979556,            320963,          5506069,          9266203,            173034,            804806,          1638114,                  0,         11882157,                  0,                  0,         13.00,                  0,         12424473
99/01,1313,聯成,          3393172,         16015663,          1846560,              3278,             94039,         21352712,          1166735,          1595561,             99828,            339334,          3201458,         10087818,            989762,          5184739,          1888935,                  0,         18151254,                  0,                  0,         18.21,          5598500,         11787000
99/01,1314,中石化,          9735332,          8351631,         17352665,                  0,          7925999,         43365627,          3987920,         11524271,          3872770,          1064989,         20449950,         17949630,            320140,            301349,          4344558,                  0,         22915677,                  0,                  0,         12.77,                  0,                  0
99/01,1315,達新工業,          3349306,          1038673,          1083137,             14945,          2013071,          7499132,            472432,                  0,            710324,            297751,          1480507,          2200000,             22067,            978817,          2817741,                  0,          6018625,                  0,                  0,         28.38,                  0,          7930000
99/01,1316,上曜,            253395,            516259,            129700,                  0,             16932,            916286,             46125,                  0,                  0,             53138,             99263,            651661,            122111,            -24422,             67673,                  0,            817023,                  0,                  0,         12.54,                  0,                  0
99/01,1319,東陽,          3230919,          6145647,          5631189,             34551,            611713,         15654019,          2422372,          1945000,                  0,            644689,          5012061,          4650495,          1302274,          4505834,            183355,                  0,         10641958,                  0,                  0,         23.64,                  0,         14923671
99/01,1321,大洋,          1414773,          1476206,            826737,              1168,            653972,          4372856,          1065875,            200000,                  0,            427998,          1693873,          2272283,            101383,            302740,              2577,                  0,          2678983,                  0,                  0,         12.14,                  0,          6542716
99/01,1323,永裕,            670957,            739679,            638271,             17028,             15170,          2081105,            489686,            319426,              8767,             92397,            910276,            788464,             53231,            279197,             49937,                  0,          1170829,                  0,                  0,         14.91,                  0,            337835
99/01,1324,地球工業,            766561,            278967,            261269,                  0,             14418,          1321215,            286748,                  0,                  0,             36763,            323511,            751219,                  0,            213467,             33018,                  0,            997704,                  0,                  0,         13.28,                  0,                  0
99/01,1325,恒大,            931875,            191989,            508452,                546,             69643,          1702505,             98391,                  0,             44912,             42054,            185357,            917843,              3158,            547179,             48968,                  0,          1517148,                  0,                  0,         16.53,                  0,                  0
99/01,1326,台化,        127342935,        137067770,         85922943,                  0,          8676230,        359009878,         53152108,         54222758,                  0,          6014457,        113389323,         56904721,          9792310,        119150092,         59773432,                  0,        245620555,                  0,                  0,         43.29,                  0,         17036314
99/01,,,,,,,,,,,,,,,,,,,,,,,,
99/01,1402,遠東新,         19156284,        115742104,         13343659,             13167,          1515009,        149770223,         16534947,         37409428,          1018899,          1128281,         56091555,         46613529,         10292524,         23319552,         13453063,                  0,         93678668,                  0,                  0,         20.10,                  0,                  0
99/01,1409,新纖,          6157041,         17142004,          7407121,                  0,          1719781,         32425947,          5547056,          5994955,            666374,            999861,         13208246,         15366012,            680287,          1486086,          1685316,                  0,         19217701,                  0,                  0,         12.58,                  0,          8842000
99/01,1410,南染,            372920,            203323,            771460,                  0,             29943,          1377646,             41514,                  0,            145501,             51530,            238545,            900000,             21784,            -62796,            280113,                  0,          1139101,                  0,                  0,         12.66,                  0,                  0
99/01,1413,宏洲纖維,          1207705,             54284,          1525731,                  0,            138721,          2926441,          1196027,                382,            145598,            266056,          1608063,          1701874,                541,           -813533,            429496,                  0,          1318378,                  0,                  0,          7.84,                  0,          2097951
99/01,1414,東和,          1518127,             50198,          3079978,             12898,            246508,          4907709,          2244897,            365571,            492094,            277682,          3380244,          2200000,                986,         -1407537,            734016,                  0,          1527465,                  0,                  0,          6.94,                  0,                  0
99/01,1416,廣豐,            359646,          4809478,          1115365,              3972,            105976,          6394437,            283578,          1024269,                  0,             89389,          1397236,          5497834,          1272942,         -1952474,            178899,                  0,          4997201,                  0,                  0,          9.81,                  0,         40294273
99/01,1417,嘉裕,            950323,          2955295,            859754,              8155,            469868,          5243395,            866933,                  0,            103078,            108683,          1078694,          3798837,             19571,            -99060,            445353,                  0,          4164701,                  0,                  0,         10.96,                  0,                  0
99/01,1418,東華,            650683,            138268,          1484097,             10720,            182168,          2465936,            725383,             58300,            297488,            103803,          1184974,          1319276,              1612,           -102034,             62108,                  0,          1280962,                  0,                  0,         10.59,                  0,         10933000
99/01,1419,新紡,          1210278,          4131434,          3163126,                  0,             29112,          8533950,          1973717,                  0,            515989,             64741,          2554447,          3000413,                595,            652075,          2326420,                  0,          5979503,                  0,                  0,         19.98,                  0,            803829
99/01,1423,利華羊毛,          1331339,            468911,            434632,                  0,            479812,          2714694,             35679,              2375,            193097,            113326,            344477,          1750000,            127566,            -73410,            566061,                  0,          2370217,                  0,                  0,         13.54,                  0,                  0
99/01,1432,大魯閣,            600822,            524895,                189,                157,            489881,          1615944,            965222,                  0,            266563,             32603,          1264388,            885642,             27408,           -900931,            339437,                  0,            351556,                  0,                  0,          4.14,                  0,          3734716
99/01,1434,福懋興業,          9797214,         44746192,          8190742,             72562,          2026657,         64833367,          3419436,          8223078,                  0,          1235043,         12877557,         16846646,            698507,          8886947,         25523710,                  0,         51955810,                  0,                  0,         30.90,                  0,          3043228
99/01,1435,中福國際,            239560,            421870,            564572,                  0,              7513,          1233515,              2207,                  0,            161746,            442503,            606456,          1397801,              1302,           -791262,             19218,                  0,            627059,                  0,                  0,          5.00,                  0,         14445000
99/01,1436,華友聯,          2423471,            297678,             23931,              3037,            651360,          3399477,              5301,                  0,                  0,             28172,             33473,          3300000,            200058,             -7035,           -127019,                  0,          3366004,                  0,                  0,         10.64,                  0,         13718014
99/01,1437,勤益投控,            732029,          3056396,            506306,             15429,             83017,          4393177,            442578,            470000,                  0,             34027,            946605,          2039649,            318310,            -29712,          1118325,                  0,          3446572,                  0,                  0,         16.90,                  0,                  0
99/01,,,,,,,,,,,,,,,,,,,,,,,,
99/01,1438,裕豐,            232754,             11058,                  0,                  0,            510397,            754209,            534973,                  0,            216776,              1192,            752941,          1024115,            108535,         -1275596,            144214,                  0,              1268,                  0,                  0,          0.01,                  0,                  0
99/01,1439,中和羊毛,          2863763,             27723,            614297,                  0,              9517,          3515300,          2013434,                  0,            145900,              4120,          2163454,            920000,              8686,             35371,            387789,                  0,          1351846,                  0,                  0,         14.69,                  0,                  0
99/01,1440,南紡,          3628984,         10302106,         10576324,             23222,          4441983,         28972619,          1680875,                  0,          3361080,          1387052,          6429007,         14935240,             75446,          4345170,          3187756,                  0,         22543612,                  0,                  0,         15.09,                  0,                  0
99/01,1441,大東紡織,            634561,            410788,            711563,             22631,             49008,          1828551,            670233,            272898,            161013,            183976,          1288120,            789004,              5973,           -364438,            109892,                  0,            540431,                  0,                  0,          6.85,                  0,                  0
99/01,1442,名軒,          3536253,            766075,            104570,                  0,              8213,          4415111,          1918779,             10687,                  0,                270,          1929736,          1728084,             57031,            700426,               -166,                  0,          2485375,                  0,                  0,         14.38,                  0,                  0
99/01,1443,立益紡織,            995248,            479430,          1947735,              3535,            410615,          3836563,          1215029,                  0,            227040,            705017,          2147086,          2937729,            247176,         -1676660,            181232,                  0,          1689477,                  0,                  0,          5.82,                  0,          3499257
99/01,1444,力麗,          5685156,          3145208,          3192722,             22907,            806464,         12852457,          3257288,            682846,              5132,            201699,          4146965,          7679700,            214923,          1184995,           -374126,                  0,          8705492,                  0,                  0,         12.00,                  0,         42334303
99/01,1445,大宇紡織,            919615,            327329,            907426,              2119,              6306,          2162795,            156431,                  0,             98272,             80516,            335219,          1417510,            166653,             53270,            190143,                  0,          1827576,                  0,                  0,         12.89,                  0,             20000
99/01,1446,宏和,            277649,            756061,            817904,                  0,          1036764,          2888378,            607386,            341429,                  0,                456,            949271,          1386215,            297239,            187846,             67807,                  0,          1939107,                  0,                  0,         13.99,                  0,                  0
99/01,1447,力鵬,          7129592,          2124113,          5355330,             51665,            301025,         14961725,          5842185,          1423708,                  0,            173792,          7439685,          6528665,          1266508,          1070671,         -1343804,                  0,          7522040,                  0,                  0,         13.76,                  0,        106125490
99/01,1449,佳和實業,          1371950,            615340,          1092091,             34054,            447809,          3561244,            829604,          1412000,            333112,            230868,          2805584,          1871941,            435584,           -806438,           -745427,                  0,            755660,                  0,                  0,          5.42,                  0,         47780804
99/01,1451,年興紡織,          3461144,         10153313,          1195631,              6411,            115265,         14931764,          2171947,            271973,                  0,            286214,          2730134,          5906431,            384870,          5128197,            782132,                  0,         12201630,                  0,                  0,         20.66,                  0,                  0
99/01,1452,宏益,          1086546,            416744,            464563,                  0,             36268,          2004121,            112067,                400,             42579,              5279,            160325,          1275398,            151182,            367768,             49448,                  0,          1843796,                  0,                  0,         14.46,                  0,                  0
99/01,1453,大將,            357592,             84267,            412698,                  0,             52191,            906748,            332660,                  0,             54850,              8989,            396499,            409000,                  0,             54239,             47010,                  0,            510249,                  0,                  0,         12.51,                  0,             98869
99/01,1454,台富,          1012892,            269917,            844970,              2947,             27159,          2157885,            410025,            164500,                  0,             81361,            655886,          1336284,            112544,            -13816,             66987,                  0,          1501999,                  0,                  0,         12.18,                  0,         10301194
99/01,,,,,,,,,,,,,,,,,,,,,,,,
99/01,1455,集盛,          4147744,            136222,          5015254,              1134,            706411,         10006765,          3156329,            499943,            137395,            155673,          3949340,          4821166,            428734,            465189,            342336,                  0,          6057425,                  0,                  0,         12.56,                  0,                  0
99/01,1456,怡華,          1177680,            174105,          1564487,                  0,             36986,          2953258,          1610197,            350672,            190722,            293003,          2444594,          1675000,             18386,           -341158,           -843564,                  0,            508664,                  0,                  0,          3.12,                  0,          4208935
99/01,1457,宜進,          1228538,            983399,          1458786,                  0,            830481,          4501204,          1236360,            581209,              3944,             32561,          1854074,          2251510,            465613,            -69633,               -360,                  0,          2647130,                  0,                  0,         13.89,                  0,         34538132
99/01,1459,聯發紡織,          1705345,          2491964,          1994629,                  0,            216522,          6408460,          1255342,          1585393,                  0,             46200,          2886935,          3311299,            364726,            252460,           -406960,                  0,          3521525,                  0,                  0,         12.25,                  0,         43547875
99/01,1460,宏遠,          2904946,          1540109,          1925632,                500,            235284,          6606471,          2489226,            152443,            165409,            216422,          3023500,          4711891,            119663,         -1289100,             40517,                  0,          3582971,                  0,                  0,          8.19,                  0,         33706585
99/01,1463,強盛染整,            388809,          1022752,            578832,                  0,             22373,          2012766,             94461,                  0,             67994,             56178,            218633,          1884108,            157475,           -134955,           -112495,                  0,          1794133,                  0,                  0,         11.09,                  0,         26589911
99/01,1464,得力實業,            805972,          1019249,            904884,                  0,             38742,          2768847,            719609,            187500,                  0,            113366,          1020475,          1568490,             73452,             10872,             95558,                  0,          1748372,                  0,                  0,         11.39,                  0,          3406000
99/01,1465,偉全實業,            778180,            575903,            570748,              8139,             20897,          1953867,            295894,                  0,                  0,             73082,            368976,            863394,            353488,            329405,             38604,                  0,          1584891,                  0,                  0,         18.36,                  0,                  0
99/01,1466,聚隆,            958189,                  0,            903374,                  0,            161103,          2022666,            967853,            376771,                  0,             38261,          1382885,            715978,                  0,           -152852,             76655,                  0,            639781,                  0,                  0,          8.95,                  0,             87958
99/01,1467,南緯實業,          1519462,          1906978,            636460,             11178,            236816,          4310894,          1348830,          1044230,             68902,             86090,          2548052,          1649115,             63250,            143516,            -93039,                  0,          1762842,                  0,                  0,         10.69,                  0,                  0
99/01,1468,昶和纖維,          1015631,            480638,            561996,             15446,            511506,          2585217,            797720,            229752,             48130,             36679,          1112281,          1604053,             43757,           -409576,            234702,                  0,          1472936,                  0,                  0,          9.18,                  0,                  0
99/01,1469,理隆纖維,            618710,             76272,          1290599,                709,             35056,          2021346,            524900,                  0,                  0,              9384,            534284,          1246000,            455920,           -204174,            -10684,                  0,          1487062,                  0,                  0,         11.93,                  0,                  0
99/01,1470,大統染,            464232,             92214,            374141,                  0,              9253,            939840,             86639,                  0,                  0,             13503,            100142,            857670,              6918,            -24890,                  0,                  0,            839698,                  0,                  0,          9.79,                  0,                  0
99/01,1471,首利,          1885290,          1759664,            329678,                  0,              2629,          3977261,          1320301,                  0,                  0,              3020,          1323321,          1784246,            745729,             83918,             40047,                  0,          2653940,                  0,                  0,         15.16,          1249000,          1600000
99/01,1472,三洋紡,            382389,             60994,            524750,                977,              1142,            970252,            234470,                  0,             37616,             55785,            327871,            875000,                  0,           -311134,             78515,                  0,            642381,                  0,                  0,          7.82,                  0,          5348830
99/01,,,,,,,,,,,,,,,,,,,,,,,,
99/01,1473,台南企業,          2619233,          2341671,            569310,              5729,             79564,          5615507,          1411455,                  0,             37967,             77201,          1526623,          1468220,            831507,          1748279,             40878,                  0,          4088884,                  0,                  0,         27.85,                  0,                  0
99/01,1474,弘裕,          1588184,            562069,            553830,                  0,            133484,          2837567,            741871,            238392,             39282,             40186,          1059731,          1378744,              3653,            251412,            144027,                  0,          1777836,                  0,                  0,         12.89,                  0,                  0
99/01,1475,本盟光電,            288215,              6680,            297150,                  0,            220510,            812555,            553420,              1111,                  0,              7636,            562167,            465023,                  0,           -229009,             14374,                  0,            250388,                  0,                  0,          5.38,                  0,                  0
99/01,1476,儒鴻,          2365681,          1066794,            792382,              1998,             96442,          4323297,          1044445,                  0,                  0,            144108,          1188553,          1934804,            293678,            995967,            -89705,                  0,          3134744,                  0,                  0,         16.20,                  0,                  0
99/01,1477,聚陽實業,          4548993,          1295703,            104669,                  0,            381361,          6330726,          1964074,            434809,                  0,             13815,          2412698,          1541592,            677326,          1692111,              6999,                  0,          3918028,                  0,                  0,         25.42,                  0,                  0
99/01,1503,士電,          6963531,          7519081,          9546580,             83165,             99609,         24211966,          6223095,            254223,            950717,          1138597,          8566632,          5209722,          2556723,          5998824,          1880065,                  0,         15645334,                  0,                  0,         30.03,                  0,                  0
99/01,1504,東元電機,         11787741,         36938937,          3655182,            126333,          2626731,         55134924,          6697454,         11299868,            106179,          1356472,         19459973,         18232109,          5819062,          8181875,          3441905,                  0,         35674951,                  0,                  0,         19.81,             45000,         22365800
99/01,1506,正道,            624385,            933738,            429662,                 58,            341014,          2328857,          1099180,            105606,             80294,            292842,          1577922,          1022516,             88334,           -505384,            145469,                  0,            750935,                  0,                  0,          7.34,                  0,                  0
99/01,1507,永大機電,          2995799,          7066966,          1307089,             71164,            905147,         12346165,          1562291,            130000,              2702,            789655,          2484648,          4108200,            221414,          5274861,            257042,                  0,          9861517,                  0,                  0,         24.13,                  0,          2129800
99/01,1512,瑞利,          1269957,          1232263,          2044092,             11360,             21704,          4579376,          2190023,             25000,            132382,            160391,          2507796,          1818025,             54803,            -54429,            253181,                  0,          2071580,                  0,                  0,         11.39,                  0,                  0
99/01,1513,中興電,          5659882,          4729339,          3055035,                  0,            119970,         13564226,          4602941,            731091,            286075,            477842,          6097949,          4800000,            323623,          1266416,          1076238,                  0,          7466277,                  0,                  0,         15.90,                  0,         10329917
99/01,1514,亞力電機,          1866412,            529273,          1051300,                  0,            197992,          3644977,          1045779,             15900,            164401,             81817,          1307897,          2010670,            116118,             23304,            186988,                  0,          2337080,                  0,                  0,         12.13,                  0,          8359112
99/01,1515,力山,          2260095,          1186931,          1503748,                651,             57635,          5009060,          2286036,            167770,             31782,            253551,          2739139,          2287843,                  0,           -380629,            362707,                  0,          2269921,                  0,                  0,          9.92,                  0,                  0
