年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
96/04,2801,彰化銀行,         25904032,        111995804,          9594198,         67596193,          6460770,         15494884,        908124870,        111881124,            110046,         25025676,             75229,          7581452,         21788110,        131975991,         28168061,      1018918551,                  0,          1115761,         15367505,         23000000,                  0,         11274354,         62094756,                  0,         12383294,          7334115,      1311632388,      1229820223,         81812165,                  0,                  0,         13.18
96/04,2809,京城銀行,          2825910,         24066870,          2423004,          2673318,                  0,          2134050,        130219256,          1069606,             10641,          3468633,            172707,            941310,          1277631,          5159930,          3089965,        147678125,                  0,          1001240,            278253,            605800,                  0,          2236031,         10843343,                  0,            419741,            -29492,        171282936,        160049344,         11233592,                  0,            462000,         10.36
96/04,2812,台中銀行,          4197402,         43715945,            816432,                  0,                  0,          2120714,        192468949,         11346949,            104354,          3770773,                  0,            211549,          3901687,          3168649,          2688097,        237831638,                  0,                270,                  0,          2400000,                  0,            714496,         13040880,            750000,          1776645,            284079,        262654754,        246803150,         15851604,                  0,                  0,         12.16
96/04,2820,華票,            508235,          2150000,         68939942,         88881942,            365000,          1806762,                  0,          4466395,                  0,          1458494,                  0,          4589390,          1415020,          7210000,            576314,                  0,                  0,             93679,        145691557,                  0,                  0,          2080317,         16787000,                  0,          2848718,           -706405,        174581180,        155651867,         18929313,                  0,                  0,         11.28
96/04,2834,臺灣企銀,         15305909,         77162917,          8147506,         26173249,          2045741,         40730237,        835815191,         69081995,             90697,         14734066,             76644,          4020526,          9128177,         22221648,         27516761,        964821456,                  0,            184243,          8214129,         27402000,                  0,         12123234,         38735980,                  0,          1567333,           -273929,      1102512855,      1062483471,         40029384,                  0,                  0,         10.33
96/04,2836,高銀,          2229210,          5937029,          6548342,                576,          4574978,            961978,        111557275,         16798464,             26249,          2375631,             36028,          5067658,            703315,         12175921,          2985022,        127154156,                  0,              3796,            267940,          3340361,                  0,            475194,          5034238,          2542403,          2838266,               -564,        156816733,        146402390,         10414343,                  0,                  0,         20.69
96/04,2838,聯邦銀行,          5501501,         22551422,          7746462,          3439568,          5863732,         28967953,        205523586,         48559541,          2946398,          8618058,          2574217,          4757711,         11478015,         27086819,          4776100,        263954435,                  0,             61326,         32865259,         10526400,            327200,            832713,         22861044,             33811,         -4697572,            -99371,        358528164,        340430252,         18097912,                  0,                  0,          7.92
96/04,2845,遠東商銀,          2496964,         73725173,         10780933,          6961599,                  0,         21373741,        223085628,                  0,          3239789,          2494150,                  0,         10097136,          5647354,         17775322,          5188249,        281370449,                  0,          2666625,          1726186,         31436230,                  0,            919930,         18797803,          1024291,           -801200,           -201418,        359902467,        341082991,         18819476,                  0,                  0,         10.01
96/04,2849,安泰銀行,          2742546,         46547852,          9625189,          3428076,                  0,          5283579,        184565405,                  0,          1143754,          3734193,            276757,         26246785,          7461332,          3459323,          3247387,        209567219,                  0,         35027843,          9165804,         12595543,          3442167,            333746,         33598850,          2658133,        -22003355,            -37192,        291055468,        276839032,         14216436,                  0,                  0,          4.23
