年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
98/04,1234,黑松,          1703680,          6960846,          2199865,                  0,             66324,         10930715,            537987,                  0,            469498,            356513,          1363998,          5358281,            184601,          1977972,          2045863,                  0,          9566717,                  0,                  0,         17.85,                  0,                  0
98/04,1235,興泰,            656049,            238984,            125976,                  0,            146906,          1167915,            214125,                  0,             36662,             23774,            274561,            529445,             27674,             98980,            237255,                  0,            893354,                  0,                  0,         17.54,                  0,          2009248
98/04,1236,宏亞食品,            661176,            192187,            975743,              5967,            100364,          1935437,            468384,                  0,                  0,            202842,            671226,            852312,             33396,            375664,              2839,                  0,          1264211,                  0,                  0,         14.83,                  0,                  0
98/04,1301,台塑,        101189687,        132964055,         67787132,          1442018,          7659333,        311042225,         34462821,         44209873,                  0,          7039045,         85711739,         61209046,         12814073,        104112721,         47194646,                  0,        225330486,                  0,                  0,         36.81,                  0,                  0
98/04,1303,南亞塑膠,         94442654,        196375199,         75161721,            639519,          5880256,        372499349,         33293316,         72764564,                  0,         15845345,        121903225,         78522986,         27296191,        109701196,         35075751,                  0,        250596124,                  0,                  0,         31.91,                  0,            183235
98/04,1304,台聚,          6519136,          7587076,          1048542,             32554,            656614,         15843922,          2250730,                  0,             43580,            762644,          3056954,          7714032,            204196,          3983125,            885615,                  0,         12786968,                  0,                  0,         17.64,                  0,         46323928
98/04,1305,華夏,          3634304,          2620623,          2546081,             40178,            440993,          9282179,          2442915,            296485,            483213,          1125801,          4348414,          4248035,              9171,            194418,            482141,                  0,          4933765,                  0,                  0,         11.61,                  0,                  0
98/04,,,,,,,,,,,,,,,,,,,,,,,,
98/04,1307,三芳化工,          1915034,          4097954,          1772244,              9784,            134577,          7929593,          1789990,            756400,             37782,            302693,          2886865,          2971094,            137866,          1934809,             -1041,                  0,          5042728,                  0,                  0,         16.97,                  0,                  0
98/04,1308,亞聚,          2965102,          3404584,            596527,             10272,            470110,          7446595,            589326,                  0,             21469,            301596,            912391,          2609316,             31383,          2516860,          1376645,                  0,          6534204,                  0,                  0,         25.04,                  0,                  0
98/04,1309,台達化工,          3106465,          2054143,          1090156,              6214,            393685,          6650663,            700910,          1999798,            143860,            511478,          3356046,          2786155,              4392,            157095,            346975,                  0,          3294617,                  0,                  0,         11.82,                  0,                  0
98/04,1310,台苯,          2985639,          5309675,            669716,                  0,            188999,          9154029,          2408010,                  0,                  0,             90482,          2498492,          5803403,            239869,            713362,           -101097,                  0,          6655537,                  0,                  0,         13.26,                  0,         78599688
98/04,1312,國喬石化,          2528044,          7119965,          6469713,              9410,            201516,         16328648,          2293115,          1200000,            979556,            312827,          4785498,          9266203,            159809,            413898,          1703240,                  0,         11543150,                  0,                  0,         13.31,                  0,         13516848
98/04,1313,聯成,          2303962,         15380413,          1882424,              3278,             94952,         19665029,          1550456,          2395199,             99828,            307496,          4352979,          8531720,            456732,          4348693,          1974905,                  0,         15312050,                  0,                  0,         18.20,          5035000,         11787000
98/04,1314,中石化,          8178893,          8654019,         17700346,                  0,          7934447,         42467705,          2832855,         12393587,          3872770,          1040668,         20139880,         17949630,            320140,           -436884,          4494939,                  0,         22327825,                  0,                  0,         12.44,                  0,                  0
98/04,1315,達新工業,          3149614,          1065267,          1088527,             14945,          2035952,          7354305,            538712,                  0,            710324,            292439,          1541475,          2200000,             22067,            966652,          2624111,                  0,          5812830,                  0,                  0,         27.41,                  0,          7930000
98/04,1316,上曜,            252031,            495820,            130965,                  0,             16934,            895750,             40169,                  0,                  0,             52206,             92375,            651661,            122111,            -14551,             44154,                  0,            803375,                  0,                  0,         12.33,                  0,                  0
98/04,1319,東陽,          3170008,          5887412,          5443627,             38050,            660504,         15199601,          2498029,          1855000,                  0,            642714,          4995743,          4650495,          1302274,          4043549,            207540,                  0,         10203858,                  0,                  0,         22.67,                  0,         14923671
98/04,1321,大洋,          1445762,          1472056,            822666,              1168,            653888,          4395540,          1091393,            200000,                  0,            427735,          1719128,          2272283,            101383,            308280,             -5534,                  0,          2676412,                  0,                  0,         12.13,                  0,          6542716
98/04,1323,永裕,            651029,            730355,            640833,             17028,             15109,          2054354,            492658,            343612,              8767,             80632,            925669,            788464,             53231,            233889,             53101,                  0,          1128685,                  0,                  0,         14.38,                  0,            337835
98/04,1324,地球工業,            775109,            294097,            261041,                  0,             13920,          1344167,            318484,                  0,                  0,             34490,            352974,            751219,                  0,            196282,             43692,                  0,            991193,                  0,                  0,         13.19,                  0,                  0
98/04,1325,恒大,            887722,            194241,            524496,                546,             73439,          1680444,            104133,                  0,             44912,             41582,            190627,            917843,              3158,            519119,             49697,                  0,          1489817,                  0,                  0,         16.23,                  0,                  0
98/04,1326,台化,        111601766,        131948529,         88216514,                  0,          8702998,        340469807,         48423906,         55804590,                  0,          5774978,        110003474,         56904721,          9792310,        107792615,         55976687,                  0,        230466333,                  0,                  0,         40.62,                  0,         17036314
98/04,,,,,,,,,,,,,,,,,,,,,,,,
98/04,1402,遠東新,         18578752,        113066432,         13361364,              8976,          1527708,        146543232,         15739025,         36170340,          1018899,          1103780,         54032044,         46613529,         10181403,         21308981,         14407275,                  0,         92511188,                  0,                  0,         19.85,                  0,                  0
98/04,1409,新纖,          6011684,         17180516,          7453531,                  0,          1764755,         32410486,          6387374,          5957070,            666374,            997475,         14008293,         14540738,            761729,          1320720,          1779006,                  0,         18402193,                  0,                  0,         12.81,                  0,         17842000
98/04,1410,南染,            353454,            195764,            777991,                  0,             30902,          1358111,             33929,                  0,            145501,             51347,            230777,            900000,             21784,            -73671,            279221,                  0,          1127334,                  0,                  0,         12.53,                  0,                  0
98/04,1413,宏洲纖維,          1107682,             53122,          1566248,                  0,            141317,          2868369,          1134368,                382,            145598,            264643,          1544991,          1701874,                541,           -802546,            423509,                  0,          1323378,                  0,                  0,          7.87,                  0,          2097951
98/04,1414,東和,          1455043,             45665,          3091584,             12898,            246572,          4851762,          2367279,            181423,            492094,            270527,          3311323,          2200000,                986,         -1390299,            729752,                  0,          1540439,                  0,                  0,          7.00,                  0,                  0
98/04,1416,廣豐,            328711,          4840257,          1117420,              4074,            107810,          6398272,            278339,            999019,                  0,             85097,          1362455,          5497834,          1272941,         -1920713,            185755,                  0,          5035817,                  0,                  0,          9.88,                  0,         40294273
98/04,1417,嘉裕,          1044091,          2839264,            863454,              8155,            479635,          5234599,            874697,                  0,            103078,            106703,          1084478,          3798837,             19571,           -134804,            466517,                  0,          4150121,                  0,                  0,         10.92,                  0,                  0
98/04,1418,東華,            618307,            139459,          1488493,             10792,            184301,          2441352,            741805,             58333,            297488,            103809,          1201435,          1319276,              1612,           -143079,             62108,                  0,          1239917,                  0,                  0,         10.25,                  0,         10933000
98/04,1419,新紡,          1139728,          3614070,          3174177,                  0,             35524,          7963499,          1945404,                  0,            516431,             63459,          2525294,          3000413,                595,            642018,          1795179,                  0,          5438205,                  0,                  0,         18.17,                  0,            803829
98/04,1423,利華羊毛,          1327623,            471872,            440515,                  0,            476570,          2716580,             27307,              3167,            193097,            111904,            335475,          1750000,            127565,            -65483,            569023,                  0,          2381105,                  0,                  0,         13.61,                  0,                  0
98/04,1432,大魯閣,            600370,            553178,                190,                157,            491519,          1645414,            955076,                  0,            266563,             34066,          1255705,            885642,             27739,           -864899,            341227,                  0,            389709,                  0,                  0,          4.59,                  0,          3734716
98/04,1434,福懋興業,          9436340,         44519712,          8325109,             73368,          2131419,         64485948,          3150355,          8741355,                  0,          1185854,         13077564,         16846646,            698507,          8471420,         25391811,                  0,         51408384,                  0,                  0,         30.57,                  0,          3043228
98/04,1435,中福國際,            240712,            421397,            565989,                  0,              7645,          1235743,              3559,                  0,            161746,            439595,            604900,          1397801,              1302,           -787478,             19218,                  0,            630843,                  0,                  0,          5.03,                  0,         14445000
98/04,1436,華友聯,          2477913,            320084,              2551,              3037,            696779,          3500364,             15382,                  0,                  0,             29048,             44430,          3300000,            200058,             82895,           -127019,                  0,          3455934,                  0,                  0,         10.93,                  0,         13718014
98/04,1437,勤益投控,            695552,          3040383,            532242,             15559,             80153,          4363889,            430143,            472488,                  0,             34884,            937515,          2039649,            318310,            -55265,          1123680,                  0,          3426374,                  0,                  0,         16.80,                  0,                  0
98/04,,,,,,,,,,,,,,,,,,,,,,,,
98/04,1438,裕豐,            260722,             14110,                  0,                  0,            511934,            786766,            558302,                  0,            220492,              1161,            779955,          1024115,            108535,         -1272544,            146705,                  0,              6811,                  0,                  0,          0.07,                  0,                  0
98/04,1439,中和羊毛,          1047240,             29855,            615575,                  0,              9556,          1702226,            188493,                  0,            145900,             12789,            347182,            920000,              8686,             38569,            387789,                  0,          1355044,                  0,                  0,         14.73,                  0,                  0
98/04,1440,南紡,          3339284,         10339157,         10613912,             23222,          4442052,         28757627,          1590768,                  0,          3361080,          1333062,          6284910,         14935240,             75446,          3987023,          3475008,                  0,         22472717,                  0,                  0,         15.05,                  0,                  0
98/04,1441,大東紡織,            590567,            412121,            712210,             24290,             58362,          1797550,            858926,             45863,            161013,            187322,          1253124,            789004,              5973,           -360655,            110104,                  0,            544426,                  0,                  0,          6.90,                  0,                  0
98/04,1442,名軒,          3347776,            766252,            105083,                  0,              8229,          4227340,          1870995,             10864,                  0,                510,          1882369,          1728084,             57031,            560026,               -170,                  0,          2344971,                  0,                  0,         13.57,                  0,                  0
98/04,1443,立益紡織,          1017768,            477218,          1960579,              3535,            411497,          3870597,          1257100,                  0,            227040,            681116,          2165256,          2937729,            247176,         -1659837,            180273,                  0,          1705341,                  0,                  0,          5.87,                  0,          3499257
98/04,1444,力麗,          5191926,          3146535,          3121128,             25797,            815312,         12300698,          2954707,            687692,              5132,            198065,          3845596,          7679700,            214923,            934605,           -374126,                  0,          8455102,                  0,                  0,         11.65,                  0,         42334303
98/04,1445,大宇紡織,            938793,            328486,            918902,              2119,              6288,          2194588,            189933,                  0,             98272,             80671,            368876,          1417510,            166653,             50083,            191466,                  0,          1825712,                  0,                  0,         12.88,                  0,                  0
98/04,1446,宏和,            242999,            737672,            823605,                  0,          1041783,          2846059,            554823,            363571,                  0,                456,            918850,          1386215,            297239,            172257,             71498,                  0,          1927209,                  0,                  0,         13.90,                  0,                  0
98/04,1447,力鵬,          6193930,          1993099,          5507333,             60369,            304396,         14059127,          5401012,          1460417,                  0,            171378,          7032807,          6528665,          1266508,            690563,         -1459416,                  0,          7026320,                  0,                  0,         12.85,                  0,        106125490
98/04,1449,佳和實業,          1361806,            622729,          1066662,             35280,            505226,          3591703,            994760,          1178000,            333112,            232866,          2738738,          1871941,            435584,           -735455,           -719105,                  0,            852965,                  0,                  0,          6.12,                  0,         47780804
98/04,1451,年興紡織,          3149799,          9933179,          1210736,              6411,            118655,         14418780,          1790087,            323960,                  0,            238666,          2352713,          5906431,            384870,          4892689,            882077,                  0,         12066067,                  0,                  0,         20.43,                  0,                  0
98/04,1452,宏益,          1027876,            414424,            475334,                  0,             36612,          1954246,             90640,                400,             42579,              5353,            138972,          1275398,            151182,            335452,             53242,                  0,          1815274,                  0,                  0,         14.23,                  0,                  0
98/04,1453,大將,            362637,             83873,            414281,                  0,             46835,            907626,            327407,                  0,             54850,              8519,            390776,            409000,                  0,             56856,             50994,                  0,            516850,                  0,                  0,         12.67,                  0,             98869
98/04,1454,台富,            974591,            270278,            859121,              2947,             25453,          2132390,            353346,            177400,                  0,             81243,            611989,          1336284,            112544,             -3822,             75395,                  0,          1520401,                  0,                  0,         12.33,                  0,         10301194
98/04,,,,,,,,,,,,,,,,,,,,,,,,
98/04,1455,集盛,          3863459,            136222,          5097685,              1134,            724671,          9823171,          3034819,            699937,            137395,            148897,          4021048,          4821166,            428734,            209887,            342336,                  0,          5802123,                  0,                  0,         12.03,                  0,                  0
98/04,1456,怡華,          1325358,            163482,          1563192,                  0,             39151,          3091183,          1667500,            412808,            190722,            300434,          2571464,          1675000,             18386,           -319433,           -854234,                  0,            519719,                  0,                  0,          3.18,                  0,          4208935
98/04,1457,宜進,          1180045,            982180,          1481597,                  0,            829380,          4473202,          1211757,            617152,              3944,             31568,          1864421,          2251510,            465613,           -113682,              5340,                  0,          2608781,                  0,                  0,         13.63,                  0,         33794132
98/04,1459,聯發紡織,          1508151,          2467171,          2028467,                  0,            218259,          6222048,          1188046,          1599821,                  0,             48247,          2836114,          3311299,            364726,            190523,           -480614,                  0,          3385934,                  0,                  0,         11.77,                  0,         43547875
98/04,1460,宏遠,          3649995,          1587379,          2272369,                500,            210217,          7720460,          1754203,            699246,            165409,            212937,          2831795,          4711891,            119663,              6135,             50976,                  0,          4888665,                  0,                  0,         11.17,                  0,         33706585
98/04,1463,強盛染整,            403355,          1029410,            574068,                  0,             22336,          2029169,             87194,                  0,             67994,             56222,            211410,          1884108,            157475,           -117233,           -106591,                  0,          1817759,                  0,                  0,         11.23,                  0,         26589911
98/04,1464,得力實業,            762568,          1047359,            916241,                  0,             39609,          2765777,            674692,            200000,                  0,            113264,            987956,          1568490,             73452,             36140,             99739,                  0,          1777821,                  0,                  0,         11.59,                  0,          3406000
98/04,1465,偉全實業,            697107,            567976,            571980,              8594,             23455,          1869112,            226741,                  0,                  0,             74415,            301156,            863394,            353488,            308896,             42178,                  0,          1567956,                  0,                  0,         18.16,                  0,                  0
98/04,1466,聚隆,            832525,                  0,            909436,                  0,            167880,          1909841,            732596,            539753,                  0,             40038,          1312387,            715978,                  0,           -195179,             76655,                  0,            597454,                  0,                  0,          8.35,                  0,             87958
98/04,1467,南緯實業,          1410404,          1946770,            596739,             11178,            245864,          4210955,          1255187,          1093425,             68902,             76008,          2493522,          1649115,             63250,             85701,            -80633,                  0,          1717433,                  0,                  0,         10.41,                  0,                  0
98/04,1468,昶和纖維,          1036528,            510676,            564838,             16767,            545346,          2674155,            765695,            236945,             48130,             37110,          1087880,          1604053,             43757,           -299150,            237615,                  0,          1586275,                  0,                  0,          9.89,                  0,                  0
98/04,1469,理隆纖維,            559709,             77169,          1286791,                709,             35794,          1960172,            475151,                  0,                  0,              9384,            484535,          1246000,            455920,           -215898,            -10385,                  0,          1475637,                  0,                  0,         11.84,                  0,                  0
98/04,1470,大統染,            455438,             92214,            379011,                  0,             10106,            936769,             92816,                  0,                  0,             13568,            106384,            857670,              6918,            -34203,                  0,                  0,            830385,                  0,                  0,          9.68,                  0,                  0
98/04,1471,首利,          2474236,          1524531,            346164,                  0,              2448,          4347379,          1722049,                  0,                  0,              3020,          1725069,          1775797,            745730,             52360,             48423,                  0,          2622310,                  0,                  0,         15.01,            894000,          1600000
98/04,1472,三洋紡,            316153,             59023,            534098,              1058,              1971,            912303,            180599,                  0,             37616,             48574,            266789,            875000,                  0,           -304212,             74726,                  0,            645514,                  0,                  0,          7.86,                  0,          5348830
98/04,,,,,,,,,,,,,,,,,,,,,,,,
98/04,1473,台南企業,          2494969,          2342361,            572693,              4003,             80078,          5494104,          1216816,            200000,             37967,             77201,          1531984,          1468220,            831507,          1609186,             53207,                  0,          3962120,                  0,                  0,         26.99,                  0,                  0
98/04,1474,弘裕,          1503629,            568302,            560810,                  0,            123833,          2756574,            664951,            256784,             39282,             41108,          1002125,          1378744,              3653,            225958,            146094,                  0,          1754449,                  0,                  0,         12.72,                  0,                  0
98/04,1475,本盟光電,            245213,             18143,            299552,                  0,            232123,            795031,            516127,              4444,                  0,                  0,            520571,            465023,                  0,           -204933,             14370,                  0,            274460,                  0,                  0,          5.90,                  0,                  0
98/04,1476,儒鴻,          2173570,          1061461,            797792,              3013,             93807,          4129643,            985188,                  0,                  0,             92845,          1078033,          1934804,            293678,            901655,            -78527,                  0,          3051610,                  0,                  0,         15.77,                  0,                  0
98/04,1477,聚陽實業,          4192377,          1284569,            105170,                  0,            360698,          5942814,          1861341,            462750,                  0,             13044,          2337135,          1533579,            653554,          1400938,             17608,                  0,          3605679,                  0,                  0,         23.51,                  0,                  0
98/04,1503,士電,          6954732,          7929015,          9619594,             83165,             94851,         24681357,          6567462,            250000,            950717,          1116662,          8884841,          5209722,          2556723,          5661814,          2368257,                  0,         15796516,                  0,                  0,         30.32,                  0,                  0
98/04,1504,東元電機,         12014298,         36677573,          3717337,            126333,          2774507,         55310048,          6593727,         11849900,            106179,          1313486,         19863292,         18231659,          5818896,          7608927,          3787274,                  0,         35446756,                  0,                  0,         19.68,                  0,         22365800
98/04,1506,正道,            548285,            930300,            438182,                 64,            341232,          2258063,          1117835,             45391,             80294,            286687,          1530207,          1022516,             88334,           -511933,            128939,                  0,            727856,                  0,                  0,          7.12,                  0,                  0
98/04,1507,永大機電,          2953622,          6967430,          1316229,             71164,            925958,         12234403,          1701326,            137500,              2702,            776174,          2617702,          4108200,            221510,          4989922,            297069,                  0,          9616701,                  0,                  0,         23.53,                  0,          2129800
98/04,1512,瑞利,          1422768,          1213634,          2068849,             11508,             22804,          4739563,          2298733,             30000,            132382,            159839,          2620954,          1818025,             54803,            -14434,            260215,                  0,          2118609,                  0,                  0,         11.65,                  0,                  0
98/04,1513,中興電,          5365006,          4768314,          3073946,                  0,            161744,         13369010,          4586179,            531222,            286075,            469383,          5872859,          4800000,            322337,          1170873,          1202941,                  0,          7496151,                  0,                  0,         15.96,                  0,         10329917
98/04,1514,亞力電機,          1869009,            530094,          1058367,                  0,            187575,          3645045,          1031754,             16800,            164401,             81134,          1294089,          2010670,            116118,             35930,            188238,                  0,          2350956,                  0,                  0,         12.20,                  0,          8359112
98/04,1515,力山,          2278061,          1213687,          1515424,                907,             60355,          5068434,          2321816,            198549,             31782,            251050,          2803197,          2287843,                  0,           -437537,            414931,                  0,          2265237,                  0,                  0,          9.90,                  0,                  0
