年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
97/03,1303,南亞塑膠,         99746027,        193244983,         78923084,          2165400,          4758241,        378837735,         49033847,         68561845,                  0,         16481984,        134077676,         76235909,         25994535,        117118780,         25412780,             -1945,        244760059,                  0,                  0,         32.11,                  0,            177899
97/03,1304,台聚,          5782186,          7812627,          1133155,             97662,            248558,         15074188,          1729815,          1000000,             43580,            768289,          3541684,          7714032,            136042,          3156933,            660841,           -135344,         11532504,                  0,                  0,         15.91,                  0,         46323928
97/03,1305,華夏,          4423683,          2298205,          2597706,            120540,            266285,          9706419,          1815156,          1000000,            483213,          1133810,          4432179,          4248035,             11845,            461057,            553303,                  0,          5274240,                  0,                  0,         12.42,                  0,                  0
97/03,,,,,,,,,,,,,,,,,,,,,,,,
97/03,1307,三芳化工,          2557168,          3211102,          1710887,                  0,            148912,          7628069,          2847281,            394000,             37782,            288711,          3567774,          2629287,            137866,          1285992,              7150,                  0,          4060295,                  0,                  0,         15.44,                  0,                  0
97/03,1308,亞聚,          2503434,          2936776,            535189,             17116,            479648,          6472163,            516678,                  0,             21469,            328334,            866481,          2609316,             23259,          2096800,            876307,                  0,          5605682,                  0,                  0,         21.48,                  0,                  0
97/03,1309,台達化工,          3181912,          2853988,          1215911,             12426,            235759,          7499996,          2003317,            649335,            143860,            421771,          3218283,          2786155,            338015,            805482,            352061,                  0,          4281713,                  0,                  0,         15.37,                  0,                  0
97/03,1310,台苯,          2852031,          5526611,            883215,              6972,            256045,          9524874,          2487122,                  0,                  0,            106973,          2594095,          6064793,            229490,            655492,            647589,           -666585,          6930779,                  0,                  0,         13.42,                  0,         90056688
97/03,1312,國喬石化,          5318197,          7179192,          5436632,             14583,            227081,         18175685,          5496427,          1710000,            979556,            202904,          8388887,          7334827,            490646,            186433,          1842588,            -67696,          9786798,                  0,                  0,         13.56,                  0,         11551848
97/03,1313,聯成,          2762719,         15651982,          1709278,              5350,             43327,         20172656,          1582594,          2690000,             99828,          1489419,          5861841,          8403798,            382910,          4143066,          1625261,           -244220,         14310815,                  0,                  0,         17.40,                  0,         18000000
97/03,1314,中石化,          9940777,          8948980,         19139937,                  0,          8041574,         46071268,          4196067,         14403456,          3879784,            885930,         23365237,         17949630,            320134,            236014,          4200253,                  0,         22706031,                  0,                  0,         13.44,                  0,                  0
97/03,1315,達新工業,          3216626,            965944,          1103185,             19927,          1047876,          6353558,            965076,                  0,            240828,            273530,          1479434,          2200000,             14209,          1075773,          1640057,            -55915,          4874124,                  0,                  0,         22.98,                  0,          7930000
97/03,1316,上曜,            230177,            518271,            138661,                  0,             17011,            904120,             50160,                  0,                  0,             66631,            116791,            651661,            122111,            -27711,             41268,                  0,            787329,                  0,                  0,         12.08,                  0,                  0
97/03,1319,東陽,          2939857,          4929926,          5161228,             70557,            779591,         13881159,          2821817,          1604922,                  0,            667864,          5094603,          4515044,          1300091,          2815976,            356790,           -201345,          8786556,                  0,                  0,         20.11,                  0,         14489001
97/03,1321,大洋,          1643108,          1546144,            744321,             52615,            637207,          4623395,          1064848,            335000,                  0,            438971,          1838819,          2272283,            101384,            474140,            -27042,            -36189,          2784576,                  0,                  0,         12.62,                  0,          6542716
97/03,1323,永裕,            617368,            653951,            669381,             23027,             16232,          1979959,            423268,            415343,              8767,             51307,            898685,            788464,             53270,            159132,             83221,             -2813,          1081274,                  0,                  0,         13.77,                  0,            337835
97/03,1324,地球工業,            593492,            279988,            285548,                  0,             16642,          1175670,            245734,                  0,                  0,             28158,            273892,            751219,                  0,            110235,             40324,                  0,            901778,                  0,                  0,         12.00,                  0,                  0
97/03,1325,恒大,            593146,            201308,            598267,                  0,             30991,          1423712,             84056,                  0,             44912,             40703,            169671,            891110,              3158,            350642,              9131,                  0,          1254041,                  0,                  0,         14.07,                  0,                  0
97/03,1326,台化,        127392274,        118344998,         93337545,            253204,          7299542,        346627563,         79627104,         51264683,                  0,          6689991,        137581778,         55247302,          9787604,        106831821,         37503179,           -324121,        209045785,                  0,                  0,         37.95,                  0,         16540112
97/03,,,,,,,,,,,,,,,,,,,,,,,,
97/03,1402,遠東新,         21099681,        103535627,         14292930,             36428,          1493199,        140457865,         15696081,         36638229,          1018898,          1346862,         54700070,         45699538,          9575232,         19341018,         11142007,                  0,         85757795,                  0,                  0,         18.77,                  0,                  0
97/03,1409,新纖,          7648510,         13218195,          8261502,                  0,          1520693,         30648900,          5838600,          7117086,            602738,          1851081,         15409505,         14540738,            718564,          1042867,           -992411,            -70363,         15239395,                  0,                  0,         10.56,                  0,         11437000
97/03,1410,南染,            306192,            177425,            815484,                  0,             64789,          1363890,             38184,                  0,            145501,             54383,            238068,            900000,             21784,            -64451,            268489,                  0,          1125822,                  0,                  0,         12.51,                  0,                  0
97/03,1413,宏洲纖維,          1244854,             42095,          1844380,                  0,             61885,          3193214,          1155190,                  0,            145598,            156478,          1457266,          2836457,                264,         -1489100,            403367,            -15040,          1735948,                  0,                  0,          6.20,                  0,          3496585
97/03,1414,東和,          1137787,             37895,          3394416,             38694,            246889,          4855681,          2052845,            211872,            619437,            290197,          3174351,          2200000,                986,           -956414,            436758,                  0,          1681330,                  0,                  0,          7.64,                  0,                  0
97/03,1416,廣豐,            311910,          4953269,          1240326,             10563,            123619,          6639687,            482400,          1053058,                  0,             83542,          1619000,          5497834,          1279021,         -1907491,            236017,            -84694,          5020687,                  0,                  0,          9.85,                  0,         40294273
97/03,1417,嘉裕,          1044056,          2500052,            882208,             15566,            461821,          4903703,            802680,                  0,            103078,            117416,          1023174,          3798837,             19571,           -209682,            271803,                  0,          3880529,                  0,                  0,         10.22,                  0,                  0
97/03,1418,東華,            758728,            174503,          1418224,             51780,            322777,          2726012,          1165026,                  0,            322483,            127444,          1614953,          1319276,                  0,           -350131,            211447,            -69533,          1111059,                  0,                  0,          9.18,                  0,         10933000
97/03,1419,新紡,            680131,          2806683,          2577761,                  0,             55264,          6119839,          1125923,                  0,            516917,             62356,          1705196,          3000413,                595,            564244,            859723,            -10332,          4414643,                  0,                  0,         14.75,                  0,            803829
97/03,1423,利華羊毛,          1475434,            453593,            467192,                  0,            469694,          2865913,             37021,              7125,            193097,            110981,            348224,          1793000,            107883,             66682,            573423,            -23299,          2517689,                  0,                  0,         14.38,                  0,          4178000
97/03,1432,大魯閣,            695166,          1022567,              1360,                470,            494601,          2214164,          1145477,                  0,            266563,             53546,          1465586,            885642,            256390,           -613562,            332010,           -111902,            748578,                  0,                  0,          8.82,                  0,          3734716
97/03,1434,福懋興業,         11473878,         38752509,          9166714,             91401,          1772926,         61257428,          3795210,          9374486,                  0,          1192817,         14362513,         16846646,            698968,         11483574,         17892215,            -26488,         46894915,                  0,                  0,         27.89,                  0,          3043228
97/03,1435,中福國際,            198770,            451277,            572145,                  0,              8384,          1230576,             15653,                  0,            161746,            425217,            602616,          1397801,                 96,           -652631,            176174,           -293480,            627960,                  0,                  0,          5.62,                  0,         28075770
97/03,1436,華友聯,          2565051,            317022,              3356,              9486,            672204,          3567119,             16971,                  0,                  0,             30251,             47222,          3377000,            179919,            131704,            -81670,            -87056,          3519897,                  0,                  0,         11.05,                  0,         19287014
97/03,1437,勤益投控,          1034818,          3024648,            665994,             35780,            182139,          4943379,            619703,            704014,                  0,             56856,          1380573,          2039649,            318311,            100580,          1104266,                  0,          3562806,                  0,                  0,         17.47,                  0,                  0
97/03,,,,,,,,,,,,,,,,,,,,,,,,
97/03,1438,裕豐,            168861,             19758,                  0,                  0,            553963,            742582,            459722,                  0,            221398,              1020,            682140,          1024115,            108535,         -1219448,            147240,                  0,             60442,                  0,                  0,          0.59,                  0,                  0
97/03,1439,中和羊毛,            369608,             40518,          1264233,                  0,             12262,          1686621,              9840,                  0,            319442,             18146,            347428,            920000,              8687,              8792,            401714,                  0,          1339193,                  0,                  0,         14.56,                  0,                  0
97/03,1440,南紡,          3464548,          9510173,         11074152,             58055,          4442653,         28549581,          2237201,                  0,          3376038,          1383367,          6996606,         14935240,             75446,          3617399,          2924890,                  0,         21552975,                  0,                  0,         14.43,                  0,                  0
97/03,1441,大東紡織,            799877,            449069,            740251,             32583,             89140,          2110920,            969363,            116864,            161013,            164190,          1411430,          1079004,                326,           -491626,            114473,             -2687,            699490,                  0,                  0,          6.55,                  0,          1177640
97/03,1442,名軒,          3693229,            314845,            108065,                  0,              8132,          4124271,          2325897,             11723,                  0,              1236,          2338856,          1428084,             27031,            330510,               -210,                  0,          1785415,                  0,                  0,         12.50,                  0,                  0
97/03,1443,立益紡織,          1043860,            469415,          2028470,                  0,            389051,          3930796,          1178521,                  0,            227040,            429693,          1835254,          3010900,            322943,         -1411897,            197251,            -23655,          2095542,                  0,                  0,          7.24,                  0,         11685357
97/03,1444,力麗,          8008322,          2795187,          3728750,             19840,            421454,         14973553,          6080617,            829921,              5132,            175150,          7090820,          7679700,            199425,            834144,           -667529,           -163007,          7882733,                  0,                  0,         10.64,                  0,         27091097
97/03,1445,大宇紡織,          1096256,            186259,            909063,              6351,              9763,          2207692,            173970,                  0,             98272,             80185,            352427,          1577510,            112240,             50404,            166170,            -51059,          1855265,                  0,                  0,         12.38,                  0,          7918000
97/03,1446,宏和,            207565,            753963,            854911,                  0,          1051399,          2867838,            739905,            206215,                  0,             13280,            959400,          1386215,            297239,            150062,             74922,                  0,          1908438,                  0,                  0,         13.77,                  0,                  0
97/03,1447,力鵬,          7686528,          1395096,          6286388,             33928,            280126,         15682066,          6715805,          1964303,                  0,            191968,          8872076,          6528666,          1252008,          1137536,         -1469552,           -638668,          6809990,                  0,                  0,         11.47,                  0,         58899093
97/03,1449,佳和實業,          1661435,          1027038,          1443496,             56345,            519762,          4708076,            921225,          1508197,            379116,            341225,          3149763,          4159869,            396210,         -2289965,           -404321,           -303480,          1558313,                  0,                  0,          5.03,                  0,        106179566
97/03,1451,年興紡織,          3272011,         10463816,          1099054,             17936,            160968,         15013785,          2853306,            900401,                  0,            652369,          4406076,          5983691,            383870,          4188998,            129087,            -77937,         10607709,                  0,                  0,         17.94,                  0,          7103000
97/03,1452,宏益,          1014879,            381602,            536764,                  0,             42412,          1975657,            179130,                  0,             42579,              6139,            227848,          1370390,            130566,            280059,            -33206,                  0,          1747809,                  0,                  0,         12.75,                  0,                  0
97/03,1453,大將,            433799,            122012,            252213,                  0,             25432,            833456,            209745,                  0,             54850,             33412,            298007,            409000,                  0,             88270,             44131,             -5952,            535449,                  0,                  0,         13.12,                  0,             98864
97/03,1454,台富,          1015156,            242988,            926712,                  0,             25272,          2210128,            597127,                  0,                  0,             74554,            671681,          1386284,             90081,             39287,             65505,            -42710,          1538447,                  0,                  0,         11.99,                  0,         10301194
97/03,,,,,,,,,,,,,,,,,,,,,,,,
97/03,1455,集盛,          4900568,            136222,          4991169,              4998,            577919,         10610876,          3266201,          1400000,                365,             83876,          4750442,          4892386,            385916,            569625,             12507,                  0,          5860434,                  0,                  0,         11.98,                  0,                  0
97/03,1456,怡華,          1643766,            328348,          1655777,                  0,             54056,          3681947,          1824737,            392600,            190722,            321497,          2729556,          1675000,             18386,             62323,           -797109,             -6209,            952391,                  0,                  0,          5.83,                  0,          4208935
97/03,1457,宜進,          1426421,          1182012,          1572236,                  0,            536885,          4717554,          1620329,            178146,              3944,             42997,          1845416,          2370000,            398089,             78737,            142377,           -117065,          2872138,                  0,                  0,         13.61,                  0,         26025132
97/03,1459,聯發紡織,          1655320,          2227742,          2207747,                  0,            232779,          6323588,          1772887,          1450714,                  0,             52204,          3275805,          3311299,            429791,            241720,           -632654,           -302373,          3047783,                  0,                  0,         10.60,                  0,         43547875
97/03,1460,宏遠,          3725058,          1874061,          2572208,             17058,            127289,          8315674,          1981605,            736123,            165409,            216591,          3099728,          4904161,            248255,             93601,            199358,           -229429,          5215946,                  0,                  0,         11.42,                  0,         33706585
97/03,1463,強盛染整,            517469,            930725,            503415,                  0,             24378,          1975987,            109098,                  0,             50877,             47786,            207761,          1884108,            157475,           -125902,            -24987,           -122468,          1768226,                  0,                  0,         10.93,                  0,         26589911
97/03,1464,得力實業,            786043,          1025933,            968536,                  0,             35611,          2816123,            841981,                  0,                  0,            128142,            970123,          1686930,            147967,            -66395,            117915,            -40417,          1846000,                  0,                  0,         11.43,                  0,          7250000
97/03,1465,偉全實業,            868178,            572097,            580282,              2859,             18166,          2041582,            373522,                  0,                  0,             64384,            437906,            863394,            353488,            330282,             56512,                  0,          1603676,                  0,                  0,         18.57,                  0,                  0
97/03,1466,聚隆,          1082469,                  0,            731119,                  0,            246516,          2060104,          1137772,            248305,                  0,             39470,          1425547,            715978,                  0,            -80768,                  0,               -653,            634557,                  0,                  0,          8.87,                  0,             87958
97/03,1467,南緯實業,          1451161,          2223160,            604289,             17465,            341147,          4637222,          1248309,          1426340,             68902,             69696,          2813247,          1649115,             64771,            172729,            -62640,                  0,          1823975,                  0,                  0,         11.06,                  0,                  0
97/03,1468,昶和纖維,          1188750,            667326,          1049655,             23700,             30021,          2959452,            833033,            240000,             39548,             21309,          1133890,          1604053,             43757,            -36559,            214311,                  0,          1825562,                  0,                  0,         11.38,                  0,                  0
97/03,1469,理隆纖維,            696297,             85273,          1292157,              1419,             38764,          2113910,            635997,                  0,                  0,             10778,            646775,          1246000,            455920,           -223795,            -10990,                  0,          1467135,                  0,                  0,         11.77,                  0,                  0
97/03,1470,大統染,            406298,             74264,            370868,                  0,             20322,            871752,             84059,                  0,                  0,             24434,            108493,            857670,              6918,           -101327,                 -2,                  0,            763259,                  0,                  0,          8.90,                  0,                  0
97/03,1471,首利,          2333591,            887489,            423111,                  0,              3883,          3648074,          1409499,                  0,                  0,              3862,          1413361,          1554520,            614352,             -3623,            104393,            -34929,          2234713,                  0,                  0,         14.53,                  0,          1600000
97/03,1472,三洋紡,            309693,            187652,            485136,              1465,              8219,            992165,            134351,                  0,                  0,             14159,            148510,            875000,             92846,           -127274,             40720,            -37637,            843655,                  0,                  0,         10.27,                  0,          5348830
97/03,,,,,,,,,,,,,,,,,,,,,,,,
97/03,1473,台南企業,          2154109,          2307951,            629432,             10165,             84765,          5186422,            915636,            295000,             37967,             97892,          1346495,          1398305,            830585,          1509696,            101341,                  0,          3839927,                  0,                  0,         27.46,                  0,                  0
97/03,1474,弘裕,          1641988,            633548,            616491,              2299,            141286,          3035612,            906504,            310126,             39282,             42814,          1298726,          1378744,              2610,            210023,            145509,                  0,          1736886,                  0,                  0,         12.60,                  0,                  0
97/03,1475,本盟光電,            284559,             53289,            314017,                  0,            329413,            981278,            480695,                  0,                  0,             30677,            511372,            775038,            430000,           -749728,             14596,                  0,            469906,                  0,                  0,          6.06,                  0,                  0
97/03,1476,儒鴻,          2362230,          1277921,            822873,             13630,            109062,          4585716,          1694691,             50000,                  0,             88738,          1833429,          1896866,            293678,            558733,              3010,                  0,          2752287,                  0,                  0,         14.51,                  0,                  0
97/03,1477,聚陽實業,          2828526,          1771813,            113986,              1928,            477298,          5193551,          2163292,                  0,                  0,             25087,          2188379,          1513473,            544893,            939579,              7227,                  0,          3005172,                  0,                  0,         19.86,                  0,                  0
97/03,1503,士電,          9435327,          6876667,          8936570,            106323,             97348,         25452235,          8774496,          2165673,          1000311,          1120020,         13060500,          5209722,          2552266,          2903112,          1726635,                  0,         12391735,                  0,                  0,         23.79,                  0,                  0
97/03,1504,東元電機,         15467243,         35136984,          4141626,            317552,          2795156,         57858561,          9358971,         12755549,            106179,          1472908,         23693607,         18905779,          5826568,          6470506,          3867512,           -905411,         34164954,                  0,                  0,         18.79,                  0,         72567145
97/03,1506,正道,            678502,            949259,            428691,             26369,            392864,          2475685,          1124412,             36291,             80294,            309575,          1550572,          1022516,             88334,           -331933,            146196,                  0,            925113,                  0,                  0,          9.05,                  0,                  0
97/03,1507,永大機電,          3221286,          6196526,          1387685,             92461,            916586,         11814544,          2196179,            240482,              2702,            660986,          3100349,          4108200,            219833,          4248643,            164070,            -26551,          8714195,                  0,                  0,         21.32,                  0,          2129800
97/03,1512,瑞利,          1831143,          1053473,          2166122,             13881,             55232,          5119851,          2497811,              2072,            132382,            197611,          2829876,          1818025,             54803,             98810,            318337,                  0,          2289975,                  0,                  0,         12.97,                  0,                  0
97/03,1513,中興電,          6522295,          3869878,          3157840,             50008,            338207,         13938228,          5348869,            678529,            286075,            511633,          6825106,          4800000,            319950,          1073486,            993585,            -73899,          7113122,                  0,                  0,         15.14,                  0,         10329917
97/03,1514,亞力電機,          2418036,            546581,          1088912,             15563,            212671,          4281763,          1567052,             21300,            164401,             94395,          1847148,          2010670,            163593,             88421,            252239,            -80308,          2434615,                  0,                  0,         12.79,                  0,         10777072
97/03,1515,力山,          1953181,          1502759,          1577216,              9970,            287541,          5330667,          2840953,            216914,             31782,            247786,          3337435,          2287843,            209182,           -500959,             -2834,                  0,          1993232,                  0,                  0,          8.71,                  0,                  0
