年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
94/03,1308,亞聚,          2078521,          1827142,            540718,             27382,            680585,            553090,                  0,            260177,          2609316,            569207,          1249320,            -86762,          5154348,            813267,          4341081,         16.64
94/03,1309,台達化工,          3794894,          1084660,          1679246,             21744,            470075,            858615,          1800000,            522918,          2705005,            675027,            618144,           -129090,          7050619,          3181533,          3869086,         14.30
94/03,1310,台苯,          2868730,          4515189,          1085817,                  0,            283064,          2202140,            550000,             51614,          5665293,            300351,          1061337,         -1077935,          8752800,          2803754,          5949046,         12.06
94/03,1312,國喬石化,          2826678,          5780225,          4641366,             90816,            228557,          2950900,          2916029,          1328014,          6598242,            956422,           -818562,           -363403,         13567642,          7194943,          6372699,          9.80
94/03,1313,聯成,          2239853,          9552261,          1781424,              7031,             97611,            988726,          1300000,            869813,          7557975,            747927,          1873612,            340127,         13678180,          3158539,         10519641,         14.10
94/03,1314,中石化,          7031101,          6726531,         23505672,             19666,          7667048,          4122923,         17739774,          4644063,         16899995,          1686830,          1504269,         -1647836,         44950018,         26506760,         18443258,         10.91
94/03,1315,達新工業,          2160352,            854425,            911019,             49192,            511590,            635429,            350000,            288718,          2295000,             31397,            944359,            -58325,          4486578,          1274147,          3212431,         14.50
94/03,1316,上曜,            200281,            451812,            410965,                  0,             27823,            303850,                  0,             37199,            701661,            105365,            -63978,              6784,          1090881,            341049,            749832,         10.69
94/03,1319,東陽,          2541064,          3910142,          4432966,            110661,            336013,          2392548,          1609160,            552525,          4135413,          1409483,          1487571,           -255854,         11330846,          4554233,          6776613,         16.93
94/03,1321,大洋,          1355107,          1396116,          1088661,             94254,            371508,            649012,            130000,            406469,          2184887,            123722,            841728,            -30172,          4305646,          1185481,          3120165,         14.68
94/03,1323,永裕,            554462,            419137,            632853,              5241,             23982,            375947,            250603,             39914,            750918,             64126,            151805,              2362,          1635675,            666464,            969211,         13.02
94/03,1324,地球工業,            808082,            142633,            255677,             12174,             17103,            311744,                  0,             29268,            729339,                  0,            161539,              3779,          1235669,            341012,            894657,         12.27
94/03,1325,恒大,            312050,            177162,            788993,              3497,             92717,             99246,             49500,             81884,            891110,             52786,            195615,              4278,          1374419,            230630,          1143789,         12.84
94/03,1326,台化,         61172285,         89761180,         73514309,            449056,          5282110,         31835425,         41293849,          5553378,         53638157,          9457074,         88262416,            138641,        230178940,         78682652,        151496288,         28.24
94/03,1402,遠東新,         12243241,         85423491,         16274829,            794170,          1393923,         10187084,         28719312,          3096789,         41036333,         16963506,         16531618,           -404988,        116129654,         42003185,         74126469,         18.07
94/03,,,,,,,,,,,,,,,,,,
94/03,1409,新纖,          7222548,         11193936,          8008865,                  0,            676086,          6590430,          4332327,          2023928,         13253409,            128610,            704107,             68624,         27101435,         12946685,         14154750,         10.68
94/03,1410,南染,            333411,            151361,            803392,                  0,            106421,             52222,                  0,            216166,            900000,            304111,            -77914,                  0,          1394585,            268388,          1126197,         12.51
94/03,1413,宏洲纖維,          1516528,             18361,          2497370,             22834,            116053,          1571972,            153402,            309354,          2836457,            431521,         -1116520,            -15040,          4171146,          2034728,          2136418,          7.63
94/03,1414,東和,            831928,            237257,          3609303,             77388,            338333,          2256153,            332336,            839484,          2200000,            368550,           -775834,           -126480,          5094209,          3427973,          1666236,          7.57
94/03,1416,廣豐,            959529,          4457255,          1495431,             32039,            161219,          1891413,            380000,            127621,          5497834,            958636,         -1844259,             94228,          7105473,          2399034,          4706439,         10.06
94/03,1417,嘉裕,          1527142,          2151167,          1047944,             48931,            353097,          1013695,                  0,            264074,          4157493,            431026,           -166959,           -571048,          5128281,          1277769,          3850512,         10.14
94/03,1418,東華,          1305867,            321735,          1715751,             51995,            462462,          1103772,                  0,            611043,          2638553,            269203,           -681051,            -83710,          3857810,          1714815,          2142995,          8.93
94/03,1419,新紡,            846365,          2610458,          2962509,             15095,            105812,          1670215,                  0,            581118,          2904000,            548602,          1285703,           -449399,          6540239,          2251333,          4288906,         15.39
94/03,1423,利華羊毛,          1276779,            448357,            999503,              9481,             34319,             46176,              2842,            324912,          1793000,            535800,            -18606,             84315,          2768439,            373930,          2394509,         13.37
94/03,1432,大魯閣,          1114180,            777598,             17038,                  0,          1082536,          2428181,                  0,            345740,          1448125,            940337,         -1717522,           -453509,          2991352,          2773921,            217431,          1.61
94/03,1434,福懋興業,         12683095,         14763982,          7772587,                  0,          1793395,          4575858,          8859046,            480997,         16516320,             23561,          6469382,             87895,         37013059,         13915901,         23097158,         14.01
94/03,1435,中福國際,            229878,            718224,            616057,                  0,             21540,            298965,                  0,            145278,          1397801,              6253,            -71835,            103383,          1585699,            444243,          1141456,         10.22
94/03,1436,華友聯,          2854409,            346817,              9780,              3086,            608687,             26744,                  0,             13100,          3300000,            448161,            183596,           -148822,          3822779,             39844,          3782935,         11.93
94/03,1437,勤益投控,          1093073,          2003976,            918626,             67716,            463157,          1126915,            962359,             84312,          1557173,          1159031,           -345129,              1887,          4546548,          2173586,          2372962,         15.25
94/03,1438,裕豐,            196846,             99934,            189963,                  0,            554711,            562123,                  0,            230470,          1024115,            256447,         -1018571,            -13130,          1041454,            792593,            248861,          2.62
94/03,,,,,,,,,,,,,,,,,,
94/03,1439,中和羊毛,            571049,            684995,            732134,             25048,             18677,            262930,                  0,            418980,            920000,            410400,             41407,            -21814,          2031903,            681910,          1349993,         14.67
94/03,1440,南紡,          6406056,          8018920,          9104825,            108134,          4680249,          2419980,                  0,          4562483,         14935240,          4422274,          2799433,           -821226,         28318184,          6982463,         21335721,         14.29
94/03,1441,大東紡織,            785662,            562748,            832964,              9221,             52349,          1027065,            188670,            307116,          1079004,            140383,           -526719,             27425,          2242944,          1522851,            720093,          6.76
94/03,1442,名軒,          1653731,            393129,            108360,             14138,              8144,            767792,            170061,             14303,          2197053,             66208,         -1037913,                 -2,          2177502,            952156,          1225346,          5.58
94/03,1443,立益紡織,          1504384,            618250,          1863243,                  0,            831433,          1681877,            325333,            436071,          3010900,            296746,           -820829,           -112788,          4817310,          2443281,          2374029,          8.63
94/03,1444,力麗,          3442621,          2684759,          5127387,                  0,            297861,          2574429,          1330140,            151931,          7314000,          2099289,         -1132574,           -784587,         11552628,          4056500,          7496128,         11.22
94/03,1445,大宇紡織,          1085037,            124116,          1258228,             12699,             20261,            264029,            260947,            169814,          1795510,             99196,            108959,           -198114,          2500341,            694790,          1805551,         11.09
94/03,1446,宏和,            650212,          1201989,          1414586,                  0,            186218,            628811,            543387,             17790,          2238702,            297239,           -373037,            100113,          3453005,          1189988,          2263017,         10.11
94/03,1447,力鵬,          3968491,          1766135,          6306572,                  0,            282713,          3250597,          1849789,            144703,          5706875,          2092886,            971042,         -1691981,         12323911,          5245089,          7078822,         12.40
94/03,1449,佳和實業,          2662021,          1403488,          2947568,             93402,            450920,          1568050,          1917256,            822113,          4477419,          1157319,           -986874,         -1397884,          7557399,          4307419,          3249980,         10.94
94/03,1451,年興紡織,          3577885,          8910953,          1003865,             25910,            154014,          2210761,            899873,            434994,          5983691,            377195,          3627392,            138721,         13672627,          3545628,         10126999,         16.92
94/03,1452,宏益,            867394,            533956,            613379,                  0,             87729,            120995,                  0,             50537,          1581167,            212842,            281792,           -144875,          2102458,            171532,          1930926,         12.21
94/03,1453,大將,            331375,            386160,            160426,                  0,            146133,            393719,                  0,            104651,            797734,             83210,           -317306,            -37914,          1024094,            498370,            525724,          6.81
94/03,1454,台富,            878685,            116162,          1096984,              3568,            163528,            484128,             80000,             88828,          1541397,            102702,             12051,            -50179,          2258927,            652956,          1605971,         11.31
94/03,1455,集盛,          3069002,            605073,          5472452,              2386,            433510,          2407971,          1303122,             75629,          4720904,            382749,            697650,             -5602,          9582423,          3786722,          5795701,         12.28
94/03,,,,,,,,,,,,,,,,,,
94/03,1456,怡華,          1831476,            926873,          2739415,             25391,             68418,          2219794,          1314000,            743172,          2236560,            266221,           -373028,           -815146,          5591573,          4276966,          1314607,          5.88
94/03,1457,宜進,          1473380,          1580721,          1837058,                  0,          1247646,          2218685,            588956,             53869,          3653200,            413887,           -674918,           -114874,          6138805,          2861510,          3277295,         10.05
94/03,1459,聯發紡織,          1031757,          1126656,          3708043,                  0,            179929,          1142206,          1010000,             76425,          3705340,            514111,            328905,           -730602,          6046385,          2228631,          3817754,         11.61
94/03,1460,宏遠,          3107064,          1880936,          2576267,             22694,            119073,          1566031,            814348,            148880,          4907020,            389983,            255127,           -375355,          7706034,          2529259,          5176775,         11.31
94/03,1463,強盛染整,            541326,          1119215,            621379,              9936,             25673,            149187,                  0,            103542,          1937898,            258342,            144889,           -276329,          2317529,            252729,          2064800,         10.66
94/03,1464,得力實業,            586847,            993867,            981347,                  0,             31736,            328357,            180000,            168963,          2221374,             89283,            317068,           -711248,          2593797,            677320,          1916477,         10.91
94/03,1465,偉全實業,            822895,            451500,            448790,              5375,             18945,            206400,                  0,             33408,            863394,            353488,            305350,            -14535,          1747505,            239808,          1507697,         17.46
94/03,1466,聚隆,            750870,                  0,          1223982,                  0,             98528,          1070600,            502908,             30739,            715978,                  0,           -246192,               -653,          2073380,          1604247,            469133,          6.56
94/03,1467,南緯實業,          1288562,          1376313,            684969,             26491,            375290,            957694,            836374,            143652,          1439510,            161862,            249354,            -36821,          3751625,          1937720,          1813905,         12.87
94/03,1468,昶和纖維,          1263857,            366858,          1036208,                  0,             49197,            827446,             26280,              7819,          1604053,             26753,            221082,              2687,          2716120,            861545,          1854575,         11.56
94/03,1469,理隆纖維,            639738,            146011,          1353639,             11307,             49609,            537421,                  0,             11744,          1246000,            455920,            -50660,               -121,          2200304,            549165,          1651139,         13.25
94/03,1470,大統染,            329110,            102636,            409125,                  0,             30272,             86368,                  0,             26306,            857670,              6985,            -89157,            -17029,            871143,            112674,            758469,          9.10
94/03,1471,首利,          2010489,            581140,            342754,                  0,             13844,          1247943,                  0,             13251,          1276239,            140668,            251323,             18803,          2948227,          1261194,          1687033,         13.22
94/03,1472,三洋紡,            402093,            313817,            665190,                  0,             42305,            198654,                  0,             19687,            875000,            489818,           -113762,            -45992,          1423405,            218341,          1205064,         14.86
94/03,1473,台南企業,          1160574,          3030142,            525285,             15346,             96664,            725771,            955974,            100743,          1252839,            522087,          1233724,             36873,          4828011,          1782488,          3045523,         24.31
94/03,,,,,,,,,,,,,,,,,,
94/03,1474,弘裕,          1706919,            123564,            760967,              3449,             86075,            751350,            368318,             67641,          1214443,             57784,            220466,                972,          2680974,          1187309,          1493665,         12.30
94/03,1475,本盟光電,            532891,            179404,            651507,                  0,             71245,            731179,             20805,              2495,            957197,            355000,           -634899,              3270,          1435047,            754479,            680568,          7.11
94/03,1476,儒鴻,          1864195,            616023,            818181,                  0,            169583,          1722201,             70000,             74428,          1091793,             68062,            443088,             -1590,          3467982,          1866629,          1601353,         14.67
94/03,1477,聚陽實業,          3481707,            724687,             54898,             10257,             26392,          2226847,                  0,             12423,          1223154,            141062,            704552,            -10097,          4297941,          2239270,          2058671,         16.83
94/03,1503,士電,          7272149,          4885482,          4627563,            148599,            199016,          4600567,          1113024,          1302673,          5209722,          2676950,          2382607,           -152734,         17132809,          7016264,         10116545,         19.42
94/03,1504,東元電機,         16312858,         31136040,          4512429,            401477,          2614790,         12843106,          8870295,          1516035,         19177609,          8472571,          4487767,           -389789,         54977594,         23229436,         31748158,         16.99
94/03,1506,正道,            666818,            939537,            526809,             68455,            423954,          1026767,             91689,            384953,          1022516,            223967,            -96357,            -27962,          2625573,          1503409,          1122164,         10.97
94/03,1507,永大機電,          3347100,          4145515,          1571642,            137351,            948881,          1311907,            486850,            620985,          4108200,            221275,          3555782,           -154510,         10150489,          2419742,          7730747,         18.92
94/03,1512,瑞利,          2381141,            315816,          2002023,              9800,             33117,          1526152,            809468,            244788,          1765073,            273539,            139388,            -16511,          4741897,          2580408,          2161489,         12.25
94/03,1513,中興電,          6970255,          1833380,          2977553,            118135,            754534,          4031242,          1621778,            884929,          4800000,            790490,          1064614,           -539196,         12653857,          6537949,          6115908,         15.39
94/03,1514,亞力電機,          2285936,            610125,          1051671,             46961,            147999,          1318427,            112100,            287267,          2010670,            398919,             93610,            -78301,          4142692,          1717794,          2424898,         12.83
94/03,1515,力山,          2718686,          1455737,          1529141,             35145,            558157,          2838287,            469892,            322420,          2522103,            234841,            217436,           -308113,          6296866,          3630599,          2666267,         11.73
94/03,1516,川飛,            230253,            540795,            191535,                  0,            139803,            290480,              8011,             28157,            923501,                  0,           -200030,             52267,          1102386,            326648,            775738,          8.41
94/03,1517,利奇機械,          1654724,            766411,            510466,                  0,             34308,            422767,                  0,             85877,          2368240,             76584,             97995,            -85554,          2965909,            508644,          2457265,         10.79
94/03,1519,華城電機,          3095436,            301536,          1556061,             12454,            100701,          2675620,             80000,            124557,          2059024,             69551,            139464,            -82028,          5066188,          2880177,          2186011,         10.77
94/03,,,,,,,,,,,,,,,,,,
94/03,1521,大億,          1381224,            168192,          1101714,             21607,             39239,          1193161,            107907,            117795,            762300,            109052,            463198,            -41437,          2711976,          1418863,          1293113,         16.96
94/03,1522,堤維西,          3852325,          1670881,          5058375,             22860,            287323,          2874426,          3895039,            229321,          2426110,          1162051,            354884,            -50067,         10891764,          6998786,          3892978,         16.09
94/03,1524,耿鼎企業,          1259384,            159079,          2472298,                  0,              2423,            987673,          1076506,             21269,          1406541,            207078,            283653,            -89536,          3893184,          2085448,          1807736,         13.37
94/03,1525,江申工業,            822597,            499875,            579146,                  0,             33105,            398459,                  0,            177756,            553091,            170884,            636370,             -1837,          1934723,            576215,          1358508,         24.56
94/03,1526,日馳,            318979,             26924,            591049,                265,            100753,            429027,            108382,             60669,            787971,                  0,           -352938,              4859,          1037970,            598078,            439892,          5.58
94/03,1527,鑽全,          3298598,            727972,          1738369,                373,            869466,          2520843,            870000,             20668,          1524951,                305,          1700901,             -2890,          6634778,          3411511,          3223267,         21.14
94/03,1528,恩德,          1679333,            332154,            396081,             21863,             77309,          1316557,             48888,             62759,            762000,            189421,            116687,             10428,          2506740,          1428204,          1078536,         14.15
94/03,1529,樂士,          1889153,             44143,            336691,             10190,            598393,          1607103,            331289,             25904,            861561,             42799,             12170,             -2256,          2878570,          1964296,            914274,         10.61
94/03,1530,亞崴機電,          1726143,            251991,            375244,                702,             30378,          1337395,                  0,             38389,            585319,              7247,            420870,             -4762,          2384458,          1375784,          1008674,         17.36
94/03,1531,高林股,          2748632,          1484760,            353316,                  0,              1842,          1311276,                  0,            384624,          1460443,            341177,          1173504,            -82474,          4588550,          1695900,          2892650,         19.81
94/03,1532,勤美,          3925348,          3169387,            563210,                  0,             27322,          2619672,            838233,            142898,          1933922,          1209740,            932392,              8410,          7685267,          3600803,          4084464,         21.32
94/03,1533,車王電,          1626846,            939554,            757177,             18711,             12130,          1717407,                  0,              7943,            961185,            268366,            390241,              9276,          3354418,          1725350,          1629068,         16.95
94/03,1535,中宇,          2495738,            211017,             99314,                  0,             13270,          1694811,                  0,             25187,            901474,             18201,            180815,             -1149,          2819339,          1719998,          1099341,         12.19
94/03,1536,和大工業,          1124169,            336732,          1589280,             17222,             50689,          1039650,            729074,             69226,            859863,            172066,            241216,              6997,          3118092,          1837950,          1280142,         14.89
94/03,1537,廣隆光電,            665347,            471285,            324326,                  0,              6949,            347028,             17464,             47874,            660000,            267146,            144800,            -16405,          1467907,            412366,          1055541,         15.99
94/03,,,,,,,,,,,,,,,,,,
94/03,1538,正峰新,          2037296,          1190943,            793435,            174482,            166278,          1988628,            302158,             84790,          1151277,            291977,            513849,             29755,          4362434,          2375576,          1986858,         17.26
94/03,1539,巨庭機械,          1087828,            146132,            364250,                  0,             46080,            897301,                  0,              5449,            648000,             75000,             29670,            -11130,          1644290,            902750,            741540,         11.52
94/03,1540,喬福機械,          1045426,             13471,            441851,                  0,              7282,            476088,            204215,              6160,            619374,             97665,            134728,            -30200,          1508030,            686463,            821567,         14.28
94/03,1541,錩泰,          1119719,                  0,            496268,             36823,             26082,            428787,            490300,              7384,            682778,                523,             69120,                  0,          1678892,            926471,            752421,         11.02
94/03,1560,中砂,          1371222,             44732,          3682234,            166576,            211982,          1618921,            581163,            404994,            984640,          1269513,            619040,             -1525,          5476746,          2605078,          2871668,         29.16
94/03,1603,華電,          2229834,          1185671,          3499847,                  0,            461365,          3171684,             36643,            906555,          3423000,          1843490,         -1759836,           -244819,          7376717,          4114882,          3261835,         11.50
94/03,1604,聲寶,          8234301,          8932060,          3444140,            513214,            598889,          5013889,          2750000,          1641327,         13100000,          2486913,         -1587649,         -1681876,         21722604,          9405216,         12317388,          9.89
94/03,1605,華新,         15291326,         38998269,         14706658,                  0,            416734,          9363002,          5400000,          1096185,         33109133,         15383580,          6394144,         -1333057,         69412987,         15859187,         53553800,         16.38
94/03,1608,華榮,          3195547,          2169818,          2676823,             60750,            814875,            667107,                  0,            805143,          6327735,            941365,            305857,           -129394,          8917813,          1472250,          7445563,         12.52
94/03,1609,大亞電線,          4199372,          3516952,          2881081,             72534,            168802,          1980125,          1860000,            536743,          5081423,            745564,          1095392,           -460506,         10838741,          4376868,          6461873,         14.34
94/03,1611,中電,          2448726,          1398491,          1754587,             28742,            169075,            692001,                  0,            340506,          3601108,            313512,            858875,             -6381,          5799621,          1032507,          4767114,         13.24
94/03,1612,宏泰,          2830924,            836934,          1600095,                  0,            152478,            928500,                  0,             20501,          3298631,            176500,          1006894,            -10595,          5420431,            949001,          4471430,         13.56
94/03,1613,台一,          1501454,            842591,          4132985,                  0,            958948,          5858092,            135432,            177075,          2474399,              7204,         -1266516,             50292,          7435978,          6170599,          1265379,          5.11
94/03,1614,三洋電,          5180717,            538657,            864157,                  0,            806943,          1516255,                  0,            602354,          3166040,             84808,          2121410,           -100393,          7390474,          2118609,          5271865,         17.31
94/03,1615,大山,            848899,            195533,            864570,             20843,            138532,            700202,            222240,            110121,            968500,             28591,             38723,                  0,          2068377,          1032563,          1035814,         10.70
94/03,,,,,,,,,,,,,,,,,,
94/03,1616,億泰,          1852040,            929347,            746030,              1230,            112535,          1207264,            418507,             64644,          1319551,            269738,            409518,            -48040,          3641182,          1690415,          1950767,         15.26
94/03,1617,榮星電線,          2269608,            833633,            615113,             24066,             36266,          1381863,            650406,            183174,          1134818,            105694,            350707,            -27976,          3778686,          2215443,          1563243,         13.78
94/03,1618,合機公司,          1977376,            645045,          2683971,                  0,             51881,          1769368,            458887,             46555,          2082318,            667252,            338595,             -4702,          5358273,          2274810,          3083463,         16.14
94/03,1701,中化,          1491364,          1207220,          2570505,             45870,            114290,          1095869,            118000,            281884,          2980811,            651726,            380753,            -79794,          5429249,          1495753,          3933496,         13.76
94/03,1702,南僑化工,            759507,          2458448,          1796516,             45015,            248864,            553640,          1694927,            418953,          2941330,            640194,            -47295,           -893399,          5308350,          2667520,          2640830,         10.87
94/03,1704,榮化,          4579524,          6814147,          3747172,             24990,            609512,          3433843,          1681922,          1669486,          4931675,          1622011,          2333906,            102502,         15775345,          6785251,          8990094,         18.23
94/03,1707,葡萄王,            766704,             56228,            589127,              1062,            769109,            162067,             30640,            435905,          1334350,            111082,            103447,              4739,          2182230,            628612,          1553618,         11.93
