年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
100/02,2801,彰化銀行,         22435956,         81042784,         25858879,         56997088,                  0,         19560736,      1097600867,        172666751,            216289,         23549471,             49375,         14792226,         12742920,        112000349,         24567258,      1239141490,                  0,          2187666,         10903576,         38489892,                  0,          9667111,         67683284,                  0,         15114437,          7758279,      1527513342,      1436957342,         90556000,                  0,                  0,         14.58
100/02,2809,京城銀行,          2311872,         36087123,          1012940,          2019768,                  0,            720164,         99050513,          6506117,             84013,          2691240,             11523,         21962541,            904959,          3185374,          1019900,        135740006,                  0,                417,         10716715,          7026770,                  0,          1272517,         10512343,            172071,          3646432,             70228,        173362773,        158961699,         14401074,                  0,          1297000,         13.72
100/02,2812,台中銀行,          4173965,         67480086,          1784959,          1242395,                  0,          2434259,        257045229,         10189198,            195057,          3197187,                  0,            693210,          2179005,          3606110,          3064154,        309641936,                  0,             88760,          1323600,         12361467,                  0,            442532,         17838576,            649961,          1463269,            257980,        350738345,        330528559,         20209786,                  0,                  0,         11.67
100/02,2820,華票,            250594,             46083,         73759230,         61386445,            496525,          1384639,                  0,          6433693,                  0,            166325,                  0,            427576,            985030,          8600000,          1351759,                  0,                  0,            717972,        116929388,                  0,                  0,            996273,         13429600,              2474,          4132748,            433925,        146594139,        128595392,         17998747,                  0,                  0,         13.40
100/02,2834,臺灣企銀,         15620938,         51242272,          7562968,         14260249,          3955365,         30112124,        943786052,        158505598,             67773,         13871807,            185203,          3712641,          4254143,        100969999,         28695394,      1002756987,                  0,            331011,         11175052,         44000000,                  0,         13686841,         42098263,                  0,          3372271,             51315,      1247137133,      1201615284,         45521849,                  0,                  0,         11.30
100/02,2836,高銀,          1793431,         20977325,          2000616,          4171687,          4430333,          1265979,        165714180,          7463734,             44349,          2214437,             61570,          2649251,            763346,         13913961,          2666115,        183244014,                  0,             19388,            139991,          4000000,                  0,            573256,          5869476,          2017724,          1097381,              8932,        213550238,        204556725,          8993513,                  0,                  0,         17.10
100/02,2838,聯邦銀行,          5809242,         75253192,          4196165,          7780885,                  0,         15350372,        189287284,          2328758,          1076051,          8000410,          2243987,         54737022,          4214161,          7042552,          3252664,        299793629,                  0,             49479,         33479770,          4890000,                  0,            711082,         19484996,             33811,          2133853,           -594307,        370277529,        349219176,         21058353,                  0,                  0,         10.81
100/02,2845,遠東商銀,          4279324,         74637758,         16151281,         18712326,                  0,         21448967,        258839778,          3008476,          2450304,          2868656,          1923765,         12070621,          1157797,         11271459,          5369770,        354322710,                  0,          4990520,                  0,         16735278,                  0,          1069003,         21185604,             29008,          2570598,              5103,        417549053,        393758740,         23790313,                  0,                  0,         11.85
100/02,2849,安泰銀行,          5146076,         76413507,          5958870,         53616863,          3658007,          8608862,        200424318,                  0,             36603,          2124647,            212888,          3309915,          4634319,          5761700,          5042106,        266389813,                  0,         17143985,         34677819,         11240000,          1414865,          2263569,         16796775,          1461505,          2288778,           -336040,        364144875,        343933857,         20211018,                  0,                  0,         12.03
