年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
91/01,1229,聯華實業,          1628840,          8415770,          1536006,             24667,            760418,          1136484,          1696071,            195518,          6612928,            784167,          1755769,            184764,         12365701,          3028073,          9337628,         14.12
91/01,1231,聯華食品,          1152436,            703909,            533291,             24705,            469846,            649599,            445668,             42677,          1154190,             78423,            487551,             26079,          2884187,          1137944,          1746243,         15.12
91/01,1232,大統益,          1209138,            444672,          1784828,                  0,             19229,            911470,            436650,                  0,          1509197,             12423,            614271,            -26144,          3457867,          1348120,          2109747,         13.97
91/01,1233,天仁,            460982,             67795,            629443,             24459,             90922,            183209,             22535,            102904,            829045,              6871,            166650,            -37613,          1273601,            308648,            964953,         11.64
91/01,1234,黑松,          1429934,          6918705,          3209812,            182335,             66779,            660113,                  0,          3343021,          5358281,            608770,          1838144,               -764,         11807565,          4003134,          7804431,         14.56
91/01,1235,興泰,            555236,             26522,            174810,             16214,             48724,            137994,                  0,            106160,            373368,             82586,            132982,            -11584,            821506,            244154,            577352,         15.46
91/01,1236,宏亞食品,            359934,             29899,            872411,                  0,             85198,            385963,            119787,             60743,            612839,             34263,            134455,               -608,          1347442,            566493,            780949,         12.74
91/01,1301,台塑,         22904674,         64914651,         63315817,                  0,         12356664,         10721538,         56500773,          3771517,         42380687,         17733842,         30472563,          1910886,        163491806,         70993828,         92497978,         21.82
91/01,1303,南亞塑膠,         41601890,        106274600,         81577201,          3614359,         10871774,         29749944,         68838086,         11744214,         58079248,         25566034,         44816199,          5146099,        243939824,        110332244,        133607580,         23.00
91/01,1304,台聚,          3979330,          7787094,          1226430,            128467,            881525,            976259,          3000000,            576661,          7714032,            470505,          1340299,            -74910,         14002846,          4552920,          9449926,         12.25
91/01,1305,華夏,          2347710,          2373830,          3427501,            361626,            458890,          1474101,          1400000,          1891179,          4248035,          1114414,           -933516,           -224656,          8969557,          4765280,          4204277,          9.89
91/01,,,,,,,,,,,,,,,,,,
91/01,1307,三芳化工,          2021727,            472695,          1741763,                  0,            114324,            867968,            466936,            272974,          2069490,            223818,            444495,              4828,          4350509,          1607878,          2742631,         13.25
91/01,1308,亞聚,          1494772,          1593965,            510252,             37648,            846498,            677364,                  0,            208745,          2279277,            528723,            832043,            -43017,          4483135,            886109,          3597026,         15.78
91/01,1309,台達化工,          1841573,            777871,          2100810,             31062,            469396,          1000876,                  0,            475177,          2626219,            596062,            613140,            -90762,          5220712,          1476053,          3744659,         14.25
91/01,1310,台苯,          2852903,          3960977,          1502112,             15029,            218875,          3107304,            240897,             20753,          4851510,             67703,          1448275,         -1186546,          8549896,          3368954,          5180942,         10.67
91/01,1312,國喬石化,          3120486,          5172016,          5891337,                  0,          1130067,          4235764,          3582090,          1942283,          6598242,          2146921,         -2755870,           -435524,         15313906,          9760137,          5553769,          8.42
91/01,1313,聯成,          1518794,          9837482,          1324578,                  0,            283941,            823635,          2497550,            635488,          7017370,            642685,            850529,            497538,         12964795,          3956673,          9008122,         12.83
91/01,1314,中石化,          5318835,          7904772,         33619375,                  0,          4206614,         10312746,         19465781,          7089958,         14828689,          4408997,         -3367994,         -1688581,         51049596,         36868485,         14181111,          9.56
91/01,1315,達新工業,          2163797,          1050720,          1234053,              8953,            413687,            918220,            441240,            232330,          2415227,             45803,            853508,            -35118,          4871210,          1591790,          3279420,         13.57
91/01,1316,上曜,            321183,            486107,            635023,                  0,             41059,            627283,                  0,             52684,          1403322,            211401,           -823941,             12623,          1483372,            679967,            803405,          5.72
91/01,1319,東陽,          2335812,          2872921,          3180677,            158740,             87889,          2278111,          1431982,            662090,          3883230,            609918,            659794,           -889086,          8636039,          4372183,          4263856,         10.98
91/01,1321,大洋,          1117040,            789711,          1687669,            134132,            494973,            726043,            600000,            375587,          2080845,            254174,            217198,            -30322,          4223525,          1701630,          2521895,         12.11
91/01,1323,永裕,            450460,            250005,            456124,                  0,             44656,            143846,            165651,             23625,            693933,             57883,            104671,             11636,          1201245,            333122,            868123,         12.51
91/01,1324,地球工業,          1024339,                  0,            301723,              6741,             13015,            389058,                  0,             12170,            625774,              1433,            317383,                  0,          1345818,            401228,            944590,         15.09
91/01,1325,恒大,            219194,             78661,            991438,              7628,            114576,            117505,            100000,            106825,            896400,             14610,            211002,            -34845,          1411497,            324330,          1087167,         12.12
91/01,1326,台化,         33408673,         56833838,         77189173,          1286544,          9621716,         15967481,         67627421,          4856843,         39439172,         19024448,         31293284,            131295,        178339944,         88451745,         89888199,         22.79
91/01,,,,,,,,,,,,,,,,,,
91/01,1402,遠東新,         10507210,         44850217,         25562021,          1221804,         18215132,         11552990,         21808681,         15904410,         32035233,         11642505,          9366121,         -1953556,        100356384,         49266081,         51090303,         15.94
91/01,1409,新纖,          5021225,          8053987,         10103298,                  0,            595402,          6689459,          4642339,          1288278,         13253409,            359921,         -1050905,         -1408589,         23773912,         12620076,         11153836,          8.41
91/01,1410,南染,            177046,            122305,            642286,                  0,            181009,             79482,                  0,             97332,            900000,             54850,             -9018,                  0,          1122646,            176814,            945832,         10.50
91/01,1413,宏洲纖維,            870833,             36807,          2878051,             21249,            421696,          1254789,            647579,            115713,          2836457,                  0,           -625902,                  0,          4228636,          2018081,          2210555,          7.79
91/01,1414,東和,          1050842,            430322,          4798251,            116082,             47556,          2555002,            519128,          1432729,          3515775,              1363,         -1415557,           -165387,          6443053,          4506859,          1936194,          5.50
91/01,1416,廣豐,          3505487,          1744170,          4064579,             70669,          1348618,          3859077,            212408,          1571820,          5497834,            319543,           -911312,            184153,         10733523,          5643305,          5090218,          9.25
91/01,1417,嘉裕,          2035443,          2891145,          1078692,             71358,            284021,          1669230,                  0,            246267,          4157493,            398553,            217580,           -328464,          6360659,          1915497,          4445162,         10.69
91/01,1418,東華,          1338827,            432042,          2716734,             86860,            189705,          1090554,                  0,            910548,          2638553,            627709,           -419486,            -83710,          4764168,          2001102,          2763066,         10.47
91/01,1419,新紡,          1231761,          1597961,          4349488,             24032,             81275,          2446107,                  0,          1406226,          2904000,            931819,              8349,           -411984,          7284517,          3852333,          3432184,         11.81
91/01,1423,利華羊毛,          1347877,            463522,          1182542,             24046,             25078,            223727,             17400,            454099,          1793000,            445151,             13369,             96319,          3043065,            695226,          2347839,         13.09
91/01,1432,大魯閣,          2574208,          1028198,          1064483,                  0,            102423,          3211817,                  0,            557019,          2077654,            618554,         -1314224,           -381508,          4769312,          3768836,          1000476,          4.81
91/01,1434,福懋興業,          9706049,         12087509,          8658557,                  0,          2037021,          5846746,          6300598,            200412,         14819801,            104524,          5232392,            -15337,         32489136,         12347756,         20141380,         13.59
91/01,1435,中福國際,            343049,            698639,            656520,                  0,             28510,            346009,                  0,            275455,          1397801,            202634,            -99666,           -395515,          1726718,            621464,          1105254,          7.90
91/01,1436,華友聯,          2273407,            543999,          1591620,             12799,            848762,          1017335,            804000,             14149,          3000000,            760239,           -129301,           -195835,          5270587,          1835484,          3435103,         11.45
91/01,1437,勤益投控,            910718,            729503,            913198,             64930,            552408,            765918,             61954,            343768,          1572008,            573990,           -136386,            -10495,          3170757,          1171640,          1999117,         12.71
91/01,,,,,,,,,,,,,,,,,,
91/01,1438,裕豐,            384129,            276600,            620875,             30822,            349551,            762712,             68273,            432640,          1024115,            115879,           -549100,           -192542,          1661977,          1263625,            398352,          3.88
91/01,1439,中和羊毛,            780829,            646154,            892043,             37646,             15299,            330137,                  0,            632521,          1085400,            196861,            128818,             -1766,          2371971,            962658,          1409313,         12.98
91/01,1440,南紡,          5312682,          7977034,         10723335,            601563,          4986581,          3324596,          1653770,          6592108,         15013380,          2020343,          1018232,            -21234,         29601195,         11570474,         18030721,         12.00
91/01,1441,大東紡織,          1216671,          1118224,            796160,             46064,            144048,          1468889,            144016,            267733,          1625006,            681954,           -910417,             43986,          3321167,          1880638,          1440529,          8.86
91/01,1442,名軒,          1275162,            246136,            312224,             68274,             42436,            802006,             11890,             54002,            995790,            305633,           -217777,             -7312,          1944232,            867898,          1076334,         10.80
91/01,1443,立益紡織,          1025980,          1110424,          1658805,                  0,            818945,            953208,            190616,            418891,          3010900,            464877,           -339325,            -85013,          4614154,          1562715,          3051439,         10.13
91/01,1444,力麗,          2256800,          1985807,          6373011,                  0,            760068,          3044791,            898726,             92144,          7314000,          2090631,            -74066,         -1990540,         11375686,          4035661,          7340025,         10.03
91/01,1445,大宇紡織,          1084537,            476259,          1720545,             19047,             57535,            638014,            498033,            151749,          1710010,            206733,            399821,           -246437,          3357923,          1287796,          2070127,         12.10
91/01,1446,宏和,          1480661,          2125988,          1845011,                  0,            252499,          1739450,            537479,             17489,          3338158,            993659,         -1092754,            170678,          5704159,          2294418,          3409741,         10.21
91/01,1447,力鵬,          3219352,          1642827,          6548979,                  0,            223746,          3021859,          2113560,             73997,          5706875,          2097393,            568322,         -1947102,         11634904,          5209416,          6425488,         11.25
91/01,1449,佳和實業,          2288513,          3452631,          4659437,             44591,            219914,          2874274,          1763743,          1077794,          6668541,            632173,           -701488,         -1649951,         10665086,          5715811,          4949275,          7.79
91/01,1451,年興紡織,          2807064,          7752895,            981024,                  0,            335065,          1314938,            623700,             98725,          5983691,            389361,          2962222,            503411,         11876048,          2037363,          9838685,         16.44
91/01,1452,宏益,            600956,            730033,            836641,                  0,            205668,            385950,                  0,            137216,          1892900,             91764,            307606,           -442138,          2373298,            523166,          1850132,          9.77
91/01,1453,大將,          1273533,            678444,            185862,                  0,            344944,          1133399,              5500,            152697,          1493884,                  0,           -265332,            -37365,          2482783,          1291596,          1191187,          7.97
91/01,1454,台富,            832522,            244593,          1467431,              1259,            180769,            697796,            255325,             63710,          1425240,            213646,            129210,            -58353,          2726574,          1016831,          1709743,         11.99
91/01,,,,,,,,,,,,,,,,,,
91/01,1455,集盛,          1657753,            610246,          4756040,                  0,            565174,          2215369,            169584,             44507,          4060224,            435234,            664295,                  0,          7589213,          2429460,          5159753,         12.70
91/01,1456,怡華,          2000502,          1513767,          3162658,                  0,            396644,          2728430,          1360995,            858382,          3872831,             45602,         -1196940,           -595729,          7073571,          4947807,          2125764,          5.49
91/01,1457,宜進,          1544956,          2077381,          2543219,                  0,          1783128,          2229639,          1492939,            164433,          3723200,          1074629,           -624840,           -111316,          7948684,          3887011,          4061673,         10.90
91/01,1459,聯發紡織,            887183,            901333,          3941179,                  0,            309923,          1766056,            300000,             11342,          3357096,            817427,            435956,           -648259,          6039618,          2077398,          3962220,         11.80
91/01,1460,宏遠,          3420369,          1866299,          3724673,                  0,             96578,          2326953,            802659,             72163,          4534645,            859641,            966183,           -454325,          9107919,          3201775,          5906144,         13.02
91/01,1463,強盛染整,            397700,          1075407,            911202,                  0,              5910,            217487,                  0,            123555,          2013167,            125469,            177911,           -267370,          2390219,            341042,          2049177,         10.17
91/01,1464,得力實業,            987742,            737425,          1185543,                  0,            211699,            308955,          1050000,            135913,          2396194,             38145,           -130869,           -675929,          3122409,          1494868,          1627541,          6.79
91/01,1465,偉全實業,          1422517,            141850,            547414,                  0,             17065,            403601,                  0,            113151,          1073609,            453763,            519481,           -434759,          2128846,            516752,          1612094,         15.01
91/01,1466,聚隆,            454929,              2616,          1895729,                  0,            293629,          1574921,            455635,             19738,          1150303,                  0,           -553694,                  0,          2646903,          2050294,            596609,          5.18
91/01,1467,南緯實業,            983593,          1274787,            501670,             24691,            103433,          1382947,            163410,             33963,            987360,            183823,             32585,            104086,          2888174,          1580320,          1307854,         13.24
91/01,1468,昶和纖維,          1366465,             68791,          1290829,                  0,             25092,            702401,             75292,              1698,          1604052,             26755,            329209,             11770,          2751177,            779391,          1971786,         12.29
91/01,1469,理隆纖維,            850268,            459841,          1471357,              3603,             28918,            752986,                  0,              3976,          1246000,            467572,            361019,            -17566,          2813987,            756962,          2057025,         16.50
91/01,1470,大統染,            304547,            189391,            603636,                  0,             30008,            289485,                  0,             16849,            857670,              6918,               -984,            -42356,          1127582,            306334,            821248,          9.57
91/01,1471,首利,            691649,            155218,          1228852,                  0,             52462,            670355,            217302,             13331,          1171280,            147448,            -84946,             -6589,          2128181,            900988,          1227193,         10.47
91/01,1472,三洋紡,            460746,            288393,            504002,              4410,             52834,            187917,                  0,            133008,            690000,            400100,             41061,           -141701,          1310385,            320925,            989460,         14.34
91/01,,,,,,,,,,,,,,,,,,
91/01,1473,台南企業,          1212273,          2282730,            580407,              9739,             27597,            738256,            180000,            225903,          1160902,            580783,          1046179,            180723,          4112746,          1144159,          2968587,         25.57
91/01,1474,弘裕,          1269654,             30020,            578056,                311,             16957,            758175,            110065,             58472,            730635,             47864,            189787,                  0,          1894998,            926712,            968286,         13.25
91/01,1475,本盟光電,            831314,             36493,          1083263,                  0,            138028,            895924,            361931,              4949,            976721,              2401,           -153254,                426,          2089098,          1262804,            826294,          8.46
91/01,1476,儒鴻,            980155,            224548,            925932,              3063,            132230,            802566,            158606,             33387,            912108,             94502,            277375,            -12616,          2265928,            994559,          1271369,         13.93
91/01,1477,聚陽實業,          1723648,            313144,             69789,              6327,             12227,            716484,             24500,             28052,            618750,            279474,            439161,             18714,          2125135,            769036,          1356099,         21.91
91/01,1503,士電,          6325044,          3297193,          5466811,                  0,            283019,          4363221,          1080954,          1168928,          5209722,          2655334,          2051706,         -1157798,         15372067,          6613103,          8758964,         16.81
91/01,1504,東元電機,         11160175,         35345280,          7080111,            121619,          4168313,          9534701,         13476394,          2373849,         19330933,          8095495,          5170587,           -106461,         57875498,         25384944,         32490554,         16.80
91/01,1506,正道,            561738,          1086417,            971309,             53781,             65309,          1114906,                  0,            438924,          1022516,            158148,             22175,            -18115,          2738554,          1553830,          1184724,         11.58
91/01,1507,永大機電,          3133284,          2802557,          2408545,            164939,            859718,          1054866,            774550,            360734,          4108200,            210298,          2979791,           -119396,          9369043,          2190150,          7178893,         17.47
91/01,1512,瑞利,          1095171,             90279,          2301784,                  0,             72509,            733575,            601000,            246748,          1765073,            201333,             11225,                789,          3559743,          1581323,          1978420,         11.20
91/01,1513,中興電,          8884469,          1540456,          2793520,            187520,            682825,          5042740,          1422018,            814529,          6233040,          1154605,           -341001,           -237141,         14088790,          7279287,          6809503,         10.92
91/01,1514,亞力電機,          2340009,            590093,            928643,                  0,            105224,          1207103,            182200,            183584,          1982173,            223002,            292414,           -106507,          3963969,          1572887,          2391082,         12.06
91/01,1515,力山,          2814722,          1329682,          2040230,             51116,            254878,          1811860,          1431500,            267196,          2497131,            244609,            281408,            -43076,          6490628,          3510556,          2980072,         11.93
91/01,1516,川飛,            753110,            956913,            298021,              2400,             13975,            685805,             55142,             33662,          1542362,            254262,           -608801,             61987,          2024419,            774609,          1249810,          8.10
91/01,1517,利奇機械,          1599718,            570273,            628423,                  0,             75609,            481279,                  0,             71033,          2312673,            375490,           -414719,             48267,          2874023,            552312,          2321711,         10.03
91/01,,,,,,,,,,,,,,,,,,
91/01,1519,華城電機,          2358781,            341962,          1534900,             18682,             71701,          1935537,                  0,             84666,          2195604,             21892,            414426,           -326099,          4326026,          2020203,          2305823,         10.50
91/01,1521,大億,            869503,            134149,          1065814,                  0,             87333,            632578,            288921,            146332,            762300,             60472,            251876,             14320,          2156799,          1067831,          1088968,         14.28
91/01,1522,堤維西,          2613487,          1199736,          3075238,             22864,            153938,          2306330,          1114960,            110065,          1696484,          1149276,            685984,              2164,          7065263,          3531355,          3533908,         20.83
91/01,1524,耿鼎企業,            878131,            132644,          1697160,                  0,              7030,          1092747,            292759,             13474,          1052670,            213355,            172858,           -122898,          2714965,          1398980,          1315985,         12.50
91/01,1525,江申工業,            660715,            114122,            343315,                  0,             19944,            182856,                  0,             97625,            410571,             44473,            396767,              5804,          1138096,            280481,            857615,         20.88
91/01,1526,日馳,            460773,             70536,            722824,                188,            287786,            434709,            226839,             98880,            787971,             85747,            -98897,              6858,          1542107,            760428,            781679,          9.92
91/01,1527,鑽全,          1875058,            751447,          1098168,                  0,              6222,          1153832,            335203,             13088,          1297750,                305,            930717,                  0,          3730895,          1502123,          2228772,         17.17
91/01,1528,恩德,          1478361,            184754,            355584,             26684,             75240,            884874,            132296,             37017,            800000,            218646,             53733,             -5943,          2120623,          1054187,          1066436,         13.33
91/01,1529,樂士,          1068140,             37843,            310753,              7413,            225303,            731497,             20565,             17071,            713083,             74837,             96100,             -3701,          1649452,            769133,            880319,         12.34
91/01,1530,亞崴機電,            479324,             39336,            169382,                  0,             42514,            161188,             26672,              3659,            476011,              6324,             58077,             -1375,            730556,            191519,            539037,         11.32
91/01,1531,高林股,          1627661,            756988,            451187,             22492,              6486,            283086,             54415,            131014,          1199121,            342163,            800484,             54531,          2864814,            468515,          2396299,         19.98
91/01,1532,勤美,            654180,          1529154,            545401,                  0,              9268,            699091,            149339,            155483,          1118549,            362951,            376859,           -124269,          2738003,          1003913,          1734090,         15.50
91/01,1533,車王電,          1699638,            470661,            666722,              6392,              6194,            793302,            518721,              5945,            757560,            200677,            562740,             10662,          2849607,          1317968,          1531639,         20.21
91/01,1535,中宇,          3246936,            232323,            105781,                  0,                929,          2553121,                  0,              4070,            855373,             18045,            155472,               -112,          3585969,          2557191,          1028778,         12.02
91/01,1536,和大工業,            594861,            224233,            445236,                 26,             47064,            592239,             77295,             26878,            512667,             12575,             67093,             22673,          1311420,            696412,            615008,         11.99
91/01,,,,,,,,,,,,,,,,,,
91/01,1537,廣隆光電,            792536,            112186,            359513,                  0,            118619,            503701,             96671,             23465,            463000,             22481,            270289,              3247,          1382854,            623837,            759017,         16.39
91/01,1538,正峰新,          1397610,            477396,            475404,            201384,             70210,          1127215,             82500,             30783,            934001,            290891,            254188,            -97574,          2622004,          1240498,          1381506,         14.79
91/01,1539,巨庭機械,            511799,            128062,            577188,              2111,             23606,            292615,                  0,              3676,            600000,             75567,            267163,              3745,          1242766,            296291,            946475,         15.77
91/01,1540,喬福機械,            527400,              2278,            463073,                  0,              7971,            254413,                  0,              8457,            640000,             55236,             93448,            -50832,          1000722,            262870,            737852,         11.52
91/01,1603,華電,          2652543,          1440357,          3854513,                  0,            571072,          3203474,            131844,          2228764,          3423000,          1257256,         -1574197,           -151656,          8518485,          5564082,          2954403,          8.63
91/01,1604,聲寶,          6809733,         11674884,          1440051,            541196,            621331,          3054177,          3553812,            692542,         11947249,            155059,          3535698,         -1851342,         21087195,          7300531,         13786664,         11.53
91/01,1605,華新,          8393027,         42484284,         18059720,             31905,            829124,          5075632,          9389673,          1397572,         36129763,         16540489,          3675437,         -2410506,         69798060,         15862877,         53935183,         14.92
91/01,1608,華榮,          2737216,          2710587,          4065356,             68111,            983881,          1376401,            120351,          1476546,          6296254,            887003,            503108,            -94512,         10565151,          2973298,          7591853,         12.05
91/01,1609,大亞電線,          3315685,          2648708,          3182313,             87039,            389239,          2257056,            728326,            561120,          5086210,            740394,            496902,           -247024,          9622984,          3546502,          6076482,         11.94
91/01,1611,中電,          2355074,          1083297,          2516496,             42982,            185166,            735524,                  0,            708560,          3601109,            293416,            843323,              1083,          6183015,          1444084,          4738931,         13.15
91/01,1612,宏泰,          1372302,          1327934,          2110115,                  0,            206559,            557469,            500797,             36311,          3321390,            190167,            462383,            -51607,          5016910,          1094577,          3922333,         11.80
91/01,1613,台一,          1278302,          1175579,          6249529,                  0,          1287626,          6596993,          1042713,            140023,          4321974,          1939831,         -4073277,             22779,          9991036,          7779729,          2211307,          5.11
91/01,1614,三洋電,          6694569,            458895,            791732,                  0,            777075,          3484697,                  0,            431550,          3166040,            383755,          1411720,           -155491,          8722271,          3916247,          4806024,         15.17
91/01,1615,大山,            633523,            332302,            982552,             18437,            224084,            749921,            331389,             93427,            882000,            117435,             16726,                  0,          2190898,          1174737,          1016161,         11.52
91/01,1616,億泰,            741063,            598448,            988498,                  0,            130171,            472035,            214606,             24491,          1008294,            588659,            171521,            -21426,          2458180,            711132,          1747048,         17.32
91/01,,,,,,,,,,,,,,,,,,
91/01,1617,榮星電線,          1155506,            615706,            769549,                  0,             92139,            821879,            200000,            123035,            955661,             72151,            489418,            -29244,          2632900,          1144914,          1487986,         15.57
91/01,1618,合機公司,            930079,            466445,          2565415,                  0,            153280,          1106659,            960581,                375,          1193850,            743318,            112757,             -2321,          4115219,          2067615,          2047604,         17.15
91/01,1701,中化,          2089943,            781120,          3192296,                  0,            189533,          1959665,            725000,            363258,          2509100,            893347,           -109985,            -87493,          6252892,          3047923,          3204969,         12.77
91/01,1702,南僑化工,            691888,          2124467,          1651465,             66238,            201478,          1047828,            826740,            683009,          2796871,            170331,             62200,           -851443,          4735536,          2557577,          2177959,          7.78
91/01,1704,榮化,          2920906,          4044804,          4184734,             42841,            621563,          1562082,          1819545,          1419017,          4717247,          1229864,          1011743,             55350,         11814848,          4800644,          7014204,         14.86
91/01,1707,葡萄王,            658709,             25026,            590103,             35952,            632155,            217891,                  0,            311824,          1308186,            207568,           -117361,             13837,          1941945,            529715,          1412230,         10.79
91/01,1708,東鹼,            726989,          1512289,          1410292,                  0,             61126,            661000,            107000,            320105,          2104529,            163823,            350394,              3845,          3710696,          1088105,          2622591,         12.46
91/01,1709,和益化工,          1656927,            452966,          1200652,                  0,             60874,            405251,                  0,            278942,          1970848,            209539,            521252,            -14413,          3371419,            684193,          2687226,         13.63
91/01,1710,東聯,          1067309,          2062299,          3614664,                  0,          1300038,            909879,          1263000,            163417,          4959070,            149537,          1667265,         -1067858,          8044310,          2336296,          5708014,         11.51
91/01,1711,永光化學,          2263471,            471268,          3989725,                  0,            198864,          1412196,            616569,             40601,          3878600,            522399,            580380,           -127417,          6923328,          2069366,          4853962,         12.51
91/01,1712,興農,          1811029,          2088994,          1538238,             62802,            653429,          1259727,            342938,            398464,          3572729,            341823,            276001,            -37190,          6154492,          2001129,          4153363,         11.62
91/01,1713,國化,          1078065,            125416,          1092536,             31680,             44475,            108171,                  0,            247855,          1509517,            205412,            301217,                  0,          2372172,            356026,          2016146,         13.35
91/01,1714,和桐化學,          3479016,          5977535,          1476829,                  0,            512132,          2798126,          1981097,            227613,          5111508,            332684,          1011397,            -16913,         11445512,          5006836,          6438676,         12.59
91/01,1715,萬洲化學,          1672434,          3166363,          1563451,             24130,          1013013,          1971688,            979717,            113528,          3371924,            436547,            565815,                172,          7439391,          3064933,          4374458,         12.97
91/01,1717,長興材料,          5633399,          3340473,          6770001,                  0,            140393,          2812121,          2728402,          1140513,          5541752,            969968,          2557609,            133901,         15884266,          6681036,          9203230,         16.60
91/01,,,,,,,,,,,,,,,,,,
91/01,1718,中纖,          5321467,          5619267,         10285705,             70449,          1049424,          6493910,          4945933,          2203124,          9123038,          1168043,            -13889,         -1573847,         22346312,         13642967,          8703345,          9.53
91/01,1720,生達化學,          1496788,            646367,            820600,              5561,             42728,            335400,          1029885,             90743,          1143521,             87725,            333991,             -9221,          3012044,          1456028,          1556016,         13.60
91/01,1721,三晃,            443488,             96934,            677658,                  0,             43705,            393553,                  0,             72654,            959345,             35612,           -191248,             -8131,          1261785,            466207,            795578,          8.29
91/01,1722,台肥,          9296272,          5009388,         34631049,                  0,            686369,            774567,         17462541,            965948,          9800000,         19274742,          1559243,           -213963,         49623078,         19203056,         30420022,         31.04
91/01,1723,中碳,          2375379,            812760,            443260,                  0,             71359,          1149711,              5618,             41683,          1755402,             15953,            911878,           -177487,          3702758,          1197012,          2505746,         14.27
91/01,1724,台硝,          1085548,            791095,            594508,             31705,            377226,            817787,            247250,             61048,          1649140,             73901,             84778,            -53822,          2880082,          1126085,          1753997,         10.63
91/01,1725,元禎,          2080276,            132316,            455947,              1544,            104415,          2064893,             57935,              8177,            536122,              2987,            115678,            -11294,          2774498,          2131005,            643493,         12.00
91/01,1726,永記造漆,          2831197,            828092,            785796,              2086,            404007,            820061,             12826,            133717,          1562489,            187093,          2102092,             32900,          4851178,            966604,          3884574,         24.86
91/01,1727,中華化學,            409265,                  0,            410521,              5763,            126977,            180729,             46880,             27426,            470000,            174242,             53249,                  0,            952526,            255035,            697491,         14.84
91/01,1729,必翔實業,          1624228,            260895,            856559,            111621,             58310,            624051,                  0,             10397,          1295984,             88330,            896400,             -3549,          2911613,            634448,          2277165,         17.57
