年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
95/02,2801,彰化銀行,        131384413,                  0,         11459573,         59804421,         10290116,         20330153,        858854361,        145585148,             49354,         25054427,             56537,          6827231,         26639712,        152851774,         28349873,        984742541,                  0,            221107,         17195908,         20526721,                  0,         10778954,         63594756,          4500000,          5450257,          8123555,      1296335446,      1214666878,         81668568,                  0,                  0,         12.84
95/02,2809,京城銀行,         22024744,                  0,          2787823,                  0,          1661330,          1412294,        129575565,          1313455,             11109,          3686014,                  0,            208236,          1916669,          1182988,          1171803,        146781015,                  0,                108,                  0,          3232644,                  0,          1146851,         10843343,                  0,            179333,             59154,        164597239,        153515409,         11081830,                  0,                  0,         10.22
95/02,2812,台中銀行,         44568243,                  0,            428502,                  0,                  0,          2293250,        188226964,          8916736,             24584,          3952516,                  0,            158849,          8716835,          4049127,          3360968,        231296606,                  0,             21658,          4984301,                  0,                  0,            585432,         15380144,                  0,         -2391757,                  0,        257286479,        244298092,         12988387,                  0,                  0,          8.44
95/02,2820,華票,          3060654,                  0,        101576313,         98857868,          7157309,          2775576,                  0,          2911368,                  0,          1469215,                  0,          6592522,          2143965,          5450000,          1704819,                  0,                  0,            246356,        197792941,                  0,                  0,          1965121,         16787000,                  0,          2837813,           -239260,        226544790,        207159237,         19385553,                  0,                  0,         11.55
95/02,2834,臺灣企銀,        102285723,                  0,          6117641,         14782045,          4138089,         28433718,        743259378,         69969261,             77878,         14696511,             85454,          6040991,         17423785,         32049541,         21086442,        871654330,                  0,            147482,         10166815,         29645000,                  0,         13174972,         42857220,                  0,        -13577133,            105805,      1007310474,        977924582,         29385892,                  0,                  0,          6.86
95/02,2836,高銀,          6680836,                  0,          8266495,                560,          2923237,          1680649,        107283941,         10992757,             79308,          2358439,                  0,          3816773,            795627,         12036351,          3628023,        114191692,                  0,              1962,          1213769,          2992791,                  0,            460132,          5034238,          2542403,          2777571,               -310,        144878622,        134524720,         10353902,                  0,                  0,         20.57
95/02,2838,聯邦銀行,         29823719,                  0,          6089320,          7946449,          2611502,         40799704,        187154848,         22629020,          3503969,          8724693,          2757500,          3969831,         11948797,         23945739,          4538960,        253697962,                  0,             69950,         12664752,         13105400,                  0,          1088644,         18253942,             63733,             91093,            439177,        327959352,        309111407,         18847945,                  0,                  0,         10.33
95/02,2845,遠東商銀,         44186665,                  0,          8180154,          4537108,                  0,         25266785,        221405707,          9302882,          4234695,          2559092,                  0,          1386503,          2915501,         14965177,          5690723,        244842932,                  0,          2060761,          4364187,         29409078,                  0,          1045484,         18778366,          1014188,          1846993,            -42797,        323975092,        302378342,         21596750,                  0,                  0,         12.06
95/02,2849,安泰銀行,         40532850,                  0,          9983192,          4624597,                  0,          9206038,        215333212,                  0,          1312864,          3937821,            195231,         16933851,         16315149,          4180584,          3439948,        237670428,                  0,         39415732,          8123472,          4670000,                  0,            897325,         20000000,            223615,           -201543,            -44756,        318374805,        298397489,         19977316,                  0,                  0,          9.99
