年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
92/04,1301,台塑,         42283063,         72802115,         62385162,            884683,          5244781,         23023159,         47935316,          4706537,         48068685,         13283246,         44748871,          1833990,        183599804,         75665012,        107934792,         22.45
92/04,1303,南亞塑膠,         56914438,        122357295,         79754077,          3043876,          8331160,         28608433,         80214835,         12397919,         65873483,         22226880,         56741177,          4338119,        270400846,        121221187,        149179659,         22.64
92/04,1304,台聚,          3912154,          7417023,          1200527,            139762,          1223564,          1407227,          2200000,            662733,          7714032,            298921,          1626105,            -15988,         13893030,          4269960,          9623070,         12.47
92/04,1305,華夏,          2527835,          2061481,          3112469,            281264,            421911,          1203488,          1440000,          1682044,          4248035,            123551,           -224288,            -67870,          8404960,          4325532,          4079428,          9.60
92/04,,,,,,,,,,,,,,,,,,
92/04,1307,三芳化工,          3150389,          1311054,          1599013,             19485,             46482,          1250558,          1464563,            302623,          2276439,            223818,            637320,            -28898,          6126423,          3017744,          3108679,         13.65
92/04,1308,亞聚,          1858325,          1661801,            472882,             30804,            789254,            822472,                  0,            254027,          2279277,            516410,            994465,            -53585,          4813066,          1076499,          3736567,         16.39
92/04,1309,台達化工,          2604435,            851898,          1867994,             24850,            440844,            931104,            700000,            551975,          2626219,            591738,            512855,           -123870,          5790021,          2183079,          3606942,         13.73
92/04,1310,台苯,          2878291,          4403062,          1233727,                  0,            346548,          2479972,            339263,              4995,          5341562,             56357,          1622460,           -982981,          8861628,          2824230,          6037398,         11.30
92/04,1312,國喬石化,          2906044,          5015205,          5467805,             68111,            539308,          2853846,          3720330,          2970927,          6598242,            257766,         -2039503,           -365135,         13996473,          9545103,          4451370,          6.75
92/04,1313,聯成,          2295397,          8632966,          1929985,                  0,            461608,            541447,          2369980,            768906,          7156252,            606163,          1383277,            493931,         13319956,          3680333,          9639623,         13.47
92/04,1314,中石化,          5774967,          7372514,         29793194,             28918,          5071380,          4488201,         21467652,          7311379,         16899995,            126634,           -773886,         -1479002,         48040973,         33267232,         14773741,          8.74
92/04,1315,達新工業,          2074245,            940403,          1011391,             66384,            500265,            670847,            426830,            302414,          2415227,             52994,            759132,            -34756,          4592688,          1400091,          3192597,         13.21
92/04,1316,上曜,            249706,            472444,            529631,                  0,             47104,            398213,              9600,             67375,          1403322,            215583,           -817429,             22221,          1298885,            475188,            823697,          5.86
92/04,1319,東陽,          2258655,          3669225,          3316352,            141793,            381658,          1852484,          1393435,            474789,          3877908,            845315,          1317462,              6290,          9767683,          3720708,          6046975,         15.59
92/04,1321,大洋,          1339862,          1261409,          1344522,            122005,            484427,            669462,            830000,            396024,          2080845,            119867,            491402,            -35375,          4552225,          1895486,          2656739,         12.76
92/04,1323,永裕,            532846,            342301,            539019,              6455,             18129,            192131,            276115,             39537,            714751,             56813,            152973,              6430,          1438750,            507783,            930967,         13.02
92/04,1324,地球工業,            831510,            127416,            284454,             15856,              7776,            312623,                  0,             27666,            694608,                  0,            231701,                414,          1267012,            340289,            926723,         13.34
92/04,1325,恒大,            477752,            181519,            908570,              6733,            121000,             49576,            400000,             88195,            891110,             14884,            247094,              4715,          1695574,            537771,          1157803,         12.99
92/04,1326,台化,         41034630,         69626799,         70636608,            705361,          5005867,         18524975,         54852864,          5156467,         45149964,          8615060,         54664846,             45089,        187009265,         78534306,        108474959,         24.02
92/04,,,,,,,,,,,,,,,,,,
92/04,1402,遠東新,         14862437,         69422247,         18148518,            977442,          1267755,         12076762,         27310906,          3841241,         35906776,         14107370,         12338311,           -902967,        104678399,         43228909,         61449490,         17.11
92/04,1409,新纖,          6446492,         10089780,          9316295,                  0,            537427,          4936102,          7407792,          1245239,         13253409,            358915,           -333691,           -477772,         26389994,         13589133,         12800861,          9.65
92/04,1410,南染,            279677,            205833,            528882,                  0,            114755,            114411,                  0,            110114,            900000,             53204,            -48582,                  0,          1129147,            224525,            904622,         10.05
92/04,1413,宏洲纖維,          1207250,             49171,          2344018,             24639,            162918,          1184941,            401354,            144053,          2836457,                  0,           -778809,                  0,          3787996,          1730348,          2057648,          7.25
92/04,1414,東和,          1072374,            448305,          4491173,             90286,             26683,          2715467,            159881,          1449360,          2200000,                  0,           -276939,           -118948,          6128821,          4324708,          1804113,          8.20
92/04,1416,廣豐,          1884571,          4626470,          1564419,             56336,            213526,          3219900,                  0,            166978,          5497834,            895182,         -1565530,            130958,          8345322,          3386878,          4958444,          9.01
92/04,1417,嘉裕,          2425718,          2926378,          1104167,             57086,            234556,          1805081,                  0,            280787,          4157493,            436068,            229208,           -160732,          6747905,          2085868,          4662037,         11.21
92/04,1418,東華,          1146107,            303830,          2735593,             90431,            169742,            981898,            100000,            963653,          2638553,                  0,           -154691,            -83710,          4445703,          2045551,          2400152,          9.09
92/04,1419,新紡,          1456708,          1358816,          4288204,             21031,             82596,          2435328,                  0,          1397264,          2904000,                  0,            973263,           -502500,          7207355,          3832592,          3374763,         11.62
92/04,1423,利華羊毛,          1886262,            440966,          1066215,              2284,             33532,            638635,              8597,            452842,          1793000,            380235,             70767,             85183,          3429259,          1100074,          2329185,         12.99
92/04,1432,大魯閣,          1706317,          1116454,            982522,                  0,             54853,          2366060,             15000,            606231,          1703676,            756347,         -1262671,           -324497,          3860146,          2987291,            872855,          5.12
92/04,1434,福懋興業,         12138636,         13109288,          8163653,             95596,          2051582,          5125349,          9010906,            435141,         15874971,             23561,          5147957,            -59130,         35558755,         14571396,         20987359,         13.22
92/04,1435,中福國際,            332046,            741089,            635446,                  0,             29125,            382247,                  0,            263953,          1397801,             17282,             21805,           -345382,          1737706,            646200,          1091506,          7.80
92/04,1436,華友聯,          1470606,            434101,          1497230,              6240,            609336,            174309,                  0,             13398,          3300000,            427582,            291928,           -189704,          4017513,            187707,          3829806,         11.60
92/04,1437,勤益投控,          1095115,          2080011,            938282,             77527,            143181,          1087909,            416392,             90102,          1572008,          1310333,           -139295,             -3333,          4334116,          1594403,          2739713,         17.42
92/04,,,,,,,,,,,,,,,,,,
92/04,1438,裕豐,            167041,            195077,            105485,                459,            812215,            638909,              8611,            375058,          1024115,            109051,           -864261,            -11206,          1280277,          1022578,            257699,          2.51
92/04,1439,中和羊毛,            548330,            714540,            785545,             29248,             19944,            233285,                  0,            640164,          1025400,            203733,             65278,            -70253,          2097607,            873449,          1224158,         11.93
92/04,1440,南紡,          6082215,          8162621,          9755996,            137626,          4874019,          2748646,            877550,          6883736,         14935240,          1839095,          2430968,           -702758,         29012477,         10509932,         18502545,         12.38
92/04,1441,大東紡織,          1004559,            725498,          1032282,             43484,             61666,          1425249,            282177,            483810,          1079004,            162712,           -610464,             45001,          2867489,          2191236,            676253,          6.26
92/04,1442,名軒,            689602,            177259,             92429,             55357,            184049,            357555,             93798,             37043,            995790,             96737,           -374915,             -7312,          1198696,            488396,            710300,          7.13
92/04,1443,立益紡織,          1191908,            847202,          1508467,                  0,          1170435,          1175057,            375452,            489258,          3010900,            203260,           -454224,            -81691,          4718012,          2039767,          2678245,          8.89
92/04,1444,力麗,          2237256,          2423266,          6318948,                  0,            583260,          2146568,          1583898,            129340,          7314000,          2093597,           -186954,         -1517719,         11562730,          3859806,          7702924,         10.53
92/04,1445,大宇紡織,            931434,            311633,          1457224,             14815,             30469,            374287,            308426,            167702,          1795510,             91982,            273073,           -265405,          2745575,            850415,          1895160,         10.55
92/04,1446,宏和,            898270,          1466855,          1528350,                  0,            258738,          1158344,            262412,             17981,          2216537,            297239,             75043,            124657,          4152213,          1438737,          2713476,         12.24
92/04,1447,力鵬,          3089545,          1988742,          6030875,                  0,            201052,          2850931,          1712611,            119501,          5706875,          2092828,            335041,         -1507573,         11310214,          4683043,          6627171,         11.61
92/04,1449,佳和實業,          2364668,          2711004,          3401104,            106746,          1160773,          1529754,          2623451,          1113028,          6620381,            733458,         -1269953,         -1605824,          9744295,          5266233,          4478062,          7.10
92/04,1451,年興紡織,          2088503,          8608026,          1120253,                  0,            148137,          1247241,            183000,            132710,          5983691,            389361,          3743944,            284972,         11964919,          1562951,         10401968,         17.38
92/04,1452,宏益,            680070,            764857,            714976,                  0,             97914,            149828,                  0,             89993,          1772900,            133438,            352229,           -240571,          2257817,            239821,          2017996,         11.38
92/04,1453,大將,            337373,            574498,            183915,                  0,            371346,            528703,                  0,            153046,            797734,                  0,             24987,            -37338,          1467132,            681749,            785383,          9.84
92/04,1454,台富,          1011382,            151769,          1241620,              8832,            165342,            676742,            122815,             85202,          1496502,            149547,            112908,            -64771,          2578945,            884759,          1694186,         11.32
92/04,,,,,,,,,,,,,,,,,,
92/04,1455,集盛,          2049775,            818166,          4245531,                  0,            442606,          1487221,            500000,             56390,          4222633,            424975,            866057,             -1198,          7556078,          2043611,          5512467,         13.05
92/04,1456,怡華,          2009785,          1249890,          2860903,             49279,            385118,          3055014,            978327,            964010,          2904623,             52160,           -678375,           -720784,          6554975,          4997351,          1557624,          5.36
92/04,1457,宜進,          1893998,          2151486,          2294931,                  0,          1208633,          2358171,          1174346,             51807,          3653200,            449828,           -121636,            -16668,          7549048,          3584324,          3964724,         10.85
92/04,1459,聯發紡織,          1271180,            812498,          3602720,                  0,            166185,            456734,          1300000,              4342,          3561543,            611667,            517937,           -599640,          5852583,          1761076,          4091507,         11.48
92/04,1460,宏遠,          2617727,          1999916,          2981387,             22368,            128992,          1470405,          1098627,            113322,          4670684,            616747,            113982,           -333377,          7750390,          2682354,          5068036,         10.85
92/04,1463,強盛染整,            499126,          1061577,            707210,              4907,             26680,            174783,                  0,            115274,          1983207,            204612,             93064,           -271440,          2299500,            290057,          2009443,         10.13
92/04,1464,得力實業,            748986,            867297,          1220054,                  0,             35278,            446368,            232500,            130541,          2398194,             24046,            348777,           -708811,          2871615,            809409,          2062206,          8.59
92/04,1465,偉全實業,            932523,            445792,            484293,              3053,             19119,            338741,                  0,             26478,            893394,            349317,            283101,             -6251,          1884780,            365219,          1519561,         17.00
92/04,1466,聚隆,            622151,                  0,          1526718,                  0,            301441,          1295046,            610628,             27410,            715978,                  0,           -198752,                  0,          2450310,          1933084,            517226,          7.22
92/04,1467,南緯實業,            945890,          1416632,            640754,             35657,            132087,            996737,            270978,            204959,          1307107,            202172,            197049,             -7982,          3171020,          1472674,          1698346,         12.99
92/04,1468,昶和纖維,          1237219,            335090,          1170414,                  0,             72638,            824146,             44786,              3296,          1604053,             26753,            308620,              3707,          2815361,            872228,          1943133,         12.11
92/04,1469,理隆纖維,            535338,            567175,          1380001,              5040,             70329,            503160,                  0,              5418,          1246000,            455920,            346184,              1201,          2557883,            508578,          2049305,         16.44
92/04,1470,大統染,            373311,            139298,            522931,                  0,             36001,            246394,                  0,             21499,            857670,              6918,            -44198,            -16742,          1071541,            267893,            803648,          9.37
92/04,1471,首利,          1631700,            121618,             89817,                  0,             61578,            580525,                  0,                370,          1171280,            140668,             11870,                  0,          1904713,            580895,          1323818,         11.30
92/04,1472,三洋紡,            542737,            314242,            677379,              1645,             54300,            166682,                  0,             35860,            875000,            489818,             57691,            -34748,          1590303,            202542,          1387761,         15.86
92/04,,,,,,,,,,,,,,,,,,
92/04,1473,台南企業,          1030362,          2303638,            552215,             16789,             25812,            608922,            300000,            116357,          1228948,            519647,          1063720,             91222,          3928816,          1025279,          2903537,         23.62
92/04,1474,弘裕,          1718868,             53703,            625975,              3824,            147576,            692593,            458399,             64202,          1051629,             51300,            231823,                  0,          2549946,          1215194,          1334752,         12.69
92/04,1475,本盟光電,            652390,             33035,            822890,                  0,             13925,            730960,             83875,              2204,          1176722,            200000,           -671826,                305,          1522240,            817039,            705201,          5.99
92/04,1476,儒鴻,          1190627,            227349,            837422,              4334,            122033,            861882,            120000,             53500,            912108,             68061,            363877,              2337,          2381765,          1035382,          1346383,         14.76
92/04,1477,聚陽實業,          2392731,            699982,             69259,             11536,             31350,            879768,            501061,             81835,            974113,            140257,            625402,              2422,          3204858,          1462664,          1742194,         17.88
92/04,1503,士電,          7036046,          4050634,          5063788,            164308,            231880,          4662054,          1128271,          1352125,          5209722,          2652910,          2265565,           -723991,         16546656,          7142450,          9404206,         18.05
92/04,1504,東元電機,         15984063,         36602265,          3897331,            207571,          3716546,         12902329,         13369161,          1041445,         20065679,          8743733,          4482710,           -197281,         60407776,         27312935,         33094841,         16.49
92/04,1506,正道,            582091,            846817,            649822,             67563,            399229,            949472,             87000,            485876,          1022516,            148712,           -127180,            -20874,          2545522,          1522348,          1023174,         10.00
92/04,1507,永大機電,          3102404,          3219295,          2250931,            152874,            835170,          1021066,            630700,            478333,          4108200,            212687,          3234266,           -124578,          9560674,          2130099,          7430575,         18.08
92/04,1512,瑞利,          1646883,            201954,          2099079,              4340,             44780,          1144595,            540000,            259438,          1765073,            194335,             94339,               -744,          3997036,          1944033,          2053003,         11.63
92/04,1513,中興電,          5843685,          1247935,          2675869,            154554,          1139591,          4117583,            101211,            817314,          5072973,            667544,            788695,           -503686,         11061634,          5036108,          6025526,         11.88
92/04,1514,亞力電機,          2329425,            584459,            871065,             21961,            127339,          1405740,            144400,            208440,          2010670,            191555,             59306,            -85862,          3934249,          1758580,          2175669,         10.82
92/04,1515,力山,          3064989,          1292170,          1930418,             41160,            268966,          2789096,            445486,            309130,          2522103,            234344,            453383,           -155839,          6597703,          3543712,          3053991,         12.10
92/04,1516,川飛,            271243,            799078,            251221,                825,            152114,            408065,             36895,             29931,            923500,             19618,              7010,             49462,          1474481,            474891,            999590,         10.82
92/04,1517,利奇機械,          1744181,            621929,            555689,                  0,             35767,            456306,                  0,             77612,          2312673,            375490,           -298906,             34391,          2957566,            533918,          2423648,         10.47
92/04,,,,,,,,,,,,,,,,,,
92/04,1519,華城電機,          2139355,            335531,          1537865,             14530,             85668,          1563273,            200000,            128928,          2151194,             21438,            295967,           -247851,          4112949,          1892201,          2220748,         10.32
92/04,1521,大億,          1244681,            214081,          1004592,             26998,             72400,          1031347,            128559,            164653,            762300,             60472,            433698,            -18277,          2562752,          1324559,          1238193,         16.24
92/04,1522,堤維西,          3223778,          1673636,          4300669,             26114,            159336,          2959044,          2270205,            158807,          1923813,          1134385,            938523,             -1244,          9383533,          5388056,          3995477,         20.76
92/04,1524,耿鼎企業,            947407,            147050,          2038035,                944,              3066,          1217369,            423973,             17589,          1158693,            181503,            226911,            -89536,          3136502,          1658931,          1477571,         12.75
92/04,1525,江申工業,            762812,            375558,            478483,              8353,             25432,            315838,                  0,            209428,            457100,            120170,            542451,              5651,          1650638,            525266,          1125372,         24.61
92/04,1526,日馳,            514879,             58768,            666944,              1079,            256107,            446962,            309797,             86259,            787971,                  0,           -138846,              5634,          1497777,            843018,            654759,          8.30
92/04,1527,鑽全,          1872412,            221738,          1469141,                  0,              7826,            985260,                  0,             12984,          1325802,                305,          1246766,                  0,          3571117,            998244,          2572873,         19.40
92/04,1528,恩德,          1594549,            304373,            426120,             24273,            129916,          1076684,            380090,             49880,            742000,            200677,             46483,            -16583,          2479231,          1506654,            972577,         13.10
92/04,1529,樂士,          1677714,             49150,            375214,              8165,            452063,          1612549,            112995,             16524,            748737,             59722,             11787,                 -8,          2562306,          1742068,            820238,         10.95
92/04,1530,亞崴機電,            845332,            152971,            238585,                198,             10573,            522246,                  0,             14971,            476011,              6324,            233627,             -5520,          1247659,            537217,            710442,         14.92
92/04,1531,高林股,          2161874,          1294005,            398316,              1979,              5466,            892702,                  0,            301410,          1199121,            341177,          1092797,             34433,          3861640,          1194112,          2667528,         22.24
92/04,1532,勤美,          1964266,          2064994,            415473,                  0,              5404,          1168043,            648908,            151129,          1351304,            595391,            569465,            -34103,          4450137,          1968080,          2482057,         18.36
92/04,1533,車王電,          2043878,            919233,            627193,              2002,             21106,            410950,          1504511,              4322,            915388,            268285,            506659,              3297,          3613412,          1919783,          1693629,         18.50
92/04,1535,中宇,          3592848,            264314,             96676,                  0,              9407,          2937712,                  0,              4070,            882675,             18011,            120454,                323,          3963245,          2941782,          1021463,         11.57
92/04,1536,和大工業,            780119,            246612,            490146,             11656,             53346,            388289,            402097,             56928,            583375,             13490,            113754,             23946,          1581879,            847314,            734565,         12.59
92/04,,,,,,,,,,,,,,,,,,
92/04,1537,廣隆光電,            847972,            476989,            313220,                  0,              8221,            425646,             25614,             49752,            643530,            267146,            240479,             -5765,          1646402,            501012,          1145390,         17.79
92/04,1538,正峰新,          1740298,            761001,            482566,            192323,             83013,          1411625,             63324,             50624,          1059265,            270423,            387569,             16371,          3259201,          1525573,          1733628,         16.36
92/04,1539,巨庭機械,          1162079,            150092,            681349,                  0,             34813,          1089282,                  0,              4963,            648000,             75000,            213195,             -2107,          2028333,          1094245,            934088,         14.41
92/04,1540,喬福機械,            515802,              8769,            438739,                  0,              6646,            254944,                  0,              5847,            589880,             67620,             95597,            -43932,            969956,            260791,            709165,         12.02
92/04,1541,錩泰,          1566982,                  0,            417217,                  0,             19412,            663980,            500000,              3952,            672166,                  0,            163513,                  0,          2003611,          1167932,            835679,         12.43
92/04,1558,伸興,            419556,            575692,            144721,             31798,              4171,            374972,             28176,            117951,            267081,                314,            375678,             11766,          1175938,            521099,            654839,         24.52
92/04,1560,中砂,          1069325,            125985,          1669890,            173665,             71914,          1059210,            225767,            406961,            600000,            363467,            456765,             -1391,          3110779,          1691938,          1418841,         23.64
92/04,1568,倉佑,            356985,             14187,            661667,              2469,             21847,            254245,            136712,              5922,            400500,            151423,            108353,                  0,          1057155,            396879,            660276,         16.48
92/04,1603,華電,          2912648,          1381130,          3681440,                  0,            528543,          3077997,             80286,          2377756,          3423000,          1248394,         -1449709,           -253963,          8503761,          5536039,          2967722,          8.66
92/04,1604,聲寶,         11537037,         10145062,          3823339,            500906,            515994,          3662842,          4276642,          2127518,         12703819,          2207978,          2511330,           -967791,         26522338,         10067002,         16455336,         12.95
92/04,1605,華新,         17591915,         37618150,         16351851,                  0,            572427,         13020729,          6610300,          1033114,         32660673,         16101377,          4138478,         -1430328,         72134343,         20664143,         51470200,         15.75
92/04,1608,華榮,          3497716,          2296654,          3726493,             97802,            948250,          1126492,                  0,          1528797,          6327735,            894562,            763658,            -74329,         10566915,          2655289,          7911626,         12.50
92/04,1609,大亞電線,          3397391,          3030606,          3150641,             77369,            185086,          2873469,            418202,            653807,          4654170,            765573,            752400,           -276528,          9841093,          3945478,          5895615,         12.66
92/04,1611,中電,          2756318,          1134229,          1991711,             55265,            156054,            745561,                  0,            483587,          3601108,            199064,          1064079,                178,          6093577,          1229148,          4864429,         13.50
92/04,1612,宏泰,          2185172,          1087454,          1819527,                  0,            186483,            879655,            204000,             29902,          3298631,            175924,            719177,            -28653,          5278636,          1113557,          4165079,         12.62
92/04,,,,,,,,,,,,,,,,,,
92/04,1613,台一,            926218,            863624,          5302712,                  0,            761013,          7099045,             26572,            152922,          2474399,             32158,         -1971201,             39672,          7853567,          7278539,            575028,          2.32
92/04,1614,三洋電,          5021638,            396287,            921643,             42743,            732487,          1437284,                  0,            535527,          3166040,             79147,          2004198,           -107398,          7114798,          1972811,          5141987,         16.24
92/04,1615,大山,            750549,            289392,            998606,             25417,            255962,          1039582,            170485,            106595,            882000,             86500,              6174,             28590,          2319926,          1316662,          1003264,         11.37
92/04,1616,億泰,          1112766,            762652,            847556,              2020,            113766,            896018,             95258,             50170,          1220036,            369153,            243970,            -35845,          2838760,          1041446,          1797314,         14.73
92/04,1617,榮星電線,          1356253,            850983,            663389,                  0,             66489,          1108943,             79982,            197505,          1109236,             98779,            374284,            -31615,          2937114,          1386430,          1550684,         13.97
92/04,1618,合機公司,          1708406,            395066,          2656537,                  0,            111487,          1505929,            742769,             37369,          1510639,            710781,            362916,              1093,          4871496,          2286067,          2585429,         17.82
92/04,1701,中化,          2066498,            977177,          2544060,             68341,            532897,          1944793,            427300,            342835,          2509100,            739269,            302783,            -77107,          6188973,          2714928,          3474045,         13.84
