年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
91/03,1227,佳格,          1940130,          2286329,          1578341,             11013,            229173,            664935,          1473000,             15683,          3209184,              4450,            553392,            124342,          6044986,          2153618,          3891368,         12.12
91/03,1229,聯華實業,          1453742,          8546611,          1484610,             24667,            760061,          1080455,          1503786,            196493,          6612928,            753393,          1944841,            177795,         12269691,          2780734,          9488957,         14.34
91/03,1231,聯華食品,          1385820,            813191,            756644,             24705,            472598,          1175718,            511183,             47308,          1154190,             72435,            464075,             28049,          3452958,          1734209,          1718749,         14.89
91/03,1232,大統益,          1361328,            454443,          1737063,                  0,             10013,          1040905,            381990,                438,          1599749,             24351,            515414,                  0,          3562847,          1423333,          2139514,         13.37
91/03,1233,天仁,            476655,             64635,            637877,             24459,             94124,            234666,             11268,            105859,            829045,                  0,            155858,            -38946,          1297750,            351793,            945957,         11.41
91/03,1234,黑松,          1800600,          6835628,          3121216,            182335,             69229,            815445,                  0,          3367450,          5358281,            604389,          1864207,               -764,         12009008,          4182895,          7826113,         14.60
91/03,1235,興泰,            579680,             18411,            170718,             16214,             50672,            164305,                  0,            106302,            392037,             81254,            103381,            -11584,            835695,            270607,            565088,         14.41
91/03,1236,宏亞食品,            371051,             44282,            843825,                  0,             78854,            398043,            108342,             61487,            631224,             33396,            104138,              1382,          1338012,            567872,            770140,         12.20
91/03,1301,台塑,         24867944,         69403285,         61807301,                  0,          9378025,         13066808,         54068742,          3952954,         45347335,         14892832,         32220422,          1907462,        165456555,         71088504,         94368051,         20.81
91/03,1303,南亞塑膠,         43988379,        108482851,         81045012,          3505472,         10048390,         25180441,         74690956,         11543011,         62144795,         23186472,         45207496,          5116933,        247070104,        111414408,        135655696,         21.82
91/03,1304,台聚,          4252865,          7528294,          1212865,            128467,          1158898,          2238763,          2100000,            605914,          7714032,            297957,          1465145,           -140422,         14281389,          4944677,          9336712,         12.10
91/03,1305,華夏,          2370468,          2444701,          3320827,            361626,            455401,          1418083,          1400000,          1887486,          4248035,            123551,             97465,           -221597,          8953023,          4705569,          4247454,          9.99
91/03,,,,,,,,,,,,,,,,,,
91/03,1307,三芳化工,          2129017,            501592,          1680050,                  0,            105496,            951777,            404000,            290266,          2069490,            223819,            472057,              4746,          4416155,          1646043,          2770112,         13.38
91/03,1308,亞聚,          1412355,          1609494,            496119,             37648,            828872,            401449,            100000,            218889,          2279277,            523644,            903921,            -42692,          4384488,            720338,          3664150,         16.07
91/03,1309,台達化工,          1702428,            818311,          2027890,                  0,            490749,            824632,                  0,            483400,          2626219,            591524,            604222,            -90619,          5039378,          1308032,          3731346,         14.20
91/03,1310,台苯,          2526822,          4003355,          1433981,             15029,            298193,          2421216,            447573,             41668,          4851510,             33451,          1763538,         -1281576,          8277380,          2910457,          5366923,         11.06
91/03,1312,國喬石化,          3447180,          4950751,          5635875,             10044,          1141830,          5533439,          2060610,          1718036,          6598242,            400195,           -891405,           -233437,         15185680,          9312085,          5873595,          8.90
91/03,1313,聯成,          1683402,          8766948,          2060014,                  0,            525946,            969308,          2141110,            535416,          7017370,            641912,          1233656,            497538,         13036310,          3645834,          9390476,         13.38
91/03,1314,中石化,          5117887,          7603125,         32786594,                  0,          4313985,         17954338,         11504410,          7047905,         14829439,          1902139,         -1553394,         -1863246,         49821591,         36506653,         13314938,          8.97
91/03,1315,達新工業,          2127493,          1125412,          1197802,              8953,            410580,          1027097,            428910,            239805,          2415227,             41099,            741281,            -23179,          4870240,          1695812,          3174428,         13.14
91/03,1316,上曜,            301266,            522840,            605910,                  0,             23987,            553318,                  0,             57123,          1403322,            207730,           -780126,             12636,          1454003,            610441,            843562,          6.01
91/03,1319,東陽,          2132083,          3115713,          3215726,            158740,             87440,          2301440,          1255347,            670423,          3977186,            515829,            840681,           -851204,          8709702,          4227210,          4482492,         11.27
91/03,1321,大洋,          1090316,            910128,          1586032,            134132,            478715,            678567,            720000,            401447,          2080845,            254352,             93807,            -29695,          4199323,          1800014,          2399309,         11.53
91/03,1323,永裕,            466182,            290313,            463596,                  0,             34078,            200501,            147679,             25861,            693933,             56813,            117640,             11742,          1254169,            374041,            880128,         12.68
91/03,1324,地球工業,            702452,            104768,            301042,              6741,              6096,            260027,                  0,             12566,            625774,              1433,            215565,              5734,          1121099,            272593,            848506,         13.55
91/03,1325,恒大,            451379,             78292,            981162,              7628,            116770,             90134,            400000,            104387,            896400,             14610,            165245,            -35545,          1635231,            594521,          1040710,         11.60
91/03,1326,台化,         37003708,         59071753,         74759182,          1286544,          8668286,         15571232,         66823334,          5265565,         41805522,          8639449,         42556281,            128090,        180789473,         87660131,         93129342,         22.27
91/03,,,,,,,,,,,,,,,,,,
91/03,1402,遠東新,         11089905,         45739270,         23673909,          1221804,         18991095,         10562029,         22742198,         16026190,         33610246,          9924516,          9831580,         -1980776,        100715983,         49330417,         51385566,         15.28
91/03,1409,新纖,          5248816,          8193321,          9939988,                  0,            576365,          6890927,          4818841,          1302685,         13253409,            359240,           -658046,         -2008566,         23958490,         13012453,         10946037,          8.25
91/03,1410,南染,            188395,            194362,            598908,                  0,            121121,             90829,                  0,            100612,            900000,             52964,            -41619,                  0,          1102786,            191441,            911345,         10.12
91/03,1413,宏洲纖維,            790917,             45380,          2723810,             21249,            373911,          1090165,            464622,            122651,          2836457,                  0,           -558628,                  0,          3955267,          1677438,          2277829,          8.03
91/03,1414,東和,          1127691,            406450,          4632965,            116082,             38875,          2544815,            506867,          1442979,          3515775,                  0,         -1499114,           -189259,          6322063,          4494661,          1827402,          5.19
91/03,1416,廣豐,          2935548,          1290302,          4079653,             70669,          1111793,          3137906,              9377,          1566771,          5497834,            255324,         -1142969,            163722,          9487965,          4714054,          4773911,          8.68
91/03,1417,嘉裕,          2396046,          2905394,          1062373,             67280,            282346,          1995541,                  0,            257419,          4157493,            411770,            197658,           -306442,          6713439,          2252960,          4460479,         10.72
91/03,1418,東華,          1334958,            372477,          2675989,             81951,            185654,          1055552,                  0,            920448,          2638553,            211289,            -91103,            -83710,          4651029,          1976000,          2675029,         10.13
91/03,1419,新紡,          1139434,          1267321,          4325809,             24032,             81122,          2239201,                  0,          1396577,          2904000,                  0,            871098,           -573158,          6837718,          3635778,          3201940,         11.02
91/03,1423,利華羊毛,          1473463,            452396,          1148479,             24046,             26510,            272013,             14884,            460514,          1793000,            380235,            109033,             95215,          3124894,            747411,          2377483,         13.25
91/03,1432,大魯閣,          2710978,          1214057,          1043276,                  0,            135478,          3254327,            216170,            569038,          2077654,            755820,         -1468098,           -301122,          5103789,          4039535,          1064254,          5.12
91/03,1434,福懋興業,          9943292,         12106331,          8455401,                  0,          2401409,          6734662,          5377230,            217145,         15412593,             24741,          5095505,             44557,         32906433,         12329037,         20577396,         13.35
91/03,1435,中福國際,            470750,            683350,            650965,                  0,             22888,            497023,                  0,            287112,          1397801,            107474,            -59613,           -401844,          1827953,            784135,          1043818,          7.46
91/03,1436,華友聯,          2353299,            532662,          1524378,             12799,            888791,          1106371,            804000,             14349,          3000000,            760239,           -182713,           -190317,          5311929,          1924720,          3387209,         11.29
91/03,1437,勤益投控,            971843,            730459,          1122014,             64930,            545409,            963820,            144468,            352559,          1572008,            456270,            -47819,             -6651,          3434655,          1460847,          1973808,         12.55
91/03,,,,,,,,,,,,,,,,,,
91/03,1438,裕豐,            264917,            248969,            604830,             30822,            348901,            656351,             49670,            430967,          1024115,            109051,           -582784,           -188931,          1498439,          1136988,            361451,          3.52
91/03,1439,中和羊毛,            753375,            642722,            876521,             37646,             16009,            365038,                  0,            635348,          1085400,            196640,             45613,             -1766,          2326273,          1000386,          1325887,         12.21
91/03,1440,南紡,          5060761,          7923922,         10420278,            601563,          4955505,          2358398,          1548389,          6626533,         15013380,          1801980,          1673939,            -60590,         28962029,         10533320,         18428709,         12.27
91/03,1441,大東紡織,          1186640,            881437,            755070,             31957,            119273,          1385450,            112665,            259676,          1625006,                  0,           -448656,             40236,          2974377,          1757791,          1216586,          7.48
91/03,1442,名軒,            957085,            239805,            256921,             64583,             40401,            501776,              1690,             46839,            995790,             96737,            -76725,             -7312,          1558795,            550305,          1008490,         10.12
91/03,1443,立益紡織,          1039529,          1093663,          1634332,                  0,          1248366,          1475795,            144109,            482476,          3010900,            179612,           -155491,           -121511,          5015890,          2102380,          2913510,          9.67
91/03,1444,力麗,          2184863,          2405649,          6074121,                  0,            734637,          2007446,          1497954,            100364,          7314000,          2091268,            -48249,         -1563513,         11399270,          3605764,          7793506,         10.65
91/03,1445,大宇紡織,            937553,            428451,          1640364,             19047,             36267,            484850,            458148,            157426,          1710010,            172707,            359938,           -281397,          3061682,          1100424,          1961258,         11.46
91/03,1446,宏和,          1331425,          2163752,          1777012,                  0,            242832,          1611537,            439368,             17305,          2216537,            993659,             68250,            168365,          5515021,          2068210,          3446811,         15.55
91/03,1447,力鵬,          2671679,          1913784,          6252745,                  0,            220068,          2506070,          1757738,             81684,          5706875,          2092755,            560583,         -1647429,         11058276,          4345492,          6712784,         11.76
91/03,1449,佳和實業,          2287480,          3133278,          4651226,             39385,            226321,          3302171,          1339834,          1087135,          6668541,            698577,         -1045902,         -1712666,         10337690,          5729140,          4608550,          7.25
91/03,1451,年興紡織,          2466632,          8089143,            935741,                  0,            192172,          1613626,            500400,            108445,          5983691,            389361,          2668853,            419312,         11683688,          2222471,          9461217,         15.81
91/03,1452,宏益,            566369,            847074,            717307,                  0,            106648,            122911,                  0,             88125,          1892900,             99992,            292389,           -258919,          2237398,            211036,          2026362,         10.70
91/03,1453,大將,          1192271,            732612,            184224,                  0,            305450,          1077094,                  0,            146645,          1493884,                  0,           -265685,            -37381,          2414557,          1223739,          1190818,          7.97
91/03,1454,台富,            807839,            241919,          1403667,              1259,            178913,            695433,            195215,             60456,          1425240,            202061,            108897,            -53705,          2633597,            951104,          1682493,         11.80
91/03,,,,,,,,,,,,,,,,,,
91/03,1455,集盛,          1858972,            773438,          4616368,                  0,            548806,          1859053,            500000,             47565,          4060224,            424975,            902111,              3656,          7797584,          2406618,          5390966,         13.27
91/03,1456,怡華,          2086704,          1340958,          3068019,                  0,            367080,          2829958,          1313460,            873376,          2904623,             52104,           -399869,           -710891,          6862761,          5016794,          1845967,          6.36
91/03,1457,宜進,          1530207,          2270699,          2490166,                  0,          1775243,          2229891,          1531546,            153658,          3723200,            491819,            -11180,            -52619,          8066315,          3915095,          4151220,         11.14
91/03,1459,聯發紡織,          1055902,            897323,          3846403,                  0,            265040,          1262410,            800000,             12496,          3457809,            690985,            502001,           -661033,          6064668,          2074906,          3989762,         11.53
91/03,1460,宏遠,          3497764,          1931924,          3562757,                  0,            109600,          1959287,          1198244,             79293,          4670684,            610642,          1031025,           -447130,          9102045,          3236824,          5865221,         12.55
91/03,1463,強盛染整,            461133,          1085210,            832805,                  0,             16768,            262969,                  0,            104467,          2013167,            125469,            157665,           -267821,          2395916,            367436,          2028480,         10.07
91/03,1464,得力實業,          1072006,            760798,          1133647,                  0,            212347,            322597,            944750,            119765,          2396194,             24046,             35000,           -663554,          3178798,          1387112,          1791686,          7.47
91/03,1465,偉全實業,          1083363,            342122,            524297,                  0,             20609,            361869,                  0,            119876,          1073609,            447124,            408622,           -440709,          1970391,            481745,          1488646,         13.86
91/03,1466,聚隆,            563431,                  0,          1770450,                  0,            315279,          1591433,            455233,             19959,          1150303,                  0,           -567768,                  0,          2649160,          2066625,            582535,          5.06
91/03,1467,南緯實業,          1146232,          1303905,            491514,             27565,            111611,          1554433,            139575,             56434,          1007107,            136694,             96140,             90444,          3080827,          1750442,          1330385,         13.20
91/03,1468,昶和纖維,          1206726,            136337,          1257585,                  0,             33409,            610453,             66576,              2453,          1604053,             26753,            314517,              9252,          2634057,            679482,          1954575,         12.18
91/03,1469,理隆纖維,            498792,            434836,          1454974,              3603,             50120,            393863,                  0,              3976,          1246000,            455920,            365380,            -22814,          2442325,            397839,          2044486,         16.40
91/03,1470,大統染,            302824,            194680,            583218,                  0,             21776,            249339,                  0,             18039,            857670,              6918,             11829,            -41297,          1102498,            267378,            835120,          9.73
91/03,1471,首利,            599393,            155218,          1242807,                  0,             53350,            619350,            181338,             15343,          1171280,            140619,            -73448,             -3714,          2050768,            816031,          1234737,         10.54
91/03,1472,三洋紡,            406307,            308341,            572840,              4511,             49531,            197574,                  0,            130176,            690000,            400173,             65503,           -141896,          1341530,            327750,          1013780,         14.69
91/03,,,,,,,,,,,,,,,,,,
91/03,1473,台南企業,            940559,          2465101,            571382,              9739,             30822,            500699,            480000,            225903,          1223948,            519647,            887687,            179719,          4017603,          1206602,          2811001,         22.96
91/03,1474,弘裕,          1349937,             32540,            520207,                311,             62282,            763216,            114504,             58942,            818311,             47756,            162548,                  0,          1965277,            936662,          1028615,         12.56
91/03,1475,本盟光電,            800436,             34586,            961729,                  0,            102121,            991991,            161802,              3804,            976721,              2401,           -238232,                385,          1898872,          1157597,            741275,          7.59
91/03,1476,儒鴻,          1147404,            266024,            899420,                  0,            131518,          1121077,             29892,             37409,            912108,             67664,            288118,            -11902,          2444366,          1188378,          1255988,         13.77
91/03,1477,聚陽實業,          2202971,            607714,             70544,              6327,             26125,          1450438,                  0,             80334,            804375,            217599,            340096,             20839,          2913681,          1530772,          1382909,         17.19
91/03,1503,士電,          6475653,          3578881,          5326307,                  0,            300201,          4406356,          1112848,          1181407,          5209722,          2698038,          2079531,         -1006860,         15681042,          6700611,          8980431,         17.23
91/03,1504,東元電機,         11400982,         36069931,          6560249,            121618,          5553275,         10817120,         14468187,          2405095,         19180933,          7946429,          5054638,           -166347,         59706055,         27690402,         32015653,         16.69
91/03,1506,正道,            560271,          1091255,            650996,             53767,            396262,          1024933,             91000,            447225,          1022516,            153389,              6944,              6544,          2752551,          1563158,          1189393,         11.63
91/03,1507,永大機電,          2883993,          2945185,          2370322,            170190,            859068,            975447,            733450,            393049,          4108200,            210298,          2949783,           -141469,          9228758,          2101946,          7126812,         17.34
91/03,1512,瑞利,          1277367,            111279,          2233992,                  0,             61152,            854903,            600000,            236709,          1765073,            194335,             31950,                820,          3683790,          1691612,          1992178,         11.28
91/03,1513,中興電,          8023194,          1368837,          2743153,            222586,            769738,          4594281,            610936,            851456,          6233040,            595886,            472936,           -231027,         13127508,          6056673,          7070835,         11.34
91/03,1514,亞力電機,          2321498,            596895,            908533,                  0,            118590,          1309188,            171400,            180103,          2060870,            175435,            162027,           -113507,          3945516,          1660691,          2284825,         11.08
91/03,1515,力山,          3101988,          1339322,          1986902,             51099,            297191,          2195401,          1231204,            276418,          2497131,            246325,            383665,            -53642,          6776502,          3703023,          3073479,         12.30
91/03,1516,川飛,            587933,            828979,            275577,              1950,              2186,            458588,            139285,             23029,          1542362,             19344,           -524921,             38938,          1696625,            620902,          1075723,          6.97
91/03,1517,利奇機械,          1397273,            555375,            605034,                  0,             90209,            320673,                  0,             73050,          2312673,            375490,           -477464,             43469,          2647891,            393723,          2254168,          9.74
91/03,,,,,,,,,,,,,,,,,,
91/03,1519,華城電機,          2265877,            339143,          1522795,             18682,             80747,          1873075,                  0,             86746,          2201194,             29407,            348729,           -311907,          4227244,          1959821,          2267423,         10.30
91/03,1521,大億,            994543,            151740,            994692,                  0,             86175,            878667,            115359,            134439,            762300,             60472,            261349,             14564,          2227150,          1128465,          1098685,         14.41
91/03,1522,堤維西,          2721270,          1366026,          3030405,             25757,            169733,          2637724,            824750,            113849,          1832203,          1135605,            811629,            -42569,          7313191,          3576323,          3736868,         20.39
91/03,1524,耿鼎企業,            829270,            140982,          1749656,                  0,              5678,          1033778,            296259,             14304,          1103518,            181503,            185760,            -89536,          2725586,          1344341,          1381245,         12.51
91/03,1525,江申工業,            739135,            128664,            330628,                  0,             20172,            257841,                  0,            101217,            410571,             40375,            400249,              8346,          1218599,            359058,            859541,         20.93
91/03,1526,日馳,            443302,             80763,            699922,                878,            287136,            510755,            202908,             83021,            787971,             20977,           -100751,              7120,          1512001,            796684,            715317,          9.07
91/03,1527,鑽全,          1647290,            750505,          1273054,                  0,             12441,          1170811,            370292,              7210,          1311222,                305,            823450,                  0,          3683290,          1548313,          2134977,         16.28
91/03,1528,恩德,          1645726,            195650,            401861,             25995,             86942,          1117885,            139214,             46130,            820000,            197412,             35082,                451,          2356174,          1303229,          1052945,         12.84
91/03,1529,樂士,          1019593,             37889,            341783,              7413,            198860,            710847,             27170,             17056,            748737,             59722,             45380,             -3374,          1605538,            755073,            850465,         11.35
91/03,1530,亞崴機電,            560331,             50927,            205900,                228,              5574,            263590,              1941,              5044,            476011,              6324,             71225,             -1175,            822960,            270575,            552385,         11.60
91/03,1531,高林股,          1952729,            825054,            435385,             22492,              9673,            632612,             61761,            151184,          1199121,            341177,            807709,             51769,          3245333,            845557,          2399776,         20.01
91/03,1532,勤美,          1486143,          1671855,            510359,                  0,              7803,          1101524,            540345,            140269,          1152298,            403113,            410285,            -71674,          3676160,          1782138,          1894022,         16.43
91/03,1533,車王電,          1486331,            586412,            665930,              6392,             11291,            657332,            476531,              5945,            861272,            237403,            505202,             12671,          2756356,          1139808,          1616548,         18.77
91/03,1535,中宇,          2439963,            241196,             99245,                  0,              1833,          1780687,                  0,              4068,            882675,             18011,             97074,               -278,          2782237,          1784755,            997482,         11.30
91/03,1536,和大工業,            617804,            228692,            455111,                 26,             47033,            609542,             59041,             35871,            538300,             13096,             68577,             24239,          1348666,            704454,            644212,         11.96
91/03,,,,,,,,,,,,,,,,,,
91/03,1537,廣隆光電,            807618,            323548,            345250,                  0,              9699,            334679,             27943,             34646,            582300,            267481,            236074,              2992,          1486115,            397268,          1088847,         18.69
91/03,1538,正峰新,          1746342,            536424,            470992,            195941,             75377,          1507026,            114164,             68673,          1033888,            270423,            124006,            -93104,          3025076,          1689863,          1335213,         12.91
91/03,1539,巨庭機械,            619494,            139059,            607869,              2101,             25323,            459249,                  0,              3696,            648000,             75000,            205135,              2766,          1393846,            462945,            930901,         14.36
91/03,1540,喬福機械,            553104,              5830,            455207,                  0,              7907,            323463,                  0,              8687,            640000,             55224,             84503,            -89829,          1022048,            332150,            689898,         10.77
91/03,1603,華電,          2635470,          1408739,          3833872,                  0,            580829,          3172564,          1052732,          1306696,          3423000,          1248394,         -1592285,           -152191,          8458910,          5531992,          2926918,          8.55
91/03,1604,聲寶,          5653550,          9822368,          3857620,            541196,            584875,          4024540,          3145520,          2173400,         10288859,          1279097,          2020849,         -2472656,         20459609,          9343460,         11116149,         10.80
91/03,1605,華新,          8571532,         42518650,         17921303,             31905,            650365,          6325320,          8360946,          1274844,         36129763,         16607160,          4516717,         -3520995,         69693755,         15961110,         53732645,         14.87
91/03,1608,華榮,          2869395,          2535259,          3947673,             68111,            971074,          1109049,                  0,          1483347,          6296254,            892826,            702192,            -92156,         10391512,          2592396,          7799116,         12.38
91/03,1609,大亞電線,          3427575,          2890778,          3086586,             87039,            362444,          2609230,            773328,            634588,          4768280,            722675,            659236,           -312915,          9854422,          4017146,          5837276,         12.24
91/03,1611,中電,          2286706,          1091300,          2513738,             42981,            170332,            849742,                  0,            708776,          3601108,            292019,            652364,              1048,          6105057,          1558518,          4546539,         12.62
91/03,1612,宏泰,          2051692,          1238545,          2037325,                  0,            152294,            899483,            498984,             47273,          3321390,            173303,            635221,            -95798,          5479856,          1445740,          4034116,         12.14
91/03,1613,台一,            963056,          1153322,          5956453,                  0,          1247998,          6647888,            718661,            152361,          4321974,             32158,         -2580802,             28589,          9320829,          7518910,          1801919,          4.16
91/03,1614,三洋電,          4833785,            422658,            718314,                  0,            799580,          1486351,                  0,            477907,          3166040,             52167,          1809032,           -217160,          6774337,          1964258,          4810079,         15.19
91/03,1615,大山,            645334,            347375,          1008407,             18437,            216154,            606996,            507038,             95940,            882000,            115090,             28643,                  0,          2235707,          1209974,          1025733,         11.62
91/03,1616,億泰,            835347,            606184,            948398,                  0,            124211,            511501,            176222,             31584,          1109124,            480065,            229389,            -23745,          2514140,            719307,          1794833,         16.18
91/03,,,,,,,,,,,,,,,,,,
91/03,1617,榮星電線,          1245839,            758788,            743932,                  0,             52635,          1030589,                  0,            129003,          1081569,             95841,            470823,             -6631,          2801194,          1159592,          1641602,         15.17
91/03,1618,合機公司,          1001810,            493848,          2554072,                  0,            163529,          1174431,            966083,              1838,          1253550,            684527,            135995,             -3165,          4213259,          2142352,          2070907,         16.52
91/03,1701,中化,          2038227,            780872,          3194714,                  0,            202214,          2022873,            644350,            376851,          2509100,            851900,            -96562,            -92485,          6216027,          3044074,          3171953,         12.64
91/03,1702,南僑化工,            721328,          2215606,          1636396,             66238,            216401,          1225461,            765271,            660209,          2796871,            235541,             50847,           -878231,          4855969,          2650941,          2205028,          7.88
91/03,1704,榮化,          3271299,          4149839,          4065622,             39271,            598231,          1858407,          1656900,          1464782,          4849897,          1227846,          1024328,             42102,         12124262,          4980089,          7144173,         14.73
91/03,1707,葡萄王,            661699,             26897,            624121,             28454,            673363,            220028,             25440,            332507,          1308186,            206081,            -94711,             17003,          2014534,            577975,          1436559,         10.98
91/03,1708,東鹼,            764021,          1464473,          1319241,                  0,            146026,            831803,             34000,            313615,          2104529,            163475,            242597,              3742,          3693761,          1179418,          2514343,         11.94
91/03,1709,和益化工,          1707700,            428019,          1155353,                  0,             70382,            365538,                  0,            278942,          2050164,            209090,            473513,            -15793,          3361454,            644480,          2716974,         13.25
91/03,1710,東聯,          1333523,          2107302,          3529929,                  0,          1345403,            794205,          1425000,            161162,          4959070,            195653,          1815099,         -1034032,          8316157,          2380367,          5935790,         11.96
91/03,1711,永光化學,          2235155,            487774,          3788627,                  0,            191006,          1194830,            599224,             43730,          3842300,            479504,            672378,           -129404,          6702562,          1837784,          4864778,         12.66
91/03,1712,興農,          2156512,          1601569,          1713595,             65153,            852564,          1554004,            305862,            458978,          3572729,             54501,            514792,            -71473,          6389393,          2318844,          4070549,         11.39
91/03,1713,國化,            950719,            149337,          1094130,             31680,             74872,             77931,                  0,            249522,          1509517,            203907,            259861,                  0,          2300738,            327453,          1973285,         13.07
91/03,1714,和桐化學,          3445739,          6265344,          1687663,                  0,             93584,          4217192,            275080,            131170,          5766483,            179282,            906596,             16527,         11492330,          4623442,          6868888,         11.91
91/03,1715,萬洲化學,          2052816,          3285803,          1571531,             24130,            490380,          1765371,          1183654,            116259,          3371924,            436912,            534366,             16174,          7424660,          3065284,          4359376,         12.92
91/03,1717,長興材料,          5826123,          3549257,          6547924,                  0,            138700,          3099298,          2273674,          1153078,          5836668,            963532,          2602331,            133423,         16062004,          6526050,          9535954,         16.33
91/03,,,,,,,,,,,,,,,,,,
91/03,1718,中纖,          4896350,          4910387,         10029259,             53195,          1096997,          6054413,          4712749,          2203124,          9123038,          1209214,            -74835,         -2241515,         20986188,         12970286,          8015902,          8.78
91/03,1720,生達化學,          1306420,            627983,            709751,              4110,             91603,            539650,            567314,             92900,          1200697,             87725,            260802,             -9221,          2739867,          1199864,          1540003,         12.82
91/03,1721,三晃,            480473,             96416,            658243,                  0,             25183,            388197,                  0,             73630,            959345,                  0,           -152726,             -8131,          1260315,            461827,            798488,          8.32
91/03,1722,台肥,          9501567,          6047950,         34217104,                  0,            586279,            988976,         17225098,            977153,          9800000,         16861684,          4664383,           -164394,         50352900,         19191227,         31161673,         31.79
91/03,1723,中碳,          1767594,            818726,            399943,                  0,             73439,            616954,              3718,             44840,          1857287,             18288,            685146,           -166531,          3059702,            665512,          2394190,         12.89
91/03,1724,台硝,          1394064,            781355,            563621,             30223,            332244,            877517,            303892,             65742,          1649140,             51360,            218465,            -64609,          3101507,          1247151,          1854356,         11.24
91/03,1725,元禎,          2128404,            149162,            458290,              1544,            103209,          2034296,            116000,              9058,            579012,              2911,            103660,             -4328,          2840609,          2159354,            681255,         11.76
91/03,1726,永記造漆,          2658334,            918640,            771249,              2086,            420591,            825411,              9385,            131051,          1562489,            187093,          2018662,             36809,          4770900,            965847,          3805053,         24.35
91/03,1727,中華化學,            377523,                  0,            395646,             17157,            154632,            190846,             34984,             27044,            500000,             13515,            178569,                  0,            944958,            252874,            692084,         14.72
91/03,1729,必翔實業,          1732671,            395932,            896785,             99621,             56699,            619554,                  0,             55639,          1558181,             88330,            854123,              5881,          3181708,            675193,          2506515,         19.34
