年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
95/04,2801,彰化銀行,        160493845,                  0,         11146041,         69275366,          8559731,         17668191,        863458135,        167548463,             61644,         25071214,            113864,          7492708,         24716130,        162085482,         40772769,      1022848401,                  0,             48517,         16301987,         20384585,                  0,         10979042,         62094756,                  0,         11377055,          8712738,      1355605332,      1273420783,         82184549,                  0,                  0,         13.24
95/04,2809,京城銀行,         43825303,                  0,            733401,          2376278,                  0,          1168260,        141525189,          1443723,             10002,          3892198,                  0,            208113,          1419690,          8121611,          5856025,        165940474,                  0,                  0,                  0,          3840000,                  0,          1835493,         10843343,                  0,            125158,             40053,        196602157,        185593603,         11008554,                  0,                  0,         10.15
95/04,2812,台中銀行,         54489950,                  0,            711603,                  0,                  0,          2196142,        186349893,          7048627,             48412,          3897913,                  0,            158934,          4558799,          3315568,          6470463,        239800057,                  0,                382,            848061,                  0,                  0,            700783,         15380144,                  0,         -7055185,                  0,        259460273,        251135314,          8324959,                  0,                  0,          5.41
95/04,2820,華票,          3350541,                  0,         93285944,         97274239,            945000,          1532233,                  0,          4621660,                  0,          1459444,                  0,          5407034,          1552854,          5450000,            231210,                  0,                  0,             13196,        181644557,                  0,                  0,          3302704,         16787000,                  0,          1863998,            136284,        209428949,        190641667,         18787282,                  0,                  0,         11.19
95/04,2834,臺灣企銀,        105112032,                  0,          7174182,         20281503,          3406439,         32447538,        749891939,        105319824,            110563,         14766815,            152548,          7445467,         14135897,         35879975,         36006384,        898857741,                  0,            203550,         10472275,         24502000,                  0,         14914321,         38735980,                  0,            518873,            153648,      1060244747,      1020836246,         39408501,                  0,                  0,         10.17
95/04,2836,高銀,          8809769,                  0,          8227337,                610,          4630776,            852683,         98656192,         17792539,             81086,          2344018,                  0,          4720588,            779836,         10498901,          3558544,        118754062,                  0,              3224,            438569,          2558225,                  0,            475497,          5034238,          2542403,          3032034,               -263,        146895434,        136287022,         10608412,                  0,                  0,         21.07
95/04,2838,聯邦銀行,         40128185,                  0,          4873587,          5997931,          3820626,         36748767,        207070571,         31027509,          2837358,          8761361,          2757500,          3910339,         13435702,         31817010,          7111454,        275747909,                  0,             34457,         11904491,         15083700,                  0,            986992,         18277979,             60296,            348465,             -3317,        361369436,        342686013,         18683423,                  0,                  0,         10.22
95/04,2845,遠東商銀,         62547649,                  0,         10593247,         12625273,                  0,         23561750,        223152864,            305878,          4252059,          2509758,                  0,          1355778,          3060959,          9812863,          7214974,        266312727,                  0,          3130876,          5118156,         31587701,                  0,          1026456,         18780526,          1015324,            -21109,            -13279,        343965215,        324203753,         19761462,                  0,                  0,         10.52
95/04,2849,安泰銀行,         28292833,                  0,          9116126,          3406656,                  0,          8029491,        226581923,                  0,          1334815,          3929296,            195231,         16530425,         15734491,          1741545,          4880457,        238612511,                  0,         39010534,          8551211,          4670000,                  0,            217669,         20000000,            224148,         -4763254,              6466,        313151287,        297683927,         15467360,                  0,                  0,          7.73
