年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
100/04,2801,彰化銀行,         52948865,         79667740,         25020162,         57579949,                  0,         19604067,      1122738843,        180376569,            390890,         23506806,             62074,         12943157,         14668680,        112053512,         31956087,      1288795742,                  0,          2035814,         10726892,         38496086,                  0,          9765713,         67683284,                  0,         18509344,          9485328,      1589507802,      1493829846,         95677956,                  0,                  0,         14.14
100/04,2809,京城銀行,          3496233,         39973533,          4373453,          1255837,                  0,            746108,         94496092,          6464795,            129463,          2650641,                  0,         21876074,            873486,          1521513,          2601436,        136220340,                  0,              2196,         11776642,          7896931,                  0,            769965,         10512343,            174304,          4944112,            -84067,        176335715,        160789023,         15546692,                  0,         11297000,         14.95
100/04,2812,台中銀行,          8349890,         74267724,          1096769,          4211580,                  0,          2888283,        277756366,          9439040,            216970,          3335981,                  0,            850396,          1892043,          3462519,          7683501,        333832631,                  0,             51804,                  0,         13390109,                  0,            465063,         22338576,            675537,          2212377,            234564,        384346681,        358885627,         25461054,                  0,                  0,         11.40
100/04,2820,華票,            237616,                  0,         93469798,         68394724,            450000,          1364026,                  0,          7189920,                  0,            169577,                  0,            243537,            982176,          8540000,            407555,                  0,                  0,            180108,        140584885,                  0,                  0,          1089933,         13429600,              2474,          7783596,            483223,        172501374,        150802481,         21698893,                  0,                  0,         16.16
100/04,2834,臺灣企銀,         25579593,         56150500,          5474966,         14850799,          2337341,         20250925,        942587857,        177696669,             69732,         13759139,            209819,          3656190,          4384600,         90829825,         31028411,      1033945218,                  0,            339942,          6109713,         43900000,                  0,         13942109,         42098263,                  0,          4899913,            -85264,      1267008130,      1220095218,         46912912,                  0,                  0,         11.14
100/04,2836,高銀,          2840102,         24134482,          1615849,         11748424,          5878341,            986088,        166215870,          5566536,             62936,          2202446,             62565,          1830973,            769027,         11511596,          3379348,        193944262,                  0,              3837,            103207,          4000000,                  0,            608157,          7069476,          2017724,          1277895,             -1863,        223913639,        213550407,         10363232,                  0,                  0,         14.66
100/04,2838,聯邦銀行,          8390592,        101781769,          8167543,          7516896,            251626,         15086661,        190679993,          1313015,          1114794,          7956701,          2119709,         49631216,          3714937,          7007256,          5847302,        322756910,                  0,             33852,         34522173,          4890000,                  0,            703296,         19484996,             33811,          3054066,           -608210,        397725452,        375760789,         21964663,                  0,                  0,         11.27
100/04,2845,遠東商銀,          5806874,         86739190,         13806866,         15674659,            850505,         20095497,        269460381,          3926306,          2795235,          2931980,          1905193,         12033501,          1262149,         11785731,          4581829,        370373644,                  0,          4081035,            213870,         20230280,                  0,          1367569,         21185604,             29008,          3409346,             30420,        437288336,        412633958,         24654378,                  0,                  0,         11.64
100/04,2849,安泰銀行,          4569870,         86964396,          9912480,         52640541,            199912,          7432943,        197819418,                  0,             51583,          1412342,            244877,          1957921,          4978826,          7104620,          4081802,        301224280,                  0,         13708793,          7579251,         11190000,          1414865,            447680,         16796775,          1461505,          3286984,           -111446,        368185109,        346751291,         21433818,                  0,                  0,         12.76
