年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
101/01,1220,台榮,          1333383,            240472,            841708,                  0,            102502,          2518065,            217975,                  0,            157271,            115106,            490352,          1770779,                537,              3791,            252606,                  0,          2027713,                  0,                  0,         11.45,                  0,                  0
101/01,1225,福懋油,          2570155,          1061660,            970685,                  0,            146225,          4748725,          1226587,          1060000,             95560,            101503,          2483650,          1819087,            152803,             87266,            205919,                  0,          2265075,                  0,                  0,         12.45,              7633,                  0
101/01,1227,佳格,          5282343,          4441054,          1084623,             20850,            347868,         11176738,          1674657,              1995,             33685,             22303,          1732640,          4636269,             40704,          4670284,             96841,                  0,          9444098,                  0,                  0,         20.52,                  0,          3379065
101/01,1229,聯華實業,          1883247,         20858595,          3343664,                  0,             79365,         26164871,          1989104,          2425000,             93543,            215392,          4723039,          8481011,          1120465,          6537009,          5303347,                  0,         21441832,                  0,                  0,         25.28,            288800,             94000
101/01,1231,聯華食品,          2395019,            176862,          1552781,             15999,            569389,          4710050,          1277469,          1050266,                  0,            121877,          2449612,          1188816,             73042,          1016101,            -17521,                  0,          2260438,                  0,                  0,         19.01,                  0,                  0
101/01,1232,大統益,          2566613,            265172,            769242,                  0,             10371,          3611398,            518922,                  0,                  0,             19491,            538413,          1599749,             23784,          1543328,            -93876,                  0,          3072985,                  0,                  0,         19.21,                  0,                  0
101/01,1233,天仁,            706113,            321501,            955712,              1199,             69100,          2053625,            281419,                  0,             47401,             15944,            344764,            905919,             60605,            509823,            232514,                  0,          1708861,                  0,                  0,         18.86,                  0,                  0
101/01,1234,黑松,          2046067,          9249300,          2945534,                  0,            270080,         14510981,            514612,                  0,            707149,            394223,          1615984,          5358281,            184601,          2249910,          5102205,                  0,         12894997,                  0,                  0,         24.07,                  0,                  0
101/01,1235,興泰,            953441,            247621,            192755,                  0,            154957,          1548774,            551014,                  0,             54280,             23040,            628334,            561688,             27674,             90815,            240263,                  0,            920440,                  0,                  0,         17.03,                  0,          2131610
101/01,1236,宏亞食品,            740321,            168872,          1745541,                  0,            119309,          2774043,            752702,            350000,                  0,            244380,          1347082,            984932,             33396,            414458,             -5825,                  0,          1426961,                  0,                  0,         14.49,                  0,                  0
101/01,1301,台塑,        134443375,        158434168,         53226311,            337638,          6442460,        352883952,         34676432,         52511387,                  0,         11331689,         98519508,         61209046,         12829706,        124124151,         56201541,                  0,        254364444,                  0,                  0,         41.56,                  0,                  0
101/01,1303,南亞塑膠,        136816690,        206149038,         66075602,          1119233,          6763516,        416924079,         44879877,         84712624,                  0,         19959547,        149552048,         78522986,         27565361,        123007783,         38275901,                  0,        267372031,                  0,                  0,         34.05,                  0,            183235
101/01,1304,台聚,         11830320,          8662977,          1077260,             49118,            222498,         21842173,          1880439,          1994669,             43580,            750454,          4669142,          9935673,            228019,          7034404,            -25065,                  0,         17173031,                  0,                  0,         19.02,                  0,         90815718
101/01,1305,華夏,          2889838,          2527683,          2364997,                  0,            264498,          8047016,          1031507,            298150,            483213,          1096753,          2909623,          4248035,              8994,            289520,            590844,                  0,          5137393,                  0,                  0,         12.09,                  0,                  0
101/01,,,,,,,,,,,,,,,,,,,,,,,,
101/01,1307,三芳化工,          3271293,          4731728,          2872718,                  0,             24821,         10900560,          2163162,          1375217,            414610,            415188,          4368177,          3431614,            137866,          2484077,            478826,                  0,          6532383,                  0,                  0,         19.04,                  0,                  0
101/01,1308,亞聚,          4589442,          4957862,            677037,              3428,            490845,         10718614,            756038,                  0,             21469,            269043,          1046550,          3913974,             30906,          3906616,          1820568,                  0,          9672064,                  0,                  0,         24.71,                  0,                  0
101/01,1309,台達化工,          3615021,          2531202,          1099563,                  2,            177580,          7423368,          1981727,            499789,            143860,            509607,          3134983,          3120493,              4375,            553583,            609934,                  0,          4288385,                  0,                  0,         13.74,                  0,                  0
101/01,1310,台苯,          3391243,          3724494,          1228298,                  0,            145723,          8489758,          2817470,            450000,            173509,            220493,          3661472,          5803403,            797357,         -1511769,           -260705,                  0,          4828286,                  0,                  0,          8.32,                  0,            265351
101/01,1312,國喬石化,          3401805,          8099098,          7986759,             12389,            257026,         19757077,          3458740,          1400000,            979556,            228436,          6066732,          9266203,            245466,          2542118,          1636558,                  0,         13690345,                  0,                  0,         14.91,                  0,          8254473
101/01,1313,聯成,          3138070,         19017445,          1688559,              9099,             82517,         23935690,          1262752,          4047961,             99828,            316187,          5726728,         10685815,          1153698,          5430441,            939008,                  0,         18208962,                  0,                  0,         17.14,          8688500,          6883000
101/01,1314,中石化,         25160213,          6188054,         17089998,                  0,          6927342,         55365607,          6219624,          5846913,          3871792,            102120,         16040449,         19744593,            160174,         15155581,          4264810,                  0,         39325158,                  0,                  0,         19.92,                  0,                  0
101/01,1315,達新工業,          3641906,          1125795,          1010942,                  0,          1935630,          7714273,            310190,                  0,            710324,            291437,          1311951,          2200000,             35031,          1376355,          2790936,                  0,          6402322,                  0,                  0,         30.19,                  0,          7930000
101/01,1316,上曜,            569899,            332523,            337429,             17351,             20997,          1278199,            281754,            281717,             33660,                200,            597331,            651781,            104454,            -91632,             16265,                  0,            680868,                  0,                  0,         10.86,                  0,          2486009
101/01,1319,東陽,          5254777,          5976577,         13000706,            576522,            203040,         25011622,          3855035,          5178146,                  0,            852510,          9885691,          5548565,          4106241,          5448493,             22632,                  0,         15125931,                  0,                  0,         27.40,                  0,          2907594
101/01,1321,大洋,          1188931,          1496217,          5209882,                  0,            787412,          8682442,          1147601,            500000,          1350538,            428500,          3426639,          2272283,            101383,              4922,          2877215,                  0,          5255803,                  0,                  0,         23.82,                  0,          6542716
101/01,1323,永裕,            827008,            979459,            752619,             11030,             18748,          2588864,            391311,            717010,              8767,            159455,          1276543,            827887,             54240,            408875,             21319,                  0,          1312321,                  0,                  0,         15.92,                  0,            354726
101/01,1324,地球工業,            831213,            274047,            254805,                  0,             14970,          1375035,            290243,                  0,                  0,             44092,            334335,            751219,                  0,            257062,             32419,                  0,          1040700,                  0,                  0,         13.85,                  0,                  0
101/01,1325,恒大,            855794,            322051,            675795,                  0,             82493,          1936133,             65827,                  0,             48265,             39249,            153341,          1006828,                766,            632747,            142451,                  0,          1782792,                  0,                  0,         17.71,                  0,                  0
101/01,1326,台化,        148285874,        155886454,         70419718,                  0,          6909646,        381501692,         45386043,         70920505,                  0,          6647973,        122954521,         56904721,          9859303,        123102172,         68680975,                  0,        258547171,                  0,                  0,         45.57,                  0,         17036314
101/01,,,,,,,,,,,,,,,,,,,,,,,,
101/01,1339,昭輝,            446934,                  0,          2001885,              2322,             20789,          2471930,            379406,            727573,                  0,              2490,          1109469,            602669,            252887,            506905,                  0,                  0,          1362461,                  0,                  0,         22.61,                  0,                  0
101/01,1402,遠東新,         20988801,        143017755,         19258226,             19819,          1341817,        184626418,         16816908,         51432771,          1519896,          1625010,         71394585,         48972173,         10323184,         30525492,         23410984,                  0,        113231833,                  0,                  0,         23.13,                  0,            713000
101/01,1409,新纖,          8271633,         19722060,          7145906,                  0,          3489061,         38628660,          5764295,          7587308,            666374,          1076523,         15094500,         18282070,          1122021,          2936029,          1194040,                  0,         23534160,                  0,                  0,         13.22,                  0,         47922487
101/01,1410,南染,            551102,            248736,            735369,                  0,             26908,          1562115,             46718,                  0,            145501,             61801,            254020,            900000,             21784,            112556,            273755,                  0,          1308095,                  0,                  0,         14.53,                  0,                  0
101/01,1413,宏洲纖維,          1513938,            109876,          1688093,                  0,             89802,          3401709,          1410650,             43677,            234150,            261917,          1950394,          1701874,                541,           -850714,            599614,                  0,          1451315,                  0,                  0,          8.63,                  0,          2097951
101/01,1414,東和,            902677,             46299,          3322333,                  0,             46266,          4317575,            298814,                  0,            638334,            158988,          1096136,          2200000,                986,            273871,            746582,                  0,          3221439,                  0,                  0,         14.64,                  0,                  0
101/01,1416,廣豐,            166344,          4645466,          1067954,                547,            106623,          5986934,            247311,            394843,                  0,             56709,            698863,          3848484,          1013569,            275079,            150939,                  0,          5288071,                  0,                  0,         14.83,                  0,         28205990
101/01,1417,嘉裕,          1115482,          3316165,            728054,                  0,            444944,          5604645,            882644,                  0,            103078,            103923,          1089645,          3798837,             19571,            383054,            313538,                  0,          4515000,                  0,                  0,         11.89,                  0,                  0
101/01,1418,東華,            640323,            102699,          1436661,              1077,             89642,          2270402,            602372,             27100,            280955,             95633,          1006060,          1319276,              1612,            -97714,             41168,                  0,          1264342,                  0,                  0,         10.45,                  0,         10933000
101/01,1419,新紡,          1273890,          3698312,          3231546,              7658,             17368,          8228774,          1983464,                  0,            515989,             32725,          2532178,          3000413,                595,            843373,          1852215,                  0,          5696596,                  0,                  0,         19.04,                  0,            803829
101/01,1423,利華羊毛,          1436982,            478869,            421641,                  0,            452622,          2790114,             27053,                  0,            193097,            116081,            336231,          1750000,            127565,             -3569,            579887,                  0,          2453883,                  0,                  0,         14.02,                  0,                  0
101/01,1432,大魯閣,            377355,            840146,            135012,                  0,            493151,          1845664,            581601,             79378,            126634,             27779,            815392,            885642,             28150,           -111391,            227871,                  0,          1030272,                  0,                  0,         11.73,                  0,            759715
101/01,1434,福懋興業,         11174699,         48292140,          7944838,             55310,          1620102,         69087089,          3654183,          9200191,                  0,          2037084,         14891458,         16846646,            698507,         10377087,         26273391,                  0,         54195631,                  0,                  0,         32.23,                  0,          3043228
101/01,1435,中福國際,            299803,            266573,            556231,                  0,              2291,          1124898,              2147,                  0,            161746,              4799,            168692,          1397801,              1302,           -462348,             19451,                  0,            956206,                  0,                  0,          7.63,                  0,         14424000
101/01,1436,華友聯,          4237770,            297067,             15852,                  0,            225996,          4776685,            103632,                  0,                  0,             25607,            129239,          3306192,            202376,          1283009,           -144131,                  0,          4647446,                  0,                  0,         14.67,                  0,         13744233
101/01,,,,,,,,,,,,,,,,,,,,,,,,
101/01,1437,勤益投控,            456593,          3188488,            695334,                 66,             92211,          4432692,            663206,            203333,                  0,             25245,            891784,          2039649,            318310,            -63442,          1246391,                  0,          3540908,                  0,                  0,         17.38,                  0,            200000
101/01,1438,裕豐,            465740,              2294,                109,                  0,            118587,            586730,             18852,                  0,             74530,                226,             93608,          1024115,             81330,           -661906,             49583,                  0,            493122,                  0,                  0,          4.82,                  0,                  0
101/01,1439,中和羊毛,          1701869,             10663,            692706,                  0,                152,          2405390,             81359,                  0,            145900,              2149,            229408,            920000,              8686,          1036070,            211226,                  0,          2175982,                  0,                  0,         23.65,                  0,                  0
101/01,1440,南紡,          4662236,         10561299,         10833120,                  0,          4272884,         30329539,          2106773,                  0,          3358571,          1358354,          6823698,         15690963,             75446,          4542626,          3196806,                  0,         23505841,                  0,                  0,         14.98,                  0,                  0
101/01,1441,大東紡織,            764838,            511105,            796965,              9363,             34317,          2116588,            515343,            125000,            196975,            129239,            966557,            858000,             75274,             67200,            149557,                  0,          1150031,                  0,                  0,         13.72,                  0,          1954000
101/01,1442,名軒,          7791177,            795154,            100658,                  0,            102460,          8789449,          5039792,              9379,                  0,                150,          5049321,          2062646,            447031,          1230539,                -88,                  0,          3740128,                  0,                  0,         18.13,                  0,                  0
101/01,1443,立益紡織,          1055849,            430692,          2181776,                  0,            417093,          4085410,          1225822,                  0,            296750,            888866,          2411438,          1353430,            164823,           -271336,            427055,                  0,          1673972,                  0,                  0,         12.41,                  0,            460610
101/01,1444,力麗,          7197228,          3973772,          4441328,              9827,            633366,         16255521,          3917336,            881576,             96653,            222015,          5117580,          8851622,            374998,          1772298,            139023,                  0,         11137941,                  0,                  0,         12.73,                  0,          9961175
101/01,1445,大宇紡織,          1067371,            204514,          1105556,                  0,              6354,          2383795,            212329,                  0,            114667,             71278,            398274,          1386670,            172064,            176251,            250536,                  0,          1985521,                  0,                  0,         14.32,                  0,                  0
101/01,1446,宏和,          1676200,            539601,            236971,                  0,            202721,          2655493,             83044,            500000,                  0,                 98,            583142,          1386215,            297632,            371997,             16507,                  0,          2072351,                  0,                  0,         14.95,                  0,                  0
101/01,1447,力鵬,          9373560,          3082571,          5206612,             31039,            182242,         17876024,          7919526,            783993,            146650,            180379,          9030548,          7181532,            739702,          1369147,           -444905,                  0,          8845476,                  0,                  0,         13.95,                  0,         83928737
101/01,1449,佳和實業,          1149791,            408344,          1429220,             28206,             56814,          3072375,            693655,          1475151,            352072,            263732,          2784610,          1871941,            378808,         -1300520,           -662464,                  0,            287765,                  0,                  0,          1.86,                  0,         32537700
101/01,1451,年興紡織,          5606383,          7234431,            991740,                  0,            170760,         14003314,          1884363,            600000,                  0,            505127,          2989490,          4812500,            386767,          6128982,           -314425,                  0,         11013824,                  0,                  0,         22.89,                  0,                  0
101/01,1452,宏益,          1385212,            333787,            510551,                  0,             31834,          2261384,            174665,                400,             43435,              4703,            223203,          1326414,            151182,            474131,             86454,                  0,          2038181,                  0,                  0,         15.37,                  0,                  0
101/01,1453,大將,            649905,             85649,            316801,                  0,             50690,          1103045,            226861,                  0,             54850,              1740,            283451,            744450,                405,             33025,             41714,                  0,            819594,                  0,                  0,         11.24,                  0,          1556000
101/01,,,,,,,,,,,,,,,,,,,,,,,,
101/01,1454,台富,            938660,            108072,            972271,                  0,             20940,          2039943,            223633,             61300,                  0,             89104,            374037,          1403098,             49290,            160550,             52968,                  0,          1665906,                  0,                  0,         12.70,                  0,          9175103
101/01,1455,集盛,          5843335,            151222,          7569663,                  0,            697207,         14261427,          5065278,          2100000,            137395,            206834,          7509507,          5187092,            428734,            789963,            346131,                  0,          6751920,                  0,                  0,         13.02,                  0,                  0
101/01,1456,怡華,            881816,             97655,          1372153,                  0,             14170,          2365794,          1928697,              3723,            141648,            197038,          2271106,          1675000,             18497,           -728027,           -870782,                  0,             94688,                  0,                  0,          0.57,                  0,                  0
101/01,1457,宜進,          1630984,            841385,          3702320,                  0,            591847,          6766536,          1391275,          1950119,              3944,             33386,          3378724,          3178746,            493209,           -181102,           -103041,                  0,          3387812,                  0,                  0,         13.09,                  0,         59063032
101/01,1459,聯發紡織,          1533007,          2559465,          1746668,                  0,            203353,          6042493,          1523002,            600000,                  0,             37776,          2160778,          3586289,            301360,            576637,           -582571,                  0,          3881715,                  0,                  0,         12.30,                  0,         43081531
101/01,1460,宏遠,          3689845,          1300673,          2250235,              3128,            214254,          7458135,          2397694,            387620,            169777,            249135,          3204226,          4711891,            119663,           -664631,             86986,                  0,          4253909,                  0,                  0,          9.72,                  0,         33706585
101/01,1463,強盛染整,            369501,          1043680,            511324,                  0,             94767,          2019272,             90102,                  0,             67994,             51354,            209450,          1884108,            156506,            -98801,           -131991,                  0,          1809822,                  0,                  0,         11.18,                  0,         26589911
101/01,1464,得力實業,          1259320,          1663914,            867821,                  0,             32028,          3823083,          1115439,            128000,                  0,            101185,          1344624,          2274390,             97741,             61350,             44978,                  0,          2478459,                  0,                  0,         11.11,                  0,          4359000
101/01,1465,偉全實業,          1125557,            661670,            384104,              3327,             11805,          2186463,            404128,                  0,                  0,            101826,            505954,            863394,            353488,            418742,             44885,                  0,          1680509,                  0,                  0,         19.46,                  0,                  0
101/01,1466,聚隆,          1520850,             19785,          1220461,              3515,            123369,          2887980,            945712,            291662,             18115,             32999,          1288488,            952617,            260973,            254718,            131184,                  0,          1599492,                  0,                  0,         16.81,                  0,             91475
101/01,1467,南緯實業,          1234437,          2932843,            586531,              4892,            238308,          4997011,          2115531,            838824,             68902,             93080,          3116337,          1649115,             63250,            444023,           -275714,                  0,          1880674,                  0,                  0,         11.40,                  0,                  0
101/01,1468,昶和纖維,          1343326,            298511,            595891,              4875,             45276,          2287879,            427961,            284800,             65656,             24703,            803120,          1604053,             43757,           -413548,            250497,                  0,          1484759,                  0,                  0,          9.26,                  0,                  0
101/01,1469,理隆纖維,            690271,             73986,          1271979,                  0,             36167,          2072403,            530542,                  0,                  0,             17462,            548004,          1246000,            455920,           -155014,            -22507,                  0,          1524399,                  0,                  0,         12.23,                  0,                  0
101/01,1470,大統染,            540988,             53614,            399796,              6536,              4078,          1005012,             93270,                  0,                  0,             12910,            106180,            857670,              6918,             56890,            -22646,                  0,            898832,                  0,                  0,         10.48,                  0,                  0
101/01,1471,首利,          1472442,          1710308,            185792,                  0,            126854,          3495396,            701402,                  0,                  0,              2573,            703975,          2014677,            839234,           -144984,             82494,                  0,          2791421,                  0,                  0,         13.86,                  0,                  0
101/01,,,,,,,,,,,,,,,,,,,,,,,,
101/01,1472,三洋紡,            522179,             27088,            528217,                662,             11048,          1089194,            289400,                  0,             37616,            324960,            651976,            595000,                  0,           -249601,             91819,                  0,            437218,                  0,                  0,          7.83,                  0,          3637204
101/01,1473,台南企業,          3067549,          2616351,            549252,              1973,             85746,          6320871,          1667443,            305403,             37967,             73917,          2084730,          1468220,            819376,          2080202,           -131657,                  0,          4236141,                  0,                  0,         29.14,                  0,          1445000
101/01,1474,弘裕,          1578361,            564274,            664966,                  0,             95008,          2902609,            795503,            167500,             67569,             30661,          1061233,          1378744,              8974,            336821,            116837,                  0,          1841376,                  0,                  0,         13.87,                  0,          5147402
101/01,1475,本盟光電,            408766,             21248,            272285,                  0,              1420,            703719,            288715,                  0,                  0,             96664,            385379,            525167,             25720,           -244763,             12216,                  0,            318340,                  0,                  0,          6.06,                  0,                  0
101/01,1476,儒鴻,          3493434,          1757132,            966047,              2756,            138720,          6358089,          1373728,                  0,                  0,            164375,          1538103,          2112419,            293678,          2463072,            -49183,                  0,          4819986,                  0,                  0,         22.82,                  0,                  0
101/01,1477,聚陽實業,          4746011,          1259497,             98008,                718,            742588,          6846822,          2079003,                  0,                  0,             34534,          2113537,          1629866,            921121,          2258702,            -76404,                  0,          4733285,                  0,                  0,         29.04,                  0,                  0
101/01,1503,士電,          7324144,          8791963,         12937146,             55625,            106604,         29215482,          5849308,            850000,          1175718,          1315275,          9190301,          5209722,          2560383,          6687324,          5567752,                  0,         20025181,                  0,                  0,         38.44,                  0,                  0
101/01,1504,東元電機,         13065257,         39462860,          3550565,             36131,          2265420,         58380233,          7726640,         11199348,            106179,          1544569,         20576736,         18437009,          5686656,         10973758,          2706074,                  0,         37803497,                  0,                  0,         20.76,          5854000,         22365800
101/01,1506,正道,            619817,            921703,            514847,                 31,            395497,          2451895,            807319,            273844,             76990,            245309,          1403462,          1022516,            148334,           -244892,            122475,                  0,          1048433,                  0,                  0,         10.25,                  0,                  0
101/01,1507,永大機電,          3167426,          8697675,          1271256,             50621,            879527,         14066505,          1830442,             70000,              2702,            961305,          2864449,          4108200,            264617,          6638132,            191107,                  0,         11202056,                  0,                  0,         27.41,                  0,          2129800
101/01,1512,瑞利,          1316670,          1523012,          1450547,              8543,             14481,          4313253,          1358893,            626321,             94482,            147733,          2227429,          1818025,             40369,             75743,            151687,                  0,          2085824,                  0,                  0,         11.47,                  0,                  0
101/01,1513,中興電,          4560278,          4693158,          2718097,                  0,            122540,         12094073,          3676157,             99936,            286075,            459625,          4521793,          4800000,            341257,          1458554,            972469,                  0,          7572280,                  0,                  0,         16.12,                  0,         10329917
