年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
101/02,2801,彰化銀行,         39411651,         82423593,         29174811,         63039350,                  0,         20658208,      1117209557,        191487670,            287954,         24107893,             62255,          8311894,         14195462,        120273230,         34359671,      1276403705,                  0,          1949271,          8253443,         38475347,                  0,         10224956,         72421114,                  0,         17342734,         10666827,      1590370298,      1489939623,        100430675,                  0,                  0,         14.84
101/02,2809,京城銀行,          3741101,         46356953,          4507737,          1995750,                  0,            787740,         94276894,          6414590,            121815,          2629328,                  0,         25656820,            914162,          5661103,          2880185,        138152161,                  0,                572,         14922279,          7686871,                  0,            807732,         10512343,            188201,          6487623,            103820,        187402890,        170110903,         17291987,                  0,                  0,         16.45
101/02,2812,台中銀行,          9498798,         75436982,          1405867,          9016465,                  0,          2717264,        300025565,          8708252,          1249630,          3395842,                  0,            864136,          1746179,          4315230,          8761921,        360201285,                  0,             71390,            250000,         13369205,                  0,            496619,         23187442,            675537,          2520464,            257526,        414106619,        387465650,         26640969,                  0,                  0,         11.93
101/02,2820,華票,            247009,             47840,         84790602,         71615458,          2099690,          1403357,                  0,          9351676,                  0,            168907,                  0,            232630,            994520,          2580000,          2504297,                  0,                  0,             37960,        144078731,                  0,                  0,          1258628,         13429600,              2474,          6581315,            478684,        170951689,        150459616,         20492073,                  0,                  0,         15.26
101/02,2834,臺灣企銀,         27611335,         56987589,          8987581,         12456602,          7347697,         14542500,        934204009,        176011665,            101324,         13726977,            210733,          3644991,          4166222,         89576808,         31298967,      1019901850,                  0,            297780,          7355184,         43900000,                  0,         13928205,         48982194,                  0,          4689162,             69075,      1259999225,      1206258794,         53740431,                  0,                  0,         11.41
101/02,2836,高銀,          3010794,         19936270,          1919086,         12919202,          5423399,          1489415,        163885521,          5897025,             57191,          2173158,             57278,          1775490,            738253,         13429936,          3481922,        186980519,                  0,                314,             71727,          4000000,                  0,            694990,          7069476,          2017724,          1494770,             40704,        219282082,        208659408,         10622674,                  0,                  0,         15.03
101/02,2838,聯邦銀行,          9344500,         98098653,         10397964,         10585580,                  0,         14422655,        194235777,          1074951,          1161211,          7759660,          1985307,         49394106,          3465833,          5625242,          7817555,        325047956,                  0,             23393,         34498725,          5200000,                  0,            815804,         20264396,             33811,          2987419,           -388104,        401926197,        379028675,         22897522,                  0,                  0,         11.75
101/02,2845,遠東商銀,          5167721,         84572977,         16186840,         11230286,          2883218,         20611593,        282586298,          2706524,          2608951,          2884918,          1886620,         14996710,          1167841,         13553487,          5806397,        375908652,                  0,          3676804,                  0,         23142490,                  0,          1719621,         22422596,             31650,          3289840,            -61040,        449490497,        423807451,         25683046,                  0,                  0,         12.12
101/02,2849,安泰銀行,          3837397,         75174664,         11532800,         61172202,          1359811,         11281772,        201648707,                  0,             92173,          1433520,            260176,          1693301,          4215594,          3239461,          8697579,        306865143,                  0,         10693214,          9187911,         11190000,          1414865,            523467,         16796775,          1461505,          3780292,           -148095,        373702117,        351811640,         21890477,                  0,                  0,         13.03
