年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
93/01,1721,三晃,            477183,            114076,            486081,              5836,             22805,            407447,                  0,             74170,            959345,                  0,           -334981,                  0,          1105981,            481617,            624364,          6.51
93/01,1722,台肥,          9297637,          6415429,         33430152,             31434,            300567,            430413,                  0,         18257133,          9800000,         16728782,          4455062,           -196171,         49475219,         18687546,         30787673,         31.42
93/01,1723,中碳,          4164036,          1102365,            314727,                  0,             60170,          2364482,                  0,             51155,          1909368,             59467,          1437948,           -181122,          5641298,          2415637,          3225661,         16.89
93/01,1724,台硝,          1250282,            751059,            504229,             20507,            349837,            490907,            367998,             80352,          1765446,             51360,            240314,           -120463,          2875914,            939257,          1936657,         10.97
93/01,1725,元禎,          2703368,            193756,            455138,              1287,            105505,          2386281,            208560,             17105,            651389,              2911,            199195,             -6387,          3459054,          2611946,            847108,         13.00
93/01,1726,永記造漆,          3545373,            689447,            834321,                740,            376455,          1065904,                  0,            122583,          1599989,            187093,          2461382,              9385,          5446336,          1188487,          4257849,         26.61
93/01,1727,中華化學,            400764,              9986,            371273,             16126,            174598,            220394,                100,             35072,            530000,             13516,            174958,             -1293,            972747,            255566,            717181,         13.53
93/01,1729,必翔實業,          1953089,            388494,            872607,             51027,             75066,            285154,                  0,             93947,          1644090,             88366,          1230113,             -1387,          3340283,            379101,          2961182,         18.01
93/01,1730,花仙子,            372305,             68369,            213962,             83797,              4230,            131840,                  0,              2755,            499824,             30079,             80614,             -2449,            742663,            134595,            608068,         12.17
93/01,1731,美吾華,          1358565,            703700,            280447,                  0,             37861,            890041,            300000,             23096,            705737,            294175,            169933,             -2409,          2380573,          1213137,          1167436,         16.54
93/01,1732,毛寶,            327433,                238,            207253,              2201,              6980,             47201,                  0,             27881,            424439,              2815,             41769,                  0,            544105,             75082,            469023,         11.05
93/01,1733,五鼎,            756653,            127970,             93032,             23598,              8331,             96648,              8457,              9386,            612912,             29936,            253942,             -1697,          1009584,            114491,            895093,         14.60
93/01,,,,,,,,,,,,,,,,,,
93/01,1734,杏輝藥品,            803022,            312997,            607891,              3108,             63935,            638583,            158930,             35063,            675537,            126955,            153799,              2086,          1790953,            832576,            958377,         14.19
93/01,1735,日勝化,            651995,            366224,            553745,                  0,             11538,            347733,            133775,             83527,            679000,             13873,            322951,              2643,          1583502,            565035,          1018467,         15.00
93/01,1736,喬山健康,          1948335,          1613717,            326504,             11438,             72878,          1745513,             21000,            249978,            840000,             27928,          1129932,            -41479,          3972872,          2016491,          1956381,         23.29
93/01,1737,臺鹽,          5162446,             39060,          4953881,             10054,            117962,          2458564,                  0,            132416,          2500000,          2541438,          2650985,                  0,         10283403,          2590980,          7692423,         30.77
93/01,1802,台玻,          9375281,          9519344,         10750919,                  0,            581000,          1934447,                  0,          1455519,         12840000,            198231,         13453645,            344702,         30226544,          3389966,         26836578,         20.90
93/01,1805,寶徠,            240954,            465047,            717715,                  0,            725582,            588513,            231960,            187541,          1750000,            191217,           -845420,             45487,          2149298,          1008014,          1141284,          6.52
93/01,1806,冠軍,          1375520,          1728557,          1119980,                  4,            277697,          1498709,            167730,            128901,          2501754,            184395,            -22289,             42558,          4501758,          1795340,          2706418,         11.53
93/01,1808,潤隆,            183003,              1752,            847721,              5982,             99323,            783003,             99630,             89044,            600000,                  0,           -433896,                  0,          1137781,            971677,            166104,          2.77
93/01,1809,中釉,            945912,            742803,          1029616,              4601,            501823,            880142,            219250,             83056,          1640079,              7402,            358488,             36338,          3224755,          1182448,          2042307,         12.45
93/01,1810,和成,          2968530,          5320443,          1018752,             36124,          1250348,          2964820,            512689,            240138,          4189485,            847090,          1904910,            -64935,         10594197,          3717647,          6876550,         16.41
93/01,1902,台紙,          2224481,          2625566,          4102649,             51949,            102910,          2604822,            831200,          1859009,          2800000,          1329995,           -267607,            -49864,          9107555,          5295031,          3812524,         13.62
93/01,1903,士紙,          1395988,          4117301,            885461,             77268,            111635,          1201823,                  0,            192971,          2600391,          3301341,           -708873,                  0,          6587653,          1394794,          5192859,         19.97
93/01,1904,正隆,          8731082,          4207875,         10257478,            376402,            136063,          3916845,          3479959,          1661094,          9840080,            222265,          4753350,           -164693,         23708900,          9057898,         14651002,         14.89
93/01,1905,華紙,          3552945,          2026145,          4629513,            151595,             14961,            273266,                  0,          2241634,          5699430,          1069069,            912289,            179471,         10375159,          2514900,          7860259,         13.79
93/01,1906,寶隆,            424200,            848178,            491253,                  0,            211077,            347134,             40000,            278142,          1510000,             11713,            -98217,           -114064,          1974708,            665276,          1309432,          8.67
93/01,,,,,,,,,,,,,,,,,,
93/01,1907,永豐餘,          7944000,         14828936,          6418731,            507384,          1344647,          5925144,          5806874,            977761,         13162668,            336180,          4678014,            157057,         31043698,         12709779,         18333919,         13.93
93/01,1909,榮成,          2460559,          4112425,          2822165,             71825,            477582,          1205407,          2360971,            251414,          5115585,            257361,          1756940,         -1003122,          9944556,          3817792,          6126764,         11.98
93/01,2002,中鋼,         76895901,         45128068,        101448418,                  0,          4239191,         31462463,         17223900,          8003536,         95000857,            693047,         76992836,         -1665061,        227711578,         56689899,        171021679,         18.00
93/01,2006,東和鋼鐵,          8747292,          3347781,         11522540,             51078,          1794355,          7543519,          6200603,            475933,          6961832,          2128829,          2112993,             39337,         25463046,         14220055,         11242991,         16.15
93/01,2007,燁興公司,          1938160,          3243242,          6180001,                  0,          3220566,          6476345,          4007111,            164859,          3801685,                  5,            128435,              3529,         14581969,         10648315,          3933654,         10.35
93/01,2008,高興昌,          3899355,            903230,          6761050,            138407,            792488,          7218514,            623750,            641238,          4238266,            473015,              3847,           -704100,         12494530,          8483502,          4011028,          9.46
93/01,2009,第一伸銅,          1934354,          1046106,          1941791,             33766,            219202,            624203,                  0,            475272,          3596222,            149529,            607901,           -277908,          5175219,          1099475,          4075744,         11.33
93/01,2010,春源鋼鐵,          7545264,          1636100,          4236753,            103606,            396169,          4444957,             50000,          1957685,          4249225,          1130688,          2012956,             72381,         13917892,          6452642,          7465250,         17.57
93/01,2012,春雨,          2211618,          1450874,          1411579,             57389,            109941,          1635088,            341635,            611226,          2877740,              5486,           -132459,            -97315,          5241401,          2587949,          2653452,          9.22
93/01,2013,中鋼構,          4858706,            916529,          1267519,             17020,             94614,          4494762,                  0,            123301,          1539013,            798660,            380612,           -181960,          7154388,          4618063,          2536325,         16.48
93/01,2014,中鴻,          5820051,            901561,         19791387,             36288,            173705,          5583074,          7960000,            393592,         11443361,                  0,          1339337,              3628,         26722992,         13936666,         12786326,         11.17
93/01,2015,豐興鋼鐵,          6107439,            551427,          5282194,              9248,            709507,          4007786,             23076,            307102,          5248571,            420719,          2735467,            -82906,         12659815,          4337964,          8321851,         15.86
93/01,2017,官田鋼,          2331873,          1188216,          3604094,                  0,             11408,          1572210,            857775,             29458,          4507940,            451548,            350261,           -633601,          7135591,          2459443,          4676148,         10.37
93/01,2020,美亞鋼管,          3410827,            941836,            656975,             37303,              4246,          2349557,            835440,            242458,          1132728,             93460,            412428,            -14884,          5051187,          3427455,          1623732,         14.33
93/01,2022,聚亨,            414724,          5204775,            621955,                  0,             56601,            962876,            852801,             38346,          4247693,            196613,             48578,            -48852,          6298055,          1854023,          4444032,         10.46
93/01,,,,,,,,,,,,,,,,,,
93/01,2023,燁輝,         11758949,          6707452,         12730132,              3242,            266866,          7094295,          5815077,             86527,         10346181,          2977677,          5178170,            -31286,         31466641,         12995899,         18470742,         17.85
93/01,2024,志聯工業,            280920,            300325,          1641168,              4076,            231671,            654328,            769256,             93500,          1496272,                  0,           -570569,             15373,          2458160,          1517084,            941076,          6.29
93/01,2025,千興,          1969982,            359461,          3047469,                  0,            237500,          1407984,          1139894,             28791,          3228341,            323545,           -328350,           -185793,          5614412,          2576669,          3037743,          9.41
93/01,2027,大成鋼,          2793951,          2131257,          1870267,                  0,            123934,          2391402,            259769,            284026,          2655607,            769221,            684115,           -124731,          6919409,          2935197,          3984212,         15.00
93/01,2028,威致鋼鐵,          3256379,          1565203,          4120265,                233,            183470,          5417254,          1198180,             16856,          2650000,                  0,           -152936,             -3804,          9125550,          6632290,          2493260,          9.41
93/01,2029,盛餘,          3483589,            111958,          4882726,                  0,            471612,            964715,                  0,            534761,          3211800,            921875,          3316734,                  0,          8949885,          1499476,          7450409,         23.20
93/01,2030,彰源,          2305195,            192042,          1427051,                  0,            150107,          1817799,            806618,            140006,            843771,            113999,            352827,               -625,          4074395,          2764423,          1309972,         15.53
93/01,2031,新光鋼,          4354633,            423947,            816561,                  0,             45399,          2457715,            140203,             13945,          1482875,            306456,          1240946,             -1600,          5640540,          2611863,          3028677,         20.42
93/01,2032,新鋼工業,          1719326,            180309,            628958,              3337,             30264,          1067366,                  0,            220887,            794427,            156539,            322950,                 25,          2562194,          1288253,          1273941,         16.04
93/01,2033,佳大世界,            624658,             46195,            613644,             21464,             98844,            477841,             34375,             76784,            711843,             25752,            100638,            -22428,          1404805,            589000,            815805,         11.46
93/01,2034,允強,          2007940,            192808,          1150102,             29147,             23765,          1144449,            438260,             96741,          1117600,            138659,            467843,                210,          3403762,          1679450,          1724312,         15.43
93/01,2101,南港輪胎,          1638565,          3130024,          3512413,            190688,            223966,          3329549,            132414,          1050070,          2608200,          1383488,            220730,            -28795,          8695656,          4512033,          4183623,         16.04
93/01,2102,泰豐輪胎,          3085462,          2653766,            982752,             75129,             58625,          1019534,                  0,            192914,          2731583,          1350934,          1784827,           -224058,          6855734,          1212448,          5643286,         20.66
93/01,2103,台橡,          2355540,          4516472,          4334847,             33043,            252096,          1587994,          1600314,            220568,          6095114,             91461,          1683937,            212610,         11491998,          3408876,          8083122,         13.26
93/01,2104,中橡,            758113,          7283354,          1266731,            248983,            210693,            731589,          1988300,            240911,          4297407,          1541670,            696656,            271341,          9767874,          2960800,          6807074,         15.84
93/01,,,,,,,,,,,,,,,,,,
93/01,2105,正新,          6723242,         14586982,          6226579,            293703,            431293,          4619055,          3572034,          1655085,          9570671,            726255,          7245525,            873174,         28261799,          9846174,         18415625,         19.24
93/01,2106,建大,          2522533,          4228634,          1422517,                  0,             79669,          1086103,            583897,          1028637,          3600000,            152318,          1691628,            110770,          8253353,          2698637,          5554716,         15.43
93/01,2107,厚生,          2225436,          1423921,          4055553,            102165,            146241,          1566856,            456188,            419930,          3898694,          1091781,            543692,            -23825,          7953316,          2442974,          5510342,         14.13
93/01,2108,南帝化工,          1122965,            981594,          1330411,             40977,             65867,            457786,                  0,            219201,          2264784,            112876,            509295,            -22128,          3541814,            676987,          2864827,         12.65
93/01,2109,華豐橡膠,          1770433,          2607992,          1476769,             57991,            123045,            785170,          1061993,            594928,          2762325,             38682,            563145,            229987,          6036230,          2442091,          3594139,         13.54
93/01,2201,裕隆汽車,         14781681,         27588932,         15842731,            596885,          2535416,          7149230,                  0,         10007567,         13712163,         10202867,         20694816,           -420998,         61345645,         17156797,         44188848,         32.23
93/01,2204,中華汽車,         23622412,         24217523,          5313612,                  0,            332653,          9757018,              4700,          2152089,         13463632,          7889525,         20366043,           -146807,         53486200,         11913807,         41572393,         30.89
93/01,2206,三陽工業,          5786032,          5038919,          7360079,            540570,          2766774,          5379359,             50000,          5218515,          8053700,          1329502,          1827905,           -366607,         21492374,         10647874,         10844500,         13.47
93/01,2207,和泰汽車,         12623218,          4884540,          4229779,                  0,          1520385,          8401469,                  0,            986341,          5461792,            501838,          7871479,             35003,         23257922,          9387810,         13870112,         25.39
93/01,2227,裕隆日產,          7413414,          6385383,             67039,            178267,          1074714,          3325100,                  0,          1401723,          3000000,          5988968,          1450194,            -47168,         15118817,          4726823,         10391994,         34.64
93/01,2301,光寶科技,         45369589,         31794306,          3982427,                  0,            862385,         30657208,          4250000,            717272,         22476906,         15934670,         10816622,         -2843971,         82008707,         35624480,         46384227,         20.64
93/01,2302,麗正,          1349347,          1603378,          1174597,              2887,            426160,            796135,                  0,            117378,          1869750,          2145181,           -414810,             42735,          4556369,            913513,          3642856,         19.48
93/01,2303,聯電,        119979248,         74918806,        114558082,              3975,          6871278,         26198835,         44578716,          6664969,        161407435,         79972610,         33688727,        -36179903,        316331389,         77442520,        238888869,         14.80
93/01,2305,全友電腦,          1598293,          2473101,            202846,                  0,            320439,          1481863,            447100,            243734,          2056608,            485127,           -127164,              7411,          4594679,          2172697,          2421982,         11.78
93/01,2308,台達電,         19931233,         30043785,          2997706,                  0,          1157910,         12374106,          6603000,          2674273,         14802730,          6836540,         10521328,            318657,         54130634,         21651379,         32479255,         21.94
93/01,,,,,,,,,,,,,,,,,,
93/01,2311,日月光,         16986157,         35150476,         23093027,                  0,          3037015,         11992573,         19172390,            631347,         35802800,          4072552,          5445759,          1149254,         78266675,         31796310,         46470365,         12.98
93/01,2312,金寶電子,          4184546,         15523954,            659813,              3823,             54114,          1507256,          2250000,            300701,         11914839,            743677,          4661749,           -951972,         20426250,          4057957,         16368293,         13.74
93/01,2313,華通,          7957372,          6251545,          8786767,             44088,          1075429,          4962425,          5124684,            694552,          9450140,            870888,          2644440,            368072,         24115201,         10781661,         13333540,         14.11
93/01,2314,台揚科技,          4336317,          2515569,          1232598,                  0,             53951,          1884542,          1492311,            265817,          4291480,             44871,             19161,            140253,          8138435,          3642670,          4495765,         10.48
93/01,2316,楠梓電,          3904470,          2847550,          3594440,             16206,             75656,          2362555,            596995,            324250,          4279599,          1030677,          1891813,            -47567,         10438322,          3283800,          7154522,         16.72
93/01,2317,鴻海,         88997172,         60208455,         18813626,                  0,            330032,         52151267,         19886000,          2790396,         25191744,         11004360,         57341103,            -15585,        168349285,         74827663,         93521622,         37.12
93/01,2321,東訊,          4372921,          2352501,            592168,             37506,            185261,          2416620,          1153916,             19926,          2973318,            320740,            659379,             -3542,          7540357,          3590462,          3949895,         13.28
93/01,2323,中環,         22897358,         22459829,         43111933,             60084,          2858602,          8645314,         19590313,            272449,         33984902,         21433989,         12844101,         -5383262,         91387806,         28508076,         62879730,         18.50
93/01,2324,仁寶電腦,         68548969,         32462856,          3462228,                  0,            958141,         25797559,         13468364,            373993,         32530959,          7625990,         26913980,         -1278651,        105432194,         39639916,         65792278,         20.22
93/01,2325,矽品,         22172055,          8839467,         25384496,                  0,          2287221,         16461342,         10695439,              3795,         18945758,          8315722,          5092619,           -831436,         58683239,         27160576,         31522663,         16.64
93/01,2327,國巨,          8000917,         30198342,          8676678,          5164853,          5739782,          5539700,         14685291,            757203,         22572189,         12356768,           -387489,          2256910,         57780572,         20982194,         36798378,         16.30
93/01,2328,廣宇,          3058192,          2852151,            987343,              4000,            227410,          1568344,                  0,             36274,          3441000,          1434985,            595233,             53260,          7129096,          1604618,          5524478,         16.05
93/01,2329,華泰電子,          6341796,          2741681,         12509346,                  0,          2834262,         10892575,          4668736,            812727,         17346245,             10519,         -9529155,            225438,         24427085,         16374038,          8053047,          4.64
93/01,2330,台積電,        175716905,         37978462,        195932438,          2177439,          9232277,         38081342,         32999977,          3370160,        202666189,         56860879,         89889292,         -2830318,        421037521,         74451479,        346586042,         17.10
93/01,2331,精英,         12632585,          5840393,          1805240,            139850,          4696029,          4915159,          5738324,            130504,          6948321,          5253529,          2236008,           -107748,         25114097,         10783987,         14330110,         20.65
93/01,,,,,,,,,,,,,,,,,,
93/01,2332,友訊科技,         11807703,          6185796,            478756,                  0,            117960,          6397422,                  0,            648697,          5251531,          3231574,          3577712,           -516721,         18590215,          7046119,         11544096,         22.16
93/01,2337,旺宏,         16470191,          4298194,         30206428,            825618,          2041620,         13379012,         10654055,            206604,         44787044,              7931,        -14084978,         -1107617,         53842051,         24239671,         29602380,          6.68
93/01,2338,光罩,          3354754,          1429310,          3161615,                  0,             98085,          1033896,          1610000,              8708,          3981820,            431884,          1170482,           -193026,          8043764,          2652604,          5391160,         13.54
93/01,2340,光磊,          4601413,          1476171,          6643008,                  0,            888469,          3409154,          2720702,            121254,          6519205,          1574304,           -579643,           -155915,         13609061,          6251110,          7357951,         11.29
93/01,2342,茂矽,          6055594,         14270175,          2000727,            173387,          1485921,          9482202,            906593,          2358362,         25203922,            992904,        -14195966,           -762213,         23985804,         12747157,         11238647,          4.46
93/01,2344,華邦電,         26423923,         12182923,         26452017,                  0,          6791277,         10571710,            609416,            665138,         44343822,         23433093,         -5470803,         -2302236,         71850140,         11846264,         60003876,         13.53
93/01,2345,智邦科技,         10148108,          2320741,            912331,                  0,            845940,          6066942,            995574,             34712,          5845855,          5030361,         -2912929,           -833395,         14227120,          7097228,          7129892,         12.20
93/01,2347,聯強國際,         17943900,          9157692,          1256967,             35308,            104965,          9189585,                  0,             85461,          7350000,          7090470,          4902489,           -119173,         28498832,          9275046,         19223786,         26.15
93/01,2348,海悅,            754193,          1764757,            129038,                  0,          1217880,          2264940,            837821,              1344,          1287052,                  0,           -536527,             11238,          3865868,          3104105,            761763,          5.92
93/01,2349,錸德科技,         22769655,         31653091,         33359632,            249004,          2424897,         13307560,         15024044,          1529834,         20973029,         38007859,          4318172,         -2704219,         90456279,         29861438,         60594841,         28.89
93/01,2351,順德,          1826568,            735522,          1524665,                  0,            136437,          1252600,            533926,            246801,          1664307,            301425,            255643,            -31510,          4223192,          2033327,          2189865,         13.16
93/01,2352,佳世達,         44508329,         31283754,          6784129,                  0,            637231,         32032048,          2255505,            784578,         20674782,         13671471,         13731416,             63643,         83213443,         35072131,         48141312,         23.30
93/01,2353,宏碁,         27209753,         52258071,          5749820,            501972,          4283078,         23302776,          3000000,            156348,         20648177,         33454259,         16304291,         -6863157,         90002694,         26459124,         63543570,         30.93
93/01,2354,鴻準,          8224731,          3176013,          1333943,                  0,            286636,          4513875,                  0,            203702,          4568760,            841638,          2935743,            -42395,         13021323,          4717577,          8303746,         18.18
93/01,2355,敬鵬,          5892746,          1044718,          3681574,             13199,            281993,          2565553,          1870388,             48027,          3054628,          1202160,          2326591,           -153117,         10914230,          4483968,          6430262,         21.05
93/01,,,,,,,,,,,,,,,,,,
93/01,2356,英業達,         55309646,         12190765,          1575237,                  0,            348284,         39817810,                  0,            708021,         20260000,            568964,          8057998,             11139,         69423932,         40525831,         28898101,         14.26
93/01,2357,華碩,         48771430,         44472942,          8162478,                  0,            853806,         12884921,         10619784,            833923,         22817400,          6950171,         49126434,           -971977,        102260656,         24338628,         77922028,         34.15
93/01,2358,廷鑫,            677620,            108889,              8638,                  0,            685279,            638517,             50000,            317095,            650000,                  0,           -155820,            -19366,          1480426,          1005612,            474814,          7.30
93/01,2359,所羅門,          2772253,          4066178,            738857,                  0,          1023635,          3912957,            572318,            347595,          3761834,            130658,            -34021,            -90418,          8600923,          4832870,          3768053,         10.02
93/01,2360,致茂電子,          2951192,          1608982,          1604289,                  0,            124369,          1797974,            250000,            115593,          2528112,            773537,            881122,            -57506,          6288832,          2163567,          4125265,         16.32
93/01,2362,藍天,          4577615,          2405690,          1056402,                429,          1443047,          2811768,            260225,             75439,          4982093,            400655,          1216732,           -263729,          9483183,          3147432,          6335751,         12.72
93/01,2363,矽統科技,         11590645,          9979593,          1989774,             33448,          1499172,          5795532,            420006,            103904,         13380166,          5860084,           -488531,             21471,         25092632,          6319442,         18773190,         14.03
93/01,2364,倫飛電腦,          3099054,            600643,          1270479,                  0,          1590445,          2190224,          1249934,            339477,          5545617,          1983236,         -3336013,         -1411854,          6560621,          3779635,          2780986,          5.01
93/01,2365,昆盈企業,          3306411,          1966840,            529637,                  0,            107365,          1476290,                  0,            138389,          2069753,          1209639,          1054081,            -37899,          5910253,          1614679,          4295574,         20.75
93/01,2367,燿華,          3623866,          1612478,          3833631,                  0,            192744,          2532151,            481832,            257563,          3560552,          2053170,            294307,             83144,          9262719,          3271546,          5991173,         16.83
93/01,2368,金像電,          4623671,            596462,          4484137,                  0,            845454,          3920242,          1505033,            139490,          4104135,          1498981,           -544247,            -73910,         10549724,          5564765,          4984959,         12.15
93/01,2369,菱生,          2752612,            976422,          2263895,                  0,             54811,          1071053,            457560,             35866,          2894913,          1320753,            517194,           -249599,          6047740,          1564479,          4483261,         15.49
93/01,2371,大同,         38463282,         48249415,          4020009,          2004239,          2922672,         32680365,          5876803,          7753219,         41981420,          9236314,            251225,         -2119729,         95659617,         46310387,         49349230,         11.76
93/01,2373,震旦行,          2921247,          4334924,            884075,             22902,            838018,          3560835,            581034,            220766,          3522171,          1588285,            842468,         -1314393,          9001166,          4362635,          4638531,         13.17
93/01,2374,佳能,          5209490,          2764231,            658097,                  0,            802630,          2292281,          2884632,             33594,          2954837,            448373,          1010933,           -190202,          9434448,          5210507,          4223941,         14.30
93/01,,,,,,,,,,,,,,,,,,
93/01,2375,智寶,          1390275,          1881114,            372629,             46322,             80436,            671560,            105600,             37727,          1936443,            819598,            224416,            -24568,          3770776,            814887,          2955889,         15.26
93/01,2376,技嘉,         19523388,          5766154,          3133665,                  0,            123867,          8036418,            558937,            144427,          5926557,          4935782,          8980701,            -35748,         28547074,          8739782,         19807292,         33.42
93/01,2377,微星科技,         24142563,          8464219,          4191017,                  0,              5454,         13357274,          3503915,            101636,          6703956,          4903738,          8175706,             57028,         36803253,         16962825,         19840428,         29.60
93/01,2379,瑞昱,         13171796,          4823809,          1721027,                  0,            881786,          1644911,            877305,            121391,          6527060,          6441939,          5848696,           -862884,         20598418,          2643607,         17954811,         27.51
93/01,2380,虹光精密,          2243643,          2169708,            599322,                  0,            146388,          1023759,                  0,            117243,          2162400,            788625,          1243128,           -176094,          5159061,          1141002,          4018059,         18.58
93/01,2382,廣達,        101766584,         22821833,          6610229,                  0,          1011446,         56096344,         10286814,            511409,         27992916,          8041553,         29373124,            -92068,        132210092,         66894567,         65315525,         23.33
93/01,2383,台光電子,          1066241,            382068,            699899,              1964,             56819,            450164,            101397,              6424,          1670382,            111045,           -141263,              8842,          2206991,            557985,          1649006,          9.87
93/01,2384,勝華科技,          8979456,          4156152,          5603349,                  0,            639559,          6169913,          2234615,                242,          5147420,          4456442,          1435555,            -65671,         19378516,          8404770,         10973746,         21.32
93/01,2385,群光電子,          3254719,          4492307,            412159,                  0,             67951,          2884178,                  0,            271948,          2987770,            187426,          2409388,           -513574,          8227136,          3156126,          5071010,         16.97
93/01,2387,精元電腦,          1314822,          1341574,            607600,             97050,              2443,            668479,                  0,            153837,          2056263,              1445,            736362,           -252897,          3363489,            822316,          2541173,         12.36
93/01,2388,威盛電子,         14485221,         12074132,          1906688,                  0,          1880304,          8752850,                  0,            196659,         12704467,          7954521,          2483044,         -1745196,         30346345,          8949509,         21396836,         16.84
93/01,2390,云辰,          1580773,          2771603,            195901,              1775,          1072651,            884102,            891152,             74300,          3059789,            874750,            237907,           -399297,          5622703,          1849554,          3773149,         12.33
93/01,2392,正崴,          6767564,          2332478,          1809442,             11142,             60486,          3635543,                  0,             54138,          2282378,          3385229,          1558846,             64978,         10981112,          3689681,          7291431,         31.95
93/01,2393,億光電子,          4306438,          2594810,          1305049,                  0,            497722,          1870688,            990360,            375890,          2464267,          1583527,          1390868,             28419,          8704019,          3236938,          5467081,         22.19
93/01,2395,研華,          4597460,          3021103,          1435750,                  0,            165729,          2483835,                  0,            405066,          3377279,            497034,          2426118,             30710,          9220042,          2888901,          6331141,         18.75
93/01,,,,,,,,,,,,,,,,,,
93/01,2397,友通資訊,          2767028,            151626,            276064,                  0,             47142,            584262,                  0,             87370,          1168600,            947239,            575765,           -121376,          3241860,            671632,          2570228,         21.99
93/01,2399,映泰,          2179491,            143129,            389803,                  0,             37404,          1301197,              1544,             37475,            971200,            136712,            280598,             21101,          2749827,          1340216,          1409611,         14.51
93/01,2401,凌陽科技,         10064112,          4429779,          1419752,          1141848,            494822,          2498699,             83886,            393756,          7775040,          2202804,          4714327,           -118199,         17550313,          2976341,         14573972,         18.74
93/01,2402,毅嘉科技,          3602260,          2268325,          1352471,                  0,             82085,          1815356,          1096349,            136071,          1910053,          1372661,          1005671,            -31020,          7305141,          3047776,          4257365,         22.29
93/01,2404,漢唐,          4906008,            920561,            220268,             16961,            224817,          2316156,            472473,             58892,          1941370,            636136,          1094163,           -230575,          6288615,          2847521,          3441094,         18.09
93/01,2405,浩鑫,          2680926,            850737,            969819,                  0,             89642,          1387223,            337401,             33491,          1646104,            761134,            729004,           -303233,          4591124,          1758115,          2833009,         17.21
93/01,2406,國碩科技,          3164543,            387169,          2985532,                  0,            319114,            614696,          1679386,              5266,          2717107,          1325203,            558073,            -43373,          6856358,          2299348,          4557010,         16.77
93/01,2408,南亞科,         27842201,         10332776,         44514201,          8795577,          5112595,         16135213,         29136241,            958882,         35646868,         14176604,            866261,           -322719,         96597350,         46230336,         50367014,         14.13
93/01,2409,友達,         56344829,          5310230,        108288712,          1944139,          3182721,         44134909,         26518810,            311492,         43522372,         32197791,         28708807,           -323550,        175070631,         70965211,        104105420,         23.92
93/01,2412,中華電,         60646092,          5500671,        390722916,         11371064,          2317022,         52886673,            882723,          5842354,         96477249,        220292125,         94177163,               -522,        470557765,         59611750,        410946015,         42.60
93/01,2413,環科,          1991981,          2109458,            983059,                  0,            114105,          1454795,            959459,                 20,          1432700,          1274373,            195742,           -118486,          5198603,          2414274,          2784329,         19.43
93/01,2414,精技電腦,          3125068,            226393,          1092225,                  0,             79224,          1574212,            996585,             28845,          1378029,            335207,            197199,             12833,          4522910,          2599642,          1923268,         13.96
