年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
95/02,1229,聯華實業,          1345220,         11804762,          1044594,             19568,            428081,         14642225,            931941,          1000000,             95377,            176268,          2203586,          6788966,            589843,          3203087,          1916419,            -59676,         12438639,                  0,                  0,         18.86,                  0,          6079000
95/02,1231,聯華食品,          1533571,            438842,            649878,             25249,            189904,          2837444,            855507,            325699,                  0,             62952,          1244158,          1154190,             76975,            371651,             -9530,                  0,          1593286,                  0,                  0,         13.80,                  0,                  0
95/02,1232,大統益,          1717144,            663967,          1427144,              1511,             18419,          3828185,          1524382,            120000,                  0,              6442,          1650824,          1599749,             23784,            553828,                  0,                  0,          2177361,                  0,                  0,         13.61,                  0,                  0
95/02,1233,天仁,            603943,             57956,            918709,             34726,             96677,          1712011,            481724,                  0,                  0,            158127,            639851,            879533,             18972,            211175,             -4885,            -32635,          1072160,                  0,                  0,         12.60,                  0,          2840207
95/02,1234,黑松,          1339267,          6689024,          2464649,             67157,            185323,         10745420,            615698,                  0,            469498,            503734,          1588930,          5358281,            184480,          1637250,          1976479,                  0,          9156490,                  0,                  0,         17.09,                  0,                  0
95/02,1235,興泰,            508088,            132516,            143952,                  0,             69370,            853926,            201153,                  0,             60144,             22604,            283901,            438248,             51492,            100582,             37049,            -57346,            570025,                  0,                  0,         14.45,                  0,          4389604
95/02,1236,宏亞食品,            466104,            212063,            824124,              9072,            101913,          1613276,            461165,                  0,                  0,            136561,            597726,            811726,             33396,            172255,             -1827,                  0,          1015550,                  0,                  0,         13.51,                  0,                  0
95/02,1301,台塑,         81711714,        108573546,         72534162,          2615872,          4696672,        270131966,         48749995,         50726757,                  0,          6008513,        105485265,         57204716,         12020116,         67900457,         27521412,                  0,        164646701,                  0,                  0,         29.65,                  0,                  0
95/02,1303,南亞塑膠,        109355352,        171912843,         77245547,          2367827,          4284370,        365165939,         74694421,         62111251,                  0,         14443480,        151249152,         76235908,         24293337,         94751629,         18637858,             -1945,        213916787,                  0,                  0,         28.90,                  0,            172719
95/02,1304,台聚,          7186768,          6460909,          1121845,            158259,            327080,         15254861,          2111647,          2400000,             43580,            729031,          5284258,          7714032,            262250,          1831863,            279756,           -117298,          9970603,                  0,                  0,         13.66,                  0,         41503928
95/02,1305,華夏,          4339198,          1968393,          2712318,            200902,            271425,          9492236,          1264540,          2000000,            496836,            942703,          4704079,          4248035,              9679,             47484,            482959,                  0,          4788157,                  0,                  0,         11.27,                  0,                  0
95/02,,,,,,,,,,,,,,,,,,,,,,,,
95/02,1307,三芳化工,          1925736,          2228484,          1519871,                  0,            244558,          5918649,            982179,          1145707,             37782,            289608,          2455276,          2504083,            137866,            838871,            -17447,                  0,          3463373,                  0,                  0,         13.83,                  0,                  0
95/02,1308,亞聚,          2483425,          1994076,            541375,             23960,            628165,          5671001,            980799,                  0,             21469,            260103,          1262371,          2609316,             26555,          1265542,            507217,                  0,          4408630,                  0,                  0,         16.90,                  0,                  0
95/02,1309,台達化工,          4366345,          1158197,          1544725,             18638,            492416,          7580321,          1526766,          1580000,            143860,            378380,          3629006,          2705005,            335462,            662527,            248321,                  0,          3951315,                  0,                  0,         14.61,                  0,                  0
95/02,1310,台苯,          3659663,          4041167,          1176173,                  0,            286924,          9163927,          2577497,            550000,                  0,             91980,          3219477,          5665293,            179092,          1098393,           -102963,           -895365,          5944450,                  0,                  0,         12.11,                  0,         75541563
95/02,1312,國喬石化,          3053672,          6325187,          4762783,             84323,            157388,         14383353,          2698248,          3465000,            979556,            219045,          7361849,          6598242,            318374,            363791,           -199062,            -59841,          7021504,                  0,                  0,         10.80,                  0,          9846848
95/02,1313,聯成,          2303488,         10433810,          1714861,                  0,            137847,         14590006,          1464821,          1334348,             99828,            867727,          3766724,          7618538,            381168,          2235619,            839057,           -251100,         10823282,                  0,                  0,         14.99,                  0,         24762000
95/02,1314,中石化,          7617577,          7508569,         22851943,                  0,          5794511,         43772600,          4450601,         15327112,          3879988,            800062,         24457763,         16899995,             55744,          2386319,            -27221,                  0,         19314837,                  0,                  0,         11.43,                  0,                  0
95/02,1315,達新工業,          3265871,          1002345,          1081450,             34080,          1126061,          6509807,            981641,            150000,            240828,            290549,          1663018,          2295000,             25176,            768921,          1813607,            -55915,          4846789,                  0,                  0,         21.87,                  0,          7930000
95/02,1316,上曜,            193751,            491239,            156380,                  0,            256031,          1097401,            256812,                  0,                  0,             39329,            296141,            701661,            105303,             -7726,              2022,                  0,            801260,                  0,                  0,         11.42,                  0,                  0
95/02,1319,東陽,          2659761,          4223800,          4368195,             65377,            544526,         11861659,          2651054,          1541168,                  0,            429550,          4621772,          4135413,          1408534,          1634349,            262936,           -201345,          7239887,                  0,                  0,         18.09,                  0,         13270747
95/02,1321,大洋,          1627302,          1374168,          1002855,             82408,            412954,          4499687,            857030,                  0,                  0,            402344,          1259374,          2272282,            101384,            878702,             24134,            -36189,          3240313,                  0,                  0,         15.27,                  0,          6291074
95/02,1323,永裕,            606642,            435606,            652987,              5489,             22671,          1723395,            441951,            299907,              8767,             33774,            784399,            750918,             48246,            118936,             24782,             -3886,            938996,                  0,                  0,         12.61,                  0,            628381
95/02,1324,地球工業,            733444,            215519,            267576,                  0,             26531,          1243070,            336754,                  0,                  0,             18576,            355330,            751219,                  0,            134563,              1958,                  0,            887740,                  0,                  0,         12.17,                  0,                  0
95/02,1325,恒大,            419643,            121169,            728325,              1324,             56863,          1327324,             75243,                  0,             44912,             37354,            157509,            891110,              1024,            221967,             55714,                  0,          1169815,                  0,                  0,         13.13,                  0,                  0
95/02,1326,台化,         76932979,        108865842,         88099470,            642978,          4732988,        279274257,         58707003,         41122161,                  0,          5989844,        105819008,         55247302,          9536335,         75693608,         32978004,                  0,        173455249,                  0,                  0,         32.34,                  0,                  0
95/02,,,,,,,,,,,,,,,,,,,,,,,,
95/02,1402,遠東新,         22648340,         86662303,         15979791,            738080,          1453651,        127482165,         14474678,         32807958,          1018898,          2432149,         50733683,         43498513,         15817914,         15818170,          1613885,                  0,         76748482,                  0,                  0,         18.70,                  0,                  0
95/02,1409,新纖,          7799922,         15222835,          9622214,                  0,            799760,         33444731,          6924070,          6588977,            602738,          2007519,         16123304,         13253409,            128610,          1063875,          2875533,                  0,         17321427,                  0,                  0,         13.07,                  0,                  0
95/02,1410,南染,            371812,            142161,            792991,                465,             96165,          1403594,             65937,                  0,            145775,             72470,            284182,            900000,             21792,             30641,            166979,                  0,          1119412,                  0,                  0,         12.44,                  0,                  0
95/02,1413,宏洲纖維,          1283454,             37095,          2298236,                  0,             92327,          3711112,          1420874,             76360,            145598,            150358,          1793190,          2836457,                  0,         -1335016,            431521,            -15040,          1917922,                  0,                  0,          6.85,                  0,          3496585
95/02,1414,東和,            972638,            209634,          2896743,             64490,            812766,          4956271,          2234399,            325769,            522190,            275838,          3358196,          2200000,              3914,           -818704,            212865,                  0,          1598075,                  0,                  0,          7.26,                  0,                  0
95/02,1416,廣豐,            439908,          4586296,          1395393,             13164,            172923,          6607684,            574482,          1294097,                  0,             39250,          1907829,          5497834,            940961,         -1828109,            212023,           -122854,          4699855,                  0,                  0,         10.05,                  0,         81974273
95/02,1417,嘉裕,          1439932,          2259381,            920610,             40776,            465695,          5126394,            903448,                  0,            103078,            132432,          1138958,          3798837,             19571,           -174029,            343057,                  0,          3987436,                  0,                  0,         10.50,                  0,                  0
95/02,1418,東華,          1012200,            323014,          1674875,             56094,            466536,          3532719,          1050382,                  0,            332375,            213569,          1596326,          2638553,                  0,           -855162,            229213,            -76211,          1936393,                  0,                  0,          8.07,                  0,         23966000
95/02,1419,新紡,            700216,          2879372,          2922471,              8916,             90751,          6601726,          1575811,                  0,            516917,             60417,          2153145,          2976600,                  0,            613879,          1013968,           -155866,          4448581,                  0,                  0,         15.98,                  0,         12031450
95/02,1423,利華羊毛,          1329915,            446806,            991137,                  0,             37310,          2805168,             67021,              1823,            193097,            108077,            370018,          1793000,            107556,             26804,            509133,             -1343,          2435150,                  0,                  0,         13.60,                  0,            240000
95/02,1432,大魯閣,          1055485,          1022301,              7170,                  0,            521580,          2606536,          1954312,                  0,            266563,             83274,          2304149,            538703,            586842,           -795927,             84671,           -111902,            302387,                  0,                  0,          6.03,                  0,          3734716
95/02,1434,福懋興業,         11394946,         34830333,          8003711,                  0,          1594852,         55823842,          6069043,          9037735,                  0,            480168,         15586946,         16846646,             23561,          5692524,         17700653,            -26488,         40236896,                  0,                  0,         24.41,                  0,          2983557
95/02,1435,中福國際,            340896,            554953,            533339,                  0,             23431,          1452619,            168729,                  0,            133122,              4605,            306456,          1397801,              6253,            -56583,             92838,           -294146,          1146163,                  0,                  0,         10.27,                  0,         28135770
95/02,1436,華友聯,          2721351,            427618,              2092,             15224,            609133,          3775418,             75435,                  0,                  0,             29251,            104686,          3140000,            476349,            221862,            -84885,            -82594,          3670732,                  0,                  0,         12.35,                  0,         16876769
95/02,1437,勤益投控,          1039534,          2088387,            760825,             45373,            586039,          4520158,            877974,            755376,                  0,             64729,          1698079,          1869238,            323132,           -272773,            902875,               -393,          2822079,                  0,                  0,         15.10,                  0,             69721
95/02,,,,,,,,,,,,,,,,,,,,,,,,
95/02,1438,裕豐,            204372,             24830,            188835,                  0,            553891,            971928,            540832,                  0,            221480,              9989,            772301,          1024115,            108535,         -1074704,            147268,             -5587,            199627,                  0,                  0,          2.10,                  0,          7495720
95/02,1439,中和羊毛,            473201,            675261,            677837,                  0,             53879,          1880178,            259737,                  0,            319442,             19513,            598692,            920000,              8686,            -48914,            401714,                  0,          1281486,                  0,                  0,         13.93,                  0,                  0
95/02,1440,南紡,          3122957,         11829017,          8406759,             87083,          4631342,         28077158,          1652558,                  0,          3376564,          1333688,          6362810,         14935240,            140356,          2563784,          4074968,                  0,         21714348,                  0,                  0,         14.54,                  0,                  0
95/02,1441,大東紡織,            851880,            426350,            803688,             11853,             46700,          2140471,            936485,            202712,            161013,            150349,          1450559,          1079004,                  0,           -453631,             67683,             -3144,            689912,                  0,                  0,          6.48,                  0,          1377640
95/02,1442,名軒,          1759847,            387172,            107205,              9049,              8315,          2271588,            889799,            112166,                  0,              9189,          1011154,          2197053,             27033,           -963722,                 72,                 -2,          1260434,                  0,                  0,          5.74,                  0,                857
95/02,1443,立益紡織,          1127716,            631111,          2379923,              2916,            418977,          4560643,          1397689,            204783,            227040,            231352,          2060864,          3010900,            310406,           -965321,            187826,            -44032,          2499779,                  0,                  0,          9.09,                  0,         26024151
95/02,1444,力麗,          4357661,          2702577,          4643692,                  0,            319678,         12023608,          2707147,          1939400,              5132,            157493,          4809172,          7314000,          2093036,         -1415188,           -289187,           -488225,          7214436,                  0,                  0,         10.79,                  0,         63035216
95/02,1445,大宇紡織,          1083871,            179275,          1158287,             10583,             17076,          2449092,            213578,            249548,             84969,             95031,            643126,          1795510,             21729,            124699,            -44233,            -91739,          1805966,                  0,                  0,         11.09,                  0,         16711632
95/02,1446,宏和,          1172586,            912225,            904456,                  0,            355566,          3344833,          1027267,            459533,                  0,             16134,          1502934,          2238702,            297239,           -776036,             81994,                  0,          1841899,                  0,                  0,          8.23,                  0,                  0
95/02,1447,力鵬,          4542986,          1586268,          6365533,                  0,            312034,         12806821,          3401980,          2297384,                  0,            155522,          5854886,          5706875,          2093571,            978553,         -1827064,                  0,          6951935,                  0,                  0,         12.18,                  0,                  0
95/02,1449,佳和實業,          2545859,          1368730,          2201056,             70049,            102102,          6287796,          1555104,          1256000,            379116,            309176,          3499396,          4159869,            482572,           -577392,           -962502,           -314147,          2788400,                  0,                  0,          9.12,                  0,        110105148
95/02,1451,年興紡織,          4584885,          9590258,          1045937,             29910,             60502,         15311492,          3096356,            599898,                  0,            494882,          4191136,          5983691,            377195,          3888362,            871108,                  0,         11120356,                  0,                  0,         18.58,                  0,                  0
95/02,1452,宏益,            944639,            465381,            562592,                  0,             69781,          2042393,            128241,                  0,             42579,              7137,            177957,          1490390,            119602,            286531,            -32087,                  0,          1864436,                  0,                  0,         12.76,                  0,                  0
95/02,1453,大將,            332009,            226087,            159757,                  0,            115530,            833383,            420150,                  0,             54850,             58614,            533614,            797734,                  0,           -491558,               -455,             -5952,            299769,                  0,                  0,          3.78,                  0,            476574
95/02,1454,台富,            984821,            204813,          1029232,                  0,             46258,          2265124,            634972,                  0,                  0,             69641,            704613,          1461397,            124917,             -2312,             29194,            -52685,          1560511,                  0,                  0,         11.62,                  0,         11882160
95/02,,,,,,,,,,,,,,,,,,,,,,,,
95/02,1455,集盛,          4440980,            326200,          5631596,              4541,            500792,         10904109,          3600494,          1605695,                365,             80667,          5287221,          4720904,            385916,            487324,             22744,                  0,          5616888,                  0,                  0,         11.90,                  0,                  0
95/02,1456,怡華,          1898153,            888284,          2648890,              8996,             56061,          5500384,          2320078,          1263052,            446455,            295222,          4324807,          2236560,                  9,           -593030,           -445852,            -22110,          1175577,                  0,                  0,          5.77,                  0,         20012102
95/02,1457,宜進,          1437982,          1444735,          1766593,                  0,          1203937,          5853247,          2173099,            592566,              3944,             47586,          2817195,          3653200,            364561,           -918728,             54328,           -117309,          3036052,                  0,                  0,          9.26,                  0,         37528760
95/02,1459,聯發紡織,          1003661,          1083466,          3326100,                  0,            362230,          5775457,            764656,          1227500,                  0,             49706,          2041862,          3596570,            526425,            267706,           -354945,           -302161,          3733595,                  0,                  0,         11.87,                  0,         41648601
95/02,1460,宏遠,          3416470,          1838399,          2459053,             21322,            118074,          7853318,            784459,          1617352,                  0,            188495,          2590306,          5005161,            337272,            361342,           -147838,           -292925,          5263012,                  0,                  0,         11.76,                  0,         43132061
95/02,1463,強盛染整,            556765,          1052901,            588241,              5699,             26172,          2229778,            146000,                  0,             50877,             50077,            246954,          1937897,            124633,             63761,            -20999,           -122468,          1982824,                  0,                  0,         11.86,                  0,         26589911
95/02,1464,得力實業,            556228,          1022353,            926468,                  0,             23507,          2528556,            340791,            132500,                  0,            164056,            637347,          1755960,            163606,            -39784,             11427,                  0,          1891209,                  0,                  0,         10.77,                  0,                  0
95/02,1465,偉全實業,            712344,            495955,            564573,              4374,             17972,          1795218,            231375,                  0,                  0,             41878,            273253,            863394,            353488,            316571,            -11488,                  0,          1521965,                  0,                  0,         17.63,                  0,                  0
95/02,1466,聚隆,            793614,                  0,            911334,                  0,            282896,          1987844,            999506,            435504,                  0,             33636,          1468646,            715978,                  0,           -196127,                  0,               -653,            519198,                  0,                  0,          7.26,                  0,             87958
95/02,1467,南緯實業,          1336400,          1464257,            742913,             23051,            269391,          3836012,          1012547,            904906,             68902,             71596,          2057951,          1402297,             59598,            283619,             32547,                  0,          1778061,                  0,                  0,         12.68,                  0,                  0
95/02,1468,昶和纖維,          1230765,            563087,            991760,                  0,             27949,          2813561,            655155,            272712,                  0,              5932,            933799,          1604053,             34870,            242643,             -1804,                  0,          1879762,                  0,                  0,         11.72,                  0,                  0
95/02,1469,理隆纖維,            801772,            124988,          1330883,              2128,             65402,          2325173,            672615,                  0,                  0,              9126,            681741,          1246000,            455920,            -50410,             -8078,                  0,          1643432,                  0,                  0,         13.19,                  0,                  0
95/02,1470,大統染,            341583,            108177,            364682,                  0,             39170,            853612,             66599,                  0,                  0,             24961,             91560,            857670,              6985,            -84761,                 30,            -17872,            762052,                  0,                  0,          9.14,                  0,          2429741
95/02,1471,首利,          2127068,            565516,            304708,                  0,             15295,          3012587,          1277624,                  0,                  0,             12143,          1289767,          1425867,            152514,            130870,             13569,                  0,          1722820,                  0,                  0,         13.41,                  0,                  0
95/02,1472,三洋紡,            337821,            330290,            606574,                  0,             28683,          1303368,            118396,                  0,                  0,             19700,            138096,            875000,            348421,            -24101,             11193,            -45241,          1165272,                  0,                  0,         14.37,                  0,          6414830
95/02,,,,,,,,,,,,,,,,,,,,,,,,
95/02,1473,台南企業,          2181429,          2858396,            516588,             13173,             88649,          5658235,          1548920,            839936,             37967,            152788,          2579611,          1270370,            474599,          1313546,             20109,                  0,          3078624,                  0,                  0,         24.57,                  0,                  0
95/02,1474,弘裕,          1808542,            203704,            736035,              3066,             85100,          2836447,          1062297,            104272,             53478,             17558,          1237605,          1323908,                103,            227247,             47584,                  0,          1598842,                  0,                  0,         12.08,                  0,                  0
95/02,1475,本盟光電,            396228,            156303,            354729,                  0,            340532,          1247792,            685096,             12528,                  0,                  0,            697624,            957197,            355000,           -765541,              3512,                  0,            550168,                  0,                  0,          5.75,                  0,                  0
95/02,1476,儒鴻,          1764702,            854823,            792799,                  0,            139569,          3551893,          1308176,            200000,                  0,             79845,          1588021,          1433890,            138061,            397116,             -5195,                  0,          1963872,                  0,                  0,         15.20,                  0,                  0
95/02,1477,聚陽實業,          4069313,            888319,             45302,              6313,             21656,          5030903,          2933598,                  0,                  0,              7521,          2941119,          1250343,            220787,            648443,            -29789,                  0,          2089784,                  0,                  0,         16.71,                  0,                  0
95/02,1503,士電,          7268070,          7267598,          4484252,             38572,            140111,         19198603,          6331259,            806164,            240768,            996338,          8374529,          5209722,          2524636,          2179931,            909785,                  0,         10824074,                  0,                  0,         20.78,                  0,                  0
95/02,1504,東元電機,         15542318,         37147629,          3768241,            410159,          3316495,         60184842,         13500108,          8841621,            106178,          1406996,         23854903,         19177609,          8468872,          4502646,          5261396,         -1080584,         36329939,                  0,                  0,         19.90,                  0,         91809042
95/02,1506,正道,            684804,            859801,            505864,             32770,            431763,          2515002,            993908,             66479,             87423,            265401,          1413211,          1022516,             88345,           -118404,            109334,                  0,          1101791,                  0,                  0,         10.78,                  0,                  0
95/02,1507,永大機電,          3677274,          4322414,          1522300,            124301,            914838,         10561127,          1809162,            425200,              2702,            663014,          2900078,          4108200,            220937,          3497491,           -139028,            -26551,          7661049,                  0,                  0,         18.75,                  0,          2129800
95/02,1512,瑞利,          1937773,            359607,          2308934,              7863,             99061,          4713238,          1614346,            788654,            132382,            137372,          2672754,          1765073,             54803,              2364,            218244,                  0,          2040484,                  0,                  0,         11.56,                  0,                  0
95/02,1513,中興電,          6427759,          2314827,          3215059,            101074,            606386,         12665105,          5238275,            296976,            286075,            514558,          6335884,          4800000,            165511,            807777,            935295,           -379362,          6329221,                  0,                  0,         14.66,                  0,         48152884
95/02,1514,亞力電機,          2266940,            570068,          1038398,             37614,            208861,          4121881,          1302880,            100400,            164401,            115692,          1683373,          2010670,            166133,            107890,            242470,            -88655,          2438508,                  0,                  0,         12.89,                  0,         11897000
95/02,1515,力山,          2826054,          1326325,          1466693,             45340,            608677,          6273089,          3068110,            358066,             46823,            269140,          3742139,          2522103,            234841,             91888,            -23990,           -293892,          2530950,                  0,                  0,         11.14,                  0,         24917408
