年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
96/03,1216,統一,         10287077,         62693945,         10286190,            208849,          5027182,         88503243,         10808598,         19223547,            815803,          1526760,         32374708,         35553733,            359877,         13471527,          6743398,                  0,         56128535,                  0,                  0,         15.79,                  0,                  0
96/03,1217,愛之味,          2340536,          3113171,          1776491,                  0,          1147302,          8377500,          2761402,          1344492,             79974,            194325,          4380193,          3776893,             23066,             36239,            161109,                  0,          3997307,                  0,                  0,         10.58,                  0,                  0
96/03,1218,泰山企業,          2679647,          2615886,          2095067,              4906,             68525,          7464031,          1711048,          1517787,            285250,            372071,          3886156,          3202434,             47717,             81667,            331922,            -85865,          3577875,                  0,                  0,         11.90,                  0,         19516429
96/03,,,,,,,,,,,,,,,,,,,,,,,,
96/03,1219,福壽實業,          2692769,            770541,          1583890,             57508,             87898,          5192606,          1043632,             90000,            431001,            222657,          1787290,          2663184,            241228,            171824,            329080,                  0,          3405316,                  0,                  0,         12.79,                  0,                  0
96/03,1220,台榮,          1449679,            326123,            658022,             11171,             82272,          2527267,            691223,                  0,              5813,            104439,            801475,          1770779,                537,            -81715,             36191,                  0,          1725792,                  0,                  0,          9.75,                  0,                  0
96/03,1225,福懋油,          2151109,          1055753,          1010776,             12174,            113769,          4343581,          1906285,            331610,            100296,            138510,          2476701,          1627000,             94029,             66006,             79845,                  0,          1866880,                  0,                  0,         11.47,                  0,                  0
96/03,1227,佳格,          2424157,          1837285,          1111709,             39761,            330936,          5743848,          1083451,            189000,              2921,             17628,          1293000,          3209184,             20869,          1119275,            122702,            -21182,          4450848,                  0,                  0,         13.97,                  0,          2338960
96/03,1229,聯華實業,          1521896,         15249980,          1705990,             15655,            374023,         18867544,            676631,          1220000,             95377,            193310,          2185318,          7091001,            624145,          4115171,          4854302,             -2393,         16682226,                  0,                  0,         23.53,             83000,             84000
96/03,1231,聯華食品,          1443782,            350153,            656896,             22725,            192376,          2665932,            682891,            233190,                  0,             65892,            981973,          1154190,             76975,            439548,             13246,                  0,          1683959,                  0,                  0,         14.59,                  0,                  0
96/03,1232,大統益,          1583085,            485643,          1322142,              1495,             17412,          3409777,          1013449,                  0,                  0,             10718,          1024167,          1599749,             23784,            766438,             -4361,                  0,          2385610,                  0,                  0,         14.91,                  0,                  0
96/03,1233,天仁,            573239,             37488,            949641,             27781,             94178,          1682327,            335751,                  0,                  0,            178438,            514189,            905919,             27948,            267702,            -17824,            -15607,          1168138,                  0,                  0,         13.12,                  0,          1554483
96/03,1234,黑松,          1486848,          6804964,          2312799,             96132,            120298,         10821041,            494198,                  0,            469498,            469067,          1432763,          5358281,            184601,          1857676,          1987720,                  0,          9388278,                  0,                  0,         17.52,                  0,                  0
96/03,1235,興泰,            693942,            168090,            137616,                  0,             74893,          1074541,            207292,                  0,             60144,             22486,            289922,            450899,             27674,            109375,            208255,            -11584,            784619,                  0,                  0,         18.09,                  0,          1711164
96/03,1236,宏亞食品,            665384,            229655,            839131,             11426,            113920,          1859516,            589745,                  0,                  0,            183952,            773697,            811726,             33396,            230497,             10200,                  0,          1085819,                  0,                  0,         13.38,                  0,                  0
96/03,1301,台塑,        123994694,        119833212,         76422353,          2783725,            862754,        323896738,         39221760,         42479092,                  0,          6461548,         88162400,         57204716,         11837850,         98652306,         68039466,                  0,        235734338,                  0,                  0,         41.21,                  0,                  0
96/03,1303,南亞塑膠,        111825779,        202890885,         80610276,          2442061,          4133327,        401902328,         54494266,         59201901,                  0,         17869949,        131566116,         76235909,         25040240,        128235426,         40826582,             -1945,        270336212,                  0,                  0,         35.46,                  0,            177899
96/03,1304,台聚,          6751189,          8436993,          1157028,            117538,            396995,         16859743,          1890430,          1650000,             43580,            762112,          4346122,          7714032,             96087,          2817522,          2021877,           -135897,         12513621,                  0,                  0,         17.26,                  0,         46323928
96/03,1305,華夏,          4656942,          2182014,          2668596,            160721,            240844,          9909117,          1997412,          1500000,            496836,          1059305,          5053553,          4248035,             10997,            102471,            494061,                  0,          4855564,                  0,                  0,         11.43,                  0,                  0
96/03,,,,,,,,,,,,,,,,,,,,,,,,
96/03,1307,三芳化工,          2090988,          2783779,          1536698,             21068,            123837,          6556370,          1362453,          1195267,             37782,            289019,          2884521,          2504083,            137866,            999026,             30874,                  0,          3671849,                  0,                  0,         14.66,                  0,                  0
96/03,1308,亞聚,          2973839,          2971080,            523021,             20538,            542381,          7030859,            724743,                  0,             21469,            279450,          1025662,          2609316,             28744,          1758589,          1608548,                  0,          6005197,                  0,                  0,         23.01,                  0,                  0
96/03,1309,台達化工,          3775034,          1970749,          1286489,             15532,            367185,          7414989,          1358593,          1140000,            143860,            415559,          3058012,          2705005,            337184,            921636,            393152,                  0,          4356977,                  0,                  0,         16.11,                  0,                  0
96/03,1310,台苯,          3272959,          4831063,          1026149,             10499,            261883,          9402553,          1958291,            250000,                  0,            106508,          2314799,          5889693,            211139,          1297478,            594133,           -904689,          7087754,                  0,                  0,         14.13,                  0,         87449379
96/03,1312,國喬石化,          6787307,          6855777,          4505937,             33835,            136792,         18319648,          2917168,          5336411,            979556,            209549,          9442684,          6609750,            543125,          1061190,            722740,            -59841,          8876964,                  0,                  0,         13.66,                  0,          9846848
96/03,1313,聯成,          2225022,         14907200,          1733418,                  0,             77372,         18943012,            952396,          2367665,             99828,          1422427,          4842316,          8046700,            378703,          3629114,          2148373,           -102194,         14100696,                  0,                  0,         17.74,              6750,         10000000
96/03,1314,中石化,          8286755,          9260566,         19538040,                  0,          8123830,         45209191,          3910430,         13548952,          3879514,            920302,         22259198,         16899995,             55744,          2685053,          3309201,                  0,         22949993,                  0,                  0,         13.58,                  0,                  0
96/03,1315,達新工業,          4415827,            997267,          1149626,             19980,          1041265,          7623965,            697250,                  0,            240828,            274620,          1212698,          2295000,             33106,          1126097,          3012979,            -55915,          6411267,                  0,                  0,         28.94,                  0,          7930000
96/03,1316,上曜,            275736,            515385,            144605,                  0,             19798,            955524,             98316,                  0,                  0,             43029,            141345,            701661,            105303,             -7044,             14259,                  0,            814179,                  0,                  0,         11.60,                  0,                  0
96/03,1319,東陽,          2777797,          4923907,          4694549,             84008,            551766,         13032027,          3095337,          1146667,                  0,            641076,          4883080,          4259475,          1424100,          2337610,            329107,           -201345,          8148947,                  0,                  0,         19.77,                  0,         13668869
96/03,1321,大洋,          1704124,          1526100,            617181,             71336,            668259,          4587000,          1052632,             46000,                  0,            431701,          1530333,          2272283,            101384,            667599,             51590,            -36189,          3056667,                  0,                  0,         13.85,                  0,          6542716
96/03,1323,永裕,            612227,            490083,            667747,              1853,             25339,          1797249,            383395,            379884,              8767,             36445,            808491,            750918,             53186,            137972,             47768,             -1086,            988758,                  0,                  0,         13.20,                  0,            172004
96/03,1324,地球工業,            531261,            277739,            303444,              1330,             33304,          1147078,            248520,                  0,                  0,             25278,            273798,            751219,                  0,             99145,             22916,                  0,            873280,                  0,                  0,         11.62,                  0,                  0
96/03,1325,恒大,            610211,            117816,            621411,                  0,             48767,          1398205,             91567,                  0,             44912,             38386,            174865,            891110,                766,            277101,             54363,                  0,          1223340,                  0,                  0,         13.73,                  0,                  0
96/03,1326,台化,        131471361,        122796893,         96364684,            391711,          8048465,        359073114,         57963240,         45951659,                  0,          6243409,        110158308,         55247302,          9548990,        107280111,         76838403,                  0,        248914806,                  0,                  0,         45.05,                  0,                  0
96/03,,,,,,,,,,,,,,,,,,,,,,,,
96/03,1402,遠東新,         21407824,        101128190,         14974672,            464613,          1367708,        139343007,         18275241,         31230557,          1018898,          1690872,         52215568,         44803469,          7835573,         20959758,         13528639,                  0,         87127439,                  0,                  0,         19.45,                  0,                  0
96/03,1409,新纖,          8222446,         17464601,          8793266,                  0,          1029762,         35510075,          6155271,          7064677,            602738,          1878289,         15700975,         14540738,            707886,          1031967,          3528509,                  0,         19809100,                  0,                  0,         13.62,                  0,                  0
96/03,1410,南染,            304605,            145726,            859342,                  0,             89785,          1399458,             47152,                  0,            145775,             64331,            257258,            900000,             21784,             53437,            166979,                  0,          1142200,                  0,                  0,         12.69,                  0,                  0
96/03,1413,宏洲纖維,          1231273,             53707,          2004299,                  0,             59340,          3348619,          1244812,                  0,            145598,            157387,          1547797,          2836457,                  0,         -1452116,            431521,            -15040,          1800822,                  0,                  0,          6.43,                  0,          3496585
96/03,1414,東和,          1286936,            120585,          3438399,             51592,            247556,          5145068,          2149425,            244411,            619437,            278881,          3292154,          2200000,              1860,           -819625,            470679,                  0,          1852914,                  0,                  0,          8.42,                  0,                  0
96/03,1416,廣豐,            336415,          4754050,          1244158,             12087,            124250,          6470960,            503046,          1114879,                  0,             53181,          1671106,          5497834,            940961,         -1724541,            208454,           -122854,          4799854,                  0,                  0,         10.26,                  0,         81974273
96/03,1417,嘉裕,          1216783,          2927488,            898625,             32621,            461283,          5536800,            792773,                  0,            103078,             79004,            974855,          3798837,             19571,           -310758,          1054295,                  0,          4561945,                  0,                  0,         12.01,                  0,                  0
96/03,1418,東華,          1313338,            216391,          1696764,             44435,            355448,          3626376,          1525918,                  0,            322483,            168889,          2017290,          2638553,              5774,         -1177155,            211447,            -69533,          1609086,                  0,                  0,          6.65,                  0,         21866000
96/03,1419,新紡,            725645,          3254782,          2596892,              3377,             63316,          6644012,            984686,                  0,            516917,             59396,          1560999,          3000413,                432,            625781,          1466719,            -10332,          5083013,                  0,                  0,         16.99,                  0,            803830
96/03,1423,利華羊毛,          1557516,            493799,            492655,                  0,            475665,          3019635,             75457,              9982,            193097,            103956,            382492,          1793000,            107605,            197000,            539538,                  0,          2637143,                  0,                  0,         14.71,                  0,                  0
96/03,1432,大魯閣,            680205,          1001956,              1772,                627,            624803,          2309363,          1246073,                  0,            266563,             78046,          1590682,            885642,            569380,           -743163,            118724,           -111902,            718681,                  0,                  0,          8.47,                  0,          3734716
96/03,1434,福懋興業,         12040246,         51054455,          8658023,             23601,          1865162,         73641487,          3654431,          7476538,                  0,            584093,         11715062,         16846646,             85344,         13183057,         31837866,            -26488,         61926425,                  0,                  0,         36.83,                  0,          3043228
96/03,1435,中福國際,            190904,            423256,            576094,                  0,             19025,          1209279,              9228,                  0,            161746,            413705,            584679,          1397801,                  0,           -654234,            174513,           -293480,            624600,                  0,                  0,          5.59,                  0,         28075770
96/03,1436,華友聯,          3165432,            338291,              4639,             12366,            338381,          3859109,            118301,                  0,                  0,             31841,            150142,          3377000,            179919,            279067,            -81670,            -45349,          3708967,                  0,                  0,         11.45,                  0,         13717899
96/03,1437,勤益投控,          1222927,          2834544,            670200,             49338,            323300,          5100309,            731996,            692847,                  0,             68851,          1493694,          2033947,            317048,            201691,          1053929,                  0,          3606615,                  0,                  0,         17.73,                  0,                  0
96/03,,,,,,,,,,,,,,,,,,,,,,,,
96/03,1438,裕豐,            251285,             22203,                  1,                  0,            554163,            827652,            484719,                  0,            221398,              1373,            707490,          1024115,            108535,         -1159728,            147240,                  0,            120162,                  0,                  0,          1.17,                  0,                  0
96/03,1439,中和羊毛,            327431,            657518,             37607,                  0,            642771,          1665327,              8382,                  0,            319442,             17248,            345072,            920000,              8686,            -10145,            401714,                  0,          1320255,                  0,                  0,         14.35,                  0,                  0
96/03,1440,南紡,          4493752,          9302696,         11360311,             75471,          4409187,         29641417,          1650856,                  0,          3376271,          1467622,          6494749,         14935240,             75446,          3896353,          4239629,                  0,         23146668,                  0,                  0,         15.50,                  0,                  0
96/03,1441,大東紡織,            749130,            415949,            758672,                  0,            103335,          2027086,            861640,            129597,            161013,            150100,          1302350,          1079004,                 37,           -448075,             96457,             -2687,            724736,                  0,                  0,          6.79,                  0,          1177640
96/03,1442,名軒,          2401883,            391436,            110560,                566,              8326,          2912771,          1431347,             40459,                  0,              4779,          1476585,          1428084,             27031,            -18959,                 30,                  0,          1436186,                  0,                  0,         10.06,                  0,                  0
96/03,1443,立益紡織,            951803,            563853,          2299914,                  0,            410487,          4226057,          1352787,             69333,            227040,            321939,          1971099,          3010900,            318252,         -1253813,            212317,            -32698,          2254958,                  0,                  0,          7.91,                  0,         15968357
96/03,1444,力麗,          6133323,          2815685,          3837358,             21837,            414563,         13222766,          4964151,            558830,              5132,            165790,          5693903,          7314000,          2066915,         -1081798,           -364280,           -405974,          7528863,                  0,                  0,         11.16,                  0,         56628213
96/03,1445,大宇紡織,          1333819,            186174,          1177361,              5945,             10265,          2713564,            319109,            228552,             98272,             74101,            720034,          1627510,             97990,             61793,            206237,                  0,          1993530,                  0,                  0,         12.25,                  0,                  0
96/03,1446,宏和,            396398,            860139,            875465,                  0,          1025141,          3157143,            902794,            319182,                  0,             16202,          1238178,          2238702,            297239,           -707028,             90052,                  0,          1918965,                  0,                  0,          8.57,                  0,                  0
96/03,1447,力鵬,          6612433,          2042697,          6756893,             43635,            313022,         15768680,          5026485,          2671667,                  0,            157548,          7855700,          6277563,          1498608,          1507344,           -755159,           -615376,          7912980,                  0,                  0,         13.63,                  0,         47336620
96/03,1449,佳和實業,          2519544,          1194703,          1699816,             62436,            363978,          5840477,          1169113,          1530000,            379116,            350024,          3428253,          4159869,            484271,         -1585888,           -335993,           -310035,          2412224,                  0,                  0,          7.83,                  0,        108010688
96/03,1451,年興紡織,          5047014,         11406639,          1050759,             28169,            109335,         17641916,          4160558,                  0,                  0,            675231,          4835789,          5983691,            377195,          4561964,          1883277,                  0,         12806127,                  0,                  0,         21.40,                  0,                  0
96/03,1452,宏益,          1104310,            506218,            536516,                  0,             53417,          2200461,            195691,                  0,             42579,              6116,            244386,          1370390,            130566,            382191,             72928,                  0,          1956075,                  0,                  0,         14.27,                  0,                  0
96/03,1453,大將,            617721,            132063,            260138,                  0,              9331,          1019253,            565765,                  0,             54850,             56129,            676744,            673394,                  0,           -389814,             64881,             -5952,            342509,                  0,                  0,          5.10,                  0,            211120
96/03,1454,台富,          1151098,            242466,            908687,                  0,             31999,          2334250,            560635,             80000,                  0,             72567,            713202,          1408007,            114778,              8717,            134649,            -45103,          1621048,                  0,                  0,         12.44,                  0,         10445160
96/03,,,,,,,,,,,,,,,,,,,,,,,,
96/03,1455,集盛,          5111805,            141437,          5349083,              6405,            601646,         11210376,          4822126,            500606,                365,             90680,          5413777,          4805880,            385916,            579922,             24881,                  0,          5796599,                  0,                  0,         12.06,                  0,                  0
96/03,1456,怡華,          1690228,            457501,          2517828,                  0,             58352,          4723909,          1898079,            931385,            442402,            309782,          3581648,          2236560,              2201,           -630621,           -445826,            -20053,          1142261,                  0,                  0,          5.56,                  0,         18150407
96/03,1457,宜進,          1555685,          1231102,          1558740,                  0,            542720,          4888247,          1727413,            231666,              3944,             46151,          2009174,          3653200,            332752,         -1073487,             82765,           -116157,          2879073,                  0,                  0,          8.77,                  0,         37178760
96/03,1459,聯發紡織,          2087358,          1929627,          2313623,              1236,            313961,          6645805,            840049,          1671429,                  0,             44713,          2556191,          3430536,            543498,            668579,           -250626,           -302373,          4089614,                  0,                  0,         13.61,                  0,         42485734
96/03,1460,宏遠,          3852046,          2035481,          2157888,              4846,            124935,          8175196,          1544993,          1033269,                  0,            173067,          2751329,          4904161,            241513,            395225,            112397,           -229429,          5423867,                  0,                  0,         11.88,                  0,         33706585
96/03,1463,強盛染整,            575645,            971671,            544286,                  0,             28073,          2119675,            129026,                  0,             50877,             46483,            226386,          1884108,            157475,             -5654,            -20172,           -122468,          1893289,                  0,                  0,         11.70,                  0,         26589911
96/03,1464,得力實業,            673944,          1058000,          1023880,                  0,             28960,          2784784,            722372,                  0,                  0,            144710,            867082,          1755960,            132794,             12898,             61223,            -45173,          1917702,                  0,                  0,         11.46,                  0,          8212000
96/03,1465,偉全實業,            893109,            482282,            551469,              3645,             16533,          1947038,            347944,                  0,                  0,             45862,            393806,            863394,            353488,            319641,             16709,                  0,          1553232,                  0,                  0,         17.99,                  0,                  0
96/03,1466,聚隆,          1030148,                  0,            824561,                  0,            280497,          2135206,          1164618,            305347,                  0,             31346,          1501311,            715978,                  0,            -81430,                  0,               -653,            633895,                  0,                  0,          8.86,                  0,             87958
96/03,1467,南緯實業,          1356202,          1925014,            616046,             20608,            161383,          4079253,          1154827,            652792,             68902,             71126,          1947647,          1649115,             73786,            377324,             31381,                  0,          2131606,                  0,                  0,         12.93,                  0,                  0
96/03,1468,昶和纖維,          1158353,            663178,          1097292,             18230,             38295,          2975348,            763292,            246000,             39548,              5685,          1054525,          1604053,             34870,            110745,            171155,                  0,          1920823,                  0,                  0,         11.97,                  0,                  0
96/03,1469,理隆纖維,            643138,            104829,          1307783,              1774,             42128,          2099652,            430685,                  0,                  0,             10233,            440918,          1246000,            455920,            -33953,             -9233,                  0,          1658734,                  0,                  0,         13.31,                  0,                  0
96/03,1470,大統染,            381503,            115853,            316648,                  0,             32393,            846397,            102202,                  0,                  0,             24385,            126587,            857670,              6918,           -138027,                  0,             -6751,            719810,                  0,                  0,          8.48,                  0,            917741
96/03,1471,首利,          3504059,            595683,            343882,                  0,              8477,          4452101,          2232819,                  0,                  0,              2151,          2234970,          1535833,            612598,             21827,             46873,                  0,          2217131,                  0,                  0,         14.44,              5000,                  0
96/03,1472,三洋紡,            423199,            331122,            500214,                142,             16757,          1271434,            192450,                  0,                  0,             29679,            222129,            875000,            249779,            -99017,             61180,            -37637,          1049305,                  0,                  0,         12.77,                  0,          5348830
96/03,,,,,,,,,,,,,,,,,,,,,,,,
96/03,1473,台南企業,          1893788,          2428185,            632084,             13633,             84986,          5052676,            882675,            260372,             37967,            119132,          1300146,          1389190,            750334,          1549837,             63169,                  0,          3752530,                  0,                  0,         27.13,                  0,                  0
96/03,1474,弘裕,          1953357,            527500,            663383,              2683,             70301,          3217224,          1215557,            283562,             53478,             15244,          1567841,          1325715,                103,            263247,             60318,                  0,          1649383,                  0,                  0,         12.44,                  0,                  0
96/03,1475,本盟光電,            594193,             96841,            324943,                  0,            255333,          1271310,            595707,             10000,                  0,                  0,            605707,          1107197,            430000,           -878775,              7181,                  0,            665603,                  0,                  0,          6.01,                  0,                  0
96/03,1476,儒鴻,          2334523,            776468,            768558,             23401,            119054,          4022004,          1132845,            100000,                  0,             85272,          1318117,          1841618,            292182,            570332,               -245,                  0,          2703887,                  0,                  0,         14.68,                  0,                  0
96/03,1477,聚陽實業,          4309710,          1410066,             54194,              1928,            254529,          6030427,          2826281,                  0,                  0,             28252,          2854533,          1425620,            434857,          1357786,            -42369,                  0,          3175894,                  0,                  0,         22.28,                  0,                  0
96/03,1503,士電,          7934179,          7040563,          4958574,             92678,            108313,         20134307,          7664668,            694852,            240768,          1066028,          9666316,          5209722,          2525217,          2618050,            115002,                  0,         10467991,                  0,                  0,         20.09,                  0,                  0
96/03,1504,東元電機,         15678294,         36153706,          3657625,            332686,          2939388,         58761699,         11161633,          8710770,            106179,          1546072,         21524654,         19105779,          5864384,          6680558,          6207037,           -620713,         37237045,                  0,                  0,         20.03,                  0,         51067145
96/03,1506,正道,            710807,            852627,            489304,             17276,            411285,          2481299,          1048186,                  0,             87423,            266538,          1402147,          1022516,             88336,           -167550,            135850,                  0,          1079152,                  0,                  0,         10.55,                  0,                  0
96/03,1507,永大機電,          4141510,          4824852,          1413737,            104299,            909478,         11393876,          1886392,            322450,              2702,            580868,          2792412,          4108200,            224078,          4210330,             85407,            -26551,          8601464,                  0,                  0,         21.05,                  0,          2129800
96/03,1512,瑞利,          1972639,            718278,          2269714,              7122,             96697,          5064450,          1459764,          1100663,            132382,            164117,          2856926,          1765073,             54803,            136816,            250832,                  0,          2207524,                  0,                  0,         12.51,                  0,                  0
96/03,1513,中興電,          7572083,          3192991,          3229635,             72853,            378065,         14445627,          5279287,          1083859,            286075,            580856,          7230077,          4800000,            301730,          1269620,            918094,            -73894,          7215550,                  0,                  0,         15.36,                  0,         10329917
96/03,1514,亞力電機,          2284270,            481210,          1082609,             33823,            219375,          4101287,          1318838,             44900,            164401,            111900,          1640039,          2010670,            155302,            135660,            246667,            -87051,          2461248,                  0,                  0,         13.00,                  0,         11681991
96/03,1515,力山,          3011287,          1240233,          1456774,             29170,            466320,          6203784,          2717970,            503936,             31782,            244970,          3498658,          2287843,            214867,            133837,             75127,             -6548,          2705126,                  0,                  0,         11.89,                  0,          1191408
