年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,借方內部往來,受託買賣借項,流動負債,長期負債,其他負債,貸方內部往來,受託買賣貸項,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值(元)
2006/01,2855,統一證券,         46302102,          5351647,          2466501,              8110,          1941364,                  0,                  0,         36512912,          2000000,            283220,                  0,             98954,         11404990,             58990,          5823121,           -112463,         56069724,         38895086,         17174638,                  0,                  0,         15.06
2006/01,2856,元富證券,         58843783,          2858410,          2134842,            106184,          2596088,                  0,                  0,         47114042,          1099326,            502651,                  0,             32293,         13338714,            458168,          4268024,           -273911,         66539307,         48748312,         17790995,                  0,         29807000,         13.64
2006/01,6005,群益證,         57352373,          3465039,          4202090,            465647,          2607368,                  0,            205873,         47388335,            526706,            326488,                  0,                  0,         13643105,            845050,          5471706,             97000,         68298390,         48241529,         20056861,                  0,                  0,         14.70
