年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
100/03,1229,聯華實業,          1893988,         20072563,          3346569,                  0,            123296,         25436416,          2050044,          2450000,             93543,            225642,          4819229,          8477158,          1079339,          5982999,          5077691,                  0,         20617187,                  0,                  0,         24.32,            856000,             94000
100/03,1231,聯華食品,          2289688,            181027,          1501040,             19177,            570522,          4561454,          1300961,          1023018,                  0,            112035,          2436014,          1188816,             73042,            864704,             -1122,                  0,          2125440,                  0,                  0,         17.88,                  0,                  0
100/03,1232,大統益,          2817645,            254799,            859081,                299,             10572,          3942396,          1085511,                  0,                  0,             23695,          1109206,          1599749,             23784,          1305353,            -95696,                  0,          2833190,                  0,                  0,         17.71,                  0,                  0
100/03,1233,天仁,            649550,            193074,            802941,              1920,             68985,          1716470,            305054,                  0,                  0,             15935,            320989,            905919,             60605,            429281,               -324,                  0,          1395481,                  0,                  0,         15.40,                  0,                  0
100/03,1234,黑松,          2180518,          6795010,          2139159,                  0,            268634,         11383321,            677367,                  0,            469498,            394522,          1541387,          5358281,            184601,          2159045,          2140007,                  0,          9841934,                  0,                  0,         18.37,                  0,                  0
100/03,1235,興泰,            887297,            264592,            130333,                  0,            131180,          1413402,            449413,                  0,             36662,             23150,            509225,            561688,             27674,            103817,            210998,                  0,            904177,                  0,                  0,         17.23,                  0,          2069525
100/03,1236,宏亞食品,            668836,            180806,          1553505,              2983,            105061,          2511191,            745514,            200000,                  0,            223262,          1168776,            984932,             33396,            314785,              9302,                  0,          1342415,                  0,                  0,         13.63,                  0,                  0
100/03,1301,台塑,        133119665,        149754201,         55748320,            579256,          6312122,        345513564,         29785957,         56751729,                  0,         11094146,         97631832,         61209046,         12829760,        118454155,         55388771,                  0,        247881732,                  0,                  0,         40.50,                  0,                  0
100/03,1303,南亞塑膠,        126715640,        205952323,         67472733,            407773,          4706241,        405254710,         35895148,         81327516,                  0,         20250070,        137472734,         78522986,         28187467,        124182397,         36889126,                  0,        267781976,                  0,                  0,         34.10,                  0,            183235
100/03,1304,台聚,         11941868,          8255916,          1080489,             54897,            213070,         21546240,          2782760,          1993934,             43580,            756248,          5576522,          9935673,            227170,          6042352,           -235477,                  0,         15969718,                  0,                  0,         17.66,                  0,         89400718
100/03,1305,華夏,          3366567,          2525561,          2394612,                  0,            250766,          8537506,          1463738,            497780,            483213,          1127507,          3572238,          4248035,              8964,            145251,            563018,                  0,          4965268,                  0,                  0,         11.69,                  0,                  0
100/03,,,,,,,,,,,,,,,,,,,,,,,,
100/03,1307,三芳化工,          3409884,          4742223,          1735356,                  0,             56228,          9943691,          2762700,          1386550,             37782,            281521,          4468553,          3431614,            137866,          2095992,           -190334,                  0,          5475138,                  0,                  0,         15.95,                  0,                  0
100/03,1308,亞聚,          5252106,          4813640,            656390,              4999,            466935,         11194070,          1776646,                  0,             21469,            267014,          2065129,          3913974,             31005,          3471806,          1712156,                  0,          9128941,                  0,                  0,         23.32,                  0,                  0
100/03,1309,台達化工,          3494411,          2644337,          1031604,              3108,            168278,          7341738,          1844726,            499934,            143860,            510323,          2998843,          3120493,              4302,            574992,            643108,                  0,          4342895,                  0,                  0,         13.92,                  0,                  0
100/03,1310,台苯,          3165238,          4105779,            628350,                  0,            172271,          8071638,          2749840,            450000,                  0,             19028,          3218868,          5803403,            722558,           -824118,           -849073,                  0,          4852770,                  0,                  0,          8.37,                  0,            265351
100/03,1312,國喬石化,          3392924,          8285858,          7323437,                  0,            259468,         19261687,          3116377,          1300000,            979556,            225015,          5620948,          9266203,            245466,          2406835,          1722235,                  0,         13640739,                  0,                  0,         14.85,                  0,          8254473
100/03,1313,聯成,          3757202,         17513197,          1812963,                  0,             74474,         23157836,          3334970,          1597486,             99828,            310321,          5342605,         10581526,          1147514,          5049885,          1036306,                  0,         17815231,                  0,                  0,         16.84,          4293000,            100000
100/03,1314,中石化,         20617153,          8798029,         16206945,                  0,          8173820,         53795947,          5221028,          6268250,          3871792,            117882,         15478952,         19744593,            198549,         12495799,          5878054,                  0,         38316995,                  0,                  0,         19.41,                  0,                  0
100/03,1315,達新工業,          3620358,          1075275,            994396,                741,          1970531,          7661301,            651959,                  0,            710324,            260957,          1623240,          2200000,             37927,          1000303,          2799831,                  0,          6038061,                  0,                  0,         28.47,                  0,          7930000
100/03,1316,上曜,            631644,            353268,            242173,             16161,             30448,          1273694,            278462,            279188,                  0,                100,            557750,            651781,            104239,            -14736,            -25340,                  0,            715944,                  0,                  0,         10.98,             12048,                  0
100/03,1319,東陽,          5453463,          6469878,         12311592,            545784,            211679,         24992396,          3674631,          5776395,                  0,            794833,         10245859,          5548565,          4105154,          4904333,            188485,                  0,         14746537,                  0,                  0,         26.72,                  0,          2907594
100/03,1321,大洋,          1298530,          1406516,            971536,                  0,            769684,          4446266,          1097309,            500000,                  0,            447967,          2045276,          2272283,            101383,            -18030,             45354,                  0,          2400990,                  0,                  0,         10.88,                  0,          6542716
100/03,1323,永裕,            870279,            874237,            718099,             14029,             15359,          2492003,            396828,            716865,              8767,            115505,          1237965,            827887,             53708,            309750,             62693,                  0,          1254038,                  0,                  0,         15.21,                  0,            354727
100/03,1324,地球工業,            871338,            285053,            258684,                  0,             15591,          1430666,            345711,                  0,                  0,             41580,            387291,            751219,                  0,            248785,             43371,                  0,          1043375,                  0,                  0,         13.89,                  0,                  0
100/03,1325,恒大,            771061,            330075,            617372,                  0,             79471,          1797979,             50535,                  0,             44912,             38812,            134259,          1006828,                766,            581035,             75091,                  0,          1663720,                  0,                  0,         16.52,                  0,                  0
100/03,1326,台化,        145595445,        147099259,         73801477,                  0,          5688892,        372185073,         40253488,         70965730,                  0,          7079209,        118298427,         56904721,          9859303,        121746649,         65375973,                  0,        253886646,                  0,                  0,         44.75,                  0,         17036314
100/03,,,,,,,,,,,,,,,,,,,,,,,,
100/03,1402,遠東新,         20685392,        126818466,         16100537,             22905,          1026046,        164653346,         17592068,         44197172,          1018899,          1426577,         64234716,         48972173,         10328508,         26762596,         14355353,                  0,        100418630,                  0,                  0,         20.51,                  0,                  0
100/03,1409,新纖,          8523140,         19813388,          6926419,                  0,          3633529,         38896476,          6778570,          7145416,            666374,          1104409,         15694769,         18282070,          1142900,          2643048,          1133689,                  0,         23201707,                  0,                  0,         13.57,                  0,         23644633
100/03,1410,南染,            505096,            239334,            749320,                  0,             29004,          1522754,             51610,                  0,            145501,             55390,            252501,            900000,             21784,             78120,            270349,                  0,          1270253,                  0,                  0,         14.11,                  0,                  0
100/03,1413,宏洲纖維,          1625149,             59003,          1432790,                  0,             84751,          3201693,          1346805,             16849,            145598,            259125,          1768377,          1701874,                541,           -701993,            432894,                  0,          1433316,                  0,                  0,          8.53,                  0,          2097951
100/03,1414,東和,          1118441,             42376,          2776640,                  0,             46393,          3983850,            445396,                  0,            421412,            145310,          1012118,          2200000,                986,            274353,            496393,                  0,          2971732,                  0,                  0,         13.51,                  0,                  0
100/03,1416,廣豐,            237261,          4660633,          1072156,                752,            105290,          6076092,            366772,            349727,                  0,             49301,            765800,          3848484,          1013254,            277134,            171420,                  0,          5310292,                  0,                  0,         14.89,                  0,         28205990
100/03,1417,嘉裕,            936854,          3290275,            731755,                  0,            451414,          5410298,            795797,                  0,            103078,            105193,          1004068,          3798837,             19571,            198292,            389530,                  0,          4406230,                  0,                  0,         11.60,                  0,                  0
100/03,1418,東華,            807058,            105142,          1515340,              1221,            130695,          2559456,            921820,             34900,            297488,             95119,          1349327,          1319276,              1612,           -165332,             54573,                  0,          1210129,                  0,                  0,         10.00,                  0,         10933000
100/03,1419,新紡,          1397806,          3553670,          3164297,                  0,             27520,          8143293,          2121137,                  0,            515989,             32688,          2669814,          3000413,                595,            814383,          1658088,                  0,          5473479,                  0,                  0,         18.29,                  0,            803829
100/03,1423,利華羊毛,          1552846,            455097,            431399,                  0,            454031,          2893373,            166165,                  0,            193097,            122497,            481759,          1750000,            127566,            -10181,            544229,                  0,          2411614,                  0,                  0,         13.78,                  0,                  0
100/03,1432,大魯閣,            389002,            890960,            135613,                  0,            496672,          1912247,            549357,             82511,            126634,             27770,            786272,            885642,             31754,            -35293,            243872,                  0,          1125975,                  0,                  0,         12.82,                  0,            759715
100/03,1434,福懋興業,         10967909,         44620193,          8318634,             64723,          1663031,         65634490,          3716712,          9456808,                  0,          1389565,         14563085,         16846646,            698507,          9441608,         24084644,                  0,         51071405,                  0,                  0,         30.37,                  0,          3043228
100/03,1435,中福國際,            305362,            270159,            558901,                  0,              2590,          1137012,              1869,                  0,            161746,              4799,            168414,          1397801,              1302,           -449956,             19451,                  0,            968598,                  0,                  0,          7.73,                  0,         14424000
100/03,1436,華友聯,          2991535,            294054,             28305,                  0,            216693,          3530587,            183402,                  0,                  0,             26105,            209507,          3306192,            202376,            -60469,           -127019,                  0,          3321080,                  0,                  0,         10.48,                  0,         13744233
100/03,1437,勤益投控,            572341,          3243113,            746690,              6794,             79679,          4648617,            775364,            203333,                  0,             42271,          1020968,          2039649,            318310,             20650,          1249040,                  0,          3627649,                  0,                  0,         17.80,                  0,            140000
100/03,,,,,,,,,,,,,,,,,,,,,,,,
100/03,1438,裕豐,            468077,              2294,                126,                  0,            119917,            590414,             19987,                  0,             74530,                440,             94957,          1024115,             81330,           -659571,             49583,                  0,            495457,                  0,                  0,          4.84,                  0,                  0
100/03,1439,中和羊毛,          1778201,             14928,            686993,                  0,                172,          2480294,            164096,                  0,            145900,              2436,            312432,            920000,              8686,          1027950,            211226,                  0,          2167862,                  0,                  0,         23.56,                  0,                  0
100/03,1440,南紡,          4152893,         11074505,         10715008,              5806,          4273120,         30221332,          2282352,                  0,          3361080,          1496405,          7139837,         15690963,             75446,          4244056,          3071030,                  0,         23081495,                  0,                  0,         14.71,                  0,                  0
100/03,1441,大東紡織,            742042,            516338,            788344,             12680,             29826,          2089230,            503418,            250000,            196975,            152294,          1102687,            686070,             11657,            117846,            170970,                  0,            986543,                  0,                  0,         14.99,                  0,                  0
100/03,1442,名軒,          6539681,            763945,            101063,                  0,             50907,          7455596,          4746885,              9711,                  0,                150,          4756746,          1762646,             57031,            879367,               -194,                  0,          2698850,                  0,                  0,         15.31,                  0,                  0
100/03,1443,立益紡織,          1017028,            439715,          2161040,                  0,            429672,          4047455,          1038751,             13646,            296750,            782850,          2131997,          1353430,            187726,              1746,            372556,                  0,          1915458,                  0,                  0,         14.20,                  0,            460610
100/03,1444,力麗,          8132789,          4329301,          4018961,             12752,            638565,         17132368,          5358248,            594243,              5132,            231107,          6188730,          8851622,            301876,          1539118,            251022,                  0,         10943638,                  0,                  0,         12.50,                  0,          9961175
100/03,1445,大宇紡織,          1036098,            200375,          1060888,                  3,              6553,          2303917,            217671,                  0,             98272,             69933,            385876,          1386670,            172064,            152081,            207226,                  0,          1918041,                  0,                  0,         13.83,                  0,                  0
100/03,1446,宏和,          1411956,            555399,            223439,                  0,            534476,          2725270,             54462,            500000,                  0,                 96,            554558,          1386215,            297632,            453665,             33200,                  0,          2170712,                  0,                  0,         15.66,                  0,                  0
100/03,1447,力鵬,          9499242,          2987251,          4786072,             37017,            142522,         17452104,          7261707,            974055,                  0,            181316,          8417078,          7181532,            741440,          1880058,           -768004,                  0,          9035026,                  0,                  0,         14.16,                  0,         80225737
100/03,1449,佳和實業,          1190255,            434184,          1166515,             30658,            270672,          3092284,          2227218,                  0,            333112,            288544,          2848874,          1871941,            399578,         -1271162,           -756947,                  0,            243410,                  0,                  0,          1.57,                  0,         32537700
100/03,1451,年興紡織,          4969227,          8763042,          1063930,             15756,            172086,         14984041,          2308987,            630000,                  0,            514623,          3453610,          4812500,            386640,          6075490,            255801,                  0,         11530431,                  0,                  0,         23.96,                  0,                  0
100/03,1452,宏益,          1241936,            417356,            515632,                  0,             32774,          2207698,            150517,                400,             43435,              4843,            199195,          1326414,            151182,            445373,             85534,                  0,          2008503,                  0,                  0,         15.14,                  0,                  0
100/03,1453,大將,            555650,             94579,            320273,                  0,             55228,          1025730,            151953,                  0,             54850,              1740,            208543,            744450,                405,             29606,             42726,                  0,            817187,                  0,                  0,         11.19,                  0,          1389000
100/03,1454,台富,          1019691,            107674,          1007098,              1474,             21500,          2157437,            298774,             87100,                  0,             80965,            466839,          1403098,             49290,            183635,             54575,                  0,          1690598,                  0,                  0,         12.85,                  0,          8738194
100/03,,,,,,,,,,,,,,,,,,,,,,,,
100/03,1455,集盛,          6490047,            151222,          7396367,                  0,            649784,         14687420,          6511999,            699794,            137395,            192435,          7541623,          5187092,            428734,          1188981,            340990,                  0,          7145797,                  0,                  0,         13.78,                  0,                  0
100/03,1456,怡華,            989369,            149001,          1472147,                  0,             14423,          2624940,          2005769,              3176,            190722,            245102,          2444769,          1675000,             18386,           -655998,           -857217,                  0,            180171,                  0,                  0,          1.12,                  0,          7052326
100/03,1457,宜進,          2182736,            997326,          3031808,                  0,            566959,          6778829,          1305987,          1872562,              3944,             35480,          3217973,          3378746,            445549,           -160154,           -103285,                  0,          3560856,                  0,                  0,         12.95,                  0,         54022331
100/03,1459,聯發紡織,          2009565,          2635656,          1806595,                  0,            207521,          6659337,          1583271,          1100000,                  0,             47408,          2730679,          3586289,            301360,            635774,           -594765,                  0,          3928658,                  0,                  0,         12.45,                  0,         43081531
100/03,1460,宏遠,          3463986,          1354942,          2290407,             10662,            234896,          7354893,          1868021,          1476989,            165409,            250886,          3761305,          4711891,            119663,         -1298125,             60159,                  0,          3593588,                  0,                  0,          8.21,                  0,         33706585
100/03,1463,強盛染整,            397850,          1002690,            517056,                  0,             97273,          2014869,            107635,                  0,             67994,             53014,            228643,          1884108,            156508,           -124274,           -130116,                  0,          1786226,                  0,                  0,         11.04,                  0,         26589911
100/03,1464,得力實業,          1198151,          1062847,            869087,                  0,             31950,          3162035,          1181550,            112500,                  0,             75712,          1369762,          1568530,             97741,             12340,            113662,                  0,          1792273,                  0,                  0,         11.43,              4000,                  0
100/03,1465,偉全實業,          1000954,            681017,            396906,              4327,             13511,          2096715,            302552,                  0,                  0,            103799,            406351,            863394,            353488,            411515,             61967,                  0,          1690364,                  0,                  0,         19.58,                  0,                  0
100/03,1466,聚隆,          1571522,                891,          1285769,              4103,            129637,          2991922,          1034319,            288595,             18115,             40002,          1381031,            952617,            260973,            265837,            131464,                  0,          1610891,                  0,                  0,         16.93,                  0,             87958
100/03,1467,南緯實業,          1671614,          2915686,            577431,              8035,            265259,          5438025,          2016487,          1326924,             68902,            108466,          3520779,          1649115,             63250,            411977,           -207096,                  0,          1917246,                  0,                  0,         11.63,                  0,                  0
100/03,1468,昶和纖維,          1816947,            368056,            598470,              7517,             43515,          2834505,          1178806,            289600,             65656,             31893,          1565955,          1604053,             43757,           -635754,            256494,                  0,          1268550,                  0,                  0,          7.91,                  0,                  0
100/03,1469,理隆纖維,            634680,             69867,          1276563,                355,             37588,          2019053,            473907,                  0,                  0,             15403,            489310,          1246000,            455920,           -153182,            -18995,                  0,          1529743,                  0,                  0,         12.28,                  0,                  0
100/03,1470,大統染,            507429,             92214,            400337,                  0,              5704,          1005684,            101268,                  0,                  0,             13172,            114440,            857670,              6918,             43774,            -17118,                  0,            891244,                  0,                  0,         10.39,                  0,                  0
100/03,1471,首利,          1970992,          1814794,            221120,                  0,            122955,          4129861,          1177274,                  0,                  0,              2575,          1179849,          2014677,            839234,            -15832,            111933,                  0,          2950012,                  0,                  0,         14.64,                  0,                  0
100/03,1472,三洋紡,            499960,             28725,            495535,                924,             13977,          1039121,            269013,                  0,             37616,             71144,            377773,            595000,                  0,             -6833,             73181,                  0,            661348,                  0,                  0,         12.21,                  0,          5348830
100/03,,,,,,,,,,,,,,,,,,,,,,,,
100/03,1473,台南企業,          2315027,          2977788,            552559,              1267,             77631,          5924272,          1071930,            512026,             37967,             64294,          1686217,          1468220,            839417,          1941767,            -11349,                  0,          4238055,                  0,                  0,         29.03,                  0,            857000
100/03,1474,弘裕,          1476116,            625229,            615535,                  0,            106313,          2823193,            782146,            130625,             39282,             33716,            985769,          1378744,              6813,            347457,            104410,                  0,          1837424,                  0,                  0,         13.84,                  0,          5147402
100/03,1475,本盟光電,            438785,             32380,            328196,                  0,              1658,            801019,            291667,                  0,                  0,             55299,            346966,            525167,             25720,           -108514,             11680,                  0,            454053,                  0,                  0,          8.65,                  0,                  0
100/03,1476,儒鴻,          3595244,          1783386,            875982,              2995,            107823,          6365430,          2066934,                  0,                  0,            167862,          2234796,          2112419,            293678,          1737556,            -13019,                  0,          4130634,                  0,                  0,         19.55,                  0,                  0
100/03,1477,聚陽實業,          4876320,          1346214,             96265,                  0,            751136,          7069935,          2911359,                  0,                  0,             17865,          2929224,          1621703,            899210,          1618293,              1505,                  0,          4140711,                  0,                  0,         25.53,                  0,                  0
100/03,1503,士電,          8499968,          8271279,          9247225,             69395,             97020,         26184887,          7218542,            750000,            950717,          1328308,         10247567,          5209722,          2556723,          6313146,          1857729,                  0,         15937320,                  0,                  0,         30.59,                  0,                  0
100/03,1504,東元電機,         14697158,         38054209,          3514513,             81232,          2309856,         58656968,          9573201,         11738889,            106179,          1543099,         22961368,         18375619,          5849403,          9823834,          1646744,                  0,         35695600,                  0,                  0,         19.66,          1950000,         22366000
100/03,1506,正道,            593736,            951268,            475409,                 38,            399299,          2419750,            705785,            309754,             76990,            275059,          1367588,          1022516,            148334,           -244753,            126065,                  0,          1052162,                  0,                  0,         10.29,                  0,                  0
100/03,1507,永大機電,          2993809,          8549018,          1262600,             60915,            893336,         13759678,          1978408,             85000,              2702,            897461,          2963571,          4108200,            247836,          6046441,            393630,                  0,         10796107,                  0,                  0,         26.42,                  0,          2129800
100/03,1512,瑞利,          1597024,          1475658,          1521076,              9656,             17726,          4621140,          1601002,            647019,             99095,            192644,          2539760,          1818025,             40369,             35746,            187240,                  0,          2081380,                  0,                  0,         11.45,                  0,                  0
100/03,1513,中興電,          4943097,          4801188,          2733306,                  0,            161270,         12638861,          3831710,            650332,            286075,            475485,          5243602,          4800000,            341257,          1239840,          1014162,                  0,          7395259,                  0,                  0,         15.75,                  0,         10329917
100/03,1514,亞力電機,          2218495,            553045,            886371,             12621,            278740,          3949272,          1329383,             10500,            164401,             90296,          1594580,          2010670,            119880,             52502,            171640,                  0,          2354692,                  0,                  0,         12.22,                  0,          8359112
