公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 停業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 股份基礎給付酬勞成本,　　　　 應付公司債匯率影響數,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 不動產、廠房及設備轉列費用數,　　　　 處分投資性不動產損失（利益）,　　　　 處分無形資產損失（利益）,　　　　 處分其他資產損失（利益）,　　　　 處分待出售非流動資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 處分採用權益法之投資損失（利益）,　　　　 金融資產減損損失,　　　　 金融資產減損迴轉利益,　　　　 非金融資產減損損失,　　　　 非金融資產減損迴轉利益,　　　　 未實現銷貨利益（損失）,　　　　 已實現銷貨損失（利益）,　　　　 未實現外幣兌換損失（利益）,　　　　 買回應付公司債損失（利益）,　　　　 逾期未領股利及董監酬勞轉列其他收入,　　　　 投資性不動產公允價值調整損失(利益),　　　　 其他項目,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 避險之衍生金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收票據－關係人（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 淨確定福利負債增加(減少),　　　　　 遞延貸項增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之利息,　　 支付之利息,　　 支付之利息,　　 支付之股利,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得透過其他綜合損益按公允價值衡量之金融資產,　　 處分透過其他綜合損益按公允價值衡量之金融資產,　　 透過其他綜合損益按公允價值衡量之金融資產減資退回股款,　　 取得按攤銷後成本衡量之金融資產,　　 處分按攤銷後成本衡量之金融資產,　　 按攤銷後成本衡量之金融資產到期還本,　　 取得原始認列時指定為透過損益按公允價值衡量之金融資產,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 備供出售金融資產減資退回股款,　　 取得無活絡市場之債務工具投資,　　 處分無活絡市場之債務工具投資,　　 無活絡市場之債務工具投資到期還本,　　 取得持有至到期日金融資產,　　 處分持有至到期日金融資產,　　 持有至到期日金融資產到期還本,　　 取得以成本衡量之金融資產,　　 處分以成本衡量之金融資產,　　 以成本衡量之金融資產減資退回股款,　　 取得避險之衍生金融資產,　　 取得避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 除列避險之衍生金融負債,　　 除列避險之衍生金融負債,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 預付投資款增加,　　 預付投資款減少,　　 對子公司之收購（扣除所取得之現金）,　　 處分子公司,　　 採用權益法之被投資公司減資退回股款,　　 取得待出售非流動資產,　　 處分待出售非流動資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 預收款項增加－處分資產,　　 預收款項減少－處分資產,　　 存出保證金增加,　　 存出保證金減少,　　 其他應收款增加,　　 其他應收款減少,　　 其他應收款－關係人增加,　　 其他應收款－關係人減少,　　 取得無形資產,　　 處分無形資產,　　 概括承受他公司之淨現金收取數,　　 因合併產生之現金流入,　　 概括承受他公司之賠付款,　　 取得投資性不動產,　　 處分投資性不動產,　　 應收款項增加,　　 應收款項減少,　　 長期應收租賃款增加,　　 長期應收租賃款減少,　　 其他金融資產增加,　　 其他金融資產減少,　　 其他非流動資產增加,　　 其他非流動資產減少,　　 預付設備款增加,　　 預付設備款減少,　　 其他預付款項增加,　　 其他預付款項減少,　　 收取之利息,　　 收取之利息,　　 收取之股利,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 其他投資活動,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 應付短期票券增加,　　 應付短期票券減少,　　 取得避險之衍生金融資產,　　 取得避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 處分避險之衍生金融資產,　　 除列避險之衍生金融負債,　　 除列避險之衍生金融負債,　　 發行公司債,　　 償還公司債,　　 舉借長期借款,　　 償還長期借款,　　 其他借款增加,　　 其他借款減少,　　 附買回票券及債券負債增加,　　 附買回票券及債券負債減少,　　 原始認列時指定為透過損益按公允價值衡量之金融負債增加,　　 原始認列時指定為透過損益按公允價值衡量之金融負債減少,　　 按攤銷後成本衡量之金融負債增加,　　 按攤銷後成本衡量之金融負債減少,　　 以成本衡量之金融負債增加,　　 以成本衡量之金融負債減少,　　 發行特別股負債,　　 償還特別股負債,　　 存入保證金增加,　　 存入保證金減少,　　 金融資產證券化款項,　　 應付款項增加,　　 應付款項減少,　　 其他應付款－關係人增加,　　 其他應付款－關係人減少,　　 應付租賃款增加,　　 應付租賃款減少,　　 其他金融負債增加,　　 其他金融負債減少,　　 其他非流動負債增加,　　 其他非流動負債減少,　　 發放現金股利,　　 現金增資,　　 現金減資,　　 員工執行認股權,　　 庫藏股票買回成本,　　 庫藏股票處分,　　 員工購買庫藏股,　　 子公司發行特別股,　　 合併發行新股追溯調整,　　 取得子公司股權,　　 處分子公司股權（未喪失控制力）,　　 支付之利息,　　 支付之利息,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 退還（支付）之所得稅,　　 非控制權益變動,　　 其他籌資活動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 其他符合國際會計準則第七號現金及約當現金定義之項目
9944,2015年度,,                156594,                              0,                156594,,,                188537,                 12581,                 30518,                    652,                 25215,                -21587,                              0,                              0,                              0,                              0,                  1337,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                237253,,,                              0,                              0,                -35619,                              0,                 49545,                  2432,                              0,                 33435,                 -8733,                 10559,                 51619,,                    797,                -13481,                  5810,                -23792,                    799,                -13356,                   -246,                -43469,                  8150,                245403,                401997,                 21541,                              0,                -25668,                              0,                              0,                -80103,                              0,                              0,                317767,,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,               -347238,                 19369,                              0,                              0,                              0,                 13713,                              0,                    794,                              0,                              0,                 -3290,                              0,                              0,                              0,                              0,                   -936,                              0,                              0,                              0,                              0,                              0,                -33766,                              0,                 -4887,                              0,                              0,                 56331,                 -3801,                              0,                 21541,                              0,                              0,                -80103,                              0,                              0,                              0,               -303711,,                 99929,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                    188,                              0,                              0,                              0,                              0,                              0,                 -4108,                              0,                              0,                              0,                              0,                              0,                              0,                -42411,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                -25668,                              0,                -80103,                              0,                              0,                -11148,                              0,                 42450,                -17625,                 38881,                873255,                912136,                912136,                              0
9944,2014年度,,                212033,                              0,                212033,,,                159835,                  9149,                  3177,                 -1358,                 30716,                -14101,                              0,                              0,                              0,                              0,                 -4783,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                  1958,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                184593,,,                              0,                              0,                 -1369,                              0,                 24898,                  2505,                              0,                -17538,                -13157,                -26906,                -31567,,                  2744,               -103611,                -11103,                  9265,                -10686,                 -6817,                   -239,               -120447,               -152014,                 32579,                244612,                 15523,                              0,                -25188,                              0,                              0,                -17042,                              0,                              0,                217905,,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,               -403753,                 27855,                              0,                              0,                -18155,                              0,                -11869,                              0,                              0,                              0,                 -5799,                              0,                              0,                              0,                              0,                   -500,                              0,                              0,                              0,                              0,                              0,                              0,                 80749,                 -1035,                              0,                              0,                -61780,                              0,                              0,                 15523,                              0,                              0,                -17042,                              0,                              0,                              0,               -394287,,                              0,                -45950,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                344715,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                    604,                              0,                              0,                              0,                              0,                  4137,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                -40282,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                              0,                -25188,                              0,                -17042,                              0,                              0,                -13892,                              0,                249332,                 20237,                 93187,                780068,                873255,                873255,                              0
