公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",12548220,7316525,1150402,9529883,9184460,-1472358,7712102,0,0,0,7712102,7712102,0,1.14,1.14
"2809","京城銀行",2501428,724596,-81767,1073490,2234301,-376540,1857761,0,0,0,1857761,1857761,0,1.77,1.57
"2812","台中銀行",3657442,469836,328800,2538854,1259624,-304364,955260,0,0,0,955260,955260,0,0.54,0.52
"2836","高銀",1507039,333568,880981,1362110,-402484,-12794,-415278,0,0,0,-415278,-415278,0,-0.71,0.00
"2838","聯邦銀行",4999953,1160614,-278790,4329597,2109760,-428929,1680831,0,0,0,1680831,1675018,5813,0.93,0.86
"2845","遠東商銀",2949474,2865018,-541261,3913329,2442424,-262197,2180227,0,0,0,2180227,2180227,0,1.03,1.03
"2849","安泰銀行",2591251,2425804,93149,2512815,2411091,-308758,2102333,0,0,0,2102333,2102333,0,1.25,1.20
