公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1301","台塑",169647135,138610580,31036555,7272580,23763975,19433899,3311745,39886129,4985357,34900772,0,0,0,34900772,34900772,0,0,5.70
"1303","南亞塑膠",254674625,210908293,43766332,13500947,30292753,7862177,3568214,34586716,8245359,26341357,0,0,0,26341357,25332593,0,1008764,3.23
"1304","台聚",45319852,37448319,7871533,2607767,5263766,747857,454194,5557429,1081167,4476262,0,0,0,4476262,2819565,0,1656697,3.07
"1305","華夏",10019154,9103129,916025,815822,100203,116421,109950,106674,31541,75133,0,0,0,75133,73733,0,1400,0.17
"1307","三芳化工",7473622,5903637,1569985,1071750,498235,83301,28104,553432,91440,461992,-544,0,0,461448,461448,0,0,1.34
"1308","亞聚",5118108,3394456,1723652,181340,1542312,228185,69852,1700645,267633,1433012,0,0,0,1433012,1433012,0,0,3.66
"1309","台達化工",14464852,13635848,829004,515493,313511,204593,58321,459783,94482,365301,0,0,0,365301,365301,0,0,1.17
"1310","台苯",13405399,13604724,-199325,498690,-698015,123437,174395,-748973,12699,-761672,0,0,0,-761672,-750738,0,-10934,-1.29
"1312","國喬石化",18673316,17152083,1521233,855959,665274,752517,61139,1356652,91372,1265280,0,0,0,1265280,1141139,0,124141,1.26
"1313","聯成",29889373,28225576,1663797,969760,694037,950124,239277,1404884,299297,1105587,0,0,0,1105587,1106343,0,-756,1.05
"1314","中石化",34808025,27955889,6852136,1203996,5651117,6029041,296543,11383615,1194367,10189248,0,0,0,10189248,10199300,0,-10052,5.17
"1315","達新工業",2755597,2287945,467652,441194,26458,283116,30213,279361,18716,260645,0,0,0,260645,263289,0,-2644,1.24
"1316","上曜",612732,541243,71489,123132,-51643,67417,6348,9426,4166,5260,0,0,0,5260,-14375,0,19635,-0.22
"1319","東陽",13303213,10282535,3020678,2235081,790481,695536,215394,1270623,216694,1053929,0,0,0,1053929,919344,0,134585,1.66
"1321","大洋",4397499,4315743,81756,284039,-202283,39627,25036,-187692,3620,-191312,0,0,0,-191312,-191312,0,0,-0.87
"1323","永裕",2097123,1619763,477360,292887,184473,42540,28496,198517,57226,141291,0,0,0,141291,113966,0,27325,1.38
"1324","地球工業",1217083,993414,223669,156123,67546,16125,1453,82218,14907,67311,0,0,0,67311,67311,0,0,0.89
"1325","恒大",883939,724191,159748,67024,92724,29547,13151,109120,20200,88920,0,0,0,88920,92590,0,-3670,0.92
"1326","台化",306605636,265380262,41225374,9151477,32073897,16889578,6790800,42172675,5212954,36959721,0,0,0,36959721,34964524,0,1995197,6.16
"1337","F-再生",3604693,2236870,1367823,229566,1138257,3559,8998,1132818,301505,831313,0,0,0,831313,831313,0,0,6.64
"1402","遠東新",176292686,140798299,35494387,20761581,14733083,5063591,1653714,18142960,2753592,15389368,0,0,0,15389368,10271477,0,5117891,2.10
"1410","南染",500976,363445,137531,61698,75833,11474,2024,85283,5117,80166,0,0,0,80166,75630,0,4536,0.84
"1413","宏洲纖維",3385277,3319160,66117,86536,-20419,15148,11712,-16983,-1175,-15808,0,0,0,-15808,-18568,0,2760,-0.11
"1416","廣豐",735541,448248,287293,114667,172626,172388,98359,246655,991,245664,0,0,0,245664,245294,0,370,0.69
"1417","嘉裕",1690701,1023996,666705,657103,9602,248756,81947,176411,-5722,182133,0,0,0,182133,182133,0,0,0.48
"1418","東華",2271825,2135772,136053,141745,-5692,44127,21137,17298,3573,13725,0,0,0,13725,13741,0,-16,0.11
"1419","新紡",714517,504142,210375,180711,29664,221985,23569,228080,530,227550,0,0,0,227550,227550,0,0,0.76
"1432","大魯閣",1001568,817490,184078,88013,96065,17477,35488,78054,12197,65857,0,0,0,65857,63752,0,2105,0.74
"1434","福懋興業",40725808,35454760,5271048,1969803,3301245,2175954,2949144,2528055,572966,1955089,0,0,0,1955089,1597105,0,357984,0.95
"1435","中福國際",18356,3729,14627,20651,-6024,36440,21988,8428,850,7578,0,0,0,7578,7578,0,0,0.06
"1436","華友聯",6914,3649,3265,39715,-36450,25846,329377,-339981,588,-340569,0,0,0,-340569,-340569,0,0,-1.07
"1437","勤益投控",1613186,1503083,110103,89375,20728,40843,103269,-41698,15099,-56797,0,0,0,-56797,-52922,0,-3875,-0.26
"1440","南紡",18481594,17454365,1027229,1004943,22286,342159,53582,310863,133825,177038,0,0,0,177038,185572,0,-8534,0.12
"1441","大東紡織",1526429,1206976,319453,131807,187646,21469,34559,174556,4295,170261,0,0,0,170261,170261,0,0,2.59
"1442","名軒",1533200,886279,646921,118236,528685,2509,561,530633,24062,506571,0,0,0,506571,504320,0,2251,2.87
"1443","立益紡織",2223192,2055756,167436,133688,33748,84343,106973,11118,0,11118,0,0,0,11118,1746,0,9372,0.01
"1444","力麗",10397057,9130973,1266084,404865,861432,433070,142265,1152237,93154,1059083,0,0,0,1059083,1020056,0,39027,1.16
"1445","大宇紡織",1777255,1613033,164222,112207,52015,44088,2163,93940,5514,88426,0,0,0,88426,88426,0,0,0.64
"1446","宏和",721192,633834,87358,155899,-68541,593894,10928,514425,2217,512208,0,0,0,512208,512208,0,0,3.70
"1447","力鵬",20304362,19417139,887223,457650,429573,355402,74445,710530,129859,580671,0,0,0,580671,501663,0,79008,0.74
"1449","佳和實業",3172957,3055935,117022,371999,-254977,96856,118051,-276172,4218,-280390,0,0,0,-280390,-186138,0,-94252,-1.24
"1451","年興紡織",9840982,8431236,1409746,596707,813039,670046,221112,1261973,248943,1013030,0,0,0,1013030,1018263,0,-5233,1.89
"1453","大將",189603,175917,13686,25170,-11484,8197,4390,-7677,-103,-7574,0,0,0,-7574,-7343,0,-231,-0.10
"1454","台富",2071430,1920939,150491,112490,38001,167176,22846,182331,8207,174124,0,0,0,174124,174124,0,0,1.32
"1456","怡華",1638498,1619907,18591,145767,-127176,13970,62278,-175484,3988,-179472,0,0,0,-179472,-172896,0,-6576,-1.12
"1457","宜進",4753850,4547665,206185,149095,57090,128861,86720,99231,44,99187,0,-251852,0,-152665,-177414,0,24749,-0.71
"1459","聯發紡織",3344842,3218767,126075,121772,4303,384740,48956,340087,18673,321414,0,0,0,321414,316255,0,5159,1.00
"1460","宏遠",5327480,4591297,736183,687729,48454,118200,55431,111223,163,111060,0,0,0,111060,111059,0,1,0.25
"1463","強盛染整",511647,466102,45545,79100,-33555,23483,6620,-16692,692,-17384,0,0,0,-17384,-16274,0,-1110,-0.10
"1464","得力實業",3473131,3054695,418436,457680,-39244,64263,42924,-17905,-12136,-5769,0,0,0,-5769,4734,0,-10503,0.03
"1465","偉全實業",2247234,1957601,289633,164008,125625,82058,35690,171993,17257,154736,0,0,0,154736,118008,0,36728,1.37
"1466","聚隆",4565974,4102103,463871,214995,248876,23535,21478,250933,10129,240804,0,0,0,240804,240804,0,0,2.53
"1467","南緯實業",5358383,4447761,910622,839337,71285,144825,89314,126796,-15673,142469,0,0,0,142469,160472,0,-18003,0.97
"1468","昶和纖維",866963,832717,34246,117234,-82988,37785,43828,-89031,0,-89031,0,0,0,-89031,-76808,0,-12223,-0.48
"1469","理隆纖維",735170,603866,131304,53773,77531,9268,42181,44618,14391,30227,0,0,0,30227,30229,0,-2,0.24
"1471","首利",5049469,4859987,189482,246298,-56816,43217,1705,-15304,5764,-21068,0,0,0,-21068,-21068,0,0,-0.10
"1472","三洋紡",1394261,1260015,134246,63860,70386,6099,16753,59732,2120,57612,0,0,0,57612,58405,0,-793,1.05
"1473","台南企業",7508437,5628820,1879617,1554927,324690,185270,29590,480370,83795,396575,0,0,0,396575,395122,0,1453,2.70
"1474","弘裕",3202152,2914724,287428,182411,105017,32268,33382,103903,17892,86011,0,0,0,86011,86011,0,0,0.63
"1475","本盟光電",435988,445554,-9566,79922,-89488,81844,26675,-34319,0,-34319,0,0,0,-34319,-17406,0,-16913,-0.53
"1476","儒鴻",7522844,5605493,1917351,887524,1029827,95773,88592,1037008,195070,841938,0,0,0,841938,841849,0,89,3.99
"1477","聚陽實業",10971345,8698181,2273164,1207110,1066054,81517,135486,1012085,175831,836254,0,0,0,836254,835652,0,602,5.22
"1503","士電",15569499,12793075,2776424,1820942,955482,299326,29979,1224829,143357,1081472,0,0,0,1081472,1051606,0,29866,2.02
"1504","東元電機",35442647,27177691,8264956,5542739,2717496,757208,379917,3094787,740845,2353942,0,0,0,2353942,2194476,0,159466,1.21
"1506","正道",1194907,1007572,187335,148833,38502,36742,14557,60687,2941,57746,0,0,0,57746,49346,0,8400,0.48
"1507","永大機電",11606181,8683112,2923069,1629857,1293212,242511,29834,1505889,344703,1161186,0,0,0,1161186,1145491,0,15695,2.80
"1512","瑞利",3175128,2641379,533749,445325,88424,59252,80895,66781,57382,9399,0,0,0,9399,-3249,0,12648,-0.02
"1513","中興電",7300417,5740892,1559525,1055142,504383,190315,104461,590237,107716,482521,0,0,0,482521,485733,0,-3212,1.03
"1514","亞力電機",2683554,2352103,331451,310591,20629,37574,10663,47540,14627,32913,0,0,0,32913,34854,0,-1941,0.18
"1515","力山",1827224,1493216,334008,407797,-74154,37776,39573,-75951,-773,-75178,0,0,0,-75178,-76338,0,1160,-0.33
"1517","利奇機械",2612548,2139318,473230,230603,242627,77649,1241,319035,70949,248086,0,0,0,248086,235326,0,12760,1.03
"1519","華城電機",3429843,2967826,462017,392011,70006,22418,29332,63092,9020,54072,0,0,0,54072,54072,0,0,0.21
"1521","大億",3069808,2556005,513803,294592,220606,71009,9410,282205,53487,228718,0,0,0,228718,228718,0,0,3.00
"1522","堤維西",10590049,8948616,1641433,1451574,191768,214812,195663,210917,85030,125887,0,0,0,125887,78634,0,47253,0.25
"1524","耿鼎企業",2310650,2088255,222395,263557,-41162,89577,38780,9635,2352,7283,0,0,0,7283,7283,0,0,0.05
"1525","江申工業",997000,873216,123784,69119,54665,178094,48,232711,26596,206115,0,0,0,206115,206115,0,0,2.98
"1526","日馳",501766,396442,105324,67855,37469,10956,6917,41508,3630,37878,0,0,0,37878,37878,0,0,0.76
"1527","鑽全",2133316,1609368,523948,197392,326556,381366,247337,460585,96947,363638,0,0,0,363638,363638,0,0,2.29
"1528","恩德",2549223,1887139,662084,534365,127719,179956,23337,284338,53049,231289,0,0,0,231289,229722,0,1567,1.73
"1529","樂士",87056,149853,-62797,46076,-108873,128211,10974,8364,0,8364,429,0,0,8793,8364,0,429,0.04
"1530","亞崴機電",2419424,1887783,531641,379088,150412,85251,22474,213189,47364,165825,0,0,0,165825,165825,0,0,1.90
"1531","高林股",3547736,2427834,1119902,454537,665365,110758,10925,765198,177336,587862,0,0,0,587862,537884,0,49978,2.78
"1532","勤美",12110082,9751808,2358274,1284486,1073788,183761,282538,975011,126909,848102,0,0,0,848102,397728,0,450374,1.06
"1533","車王電",1558561,1017152,541409,465808,75601,51739,27367,99973,49166,50807,0,0,0,50807,50813,0,-6,0.53
"1535","中宇",6008985,5415696,593289,221451,371838,134508,71,506275,78100,428175,0,0,0,428175,428175,0,0,3.79
"1536","和大工業",2122200,1654919,467281,278900,188381,78238,53890,212729,32441,180288,0,0,0,180288,176402,0,3886,0.99
"1537","廣隆光電",3517091,2973293,543798,259562,284236,65566,24784,325018,74961,250057,0,0,0,250057,244865,0,5192,3.03
"1538","正峰新",778557,642939,135618,256512,-120894,147267,80218,-53845,237,-54082,0,0,0,-54082,-54082,0,0,-0.33
"1539","巨庭機械",946945,900696,46249,87866,-41617,40687,18449,-19379,2118,-21497,0,0,0,-21497,-21497,0,0,-0.33
"1540","喬福機械",926320,757601,168719,112004,56715,46213,2415,100513,13966,86547,0,0,0,86547,86543,0,4,1.09
"1541","錩泰",1061768,903521,158247,225665,-67418,38672,4961,-33707,-16798,-16909,0,0,0,-16909,-16909,0,0,-0.22
"1558","伸興",3710161,2825038,885123,353482,531641,79278,11569,599350,113585,485765,0,0,0,485765,485765,0,0,10.06
"1582","信錦",6249222,4958393,1290829,672710,618119,39338,99948,557509,173227,384282,0,0,0,384282,365753,0,18529,2.68
"1583","程泰",4616357,3481055,1135302,673422,461880,194385,74495,581770,115187,466583,0,0,0,466583,357154,0,109429,3.74
"1590","F-亞德",4369705,2091983,2277722,855595,1422127,43822,29046,1436903,331793,1105110,0,0,0,1105110,1081372,0,23738,7.21
"1603","華電",2489914,2265961,223953,121237,102716,68081,73306,97491,12159,85332,0,0,0,85332,85326,0,6,0.30
"1604","聲寶",8163305,6468069,1695236,1749263,-54027,966665,244076,668562,47108,621454,0,0,0,621454,622070,0,-616,1.08
"1605","華新",147322926,143180887,4142039,4208843,-66804,2555377,1403309,1085264,339490,745774,0,0,0,745774,689369,0,56405,0.19
"1608","華榮",11933975,11492216,441759,206303,235456,244371,253731,226096,34906,191190,0,0,0,191190,80739,0,110451,0.16
"1609","大亞電線",15676186,14932077,744109,584104,160005,639975,209735,590245,97604,492641,0,0,0,492641,392232,0,100409,0.68
"1611","中電",5281228,4383336,897892,440383,457509,100001,53998,503512,88920,414592,0,0,0,414592,416962,0,-2370,1.06
"1612","宏泰",4736599,4398808,337791,169597,168194,151600,162992,156802,53748,103054,0,0,0,103054,107295,0,-4241,0.33
"1613","台一",36348258,35457130,891128,409676,481452,446681,609062,319071,31264,287807,0,118959,0,406766,382034,0,24732,1.79
"1614","三洋電",5101303,3905868,1195435,1041033,154402,294154,43698,404858,16282,388576,0,0,0,388576,381118,0,7458,1.25
"1615","大山",3222874,3026659,196215,84972,111243,19198,20915,109526,18720,90806,0,0,0,90806,90806,0,0,0.81
"1616","億泰",4096141,4050582,45559,142652,-97093,19274,95233,-173052,-18784,-154268,0,0,0,-154268,-152769,0,-1499,-0.81
"1617","榮星電線",4165662,3954879,210783,192062,18721,90003,45816,62908,17760,45148,0,0,0,45148,43586,0,1562,0.31
"1618","合機公司",2732997,2574975,158022,105274,52748,288509,98545,242712,49934,192778,0,0,0,192778,192778,0,0,0.80
"1701","中化",3746965,2521616,1225349,941338,284011,77147,31192,329966,70389,259577,0,0,0,259577,257276,0,2301,0.87
"1702","南僑化工",7818250,5801356,2016894,1611417,405477,106876,105346,407007,144348,262659,0,0,0,262659,237320,0,25339,0.96
"1704","榮化",40011154,36487020,3524134,2059379,1464755,1870686,271176,3064265,835808,2228457,0,0,0,2228457,2489884,0,-261427,3.40
"1707","葡萄王",2776505,399187,2377318,1845597,531721,48213,22491,557443,102780,454663,0,0,0,454663,336699,0,117964,2.59
"1708","東鹼",2548759,1778061,770698,300605,470093,71154,95057,446190,76934,369256,0,0,0,369256,360607,0,8649,2.28
"1709","和益化工",9381281,7913161,1468120,630586,837534,99789,57386,879937,171351,708586,0,0,0,708586,637038,0,71548,1.63
"1710","東聯",11215339,8743197,2472142,489784,1982358,1012793,57400,2937751,485110,2452641,0,0,0,2452641,2452641,0,0,3.09
"1711","永光化學",5539475,4321911,1217564,912573,304991,210804,43351,472444,69079,403365,0,0,0,403365,397149,0,6216,0.93
"1712","興農",9805141,7240906,2564235,2253991,310244,99621,47602,362263,77138,285125,0,0,0,285125,284294,0,831,0.81
"1714","和桐化學",35353834,32686173,2667661,908410,1759251,248966,230584,1777633,430384,1347249,0,0,0,1347249,941294,0,405955,1.23
"1715","萬洲化學",7587734,6714217,873517,635163,238354,178385,105519,311220,27464,283756,0,0,0,283756,256818,0,26938,0.92
"1717","長興材料",28418543,24459541,3959002,2827191,1131811,568109,310230,1389690,405998,983692,0,0,0,983692,983569,0,123,0.99
"1720","生達化學",2406380,1434576,971804,812262,159542,57380,17034,199888,22422,177466,0,0,0,177466,173596,0,3870,1.03
"1721","三晃",1333355,1270560,62795,87671,-24876,20580,15535,-19831,310,-20141,0,0,0,-20141,-20141,0,0,-0.27
"1722","台肥",12585329,11048926,1536403,922779,613624,2459787,80731,2992680,409245,2583435,0,0,0,2583435,2583435,0,0,2.64
"1723","中碳",6986358,4866956,2119402,249622,1869780,215002,34616,2050166,283006,1767160,0,0,0,1767160,1767076,0,84,7.68
"1724","台硝",2017979,1453850,564129,172254,391875,67006,14634,444247,60221,384026,0,0,0,384026,384459,0,-433,3.01
"1725","元禎",8839637,8545797,293840,157214,136626,87709,16093,208242,26793,181449,0,0,0,181449,181449,0,0,1.00
"1726","永記造漆",5749846,4567504,1182342,592729,589613,120541,50453,659701,151630,508071,0,0,0,508071,508071,0,0,3.14
"1727","中華化學",1554579,1309317,245262,133874,111388,13050,16007,108431,17850,90581,0,0,0,90581,92184,0,-1603,1.07
"1729","必翔實業",1125175,815855,309320,273428,35892,52226,61951,26167,-15027,41194,0,0,0,41194,68100,0,-26906,0.37
"1730","花仙子",893624,484446,409178,352150,57028,17630,4069,70589,12771,57818,0,0,0,57818,57818,0,0,1.08
"1731","美吾華",1712969,1291484,421485,415184,6301,99837,34700,71438,10166,61272,0,0,0,61272,61272,0,0,0.47
"1732","毛寶",546443,307938,238505,222313,16192,2356,45,18503,3066,15437,0,0,0,15437,15437,0,0,0.36
"1733","五鼎",1378716,856219,522497,138426,384071,51193,8827,426437,45056,381381,0,0,0,381381,381381,0,0,3.99
"1734","杏輝藥品",1358728,836894,521834,465634,56200,26736,12556,70380,19436,50944,0,0,0,50944,56967,0,-6023,0.45
"1735","日勝化",3823079,3501718,321361,306240,15121,63526,47188,31459,31381,78,0,0,0,78,17330,0,-17252,0.19
"1736","喬山健康",8930510,4862176,4068334,3619338,448996,232504,93193,588307,120391,467916,0,0,0,467916,469777,0,-1861,2.36
"1737","臺鹽",1765574,980860,784714,552587,232127,40795,49562,223360,38136,185224,0,0,0,185224,185224,0,0,0.67
"1762","中化合成",879243,567974,311269,201115,110154,35642,8561,137235,8903,128332,0,0,0,128332,128261,0,71,1.65
"1773","勝一化工",5249732,4452946,796786,362381,434405,46072,5658,474819,87284,387535,0,0,0,387535,387535,0,0,2.90
"1786","科妍",101688,36423,65265,41138,24127,7498,571,31054,-5842,36896,0,0,0,36896,36896,0,0,0.96
"1789","台灣神隆",2823775,1436593,1387182,599744,787438,51923,76574,762787,121409,641378,0,0,0,641378,639387,0,1991,1.05
"1802","台玻",27752889,22633295,5119594,2654331,2465263,1889583,591123,3763723,549333,3214390,0,0,0,3214390,3092030,0,122360,1.41
"1805","寶徠",1028309,833950,194359,135821,58538,10546,8485,60599,849,59750,0,0,0,59750,59750,0,0,1.24
"1806","冠軍",4757437,3204487,1552950,1462254,90696,1437376,97544,1430528,509187,921341,0,0,0,921341,921341,0,0,2.17
"1809","中釉",3021191,2314357,706834,409155,297679,69158,29907,336930,82568,254362,0,0,0,254362,196620,0,57742,1.04
"1810","和成",3993675,2913690,1079985,1042904,37081,111538,84995,63624,18761,44863,0,0,0,44863,48959,0,-4096,0.13
"1902","台紙",5025714,4362186,663528,464776,198752,112197,23857,287092,32174,254918,0,0,0,254918,230175,0,24743,0.56
"1903","士紙",1805513,1667768,137745,215924,-78179,51365,8702,-35516,0,-35516,0,0,0,-35516,-35516,0,0,-0.14
"1904","正隆",31386119,26431228,4954891,3634997,1319894,287960,501389,1106465,176805,929660,0,0,0,929660,729478,0,200182,0.68
"1905","華紙",6492210,5927445,564765,375454,189311,55127,15816,228622,48543,180079,0,0,0,180079,109847,0,70232,0.18
"1906","寶隆",305861,267247,38614,36440,2174,80790,15154,67810,3359,64451,0,0,0,64451,58687,0,5764,0.40
"1907","永豐餘",39708591,33661583,6047008,4879732,1167276,1636019,542305,2260990,97326,2163664,0,0,0,2163664,1902027,0,261637,1.15
"1909","榮成",18324106,16476852,1847254,1296424,550830,587133,726838,411125,84996,326129,0,0,0,326129,381215,0,-55086,0.48
"2002","中鋼",303886060,267901876,35984184,9086332,26923433,1955874,2607367,26271940,4361795,21910145,0,0,0,21910145,20067096,0,1843049,1.42
"2006","東和鋼鐵",33963328,30203137,3760191,1308548,2451643,439263,253626,2637280,292334,2344946,0,0,0,2344946,2356113,0,-11167,2.41
"2010","春源鋼鐵",20155214,18862395,1292819,681755,611064,306343,230625,686782,170342,516440,0,0,0,516440,519334,0,-2894,0.82
"2012","春雨",7153449,5958357,1195092,770553,424539,163717,103005,485251,132550,352701,0,0,0,352701,246961,0,105740,1.34
"2013","中鋼構",13448265,12784074,664191,293368,370823,125524,35820,460527,82286,378241,0,0,0,378241,378241,0,0,1.96
"2014","中鴻",35474162,35667985,-193823,938777,-1132600,882429,172666,-422837,4444,-427281,0,0,0,-427281,-427281,0,0,-0.30
"2015","豐興鋼鐵",28489613,24853203,3636410,1203604,2432806,303913,68015,2668704,375488,2293216,0,0,0,2293216,2293216,0,0,3.94
"2017","官田鋼",5423228,4834889,588339,283592,304747,53595,45946,312396,40341,272055,0,0,0,272055,182779,0,89276,0.55
"2020","美亞鋼管",6154317,5763371,390946,390344,602,144302,104737,40167,14399,25768,0,36635,0,62403,100553,0,-38150,0.36
"2022","聚亨",8330148,7287625,1042523,504783,537740,49956,320836,266860,20018,246842,0,0,0,246842,170045,0,76797,0.35
"2023","燁輝",51058727,48221944,2836783,1776415,1064953,457118,775667,746404,128930,617474,0,0,0,617474,616694,0,780,0.38
"2024","志聯工業",1865123,1631312,233811,96920,136891,9725,23734,122882,85,122797,0,0,0,122797,121871,0,926,1.09
"2025","千興",5494346,5598639,-104293,77325,-181618,15569,61177,-227226,-6,-227220,0,0,0,-227220,-227201,0,-19,-0.81
"2027","大成鋼",31077596,27010159,4067437,2620539,1446898,417160,705454,1158604,396620,761984,0,0,0,761984,706842,0,55142,1.00
"2029","盛餘",13617699,12504349,1113350,650034,463316,107068,27967,542417,93192,449225,0,0,0,449225,451691,0,-2466,1.41
"2030","彰源",13359344,12630658,728686,652161,76525,81692,133833,24384,4292,20092,0,0,0,20092,20085,0,7,0.07
"2031","新光鋼",6326622,5775266,551356,145509,405847,172729,253911,324665,81283,243382,0,0,0,243382,252424,0,-9042,0.91
"2034","允強",20760432,19762261,998171,635900,362271,182122,58964,485429,89767,395662,0,0,0,395662,395662,0,0,1.07
"2049","上銀科技",11568858,6849948,4718910,1347443,3371467,202717,182147,3392037,609744,2782293,0,0,0,2782293,2782293,0,0,11.86
"2059","川湖",1844879,946466,898413,297903,600510,192005,27224,765291,137123,628168,0,0,0,628168,628168,0,0,6.82
"2062","橋椿",4006139,3261710,744429,462332,282097,92927,10377,364647,57512,307135,0,0,0,307135,307135,0,0,1.89
"2101","南港輪胎",12902823,10153016,2749807,1170231,1579576,121833,115931,1585478,337925,1247553,0,0,0,1247553,1247553,0,0,1.79
"2102","泰豐輪胎",9157737,7954911,1202826,832174,370652,222759,89866,503545,111411,392134,0,0,0,392134,392070,0,64,1.10
"2103","台橡",41975055,32058814,9916241,1503767,8412474,521959,244886,8689547,2459106,6230441,0,0,1817,6232258,4777553,0,1454705,6.68
"2104","中橡",17282649,14760215,2522434,1235094,1287340,481743,258635,1510448,994921,515527,0,0,0,515527,845123,0,-329596,1.57
"2105","正新",87451306,72141165,15310141,6741120,8569021,502439,1056144,8015316,1410693,6604623,0,0,0,6604623,6575249,0,29374,2.66
"2106","建大",20593571,17246268,3347303,1911539,1435764,1798994,111481,3123277,428828,2694449,0,0,0,2694449,2694449,0,0,3.91
"2107","厚生",2800431,1544357,1256074,267572,988502,62062,18573,1031991,56283,975708,0,0,0,975708,975708,0,0,1.94
"2108","南帝化工",8681659,7151164,1530495,569596,960899,96491,23286,1034104,240014,794090,0,0,0,794090,794090,0,0,2.19
"2109","華豐橡膠",5275626,4571610,704016,618059,85957,150522,95053,141426,52197,89229,0,0,0,89229,49986,0,39243,0.16
"2114","鑫永銓",1493723,1093729,399994,116391,283603,30183,8521,305265,14474,290791,0,0,0,290791,290791,0,0,4.76
"2201","裕隆汽車",54480682,45618010,8862672,6978037,1885103,3497189,727649,4654643,876172,3778471,0,0,0,3778471,2954872,0,823599,1.89
"2204","中華汽車",35663379,30878905,4784474,3488184,1293720,1347213,132962,2507971,199828,2308143,0,0,0,2308143,2211657,0,96486,1.60
