公司代號,公司名稱,營業收入,營業支出,繼續營業單位稅前淨利(淨損),所得稅費用(利益),停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,基本每股盈餘,稀釋每股盈餘
"1409","新纖",10816540,10377833,438707,78079,0,0,0,360628,307880,52748,0.17,0.17
"1718","中纖",7688597,6849671,838926,148896,0,0,0,690030,207920,482110,0.18,0.00
"2514","龍邦國際",25920052,25251719,668333,126583,0,0,0,541750,185200,356550,0.37,0.37
"2905","三商",39466535,39470164,-3629,-257307,0,0,0,253678,206960,46718,0.36,0.00
