公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",26507496,23178546,3328950,1147336,2181614,1105936,809549,2478001,445360,2032641,0,0,0,2032641,1468039,0,564602,0.40
"1102","亞泥",13305039,12215899,1089140,487989,597649,2003133,716768,1884014,126786,1757228,0,0,0,1757228,1660653,0,96575,0.53
"1103","嘉泥",1001971,953049,48922,78233,-29311,320210,56653,234246,27048,207198,0,0,0,207198,200036,0,7162,0.32
"1104","環球水泥",1152461,1055229,97232,86693,10539,147080,10085,147534,1502,146032,0,0,0,146032,144453,0,1579,0.24
"1108","幸福水泥",948413,889456,58957,75473,-16516,176294,28362,131416,11266,120150,0,0,0,120150,120551,0,-401,0.30
"1109","信大水泥",794753,710215,84538,63991,20547,14388,18146,16789,4178,12611,0,0,0,12611,15738,0,-3127,0.04
"1110","東泥",382475,346350,36125,12966,23159,82606,806,104959,15313,89646,0,0,0,89646,89398,0,248,0.16
"1201","味全公司",6450985,4001734,2449251,2147749,301502,55883,54766,302619,83534,219085,0,0,0,219085,245934,0,-26849,0.49
"1203","味王公司",1521720,1252491,269229,198237,70992,14527,90402,-4883,10590,-15473,0,0,0,-15473,-16300,0,827,-0.07
"1210","大成長城",21089000,19230095,1858905,1456259,402646,270713,199745,473614,54236,419378,0,0,0,419378,240077,0,179301,0.49
"1213","大飲",171060,149382,21678,13019,8659,1121,1626,8154,541,7613,0,0,0,7613,7613,0,0,0.15
"1215","卜蜂企業",4206913,3941716,265197,258685,6512,25271,14906,16877,6849,10028,0,0,0,10028,8542,0,1486,0.04
"1216","統一",102422845,72010893,30411952,25615965,4795987,1702207,1000248,5497946,1011646,4486300,0,0,0,4486300,3030843,0,1455457,0.67
"1217","愛之味",943077,635441,307636,312263,-4627,43168,33983,4558,3456,1102,0,0,0,1102,2006,0,-904,0.00
"1218","泰山企業",2260892,2042630,218262,300967,-82613,45217,30795,-68191,669,-68860,0,0,0,-68860,-72948,0,4088,-0.22
"1219","福壽實業",2373445,2285614,87831,130652,-42821,17937,8517,-33401,-272,-33129,0,0,0,-33129,-31816,0,-1313,-0.11
"1220","台榮",824940,749578,75362,46367,28995,13966,2141,40820,4377,36443,0,0,0,36443,29146,0,7297,0.16
"1225","福懋油",3293120,3190393,102727,111429,-9097,10178,18127,-17046,-3182,-13864,0,0,0,-13864,-9690,0,-4174,-0.05
"1227","佳格",4756680,2977016,1779664,1061398,718266,85758,17206,786818,163550,623268,0,0,0,623268,620825,0,2443,1.35
"1229","聯華實業",1244647,1138817,105830,73679,32151,204995,16217,220929,4146,216783,0,0,0,216783,218515,0,-1732,0.26
"1231","聯華食品",1338844,965487,373357,285462,87895,23374,16758,94511,16037,78474,0,0,0,78474,79030,0,-556,0.66
"1232","大統益",4290989,4008196,282793,109869,172924,11283,38472,145735,23870,121865,0,0,0,121865,120295,0,1570,0.75
