公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他金融資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 淨確定福利負債增加(減少),　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 處分以成本衡量之金融資產,　　 對子公司之收購（扣除所取得之現金）,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 其他金融資產減少,　　 其他非流動資產減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 存入保證金減少,　　 其他非流動負債增加,　　 庫藏股票買回成本,　　 非控制權益變動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 股利收入,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 持有供交易之金融負債增加（減少）,　　 收取之股利,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 備供出售金融資產減資退回股款,　　 以成本衡量之金融資產減資退回股款,　　 處分子公司,　　 處分無形資產,　　 其他非流動負債減少,　　 庫藏股票處分,　　　　 金融資產減損損失,　　 取得以成本衡量之金融資產,　　 取得採用權益法之投資,　　 預付投資款增加,　　 其他金融資產增加,　　 發放現金股利,　　 處分子公司股權（未喪失控制力）
2906,2016年01月01日至2016年09月30日,,96680,96680,,,30641,28831,13216,,9708,-16440,-28032,364,-12206,-220171,,,4623,110613,95983,88668,-9539,329633,,-8630,-53968,-49011,938,-110284,219349,-822,95858,17396,-9479,-65367,50314,,-74557,354968,0,-506635,-487160,2764,1983,,274,-710608,,5977000,-5124109,1788,-127.0,,0,574839,-3569,-89024,1567810,1478786,1478786,-11906.0,50868.0,-5235.0,-6348.0,387.0,11906.0,0.0,760.0,13473.0,0.0,352.0,,,-234347.0,0.0,-16830.0,0.0,0.0,-105991.0,-173722.0
2906,2016年01月01日至2016年06月30日,,49808,49808,,,15683,7569,9909,-163716.0,5614,-10397,-22178,31,-7090,-165684,,,-4970,92877,-5936,89412,-16032,142314,,-9735,-101977,-58897,308,-170123,-27809,-193493,-143685,12134,-5316,-41148,-176906,,-616,244493,0,-506635,-481709,272,743,0.0,-775,-730878,,4103000,-3085126,1693,,,-38710,982066,18235,92517,1567810,1660327,1660327,-1109.0,-11478.0,448.0,-2007.0,178.0,1109.0,0.0,760.0,12220.0,0.0,369.0,1209.0,0.0,,,,,,,
2906,2016年01月01日至2016年03月31日,,21244,21244,,,6141,307,9406,-162630.0,2130,-4654,-11823,0,-4543,-165666,,,-850,95885,-94497,83084,-2532,81090,,2565,-17993,-48380,308,-63500,17590,-148076,-126832,4913,-1958,-22721,-146598,,-3011,202939,0,-769952,-3795,237,-760,0.0,-329,-574671,,1866000,-1265796,0,435.0,0.0,-38710,561929,12196,-147144,1567810,1420666,1420666,,,,,,,,,,,,,,,,,,,,
2906,2015年01月01日至2015年09月30日,,192922,192922,,,21975,2444,17150,,2532,-18688,-2415,185,-90993,30408,,,0,46051,37914,36070,-63050,56985,,1287,-98658,2177,-487,-95681,-38696,-8288,184634,17440,-2429,-48051,169485,,-134665,271036,62897,0,-9563,638,6395,,9220,239321,,657751,-490049,-3638,-88753.0,,38930,-76543,-33800,298463,1286381,1584844,1584844,-17891.0,0.0,0.0,0.0,0.0,17891.0,0.0,2527.0,7854.0,39348.0,0.0,,,116109.0,0.0,0.0,-32820.0,16454.0,-190784.0,0.0
2906,2015年01月01日至2015年06月30日,,191394,191394,,,15636,1948,13988,-87609.0,1877,-12053,-3501,-1,-13471,-83933,,,-12,235697,30575,44264,-85040,225484,,-169,-109273,27544,-885,-82783,142701,58768,250162,11317,-1858,-7412,252956,,-114899,104249,62897,0,-5331,245,19797,16454.0,2467,147011,,224500,-283927,-38,,,38930,-109288,-57567,233112,1286381,1519493,1519493,-747.0,0.0,0.0,0.0,0.0,747.0,0.0,2527.0,7605.0,51000.0,0.0,-88753.0,0.0,,,,,,,
2906,2015年01月01日至2015年03月31日,,51691,51691,,,9147,1226,8069,-8205.0,960,-6102,-1872,9,-12460,-9228,,,-12,172619,37326,45855,-29450,226338,,2854,-145197,-41969,383,-183929,42409,33181,84872,4522,-955,-47601,40838,,-58219,62376,62897,0,-1918,235,16977,6416.0,9780,98544,,269320,-110000,-38,35134.0,0.0,-39313,155103,-43883,250602,1286381,1536983,1536983,,,,,,,,,,,,,,,,,,,,
