公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分待出售非流動資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 非金融資產減損損失,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 處分待出售非流動資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 存出保證金減少,　　 應收款項減少,　　 其他非流動資產增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金減少,　　 支付之利息,　　 非控制權益變動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 呆帳費用提列（轉列收入）數,　　 取得無形資產,　　 取得投資性不動產,　　　　　 持有供交易之金融資產（增加）減少,　　 處分子公司,　　 預付設備款增加
2466,2013年01月01日至2013年09月30日,,-48988,-48988,,,108783,12676,-383,24679,-2389,-28,-55204,7100,15000,3346,108128,,,,-43842,-7795,-41869,22509,-138042,-23759,-936,-231940,,-111,-26186,15901,-26098,-11512,-48006,-279946,-171818,-220806,873,-979,-220912,,109956,-62055,104,-6948,,-13380,666,-67539,,183305,341000,-463000,-2413,-24676,7160,41376,-5278,-252353,588002,335649,335649,-5452.0,-13277.0,0.0,1794.0,-4375.0,-78230.0
2466,2013年01月01日至2013年06月30日,,-2797,-2797,,,73190,7148,-270,15891,-1669,-28,-55204,0,7500,2828,48186,,,604.0,100584,-35218,-15666,44507,-303357,10667,-1758,-199637,,-111,-11433,7134,-16273,-11298,-31981,-231618,-183432,-186229,655,-973,-186547,,109956,-76113,104,-9330,,0,-5834,16080,,131253,232667,-338667,-2413,-15444,7160,14556,14809,-141102,588002,446900,446900,-1200.0,-2703.0,0.0,,,
2466,2013年01月01日至2013年03月31日,,21362,21362,,,34710,4873,-126,6087,-803,-28,-55204,0,7500,1515,-1476,,,2046.0,129128,-31846,-32750,45419,-85324,11795,-3057,35411,,-111,-23660,-582,-36432,-11811,-72596,-37185,-38661,-17299,916,-655,-17038,,109956,-28606,104,0,1979.0,0,-251,83182,,-44326,148000,-131000,-413,-6410,2640,-31509,20628,55263,588002,643265,643265,,,,,,
2466,2012年01月01日至2012年09月30日,,-58358,-58358,,,106264,6914,-636,26413,-3011,0,0,-93923,4142,997,49693,,,,-277446,19823,98768,-20778,-32766,77902,-6235,-143135,,0,155785,10166,-5867,23228,183312,40177,89870,31512,2979,-1020,33471,,0,-27886,33392,-40989,,-15428,1480,-89934,,147768,393715,-303000,0,-27514,0,210969,-18417,136089,369883,505972,505972,2533.0,0.0,-11761.0,-2403.0,0.0,-28742.0
2466,2012年01月01日至2012年06月30日,,-32806,-32806,,,70821,3604,-415,19085,-1980,0,0,-47576,2509,1056,49637,,,693.0,70566,5125,7250,-22837,-456839,39503,-100,-356639,,0,117368,5393,-4310,3681,122132,-234507,-184870,-217676,1954,-710,-216432,,0,-46381,0,-35903,,-22661,-48614,-165299,,196459,268661,-187000,0,-20102,0,258018,-11125,-134838,369883,235045,235045,2533.0,0.0,-11740.0,,,
2466,2012年01月01日至2012年03月31日,,-4030,-4030,,,34997,1953,-379,7265,-886,0,0,-47637,-2152,-588,-7427,,,2557.0,-31748,-1081,1563,6762,-121192,17252,-518,-126405,,0,-38243,14655,-9902,5769,-27721,-154126,-161553,-165583,875,-586,-165294,,0,-30812,0,-7540,0.0,-33199,1918,-69633,,82364,29699,-17000,0,-8295,0,86768,-23921,-172080,369883,197803,197803,,,,,,
