公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 利息費用,　　　　 利息收入,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 應收建造合約款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付建造合約款（增加）減少,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 處分備供出售金融資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 存出保證金減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 應付短期票券增加,　　 存入保證金增加,　　 發放現金股利,　　 處分子公司股權（未喪失控制力）,　　 籌資活動之淨現金流入（流出）,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 其他項目,　　 退還（支付）之所得稅,　　 取得無形資產,　　 應付短期票券減少,　　 存入保證金減少,　　　　 處分投資損失（利益）,　　　　　 應付帳款－關係人增加（減少）,　　 處分以成本衡量之金融資產,　　 取得採用權益法之投資,　　 其他投資活動,　　　　 呆帳費用提列（轉列收入）數,　　　　 股份基礎給付酬勞成本,　　　　 非金融資產減損損失,　　 處分子公司,　　 現金增資,　　 非控制權益變動,　　　　　 應付建造合約款增加（減少）,　 匯率變動對現金及約當現金之影響
3266,2014年01月01日至2014年03月31日,,1790857,1790857,,,3739,1316,1418.0,-741.0,0,16736,,,-42920,23933,101769,,32396,17,1285795,145261,-22405,1523846,,-1713,-238523,,-4332,3356,-1312220,-18228,-49,-1585402,-61556,-44820,1746037,907,-2935,1719667,,,-342,0.0,-1016,0.0,-1358,,0,-1401000,0,90,0,0.0,-1400910,317399,1846935,2164334,2164334,1141.0,9863.0,,-24342.0,,0.0,,,-30816.0,,,,,,,,,,17123.0,0.0
3266,2013年01月01日至2013年12月31日,,1909137,1909137,,,6815,487,,,-13,54018,,,-45043,40243,50811,0.0,1034,4020,1650152,312226,5084,2018527,,-3518,-72091,-22404.0,-121598,53414,-805467,5283,-23927,-1031882,986645,1040663,2949800,4185,-29616,2896650,,,-6483,29.0,-49288,0.0,-887697,,3306192,-4867128,0,0,-389400,,-669904,1339049,507886,1846935,1846935,-1571.0,14442.0,30875.0,-27719.0,-650.0,-49941.0,-299.0,0.0,-41574.0,0.0,-633875.0,-197430.0,0.0,2983.0,0.0,0.0,1250000.0,80672.0,,
3266,2013年01月01日至2013年09月30日,,1340730,1340730,,,4806,1722,,,-29,22239,,,-101664,5772,144992,0.0,33651,9863,2022466,109710,-17370,2207420,,-4562,-487883,60864.0,-105901,2752,-374881,-16959,-23389,-1008298,1199122,1221361,2562091,9987,-36766,2515942,,0.0,-7504,0.0,-1042,0.0,-208694,,1535000,-3072716,0,0,-389400,157870.0,-1819474,487774,507886,995660,995660,-785.0,-4.0,16529.0,-19370.0,-1723.0,-49941.0,-287.0,0.0,-58339.0,0.0,0.0,-198425.0,,,,,,,,
3266,2013年01月01日至2013年06月30日,,904082,904082,,,3154,592,,,-1524,15521,,,-48772,-20988,97105,0.0,27052,-72507,1497209,102995,-77753,1504341,,897,-440979,15866.0,-93535,2752,-227822,43,-24256,-767034,737307,752828,1656910,7037,-25724,1638017,,0.0,-1763,,-546,,-3392,,1395000,-2576912,0,0,-389400,157870.0,-1463522,171103,507886,678989,678989,-525.0,-5.0,13829.0,-206.0,-1083.0,-49941.0,-139.0,,,,,,,,,,,,,
3266,2013年01月01日至2013年03月31日,,650540,650540,,,1665,0,13710.0,-3896.0,-952,10527,,,-153074,36396,52350,0.0,-15334,6239,-936083,160087,8992,-840427,,4620,-324278,10197.0,-172084,2752,1702054,-296,-24256,1198709,358282,368809,1019349,549,-13525,1006373,,0.0,0,952.0,0,251.0,1203,,0,-666462,30002,170,-389400,157870.0,-867820,139756,507886,647642,647642,,,,,,,,,,,,,,,,,,,,
3266,2012年01月01日至2012年12月31日,,-301270,-301270,,,13250,9186,,,865,-23953,,,7715,-40255,-79536,40710.0,28938,86409,-1121518,-94567,30900,-1141204,,-21090,410435,0.0,147555,13768,247447,19619,109,909645,-231559,-255512,-556782,1842,-14389,-584918,,,-1464,2648.0,0,5773.0,-4549,,2114991,-1098285,49941,602,-908600,,698207,108740,399146,507886,507886,-666.0,50.0,-1231.0,-15589.0,0.0,0.0,0.0,-45364.0,91802.0,11957.0,-10000.0,0.0,-43.0,0.0,0.0,-13463.0,0.0,539558.0,,
3266,2012年01月01日至2012年09月30日,,-167494,-167494,,,12351,6573,,,-49,-20165,,,-11673,14453,-20305,40710.0,32422,119481,-580045,-25950,-73614,-504521,,-12776,-102257,32560.0,1350,-5318,240616,-679,-6639,189580,-314941,-335106,-502600,11041,-34768,-537317,,2612.0,0,42777.0,0,8447.0,70606,,2422042,-1583804,79937,1722,-908600,525299.0,536596,69885,399146,469031,469031,-300.0,0.0,-5911.0,-10990.0,-8388.0,0.0,0.0,-32829.0,42723.0,35158.0,-10000.0,0.0,,,,,,,,
3266,2012年01月01日至2012年06月30日,,-129518,-129518,,,9693,5363,,,-49,10412,,,32772,-24303,-101903,40710.0,63480,-11882,-219035,-86657,59436,-247382,,40718,-214224,73689.0,82745,-837,132811,-2061,-5249,107592,-139790,-129378,-258896,12178,-20606,-267446,,2612.0,-1127,,5290,,6775,,752991,-1027082,49995,1253,0,492470.0,269627,8956,399146,408102,408102,-256.0,0.0,-4339.0,-122.0,0.0,0.0,0.0,,,,,,,,,,,,,
3266,2012年01月01日至2012年03月31日,,-19352,-19352,,,2771,2235,5323.0,-6455.0,-161,3713,,,56536,18989,-141465,26399.0,53903,227,-41797,-9547,53085,16330,,41106,-195988,21762.0,-24571,-182,9518,-1463,-3937,-153755,-137425,-133712,-153064,1068,-4881,-156877,,2612.0,-915,381.0,-19419,0.0,-17341,,111860,0,100000,438,0,7316.0,219614,45396,399146,444542,444542,,,,,,,,,,,,,,,,,,,,
