公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股份基礎給付酬勞成本,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 非金融資產減損損失,　　　　 未實現外幣兌換損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得無活絡市場之債券投資,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 取得無形資產,　　 其他金融資產減少,　　 其他非流動資產減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 舉借長期借款,　　 償還長期借款,　　 其他非流動負債減少,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　 收益費損項目,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 不動產、廠房及設備轉列費用數,　　　　 金融資產減損損失,　　　　 非金融資產減損迴轉利益,　　　　 收益費損項目合計,　　　　　 應收帳款－關係人（增加）減少,　　　　　 持有供交易之金融負債增加（減少）,　　　　　 應付票據增加（減少）,　　　　　 淨確定福利負債增加(減少),　　 取得備供出售金融資產,　　 取得無活絡市場之債務工具投資,　　 存出保證金增加,　　 存出保證金減少,　　 其他金融資產增加,　　 預付設備款增加,　　 短期借款增加,　　 發行公司債,　　 存入保證金增加,　　 存入保證金減少,　　 員工執行認股權,　　 其他籌資活動,　　 其他非流動資產增加,　　　　 買回應付公司債損失（利益）,　　 處分無活絡市場之債務工具投資,　　 償還公司債,　　 發放現金股利
3665,2016年01月01日至2016年09月30日,,757604,757604,,,148513,17671,2538,19603,33528,-23493,,6802,37884,-27368,233,,,,650,7265,-50313,-20964,-128878,-49285,46,-241526,,124502,52706,8217,,172855,-68671,170154,927758,23493,-7045,-136935,807271,,,-500866,4128,-27608,,,-1831127,,-132608,237980,-127002,,2088690,-147647,917187,1194071,2111258,2111258,,260.0,,22696.0,,238825.0,-47.0,-7424.0,-5176.0,30.0,,-1781163.0,-15096.0,249.0,-61855.0,-36573.0,0.0,2670600.0,,-212.0,6746.0,-61709.0,0.0,-42.0,587657.0,-100.0,-505005.0
3665,2016年01月01日至2016年06月30日,,462125,462125,,,98500,11277,0,17814,21862,-16315,,5615,24301,-12744,158,,,,558,9030,151979,14758,31861,-47878,46,161398,,-64674,21707,2285,,-32357,129041,302286,764411,16315,-4991,-87097,688638,,,-448561,1640,-12673,,,-2282248,,-132608,237980,-125162,,2590499,-91910,904979,1194071,2099050,2099050,,81.0,,22696.0,0.0,173245.0,1044.0,-5955.0,14265.0,15.0,,-1781163.0,-835.0,242.0,0.0,-40898.0,0.0,2670600.0,,-323.0,1721.0,-61709.0,0.0,,,,
3665,2016年01月01日至2016年03月31日,,200480,200480,,,48004,5652,0,4589,7969,-7996,0.0,1187,19088,-18017,80,,,,572,557,248168,-1817,-49743,-36596,46,163792,,-186120,-8114,9040,,-185253,-21461,39105,239585,7996,-2885,-33912,210784,,,-399921,1069,-126,,,-2246628,,-132608,237980,-123156,,2592661,6451,563268,1194071,1757339,1757339,,10.0,0.0,0.0,0.0,60566.0,2605.0,-5870.0,5810.0,1.0,-73622.0,-1765241.0,-182.0,77.0,0.0,-8682.0,0.0,2670600.0,0.0,-167.0,1721.0,-61709.0,,,,,
3665,2015年01月01日至2015年09月30日,,710978,710978,,,125714,13695,511,8803,11533,-12625,,5644,578,-12174,239,,,,11596,1074,-88166,-13929,-75202,17551,2,-145370,,-2559,14221,-22048,,5749,-139621,11797,722775,12625,-6490,-138138,590772,,,-161642,3737,-6078,,,-278148,,-133661,0,-10163,,-279832,-140358,-107566,1200453,1092887,1092887,,179.0,,9321.0,,151418.0,1704.0,-4874.0,20982.0,27.0,,0.0,-4504.0,1571.0,-17183.0,-96435.0,287306.0,0.0,,-994.0,12025.0,0.0,-9252.0,0.0,11638.0,0.0,-434345.0
3665,2015年01月01日至2015年06月30日,,436035,436035,,,82103,9073,511,-2044,7624,-9494,,5450,0,22660,159,,,,6766,3197,-143516,-5614,-92785,-43709,-1,-273578,,25404,-38219,-23431,,-28163,-301741,-178106,257929,9494,-4057,-101090,162276,,,-108639,3558,-990,,,-192470,,-61732,0,-6720,,2366,-89048,-116876,1200453,1083577,1083577,,84.0,,9321.0,-1812.0,123635.0,2084.0,-524.0,8588.0,19.0,,-232.0,-2314.0,1379.0,-17141.0,-58839.0,63061.0,0.0,,-1070.0,8827.0,0.0,-9252.0,,,,
3665,2015年01月01日至2015年03月31日,,228436,228436,,,40683,4577,511,-6163,3610,-5017,0.0,4193,0,4915,80,,,,2660,3622,-9746,-17627,-29803,2608,-1,-45172,,-127724,-63882,-23430,,-214846,-260018,-210945,17491,5017,-1835,-28170,-7497,,,-35469,0,-693,,,-102284,,-50,0,-3397,,64762,-86832,-131851,1200453,1068602,1068602,,208.0,0.0,3153.0,-1677.0,49073.0,3115.0,-524.0,707.0,7.0,0.0,-17054.0,-923.0,411.0,-15408.0,-33148.0,63061.0,0.0,0.0,-1014.0,6162.0,0.0,,,,,
3665,2013年01月01日至2013年03月31日,,124792,124792,,,31421,2982,1378,26505,1956,-1144,1087.0,314,7786,-2429,105,69961.0,,,7969,12692,5011,-1673,-86478,-2844,-963,-66286,,42673,-45070,-2971,-21.0,-5389,-71675,-1714,123078,1144,-987,-14882,108353,,-70924.0,-24660,7291,-972,26.0,773.0,-88466,,-60641,0,-520,-1530.0,-62691,19395,-23409,1014347,990938,990938,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,2012年01月01日至2012年03月31日,,65743,65743,,,30641,2112,0,-3842,2382,-132,4286.0,811,4708,3931,105,45002.0,,,5174,7801,-19955,20775,-49021,-56677,1694,-90209,,-59397,-17834,-724,-349.0,-78304,-168513,-123511,-57768,132,-2382,-8779,-68797,,0.0,-8586,609,-3460,7624.0,8855.0,5042,,-4560,82007,-94597,-6827.0,-23977,-8969,-96701,850289,753588,753588,,,,,,,,,,,,,,,,,,,,,,,,,,,
