公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他應付款－關係人增加（減少）,　　　　　 淨確定福利負債增加(減少),　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之股利,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 對子公司之收購（扣除所取得之現金）,　　 採用權益法之被投資公司減資退回股款,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 其他金融資產增加,　　 其他非流動資產增加,　　 其他非流動資產減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 未實現外幣兌換損失（利益）,　　 存出保證金增加,　　 舉借長期借款,　　 發放現金股利,　　 現金增資,　　 員工執行認股權,　　 庫藏股票買回成本,　　 其他金融資產減少,　　　　 非金融資產減損損失,　　 存出保證金減少,　　 其他符合國際會計準則第七號現金及約當現金定義之項目,　　　　　 預付費用（增加）減少,　　 取得以成本衡量之金融資產
3229,2016年01月01日至2016年09月30日,,-200395,-200395,,,30337,679,1126,-4639,3879,-1442,-741,-3725,64,193552,,,-9369,5637,152391,0.0,-2134,0,925,-5313.0,1071.0,-1745,140948,,-694,-14072,0.0,-17519,-5350,0.0,963,-36672,104276,297828,97433,1565,5838,-3932,-2662,98242,,0.0,0.0,-6662,54,-10449.0,0.0,18787.0,-62188,,385787.0,-366885.0,18902,2551,57507,421986,479493,479493,1289.0,,,,,,,,166725.0,,,-515.0,-63918.0
3229,2016年01月01日至2016年06月30日,,-74263,-74263,,,20463,454,-2558,2935,2570,-1128,-741,-1600,66,70510,,,-18591,2784,118901,,5090,0,4400,-1651.0,1995.0,-1467,111461,,-671,-13033,0.0,-13612,-1118,,909,-27525,83936,154446,80183,1184,741,-2623,-645,78840,,0.0,0.0,-4614,55,0.0,,,26836,,286380.0,-307793.0,-21413,2647,86910,421986,508896,508896,587.0,,,,,,,12677.0,49462.0,18718.0,0.0,,
3229,2016年01月01日至2016年03月31日,,-3328,-3328,,,10375,230,-2322,465,1300,-433,-225,-657,66,11166,,,0,-3795,102917,,4086,0,-3063,507.0,1415.0,-360,101707,,-464,690,0.0,-10211,1556,0.0,1152,-7277,94430,105596,102268,357,225,-1293,0,101557,,,,-2543,56,,,,-14124,,27000.0,,27000,-4947,109486,421986,531472,531472,2367.0,-209.0,,,,,,-11428.0,,,,,
3229,2015年度,,-43138,-43138,,,34757,235,3156,-1320,4106,-2954,-903,-5435,-991,29811,,,7570,14710,-92373,,912,1519,11779,,,3834,-52049,,867,-33838,,3194,-33643,-2053.0,1558,-63915,-115964,-86153,-129291,3413,6744,-4003,-5021,-128158,,1526.0,0.0,-196672,3099,93233.0,,,-52823,,,-64379.0,35621,17063,-128297,550283,421986,421986,-840.0,45991.0,100000.0,0.0,0.0,0.0,0.0,,,,,,
3229,2015年01月01日至2015年09月30日,,-25706,-25706,,,24734,175,698,-1612,2407,-1454,-903,-3773,-945,19327,,,8717,9447,-102989,0.0,-639,0,674,-17316.0,5090.0,-1545,-98561,,53,-23825,0.0,2549,-33127,0.0,464,-53886,-152447,-133120,-158826,1921,3820,-2407,-1641,-157133,,1526.0,0.0,-53907,1015,46440.0,0.0,21768.0,16842,,0.0,-39911.0,-39911,25653,-154549,550283,395734,395734,,,,,,,,,,,,,
3229,2015年01月01日至2015年06月30日,,-6148,-6148,,,15200,116,251,-1927,1419,-1194,-225,-2745,-1205,9690,,,8717,23025,-83042,,476,0,1210,-16959.0,19013.0,-1044,-48604,,179,-17589,0.0,-3634,-30669,,4987,-46726,-95330,-85640,-91788,1655,225,-1419,-1641,-92968,,1526.0,0.0,-39294,0,0.0,,,74011,,178988.0,-230080.0,-51092,-3768,-73817,550283,476466,476466,0.0,,,,,,,69842.0,0.0,41937.0,0.0,,
3229,2015年01月01日至2015年03月31日,,-3696,-3696,,,7172,58,150,-1687,663,-561,-225,-830,16,4756,,,8717,3170,-21396,,-311,0,-416,-67867.0,2018.0,-515,-76600,,-50,-1739,-85.0,-7555,5539,0.0,794,-3096,-79696,-74940,-78636,532,225,-663,0,-78542,,,,-11492,5,,,,145515,,-49645.0,,-49645,868,18196,550283,568479,568479,0.0,0.0,,,,,,157002.0,,,,,
3229,2014年度,,58578,58578,,,29119,228,-351,-579,3448,-3813,-136,-6510,283,21689,,,877,332,44790,,-170,280,-2082,,,-41194,2833,,-29049,-2371,,4594,-7168,-9860.0,-986,-44840,-42007,-20318,38260,3426,5299,-3448,-10022,33515,,0.0,1062.0,-12213,3100,-205783.0,,,-217757,,,148329.0,148329,2359,-33554,583837,550283,550283,0.0,-3923.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3229,2014年01月01日至2014年09月30日,,38201,38201,,,22034,0,-419,1548,2315,-2711,-136,-5340,283,17574,,,-15638,2442,80085,-9051.0,-108,-63996,3033,0.0,-36199.0,0,-39432,,-346,-833,-27760.0,7849,-329,-3306.0,1407,-23318,-62750,-45176,-6975,2642,2260,-2068,-9959,-14100,,0.0,1062.0,-12784,3099,-138523.0,-87400.0,0.0,-234546,,163194.0,0.0,163194,4601,-80851,583837,502986,502986,,,,,,,,,,,,,
