公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收票據－關係人（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他應付款－關係人增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 取得無形資產,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 應付短期票券增加,　　 舉借長期借款,　　 償還長期借款,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 未實現銷貨利益（損失）,　　 其他應收款減少,　　 其他金融資產增加,　　 預付設備款增加,　　 其他預付款項減少,　　 短期借款減少,　　　　 股利收入,　　　　 金融資產減損損失,　　　　 已實現銷貨損失（利益）,　　 取得採用權益法之投資,　　 其他應收款增加,　　 其他金融資產減少,　　 其他預付款項增加,　　　 收益費損項目,　　　　 處分採用權益法之投資損失（利益）,　　　　 收益費損項目合計,　　　　　 淨確定福利負債增加(減少),　　 應付短期票券減少
1515,2016年01月01日至2016年03月31日,,4151,4151,,,24630,3555,22142,12562,-798,-58,1670,,,,,-42050,-4234,781,7187,-7327,8415,60106,-26142,407,-2857,,-38917,-165376,-30830,61,-43841,,-295185,-298042,-234339,-230188,798,-12920,,-242310,,,,-12110,38,-10.0,-277,-14816,,149447.0,,0,-83288,25743,-11494,-242877,746330,503453,503453,,0.0,,-2457.0,,-40416.0,,,,,,0.0,,,0.0,63703.0,-16282.0,0.0
1515,2015年01月01日至2015年03月31日,,11920,11920,,,21179,1796,994,11998,-1250,-125,366,0.0,,,,31545,-2682,1837,287382,15530,0,16517,25164,-9432,365861,,-56193,-235483,-30616,3,7605,,-318821,47040,77698,89618,1250,-10446,0.0,80422,,,0.0,-99045,15,,-20343,-109558,,168350.0,0.0,5000,-45636,97802,-14875,53791,461575,515366,515366,,8505.0,0.0,-1769.0,,0.0,,,,,,3079.0,0.0,,-4300.0,30658.0,-4137.0,-29912.0
1515,2014年01月01日至2014年06月30日,,21073,21073,,,40076,1726,-666,21284,-1999,-313,1024,-26091.0,38013.0,,,-13478,159,7908,147753,-25690,18643,-9136,-20727,-6883,98549,,-34691,-65599,-35155,244,394,-8057.0,-142864,-44315,-6302,14771,1999,-24433,-6067.0,-13730,,,75548.0,-388088,133,,-1106,-178098,,,3.0,350000,-62771,157117,-2884,-37595,753978,716383,716383,,203104.0,,-9857.0,,-130115.0,-9776.0,12748.0,0.0,-667.0,0.0,14996.0,-72161.0,,,,,
1515,2014年01月01日至2014年03月31日,,11705,11705,,,19889,986,-11075,10263,-855,-40,915,-4101.0,15982.0,,,-223623,112,2459,156873,-2257,12296,-47610,11640,-7979,-98089,,-41037,-119619,-43238,-288,3205,-4046.0,-205023,-303112,-287130,-275425,855,-11073,-100.0,-285743,,,6473.0,-258700,133,,-493,-46802,,,3.0,300000,-21239,70247,5654,-256644,753978,497334,497334,0.0,281954.0,-39.0,-3481.0,-72649.0,-208517.0,,,,,,,,,,,,
1515,2013年01月01日至2013年06月30日,,119637,119637,,,40127,1958,-17033,20102,-1806,-47,-122048,-400.0,-79147.0,,,-10,87,3171,170303,-316,-9264,16517,-9539,-7690,163259,,-53523,-100410,-38422,-119,17699,-7820.0,-182595,-19336,-98483,21154,1806,-23666,-210.0,-916,,0.0,4159.0,-94755,407441,0.0,-1924,314921,,-451501.0,29897.0,60000,-46476,-408080,21668,-72407,294024,221617,221617,,,,,,,,,,,,,,,,,,
1515,2013年01月01日至2013年03月31日,,13316,13316,,,20015,931,-20604,11009,-776,130,295,0.0,11000.0,,,0,178,2275,218536,2769,7640,-258,-39684,-6172,185284,,-36451,-106931,-44083,-176,137321,-3911.0,-54231,131053,142053,155369,776,-11917,0.0,144228,,0.0,0.0,-12709,2661,0.0,-627,-10675,,-139745.0,19983.0,0,-24155,-143917,15872,5508,294024,299532,299532,,,,,,,,,,,,,,,,,,
1515,2012年01月01日至2012年06月30日,,34199,34199,,,41180,1981,4251,24001,-1697,-17,797,905.0,71401.0,,,-120900,-896,13159,-238712,-7483,-24574,5286,-17123,-8960,-400203,,30103,73945,20624,43,27587,-10262.0,142040,-258163,-186762,-152563,1697,-24611,-10.0,-175487,,-6300.0,3149.0,-20597,215,-180.0,-1250,-24963,,119907.0,0.0,20000,-78060,61847,-9056,-147659,463680,316021,316021,,,,,,,,,,,,,,,,,,
1515,2012年01月01日至2012年03月31日,,2708,2708,,,20635,1069,2761,12116,-593,-7,93,905.0,36979.0,,,-120901,122,9773,-122534,-6146,-2891,-17680,-10359,-5182,-275798,,-25484,37234,-13161,141,7978,-5150.0,1558,-274240,-237261,-234553,593,-16302,-1.0,-250263,,-6300.0,3149.0,-3758,132,-3.0,-673,-7453,,60620.0,0.0,20000,-37526,43094,-15523,-230145,463680,233535,233535,,,,,,,,,,,,,,,,,,
