公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 利息費用,　　　　 利息收入（含財務收入）,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 透過損益按公允價值衡量之金融資產（增加）減少,　　　　　 附賣回債券投資（增加）減少,　　　　　 應收證券融資款（增加）減少,　　　　　 轉融通保證金（增加）減少,　　　　　 應收轉融通擔保價款（增加）減少,　　　　　 客戶保證金專戶（增加）減少,　　　　　 應收期貨交易保證金（增加）減少,　　　　　 借券擔保價款（增加）減少,　　　　　 借券保證金－存出（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 附買回債券負債增加（減少）,　　　　　 附買回票券負債增加（減少）,　　　　　 透過損益按公允價值衡量之金融負債增加（減少）,　　　　　 融券保證金增加（減少）,　　　　　 應付融券擔保價款增加（減少）,　　　　　 借券保證金－存入增加（減少）,　　　　　 期貨交易人權益增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 代收款項增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他應付款－關係人增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他金融負債增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得以成本衡量之金融資產,　　 處分以成本衡量之金融資產,　　 以成本衡量之金融資產減資退回股款,　　 取得不動產及設備,　　 處分不動產及設備,　　 營業保證金減少,　　 交割結算基金增加,　　 交割結算基金減少,　　 存出保證金增加,　　 取得無形資產,　　 預付設備款增加,　　 預付設備款減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 應付商業本票增加,　　 應付商業本票減少,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 股利收入,　　　　　 應收證券借貸款項（增加）減少,　　 收取之股利,　　 營業保證金增加,　　 存出保證金減少,　　 短期借款減少,　　 發放現金股利,　　 庫藏股票買回成本
2856,2016年01月01日至2016年09月30日,,870534,870534,,,78891,40983,178297,-973558,2819,-41066,-786310,,,-3042348,874173,594831,-6358,-3461,-2646394,1,-36899,354423,2661,-991063,-2000,15135,1953,-581,1470757,263,-3684905,,-949814,-309483,985573,-268816,-255536,100508,2645918,1662497,0,952,-1534299,-225208,1133,3886,-1070444,-10382,,776485,-2908420,-3694730,-2824196,926628,-181225,-61307,-1688196,,-703685,324227,-203301,21069,80541,-33779,101,0,0,11649,0,-32027,0,3062.0,-532447,,830681,700038.0,0,915616,-68543,-1373570,6004524,4630954,4630954,-72676.0,-269998.0,451904.0,-15000.0,14696.0,0.0,-615103.0,0.0
2856,2016年01月01日至2016年06月30日,,591309,591309,,,53736,26709,124704,-651595,2344,-38887,-499167,,,-4113405,3117047,1426664,-17462,-16184,-1896242,1,247875,829473,1727,-4240839,-17250,13828,1856,461,1496251,248,-3240601,,4602726,90394,-15478,-524982,-559526,471849,1896120,1987551,150222,855,-1723702,-230758,209,2634,-89487,-8986,,6049641,2809040,2309873,2901182,640583,-128127,-47148,3481133,,-699779,193875,-179100,4360,73254,-14282,71,0,0,12176,-6406,-20169,-9702,,-645702,,266664,,-1299811,-1033147,-39740,1762544,6004524,7767068,7767068,-16178.0,-74650.0,114643.0,,,,,
2856,2016年01月01日至2016年03月31日,,60584,60584,,,27741,12954,70789,-327512,-3,7735,-208296,,,1659271,2560179,692083,-10201,-8553,-508932,1,296525,1073276,1000,-1932529,-8293,10262,1505,-155,1606716,312,5432467,,-2875906,738898,53839,-508059,-557308,-260516,508272,2146843,0,851,-1723410,-359061,198,-120,-318553,-3274,-3346.0,-3160652,2271815,2063519,2124103,398459,-73914,16383,2465031,,-487881,77364,-117600,4360,0,-7545,5,0,0,11521,-9546,-14653,0,2023.0,-541952,,793838,0.0,-1299811,-505973,-19854,1397252,6004524,7401776,7401776,,,,,,,,
2856,2015年01月01日至2015年09月30日,,720198,720198,,,87578,42685,180191,-971014,-586,-39030,-770594,,,-5101604,2182205,5337767,-19535,-15049,-587530,0,-278374,-1201429,-5797,-526981,2469,11367,-3021,-304,-427823,-207,-633846,,1058538,110346,398615,170470,-145740,-429195,585651,141109,50051,181,-5238,-97086,2254,4942,3827289,-6849,,5665338,5031492,4260898,4981096,1021991,-178459,-70169,6071530,,-365288,182694,-85628,156750,16187,-25824,853,270000,-16641,0,-138815,-10582,-5872,0.0,-22166,,0,0.0,-2199293,-3419553,41946,2671757,4452077,7123834,7123834,-70418.0,0.0,317071.0,0.0,0.0,-482487.0,-708350.0,-29423.0
2856,2015年01月01日至2015年06月30日,,608310,608310,,,58393,28627,123057,-668116,-582,-21478,-503688,,,-1516602,2683023,1565677,3741,2946,888,0,1867,-598799,-5970,-294128,-355613,3902,-20169,204,-1403445,-3727,63795,,-3689839,109983,-39648,-531781,-591560,251421,-1113,2775462,0,106,-2779,-111382,73,3086,4318898,-5982,,2484945,2548740,2045052,2653362,712614,-121173,-59743,3217715,,-82713,99031,-66370,22500,102830,-18036,853,270000,-18686,0,-120522,-2326,-1426,,185135,,152450,,-400080,-247630,-14445,3140775,4452077,7592852,7592852,-23589.0,0.0,32655.0,,,,,
2856,2015年01月01日至2015年03月31日,,402124,402124,,,29326,14507,66625,-336956,-714,-11082,-238294,,,-2546038,1598541,-268579,-4791,-6451,-163701,0,249781,352132,253,-1363264,-426,5292,-2043,-215,-1909647,29,-4059127,,-258875,209244,-705624,-778099,-864177,-520221,163756,1474055,50019,-326,2250835,-217517,1159,131,1273832,730,-3271.0,2075651,-1983476,-2221770,-1819646,324100,-65835,17751,-1543630,,-51774,91924,-61420,0,9593,-2235,802,240000,-19414,0,-65772,-992,-5157,0.0,135555,,816425,799676.0,0,1616101,-5384,202642,4452077,4654719,4654719,,,,,,,,
