公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 各項保險負債淨變動,　　　　 保證責任準備淨變動,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產及設備損失（利益）,　　　　 不動產及設備轉列費用數,　　　　 處分投資性不動產損失（利益）,　　　　 處分其他資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 金融資產減損損失,　　　　 金融資產減損迴轉利益,　　　　 非金融資產減損迴轉利益,　　　　 未實現外幣兌換損失（利益）,　　　　 處分承受擔保品損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 存放央行及拆借金融同業（增加）減少,　　　　　 透過損益按公允價值衡量之金融資產（增加）減少,　　　　　 避險之衍生金融資產（增加）減少,　　　　　 應收款項（增加）減少,　　　　　 貼現及放款（增加）減少,　　　　　 再保險合約資產（增加）減少,　　　　　 其他金融資產（增加）減少,　　　　　 其他資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 透過損益按公允價值衡量之金融負債增加（減少）,　　　　　 避險之衍生金融負債增加（減少）,　　　　　 應付商業本票增加（減少）,　　　　　 應付款項增加（減少）,　　　　　 存款及匯款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他金融負債增加（減少）,　　　　　 其他負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 備供出售金融資產減資退回股款,　　 取得持有至到期日金融資產,　　 處分持有至到期日金融資產,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 取得不動產及設備,　　 處分不動產及設備,　　 取得無形資產,　　 取得投資性不動產,　　 處分投資性不動產,　　 附賣回票券及債券投資增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 央行及同業融資增加,　　 發行金融債券,　　 償還金融債券,　　 其他借款增加,　　 其他借款減少,　　 附買回票券及債券負債增加,　　 附買回票券及債券負債減少,　　 員工執行認股權,　　 員工購買庫藏股,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 符合國際會計準則第七號現金及約當現金定義之存放央行及拆借銀行同業,　　 符合國際會計準則第七號現金及約當現金定義之附賣回票券及債券投資,　　　　 其他各項負債準備淨變動,　　　　 非金融資產減損損失,　　　　　 備供出售金融資產（增加）減少,　　　　　 附賣回票券及債券投資（增加）減少,　　　　　 持有至到期日金融資產（增加）減少,　　　　　 央行及銀行同業存款增加（減少）,　　　　　 附買回票券及債券負債增加（減少）,　　 收取之股利,　　 處分承受擔保品,　　 購買承受擔保品,　　 應付商業本票增加,　　 發行公司債,　　 庫藏股票處分,　　 採用權益法之被投資公司減資退回股款,　　 償還公司債,　　 發放現金股利,　　 現金增資,　　 非控制權益變動
2881,2013年01月01日至2013年12月31日,,38233211,38233211,,,2088266,682736,3923296,,14663686,-87927936,-20937457,288601407,159414,-453073,20711,18480,-151405,-908,-20019689,26216.0,,,1158997,,-120434,181596146,,,-16153452,15093612,-219511,-24697741,-127940176,-839965,-37555347,-5817001,-416405576,,11146283,-397065,,-2961262,115551790,361445,4281466,32666,159019804,-257385772,-75789626,-37556415,71401395,-14842285,-6092833,33555890,,,,22842.0,,,-80700,,-1101752,3439,-439900,-8423816,152573,,-11357282,,,4404423,-5597802,35000,0.0,,,160040,,28890198,777201,51866007,243559379,295425386,194224779,29209658,71990949,-239628.0,103467.0,-236843421.0,-400347.0,18967773.0,15160277.0,15844204.0,20646028.0,1240.0,-1491208.0,4724342.0,9000000.0,60461.0,,0.0,-9535164.0,25416637.0,222261.0
2881,2013年01月01日至2013年09月30日,,32376680,32376680,,,1546644,513308,3870822,,10735851,-64250626,-18152501,214114195,-54716,-286506,20053,1876,-151396,-901,-11270574,,-154782.0,,-657185,,5636,135339602,,,-34406136,6371029,-42782,-11898886,-117933409,-347214,-19108350,-5506747,-349859827,,8623547,-227481,,-4846002,66927155,-2414038,-930324,2286604,96060808,-253799019,-118459417,-86082737,46865091,-9284520,-4102871,-34764846,,,,22842.0,,,-80638,,-832474,2165,-236491,-7445106,152488,,-9890268,,,4250000,-5550000,85000,,,,160040,,28758247,440386,-15456481,241344687,225888206,142038222,18408397,65441587,-491202.0,1606.0,-186757735.0,-400428.0,20170831.0,10874102.0,15767245.0,17840191.0,1240.0,-1491208.0,7274687.0,6350000.0,60461.0,16914.0,0.0,-9535165.0,25416620.0,246604.0
2881,2013年01月01日至2013年06月30日,,22674128,22674128,,,1065056,340047,-44577,,7038929,-41746150,-5760635,136040047,-29686,-208981,12844,1333,-151396,-131,-7939311,,-188828.0,,-12874683,,-3500,75334555,,,-36649674,3962301,162876,1376548,-59268726,958031,-18079840,-6102101,-194072823,,2369359,380232,,9138453,72559899,1848719,-9593838,-3885847,81001621,-113071202,-37736647,-15062519,31909212,-7540753,-2534776,12399933,,,,,,,-80638,0.0,-483550,7888,-173786,-7052840,152488,,-9120406,,,1480128,0,1100000,0.0,,,160040,,8390121,-482488,11187160,241344687,252531847,141202319,37379247,73950281,-210819.0,-5004.0,-100482402.0,-100149.0,20150313.0,-1719233.0,9903877.0,5628769.0,1240.0,-1491208.0,5589492.0,0.0,60461.0,,,,,
2881,2013年01月01日至2013年03月31日,,12297412,12297412,,,496822,141719,-189654,11050669.0,3463097,-20788076,-2082118,63848464,-6073,-81018,3505,34,-152436,0,-6095769,2854.0,-127062.0,-766.0,-15486397,-131.0,-300221,33697443,,,-18363475,-10036236,87637,37230439,-40853168,809929,-13425991,-1971084,-46521949,,26077438,247943,4798937.0,-16778486,19902510,-1782467,6035628,-3665887,34835616,-11686333,22011110,34308522,7279271,-3145286,-1560862,36881645,,-218242853.0,139333135.0,861.0,-227905.0,8913026.0,-132842,0.0,-200471,188,-65151,-5471842,152489,-5740764.0,-81682129,,24340320.0,0,-31929,1200000,0.0,5826369.0,0.0,160040,60461.0,31555261,678577,-12566646,240073091,227506445,142046897,21390280,64069268,,,,,,,,,,,,,,,,,,
2881,2012年01月01日至2012年12月31日,,33497013,33497013,,,2075125,592822,-434688,,14380313,-80271640,-14846152,293911983,-77226,-375030,32220,5443,-13011,10022,-19599593,-8101.0,,,445519,,107058,194930637,,,-12215388,-22236033,279520,-1289903,-70693668,-608773,-66902437,-1765073,-426791924,,-8724234,-612592,,29949822,90751955,-7349581,-497361,-4916676,107881343,-318910581,-123979944,-90482931,78834579,-12153487,-5658318,-14010475,,,,0.0,,,-1067463,,-1090912,7397,-232510,-11631891,14973,,-13983883,,,6000000,-2683056,0,-3269333.0,,,1338858,,-7671375,629476,-35036257,278595636,243559379,169741207,15489668,58328504,-992968.0,-11459.0,-473153371.0,0.0,221793202.0,15395896.0,-6115886.0,15449682.0,17005.0,-482.0,0.0,7000000.0,0.0,,-7000000.0,-9057844.0,0.0,0.0
2881,2012年01月01日至2012年09月30日,,26828161,26828161,,,1589165,407725,-667981,,10810219,-60062427,-11799109,241803541,-49947,-359429,26276,2484,0,0,-30271491,,-168508.0,,7982010,,701383,159059366,,,-23284728,-23486214,133165,9602084,-72995971,-1660177,-64269520,-1243825,-360214877,,-6933177,-679687,,17445736,93950000,-3890793,5252206,-5665107,103899815,-256315062,-97255696,-70427535,52827875,-9018289,-2853683,-16057630,,,,50549.0,,,-89800,,-996553,381246,-226319,-11050455,1962,,-11912847,,,6000000,-1888261,-3269333,,,,1130905,,-7084533,121979,-34933031,278595636,243662605,165860656,15424397,62377552,-842871.0,-41674.0,-386729778.0,0.0,203720087.0,8154110.0,-3733473.0,13414002.0,17005.0,-482.0,0.0,7000000.0,0.0,0.0,-7000000.0,-9057844.0,0.0,0.0
2881,2012年01月01日至2012年06月30日,,13269036,13269036,,,985067,361720,-595070,,7268442,-39662606,-1938293,168615946,-15809,-285857,18683,0,-13011,-7131,-10985453,,153854.0,,927388,,0,124097119,,,-24329915,-3252103,67711,5531655,-72004131,-1969807,-42378004,-2568386,-269836529,,-3547253,-733095,,12722786,85027154,664920,5331660,6454508,111376349,-158460180,-34363061,-21094025,32374867,-6191721,-3984035,3199484,,,,,,,-165,150945.0,-540802,52945,-103336,-2922654,14973,,-3338851,,,6000000,-161648,0,-3239434.0,,,692719,,7683872,-1041239,6503266,278595636,285098902,181096935,24791943,79210024,-732962.0,2211.0,-129140853.0,0.0,207304.0,-1631868.0,7087537.0,2094398.0,9725.0,-482.0,0.0,4392235.0,0.0,,,,,
2881,2012年01月01日至2012年03月31日,,7880513,7880513,,,520411,147498,-529969,-5553804.0,3565947,-19492077,-62798,81710611,0,-132877,6969,2484,-13011,-239,-5263066,5287.0,-61434.0,-2267.0,3803200,-239.0,180268,58830894,,,-23907335,-5334409,122456,10641513,-51474908,-1304154,-47025639,-1255898,-119538374,,-5380039,-773386,1799371.0,17792994,104113110,204385,11565213,-5510289,123811359,4272985,63103879,70984392,6850385,-3016371,-536669,74281737,,-135999966.0,80659555.0,50548.0,-7636731.0,0.0,0,99298.0,-248067,2138,-56247,-608694,15217,-12935548.0,-76658497,,1287800.0,1125032,0,0,-2567790.0,0.0,-6541980.0,233978,0.0,-6462960,67533,-8772187,278595636,269823449,163694035,33613323,72516091,,,,,,,,,,,,,,,,,,
