公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他金融資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 其他應收款－關係人減少,　　 其他金融資產減少,　　 其他預付款項減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 應付短期票券增加,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金增加,　　 其他非流動負債增加,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 股利收入,　　　　 處分投資損失（利益）,　　 處分以成本衡量之金融資產,　　 存出保證金減少,　　 其他應收款減少,　　 其他投資活動,　　 應付短期票券減少,　　 收取之股利,　　 其他非流動資產減少,　　 發放現金股利,　　 持有至到期日金融資產到期還本,　　 處分備供出售金融資產,　　 其他應收款增加,　　 取得投資性不動產,　　 其他金融資產增加,　　 其他非流動資產增加
1701,2014年01月01日至2014年03月31日,,88557,88557,,,48871,171,2598,11243,-1630,-12896,-1193,-8834,37587,,,3696,-8437,-20879,27784,-11138,,,,-8974,,30749,21030,-46506,-8561,,-2590,-5878,-14852,22735,111292,3010,-11244,-6562,96496,,-92862,5514,0.0,,0.0,,-137587,,-325725,207076.0,730000,-610000,2388,,3739,2098,-35254,818655,783401,783401,,-743.0,,5677.0,0.0,0.0,0.0,,0.0,,,4096.0,-51749.0,-1202.0,-6143.0,-918.0
1701,2013年01月01日至2013年12月31日,,326583,326583,,,193047,771,10686,41111,-21039,-77219,22,7559,147722,,,22764,-32178,-9103,-152129,5682,,,,-164964,,4833,79633,10368,9492,,-15277,89049,-75915,71807,398390,21629,-40862,-53263,402583,,-788234,952,-7411.0,,,,-569341,,468003,,955000,-965000,9950,,264881,3696,101819,716836,818655,818655,-7216.0,0.0,0.0,,60568.0,144645.0,-54031.0,76689.0,20139.0,-149041.0,0.0,,,,,
1701,2013年01月01日至2013年09月30日,,247522,247522,,,143455,587,4809,31311,-6087,-63884,59,0,103034,,,27270,-54748,2672,-73303,-6247,-20187.0,,,-124543,,7640,50891,-53112,6517,,-5944,5992,-118551,-15517,232005,5923,-30873,-34679,230423,,-600569,246,-2362.0,,,,-405435,,446060,,755000,-705000,5476,,235540,11594,72122,716836,788958,788958,-7216.0,0.0,0.0,,34930.0,149968.0,-116955.0,58047.0,12352.0,-149041.0,,,,,,
1701,2013年01月01日至2013年06月30日,,159091,159091,,,94473,328,1570,19565,-4267,-49176,165,-4755,82737,,,18250,-75557,-11136,-19267,6705,-35819.0,,-313.0,-117137,,4832,-82695,8616,-40413,,3584,-106076,-223213,-140476,18615,3505,-19565,-12373,-9818,,-313867,212,,,,,-116954,,-8876,,410000,-150000,8140,,172309,-1473,44064,716836,760900,760900,24834.0,0.0,0.0,282.0,48885.0,147534.0,-86955.0,,,,,,,,,
1701,2013年01月01日至2013年03月31日,,51844,51844,,,46384,162,1570,10014,-2654,-25537,165,-17996,12108,,,-34931,10595,-21081,32112,-3642,-30248.0,0.0,4478.0,-42717,,-8950,20851,-80730,898,-381.0,525,-67787,-110504,-98396,-46552,1606,-14151,-15279,-74376,,-236369,-172,-496.0,29955.0,2714.0,3362.0,-201006,,-5023,-66955.0,350000,-108000,7448,144818.0,322288,3822,50728,716836,767564,767564,,,,,,,,,,,,,,,,
1701,2012年01月01日至2012年12月31日,,391562,391562,,,165518,432,-10507,36426,-14555,-88301,-463,-46630,15784,,,115220,-35842,9234,4580,-18649,,,,74543,,31607,-44783,-35588,8557,,-25627,-65834,8709,24493,416055,14194,-36115,-90345,364117,,-798423,13627,7262.0,,,,-438760,,-920400,,1885000,-320000,8597,,173137,-12737,85757,631079,716836,716836,-7469.0,-18667.0,17402.0,,23274.0,278743.0,-331019.0,60328.0,4020.0,-149041.0,15335.0,,,,,
1701,2012年01月01日至2012年09月30日,,333685,333685,,,116833,258,-8513,22968,-10170,-79310,239,0,17551,,,19174,25009,-11302,-25431,-1389,-10609.0,,,-4548,,-9321,-105861,-60787,1069,,-2676,-177576,-182124,-164573,169112,9904,-26272,-86395,126677,,-392122,3963,6408.0,,,,-32983,,-1145613,,1600000,0,-2107,,126265,14344,234303,631079,865382,865382,-7352.0,-17402.0,17402.0,,27974.0,286449.0,-176974.0,60328.0,16943.0,-149041.0,,,,,,
1701,2012年01月01日至2012年06月30日,,244566,244566,,,75515,107,-2595,15921,-2557,-56892,-395,-69967,-31286,,,7050,104203,32820,-6015,-25135,-38828.0,,-13913.0,60182,,-3632,-291125,-6310,-3731,,42211,-262587,-202405,-233691,10875,4612,-17145,-63536,-65194,,-253542,0,,,,,-241874,,-913963,,1480000,0,5402,,231465,-1021,-76624,631079,554455,554455,26979.0,-17402.0,17402.0,10405.0,-30255.0,14116.0,-339974.0,,,,,,,,,
1701,2012年01月01日至2012年03月31日,,138201,138201,,,36807,0,-2595,7631,-1279,-17283,0,-60544,-37263,,,-18262,18908,5650,6750,-6045,-25944.0,0.0,7743.0,-11200,,-11310,1161,-56346,-10625,1369.0,0,-75751,-86951,-124214,13987,2000,-13100,-22741,-19854,,-99879,-475,8630.0,8972.0,3774.0,2465.0,-76513,,-907215,-300000.0,1260000,0,6745,0.0,59530,-1232,-38069,631079,593010,593010,,,,,,,,,,,,,,,,
