公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 非金融資產減損迴轉利益,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 持有供交易之金融負債增加（減少）,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 處分備供出售金融資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 償還長期借款,　　 庫藏股票買回成本,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 非金融資產減損損失,　　　　　 其他營業資產（增加）減少,　　 取得以成本衡量之金融資產,　　 預付投資款增加,　　 取得無形資產,　　 處分無形資產,　　　　 金融資產減損損失,　　 取得無活絡市場之債券投資,　　 處分以成本衡量之金融資產,　　 取得採用權益法之投資,　　 存出保證金增加,　　　　 處分無形資產損失（利益）,　　　　 其他項目,　　　　　 應收票據－關係人（增加）減少,　　 短期借款增加,　　 取得備供出售金融資產,　　 預付投資款減少,　　 舉借長期借款
3050,2014年01月01日至2014年03月31日,,13869,13869,,,30958,105,1264,-1722,11300,159,-12439,0.0,29625,,,68132,2398,-19573,336,1732,-13217,40126,,104,-4243,819,-1806,-22477,-967,-138,-6203,-34911,5215,34840,48709,1646,-1012,0,49343,,16100,-1094,415,-40,-428807,,135121,0,-2345,206926,-6703,-179241,673020,493779,493779,,,,,,,,,,,,,,318.0,,-448950.0,4762.0,74150.0
3050,2013年01月01日至2013年12月31日,,-52579,-52579,,,101976,1365,5854,-11241,49944,-200,-981,,156005,,,70230,560,36828,929,7920,-34972,81177,,0,21968,-22459,-9474,-9235,-3017,-1351,1051,-22517,58660,214665,162086,12298,-6443,-836,167105,,1627,-47912,1987,0,-186290,,0,-334700,-104239,-427986,6293,-440878,1113898,673020,673020,,,-138480.0,952.0,-1764.0,0.0,9500.0,0.0,0.0,0.0,-2700.0,0.0,-212.0,-318.0,10953.0,,,
3050,2013年01月01日至2013年09月30日,,-18560,-18560,,,76249,1365,4798,-9264,26260,-358,0,0.0,106550,,,83715,3216,-5409,2339,3394,-69730,17525,,102,-864,-4609,-11382,-25703,-2424,1018,362,-43500,-25975,80575,62015,10468,-5393,-836,66254,,0,-6691,935,0,-124086,,-47041,-278850,-52435,-378326,1987,-434171,1113898,679727,679727,,,-115234.0,0.0,-504.0,0.0,7500.0,0.0,0.0,0.0,-2592.0,,,,,,,
3050,2013年01月01日至2013年06月30日,,-7347,-7347,,,48760,1365,3818,-7316,15423,-353,0,,66697,,,47983,-1099,31750,3494,4319,-7361,79084,,883,-302,-1289,-10105,-23944,-1978,1069,203,-35463,43621,110318,102971,8474,-4233,-836,106376,,0,-2773,930,19,-178707,,-58116,-231300,-52434,-341850,-4726,-418907,1113898,694991,694991,5000.0,-2.0,-176379.0,0.0,-504.0,0.0,,,,,,,,,,,,
3050,2013年01月01日至2013年03月31日,,16258,16258,,,31479,1360,2268,-4427,6653,-78,0,-211.0,37044,,,28633,-8547,12258,405,-1847,-21352,9550,,196,-420,631,-9523,-26240,2894,1067,152,-31243,-21693,15351,31609,4261,-2543,0,33327,,0,-1757,825,5,-927,,-42800,-97450,-4307,-144557,-1307,-113464,1113898,1000434,1000434,,,,,,,,,,,,,,,,,,
3050,2012年01月01日至2012年12月31日,,15253,15253,,,136337,4860,14031,-22099,34387,-694,-10904,,155078,,,-1736,8707,67053,-3597,19943,10699,101069,,-32,-1604,-15485,7920,-51734,-1159,-644,759,-61979,39090,194168,209421,21015,-13904,-1591,214941,,16342,-19387,20185,1510,-66438,,-64617,-133236,-54700,-252553,3416,-100634,1214532,1113898,1113898,,,0.0,-5714.0,-64.0,565.0,1053.0,-9500.0,3210.0,-73585.0,0.0,-298.0,-1595.0,0.0,0.0,,,
3050,2012年01月01日至2012年09月30日,,-15518,-15518,,,104217,4170,11123,-16311,24745,-352,-5978,-1594.0,120020,,,-62001,7263,48238,-845,21286,-12007,1934,,-32,-914,4186,-3430,-29979,7244,788,-4748,-26885,-24951,95069,79551,15537,-10859,-24,84205,,7335,-16888,17952,1525,-75164,,-57878,-25486,0,-83364,-246,-74569,1214532,1139963,1139963,,,0.0,-5714.0,-64.0,565.0,0.0,-9500.0,3210.0,-73585.0,0.0,,,,,,,
3050,2012年01月01日至2012年06月30日,,-41242,-41242,,,70844,3334,7611,-11556,15056,-674,-3443,,81172,,,-14354,3407,61242,-267,18409,-8747,59690,,39,-2189,-13874,-3311,-29458,3129,1133,894,-43637,16053,97225,55983,11747,-7338,-153,60239,,5668,-14710,14117,1535,-5327,,-55277,10264,0,-45013,-1351,8548,1214532,1223080,1223080,0.0,0.0,0.0,-12357.0,-64.0,484.0,,,,,,,,,,,,
3050,2012年01月01日至2012年03月31日,,-15091,-15091,,,35892,1931,4125,-5679,6462,72,-3443,-1.0,39359,,,-4938,-1601,53678,-153,16499,-3292,60193,,-32,-1812,-15071,-3172,-56122,22151,1172,-4748,-57634,2559,41918,26827,6375,-4086,-24,29092,,5668,-7527,250,39,-1570,,-42114,-44544,0,-86658,-1070,-60206,1214532,1154326,1154326,,,,,,,,,,,,,,,,,,
