公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 非金融資產減損迴轉利益,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 按攤銷後成本衡量之金融資產到期還本,　　 取得不動產、廠房及設備,　　 收取之利息,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 現金增資,　　 其他籌資活動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 取得無活絡市場之債務工具投資,　　　 不影響現金流量之收益費損項目,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 不影響現金流量之收益費損項目合計,　　 取得無活絡市場之債券投資,　　 存出保證金減少,　　 預付設備款減少,　　 短期借款增加,　　 償還長期借款,　　 其他應付款－關係人減少
4763,2015年01月01日至2015年09月30日,,223139,223139,,,31594,690,3817,2462,-1477,514,37600.0,,,-128670,12752,-43865,33978,-91530,-217335,,182290,-1108,13898,-3008,192072,-25263,12337,235476,-2462,-37994,195020,,-98507.0,-25091,1477,-122121,,-86312.0,20000.0,0.0,-66312,12491,19078,152942,172020,172020,,,,,,,,,,
4763,2015年01月01日至2015年06月30日,,141811,141811,,,21319,459,-4719,2028,-635,-88,18364.0,,,756,17040,-28960,18652,29547,37035,,114667,236,-3003,-5865,106035,143070,161434,303245,-2028,-27718,273499,,,-18395,635,-133136,,-52110.0,20000.0,,-32110,-8918,99335,152942,252277,252277,-115376.0,,,,,,,,,
4763,2014年度,,262736,262736,,,37184,903,2388,8758,-604,171,,,,-74533,-31848,-17219,23768,-66693,-166525,,76380,-5967,9999,-13321,67091,-99434,-50634,212102,-8758,-16774,186570,,,-43481,604,-50325,,,,,-44725,13510,105030,47912,152942,152942,,,0.0,48800.0,-15276.0,4427.0,3401.0,9363.0,-10407.0,-43681.0
4763,2014年01月01日至2014年09月30日,,0,0,,,0,0,0,0,0,0,0.0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,,0.0,0.0,72034.0,72034,0,72034,0,72034,72034,,,,,,,,,,
4763,2014年01月01日至2014年06月30日,,0,0,,,0,0,0,0,0,0,0.0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.0,0.0,,0,0,0,0,0,0,0.0,,,,,,,,,
4763,2013年度,,92955,92955,,,33261,702,767,7151,-239,-58,,,,-33679,712,-70144,-53245,86,-156270,,0,9877,31516,22438,63831,-92439,-50175,42780,-7151,-8777,26852,,,-148000,239,-142422,,,,,7074,10760,-97736,145648,47912,47912,,,680.0,42264.0,4066.0,0.0,1273.0,18554.0,-9561.0,-1919.0
