公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 停業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 不動產、廠房及設備轉列費用數,　　　　 處分待出售非流動資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 支付之利息,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 處分備供出售金融資產,　　 處分待出售非流動資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 取得無形資產,　　 其他投資活動,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 應付短期票券減少,　　 償還長期借款,　　 存入保證金減少,　　 非控制權益變動,　　 其他籌資活動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　 退還（支付）之所得稅,　　 以成本衡量之金融資產減資退回股款,　　 取得採用權益法之投資,　　　　　 預收款項增加（減少）,　　　　　 應計退休金負債增加（減少）,　　 取得備供出售金融資產,　　 取得以成本衡量之金融資產,　　 存出保證金增加,　　 預付設備款增加,　　 其他預付款項增加,　　 舉借長期借款,　　 發放現金股利,　　 處分以成本衡量之金融資產,　　 存出保證金減少,　　 預付設備款減少,　　 短期借款增加
1720,2013年01月01日至2013年12月31日,,368919,-206,368713,,,134964,6298,2254,-166,9589,-4994,0,0,45,-17134,127707,,,-19632,88575,-25964,-13563,-12463,-118276,-101323,,-27335,42263,71496,,-3702,96156,-5167,122540,491253,-4040,427259,,2015,0,-384402,7976,-38325,-9501,-590756,,-252445,-10000,,-2144,-15585,0,-151668,120012,-195153,963094,767941,767941,-3149.0,-59954.0,1755.0,-173518.0,9011.0,4423.0,0.0,-1303.0,,,-2045.0,117000.0,-203749.0,-182.0,6745.0,29.0,215255.0
1720,2013年01月01日至2013年09月30日,,329685,-206,329479,,,100776,4800,2454,153,7998,-5508,0,0,-137,-12428,92858,,,-33775,85823,23236,-11135,-8937,-107995,-52783,,-52225,48331,-1179,,-2149,7564,-45219,47639,377118,-1713,315356,,2015,0,-232965,7552,-13769,1456,-344319,,-167189,-40000,,-2105,-35375,0,-331418,108273,-252108,963094,710986,710986,-5250.0,-60049.0,0.0,-87403.0,5670.0,9116.0,0.0,-1485.0,-1964.0,-16544.0,-1212.0,117000.0,-203749.0,,,,
1720,2013年01月01日至2013年06月30日,,253823,-206,253617,,,65862,3436,1912,915,6051,-39,0,0,-73,-17078,61537,,,-13710,-1280,-6347,-6069,4147,-20288,-43547,,-32304,44795,-34345,11421.0,4068,-6365,-49912,11625,265242,-1685,230620,,1951,0,-147130,1514,-1594,-17220,-249282,,-112445,-30032,-10000.0,-1778,-34432,0,-188687,109761,-97588,963094,865506,865506,551.0,-32937.0,0.0,-86803.0,,,,,,,,,,,,,
1720,2013年01月01日至2013年03月31日,,144802,-206,144596,,,33842,2025,1302,1635,3529,650,0,0,-73,-16933,25977,,,-6492,16610,-40261,-2188,24210,-52309,-60430,,-61349,49021,-22926,-34117.0,2448,-66923,-127353,-101376,43220,-1243,41977,,1951,0,-53670,275,0,-12322,-63766,,-12970,-6,0.0,-326,2642,0,-10660,-5557,-38006,963094,925088,925088,,,,,,,,,,,,,,,,,
1720,2012年01月01日至2012年12月31日,,320263,0,320263,,,126628,9922,4164,-10355,11130,1402,35,-32624,0,277,110441,,,33376,-54599,10264,-2347,-67114,55907,-24513,,70229,-47785,17830,,-2500,44318,19805,130246,450509,-2306,395950,,0,152348,-141971,2003,-23967,4766,-82076,,-270000,30000,,1111,83967,-371,-45267,-11426,257181,705913,963094,963094,-138.0,-52253.0,1973.0,0.0,-10218.0,16762.0,-1878.0,0.0,,,-58258.0,20000.0,-168419.0,0.0,2492.0,-19584.0,258445.0
1720,2012年01月01日至2012年09月30日,,248325,0,248325,,,95469,7368,-824,-9044,7900,1067,35,-32624,0,-3267,66393,,,33605,-40453,76380,2757,-56687,28077,43679,,43043,-29492,-23455,,-1875,-13365,30314,96707,345032,-1689,304845,,0,152348,-133633,1496,-23757,3906,-60803,,-120000,0,,1003,60962,-371,-226825,-11531,5686,705913,711599,711599,313.0,-38498.0,1973.0,0.0,-11059.0,9473.0,-1776.0,0.0,2151.0,-4951.0,-58560.0,0.0,-168419.0,,,,
1720,2012年01月01日至2012年06月30日,,161773,0,161773,,,63560,5698,-702,-4346,5392,1258,35,-32624,0,-2835,35749,,,18376,-50570,49054,1723,-2457,37770,53896,,77386,-44320,-53894,6128.0,5111,-9589,44307,80056,241829,-818,214350,,0,152348,-88792,902,-24043,-72197,-29809,,-140000,-9987,0.0,615,62587,-241,-87026,-292,97223,705913,803136,803136,313.0,-26661.0,1973.0,0.0,,,,,,,,,,,,,
1720,2012年01月01日至2012年03月31日,,95326,0,95326,,,32071,2601,-379,-4669,2919,1494,35,-32624,0,443,1891,,,10005,-20038,60765,-4300,-4123,14424,56733,,26272,-31618,-93806,-11478.0,3308,-107322,-50589,-48698,46628,-634,45994,,0,152348,-24209,10,-23675,-63739,40735,,-120000,9998,-10000.0,384,43682,-241,-76177,-5193,5359,705913,711272,711272,,,,,,,,,,,,,,,,,
