公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 利息費用,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 未實現外幣兌換損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 處分備供出售金融資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 取得無形資產,　　 其他非流動資產增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 舉借長期借款,　　 償還長期借款,　　 發放現金股利,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　　 其他流動資產（增加）減少,　　　　　 其他營業負債增加（減少）
2108,2013年01月01日至2013年09月30日,,297492,297492,,,294527,2470,-1676,6456,0,-2041,0,-224,-7306,292206,,,50935,-175035,-2982,312850,-102904,-5785.0,77079,,10,177380,-80304,-54687.0,-65,-13552.0,28782,105861,398067,695559,-6269,-14655,674635,,0,-231085,11062,239.0,-1064,-56,-220904,,280573,85000.0,-57130,-190016.0,118427,43907,616065,546321,1162386,1162386,,
2108,2013年01月01日至2013年06月30日,,287614,287614,,,191869,1714,-181,4396,0,-843,0,4492,-5368,196079,,,101088,-50037,9722,-20396,-29149,,6161,,83,202457,-58776,,-54684,,80355,86516,282595,570209,-4800,656,566065,,0,-200984,2559,,-610,-72,-199107,,82133,,-3118,,79015,69407,515380,546321,1061701,1061701,-5067.0,-8725.0
2108,2013年01月01日至2013年03月31日,,188543,188543,,,94771,945,-431,2539,0,-170,0,4492,-5190,96956,,,16688,-81821,-1659,-3468,56713,,-17886,,28,172419,-68260,,-33941,,64731,46845,143801,332344,-3461,-4337,324546,,0,-152933,223,,-561,-44,-153315,,204607,,-18840,,185767,52199,409197,546321,955518,955518,-4339.0,-5515.0
2108,2012年01月01日至2012年09月30日,,307464,307464,,,193249,1420,-9204,5010,-19458,-3620,132,-13897,11863,165495,,,110086,86335,8809,-237644,-176907,4454.0,-204867,,0,49350,-54105,-57877.0,0,-15237.0,-77869,-282736,-117241,190223,-4862,-163855,21506,,1868,-460254,5977,0.0,-172,24103,-428478,,146500,0.0,0,0.0,146500,-40159,-300631,1413602,1112971,1112971,,
2108,2012年01月01日至2012年06月30日,,220695,220695,,,129018,943,-9438,3088,-18514,2046,132,10068,38346,155689,,,87224,64959,20784,-488537,-120674,,-433113,,0,-105562,-59862,,-39591,,-215236,-648349,-492660,-271965,-1930,-105017,-378912,,1868,-297087,70,,-131,24074,-271206,,407352,,0,,407352,-38161,-280927,1413602,1132675,1132675,3131.0,-10221.0
2108,2012年01月01日至2012年03月31日,,197983,197983,,,64705,470,-3197,859,-11348,53,132,10068,-2717,59025,,,-17358,156701,-52407,-738377,-463143,,-1112346,,21181,376115,-59621,,-44114,,288461,-823885,-764860,-566877,0,-4192,-571069,,1869,-162433,685,,0,24086,-135793,,260072,,0,,260072,-53831,-500621,1413602,912981,912981,2238.0,-5100.0
