公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他金融資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得原始認列時指定為透過損益按公允價值衡量之金融資產,　　 處分備供出售金融資產,　　 對子公司之收購（扣除所取得之現金）,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 取得無形資產,　　 處分無形資產,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 應付短期票券增加,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金增加,　　 庫藏股票買回成本,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 呆帳費用提列（轉列收入）數,　　　　 未實現外幣兌換損失（利益）,　　　　　 持有供交易之金融資產（增加）減少,　　 取得無活絡市場之債券投資,　　 處分無活絡市場之債券投資,　　 處分以成本衡量之金融資產,　　 預付投資款增加,　　 應付短期票券減少,　　 非控制權益變動,　　 其他符合國際會計準則第七號現金及約當現金定義之項目,　　　　 股利收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　 收取之股利,　　 以成本衡量之金融資產減資退回股款,　　 處分子公司,　　 存出保證金增加,　　 短期借款增加,　　 存入保證金減少,　　 發放現金股利,　　 取得子公司股權
2908,2013年01月01日至2013年12月31日,,732722,732722,,,668398,143140,-34036,152665,-19754,7838,-9950,-50000,861249,,,31,-303563,-95212,-313375,-42611,-50212,337,198932,-644765,,82029,817872,-360783,,-692,7771,-10873,535324,-109441,751808,1484530,23636.0,-151766,-114397,1242003,,,0,-8053,-703022,14588,,-119806,21673,-1040751,,0,9997,2496413,-2181995,17528,0,308422,27038,536712,1881727,2418439,2418439,4501.0,-1553.0,-39092.0,-166123.0,0.0,6969.0,,0.0,0.0,,,0.0,,4867.0,0.0,-91844.0,492534.0,,-526055.0,0.0
2908,2013年01月01日至2013年09月30日,,508896,508896,,,491954,102987,-28118,109452,-11852,5923,-5018,-37500,579398,,,3085,-565390,-435218,470233,-48115,27380,304,-250034,-767992,,-15020,472863,-274910,,202237,91608,-31554,445224,-322768,256630,765526,16199.0,-107885,-168668,553312,,,0,-8053,-421875,14588,0.0,-37957,21673,-727789,,0,49973,736027,-593635,15591,0,-162983,6624,-330836,1881727,1550891,1550891,-453.0,163.0,29763.0,-162626.0,0.0,4840.0,0.0,0.0,0.0,0.0,-48140.0,0.0,48140.0,0.0,0.0,-138379.0,155116.0,0.0,-526055.0,0.0
2908,2013年01月01日至2013年06月30日,,355439,355439,,,330783,53601,-16591,73707,-5419,4665,-4136,-25000,400626,,,1951,-396691,-198574,597295,-147109,-28313,-1186,-36883,-176776,,86874,81147,-352161,,184415,100117,-16290,84102,-92674,307952,663391,,-70421,-55716,537254,,,0,-8053,-341256,199,-120920.0,-20654,21673,-650941,,-67048,40000,358122,-593635,3064,0,-259497,10976,-362208,1881727,1519519,1519519,-447.0,-10537.0,32734.0,-185622.0,0.0,3692.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2908,2013年01月01日至2013年03月31日,,276352,276352,,,194613,39624,-41416,33899,-2169,94,-2777,-8238,213630,,,-27649,-208899,-322842,389970,-83963,-34105,189,-97472,-384771,,70312,15820,57782,-2703.0,152302,62944,37300,393757,8986,222616,498968,1278.0,-31632,-10440,458174,,-56640.0,0,-8053,-119151,94,70838.0,0,0,-112912,,-6672,0,200000,-593635,0,0,-400307,-29845,-84890,1881727,1796837,1796837,,,,,,,,,,,,,,,,,,,,
2908,2012年01月01日至2012年12月31日,,686727,686727,,,653700,162781,152768,195366,-16960,5301,-48482,-44771,861381,,,34136,439334,-49436,519035,347335,54744,14,737929,1923656,,-2728,383578,274327,,-51399,-192515,-24557,386706,2310362,3171743,3858470,12934.0,-197921,-183093,3490390,,,28771,0,-563593,8304,,-603063,130758,1105190,,-1275677,0,7505202,-9442595,22618,-291985,-4759054,-48572,-212046,2093773,1881727,1881727,3174.0,-194698.0,-159435.0,0.0,2000.0,175.0,,-29923.0,-443020.0,,,-6798.0,,635.0,2109643.0,-8440.0,0.0,,-387538.0,-416136.0
2908,2012年01月01日至2012年09月30日,,638811,638811,,,644803,133501,131829,151792,-11066,4890,-45033,-32271,769693,,,5625,-100323,-252514,816376,366880,-201669,40,355410,815576,,-1365,-386784,-33933,,203207,-165767,-33253,-417895,397681,1167374,1806185,7427.0,-153460,-118251,1581086,,,30458,0,-278705,656,2602.0,-263444,130757,1711166,,-913294,0,1172310,-2424947,524,-291985,-3763085,-15499,-486332,2093773,1607441,1607441,-2787.0,-168136.0,-174249.0,0.0,2000.0,175.0,-23611.0,-29923.0,-472096.0,0.0,-39185.0,1356.0,39185.0,635.0,2109643.0,0.0,0.0,0.0,-387538.0,-416136.0
2908,2012年01月01日至2012年06月30日,,464191,464191,,,367539,90759,125988,111255,-8892,3628,-3348,-20817,515580,,,-8345,-344397,39918,909687,360380,78636,-46280,182083,842375,,3237,-271836,-40362,,21113,-132580,-43825,-464253,378122,893702,1357893,,-112420,-111413,1134060,,,30458,0,-262790,0,1734.0,-263444,0,-515478,,-860526,0,1172310,-1500000,7954,-151305,-1438744,-4996,-825158,2093773,1268615,1268615,1272.0,-151804.0,-329307.0,0.0,2000.0,175.0,-23611.0,-9923.0,-97254.0,0.0,,,,,,,,,,
2908,2012年01月01日至2012年03月31日,,300068,300068,,,266453,35719,123413,61410,-9290,2990,-43779,24,436940,,,-21612,64687,276703,738090,-57405,-40726,-2127,-26641,930969,,182454,-600757,-330089,17866.0,12339,-5676,14586,-709277,221692,658632,958700,4899.0,-63189,-8363,892047,,-454473.0,41700,0,-176041,171157,4505.0,-23741,1850,-435043,,-1209052,89900,4266169,-4260129,812,-48642,-1160942,-31720,-735658,2093773,1358115,1358115,,,,,,,,,,,,,,,,,,,,
