公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 金融資產減損損失,　　　　 非金融資產減損損失,　　　　 其他項目,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 持有供交易之金融負債增加（減少）,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 淨確定福利負債增加(減少),　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得無活絡市場之債務工具投資,　　 處分無活絡市場之債務工具投資,　　 取得以成本衡量之金融資產,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 取得無形資產,　　 處分無形資產,　　 其他非流動資產增加,　　 其他非流動資產減少,　　 預付設備款增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 舉借長期借款,　　 應付租賃款減少,　　 其他非流動負債增加,　　 發放現金股利,　　 庫藏股票買回成本,　　 取得子公司股權,　　 處分子公司股權（未喪失控制力）,　　 支付之利息,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 股利收入,　　　　 非金融資產減損迴轉利益,　　 存出保證金增加,　　 收取之股利,　　 短期借款減少,　　 應付短期票券增加,　　 償還長期借款,　　 處分子公司
2481,2016年01月01日至2016年09月30日,,755049,755049,,,862016,45388,12872,-3944,167392,-7450,7760,7852,80,9752,-12850,-311879,768531,,,-21566,-150131,384606,124924,104236,-59939,3249,385379,,-6085,59853,122865,-98215,-293,-5281,-6297,66547,451926,1220457,1975506,7450,-229468,1753488,,0,9505,-27511,-87395,0,-643421,63838,,-14393,197,,80600,-234872,-720251,,0,540945,-720692,,-341193,-46454,0,,-172231,-758216,-281598,-6577,956673,950096,950096,-8458.0,,124743.0,8458.0,-18591.0,,0.0,0.0
2481,2016年01月01日至2016年06月30日,,519659,519659,,,583775,33211,17250,-6937,115740,-3559,3996,8712,79,9869,0,-239781,501352,,,4709,-100676,161034,114138,-94848,-6480,1922,79799,,-5852,72853,245883,-113924,-18898,-6022,-2134,171906,251705,753057,1272716,3559,-192072,1084203,,0,166,-7268,-38000,0,-449394,57422,109248.0,-10598,726,,53111,-157615,-433707,,0,473639,-546255,,-15071,-46454,0,,-117974,-220375,-134265,295856,956673,1252529,1252529,-8495.0,-12508.0,0.0,8495.0,-18214.0,49954.0,0.0,
2481,2016年01月01日至2016年03月31日,,308915,308915,,,291310,16413,7870,-19004,59679,-2503,2015,4489,111,10005,-2254,-151198,216933,,,4655,-54734,53259,99132,-283691,-10009,36224,-155164,,-5827,53022,248892,-115023,-23465,-6750,0,150849,-4315,212618,521533,2503,-83974,440062,,-74388,0,-7458,-38000,0,-208332,22416,66854.0,-1854,2569,0.0,51038,-91646,-278801,,395954,241336,-364714,588.0,-5752,-46454,0,0.0,-58864,162094,-94628,228727,956673,1185400,1185400,,,,,,,,
2481,2015年01月01日至2015年09月30日,,490795,490795,,,1135916,54866,65226,22408,273147,-9279,244,175546,-33945,11863,36610,106565,1835091,,,1874,193175,-1233741,-41898,-421177,-110408,48716,-1563459,,-12445,720,119821,545371,50611,2441,-483,706036,-857423,977668,1468463,9279,-367225,1110517,,-22301,0,-25880,-17500,22251,-592287,84470,,-43915,587,,19814,-129186,-921500,,803766,0,-65526,,-87451,-8691,-42503,,-269030,218912,-443783,-35854,962341,926487,926487,-4076.0,,-80904.0,4076.0,0.0,,-111653.0,-140725.0
2481,2015年01月01日至2015年06月30日,,180522,180522,,,805768,37690,57781,-6092,200982,-8199,0,2605,-3197,4068,364,71478,1159172,,,555,257148,-267127,9318,-356957,-46116,108787,-294392,,-12445,-66412,92006,17254,27352,1636,89322,148713,-145679,1013493,1194015,8199,-157791,1044423,,-125891,0,0,0,22251,-423015,8103,0.0,-28580,477,,17864,-175197,-722303,,937412,0,-59922,,-10631,0,-42503,,-200264,270975,-466315,126780,962341,1089121,1089121,-4076.0,0.0,-22391.0,4076.0,0.0,0.0,-353117.0,
2481,2015年01月01日至2015年03月31日,,61744,61744,,,401394,14754,19622,-17196,100174,-2689,0,2268,-4072,0,-1889,4671,517037,,,-172259,-40088,541697,5040,-293929,-59500,-30790,-49829,,0,-107683,-139435,-149285,19438,835,140741,-235389,-285218,231819,293563,2689,-61351,234901,,0,9495,0,0,22251,-237271,7237,20848.0,-10295,478,-585.0,0,-71347,-259189,,559874,112476,-37436,0.0,0,0,-42503,-2240.0,-100441,489730,-371482,93960,962341,1056301,1056301,,,,,,,,
