公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收票據－關係人（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他金融負債增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之股利,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 其他金融資產增加,　　 預付設備款增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 償還長期借款,　　 存入保證金減少,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 取得以成本衡量之金融資產,　　 存出保證金減少,　　 取得無形資產,　　 其他非流動資產增加,　　 其他投資活動,　　 短期借款增加,　　 應付短期票券減少,　　　　 處分投資損失（利益）,　　 處分以成本衡量之金融資產,　　 發放現金股利
1730,2013年01月01日至2013年09月30日,,90742,90742,,,13757,7038,-897,767,-354,-2703,672,-805,17286,,,0,7607,1366,1190,-1101,-29878,11762,583,-8471,,3864,-38571,-3223,10571,2483,,1530,251,-23095,-31566,-14280,76462,354,2703,-750,-21161,57608,,-14199,1268,,0,-2915,-76096,,0,-679,-99508,5927,-112069,214924,102855,102855,-115504.0,3218.0,-775.0,0.0,0.0,0.0,-40000.0,-189.0,52811.0,-58829.0
1730,2013年01月01日至2013年06月30日,,55266,55266,,,8549,6174,-182,556,-281,-2703,667,-800,11980,,,0,7394,1366,10858,7815,-18059,-13607,4659,426,,-1092,-48163,-341,6647,321,,205,166,-42257,-41831,-29851,25415,281,2703,-531,-12205,15663,,-12332,1252,,0,-2450,-40777,,0,-672,-50672,7769,-68017,214924,146907,146907,-29269.0,2022.0,0.0,0.0,0.0,0.0,-50000.0,,,
1730,2013年01月01日至2013年03月31日,,29691,29691,,,3594,3163,14,284,-103,0,572,-660,6864,,,0,3858,549,9866,7191,-18487,-28586,7476,-18133,,-474,-21200,1151,-2725,-5619,-618.0,-57,85,-29457,-47590,-40726,-11035,103,0,-288,-796,-12016,,-10116,1446,2322.0,0,-828,-7176,,0,-617,-617,4489,-15320,214924,199604,199604,,,,,,,,,,
1730,2012年01月01日至2012年09月30日,,76682,76682,,,7688,9141,73,1000,-85,-2194,746,0,16369,,,3111,-6117,0,13076,11282,-18447,5352,1822,10079,,-719,31948,0,-2716,-831,,-687,797,27792,37871,54240,130922,85,2194,-1058,-24307,107836,,-27684,54,,0,-7784,-62301,,-3675,-1456,-48612,-3262,-6339,108417,102078,102078,0.0,-1515.0,0.0,-886.0,-24486.0,30000.0,-20000.0,0.0,0.0,-53481.0
1730,2012年01月01日至2012年06月30日,,47121,47121,,,4872,6045,34,700,-181,-2194,27,0,9303,,,3048,1426,-1410,27819,-3048,-14473,2701,-4171,11892,,-993,29950,0,7548,-3440,,8045,2531,43641,55533,64836,111957,181,2194,-757,-13640,99935,,-23406,0,,-4002,-1470,-62795,,-2450,-1340,-23014,-736,13390,108417,121807,121807,0.0,-6059.0,-2908.0,-496.0,-24454.0,776.0,-20000.0,,,
1730,2012年01月01日至2012年03月31日,,27942,27942,,,2221,2979,493,363,-39,-1799,0,0,4218,,,1451,-253,0,12558,-4544,5892,12204,-2436,24872,,-402,-8411,0,-13565,1295,-1331.0,5078,265,-17071,7801,12019,39961,39,1799,-379,-1025,40395,,-28034,0,-1648.0,-4000,-1241,-34923,,-1225,-47,-1272,-2388,1812,108417,110229,110229,,,,,,,,,,
