公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 股份基礎給付酬勞成本,　　　　 應付公司債匯率影響數,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 不動產、廠房及設備轉列費用數,　　　　 處分投資損失（利益）,　　　　 金融資產減損損失,　　　　 非金融資產減損迴轉利益,　　　　 未實現銷貨利益（損失）,　　　　 已實現銷貨損失（利益）,　　　　 其他項目,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之股利,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得採用權益法之投資,　　 對子公司之收購（扣除所取得之現金）,　　 處分子公司,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 取得無形資產,　　 其他金融資產減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 應付短期票券增加,　　 償還公司債,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金減少,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 非金融資產減損損失,　　　　 買回應付公司債損失（利益）,　　　　　 應付票據－關係人增加（減少）,　　 存出保證金增加,　　 其他金融資產增加,　　 短期借款增加,　　 存入保證金增加,　　 庫藏股票處分,　　　　 處分無形資產損失（利益）,　　 處分無形資產,　　 其他投資活動,　　 應付短期票券減少,　　 發放現金股利,　　 現金減資,　　 庫藏股票買回成本
2448,2016年01月01日至2016年09月30日,,-3418701,-3418701,,,4067545,286719,41486,-47036,327162,-61058,-11508,0,-153815,567433,-188894,20240,-58306,357577,-2214,367,-563,290507,5752943,,,-741648,892180,-357558,166957,1900007,217062,193349,2270349,,63006.0,-617671,-140264,35360,-256481,-916050,1354299,7107242,3688541,81540,37147,-287138,-15703,3504387,,-394146,115543,-2445,0,37740,-1871152,1639100,,-300583,783855.0,-254649,,-197551.0,,-7890651,5076673,-3572081,,-6702900,428893,-3024269,7563131,4538862,4538862,117915.0,199386.0,,-257485.0,,,212.0,121343.0,0.0,0.0,-5076.0,-142355.0,0.0,-98490.0,0.0
2448,2016年01月01日至2016年06月30日,,-3471591,-3471591,,,2766271,187986,75433,-50856,217140,-46329,0,0,-190124,544163,-54265,9446,-56202,357577,-1592,355,-563,317977,4202511,,,-982893,373998,-404133,-50736,1428252,238729,240739,843956,,,-550122,-183362,42460,-2543,-602144,241812,4444323,972732,65183,0,-141295,-9703,886917,,-125537,108293,-2211,0,0,-1289773,1120022,,-133484,,203682,,,-139293.0,-683159,5076673,-3318458,,2384353,210392,3685344,7563131,11248475,11248475,117915.0,8179.0,91423.0,-6891.0,533263.0,1448027.0,277.0,286.0,,,,,,,
2448,2016年01月01日至2016年03月31日,,-1947170,-1947170,,,1410673,95684,120260,-58061,98118,-25736,0,0,-155342,64750,-8211,6432,1214,1946,-828,519,-563,349487,1900342,,,-21408,16327,-22652,-93774,651126,258556,5490,793665,,35574.0,-451778,148964,234774,-2836,-35302,758363,2658705,711535,35579,0,-61190,-6015,679909,,-34869,35188,0,0,0,-716942,23351,6464.0,-73663,351856.0,-408615,,-132684.0,337814.0,-459550,600000,-493495,-292.0,-148207,135215,258302,7563131,7821433,7821433,,,,,,,,,,,,,,,
2448,2015年01月01日至2015年09月30日,,-610042,-610042,,,4368911,282640,78703,-1030519,340849,-113006,-13083,37983,306363,207457,-9806,0,-46491,0,-3821,1653,-4756,-653712,3800332,,,294489,1882991,1008125,-68624,-1422414,-228829,195078,1660816,,43799.0,204627,-259926,-89744,158833,57589,1718405,5518737,4908695,117470,34563,-186950,-27772,4846006,,-206449,151290,-14830,-824358,-95911,-2843838,289753,,-384203,799528.0,-3097491,,-1989552.0,,-925850,2280000,-1953945,,-4026559,55513,-2222531,10514997,8292466,8292466,0.0,51333.0,,30031.0,,,-18136.0,0.0,-366.0,1496.0,0.0,0.0,-910000.0,0.0,-509076.0
2448,2015年01月01日至2015年06月30日,,846209,846209,,,2802380,182218,71460,-894789,226681,-76356,-497,36504,-194920,108401,20886,0,-12554,0,-525,1651,-4756,-601720,1664064,,,-314108,1115287,1197387,128210,-1282523,-335102,53727,562878,,,271579,215396,148777,-51005,625567,1188445,2852509,3698718,80257,497,-134074,-26686,3618712,,-55743,123114,-11329,-824358,-95911,-1744021,161637,,-70586,,-3424097,,,0.0,0,50000,-706440,,-462926,81469,-186842,10514997,10328155,10328155,0.0,0.0,40820.0,1776.0,-908676.0,208494.0,-14980.0,0.0,,,,,,,
2448,2015年01月01日至2015年03月31日,,1056384,1056384,,,1384799,96406,3030,-696528,107300,-38237,-349,20835,-86241,47506,13291,0,-14747,0,-357,860,-4756,-549255,283557,,,34910,185341,961537,177287,-622105,-233567,354201,857604,,24566.0,-206544,77850,-60319,-53776,-218223,639381,922938,1979322,43557,349,-56672,-15861,1950695,,-253,123123,-4502,-824358,-95911,-888808,70115,-8153.0,-4958,348752.0,-1284953,,161608.0,0.0,0,0,-457151,-14574.0,-310117,-108230,247395,10514997,10762392,10762392,,,,,,,,,,,,,,,
