公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 停業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付費用（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之股利,　　 支付之利息,　　 支付之股利,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 對子公司之收購（扣除所取得之現金）,　　 取得不動產、廠房及設備,　　 存出保證金增加,　　 存出保證金減少,　　 取得無形資產,　　 預付設備款增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 舉借長期借款,　　 償還長期借款,　　 其他應付款－關係人增加,　　 非控制權益變動,　　 籌資活動之淨現金流入（流出）,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 股利收入,　　　　 處分其他資產損失（利益）,　　　　 其他項目,　　　　　 其他應付款－關係人增加（減少）,　　 透過其他綜合損益按公允價值衡量之金融資產減資退回股款,　　 取得按攤銷後成本衡量之金融資產,　　 處分以成本衡量之金融資產,　　 其他金融資產增加,　　 其他非流動資產減少,　　 預付設備款減少,　　 存入保證金增加,　　 存入保證金減少,　 匯率變動對現金及約當現金之影響,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他營業資產（增加）減少,　　 處分不動產、廠房及設備,　　 其他非流動資產增加,　　 其他應付款－關係人減少,　　 發放現金股利,　　　　 金融資產減損損失,　　　　　 其他應收款－關係人（增加）減少,　　 預付投資款增加,　　 發行公司債
1709,2014年01月01日至2014年03月31日,,130673,0.0,130673,,,67850,446,-50,-77,8253,-410,691,0,-72,76631,,,-609081,-75087,-414020,-7263,227853,4725,-15696,-3445,-891990,,-70,-148138,-62728,641,80473,-469,-3491,-133913,-1025903,-949272,-818599,807,0,-7570,,-1230,-826592,,-15000,27572,0,-9155,-330,478,-575,-126347,-127908,,369000.0,-833,10100,-138945,10000,44283,988094,33586,844304,877890,877890,,,,-131.0,,,,,,,,,-8.0,-25.0,50.0,,-2.0,-64.0,,,-1.0,-4549.0,694553.0
1709,2013年01月01日至2013年12月31日,,405285,,405285,,,264530,2038,-564,1195,30192,-1668,-1431,134,-14168,260612,,,681088,-18249,-52799,-52938,-462238,-1766,11565,-3731,99799,,-2309,202131,-3594,-547,-835,381,-8689,186666,286465,547077,952362,1559,23625,-30522,,-69471,877553,,-105000,91118,-30525,-27367,-5947,5494,-1616,-251139,-316618,,638833.0,0,291700,-956927,13310,91222,-62406,498477,345827,844304,844304,-17419.0,927.0,-3154.0,128.0,,,53365.0,-45000.0,0.0,0.0,237.0,-160.0,-52.0,-1109.0,50.0,4.0,-5.0,-11641.0,-128980.0,0.0,-74.0,0.0,
1709,2013年01月01日至2013年09月30日,,336176,,336176,,,197474,1586,-513,1195,23395,-1058,-941,13,-14112,197585,,,681087,-22346,64553,-35698,-262975,-3251,-10824,-6557,402889,,-600,86976,-80619,3293,29292,1489,-4305,35526,438415,636000,972176,1427,13101,-23631,,-67776,895297,,-68000,79062,-30544,-23975,-5033,4696,-1652,-149238,-164124,,486000.0,0,291700,-846782,12860,91202,-105172,625909,345827,971736,971736,-6895.0,595.0,-3154.0,,,,53365.0,-23200.0,391.0,0.0,237.0,-160.0,-92.0,-1100.0,0.0,4.0,0.0,-11250.0,-128979.0,,,,
1709,2013年01月01日至2013年06月30日,,258796,0.0,258796,,,131000,1112,-513,231,15740,-789,-1135,13,-1299,121552,,,378974,-64767,-398172,-66211,-29525,7519,13807,-5544,-163919,,-2326,17306,-19562,848,25249,2265,-2410,21540,-142379,-20827,237969,1303,7645,-15811,0.0,-35312,195794,,-34000,62009,-30728,-23044,-3284,1668,-1225,-54911,-29760,,,-84000,280000,-214500,-93,-1992,-20508,145512,345827,491339,491339,-6895.0,0.0,-15913.0,170.0,0.0,0.0,53365.0,0.0,390.0,0.0,237.0,-160.0,-14.0,,,,,,,,,,
1709,2013年01月01日至2013年03月31日,,145880,0.0,145880,,,66127,536,599,838,7869,-259,-701,1,-327,74683,,,475669,-32310,-607671,837,-141947,1605,-15091,-17304,-336212,,-2685,243768,-97799,-1492,42951,360,-2308,182795,-153417,-78734,67146,662,750,-7769,0.0,-2059,58730,,-24000,24327,1000,-10115,-1966,425,-247,-21635,-32211,,36000.0,0,100000,-115583,4900,2600,27917,54436,345827,400263,400263,,,,,,,,,,,,,,,,,,,,,,,
1709,2012年01月01日至2012年12月31日,,511802,,511802,,,269617,3961,-187,-792,19932,-1233,-4942,386,-820,288937,,,-468834,36067,126299,4662,-351696,4616,-6328,2630,-652384,,3320,-59744,-228762,16159,-8529,-445,-7651,-285652,-938036,-649099,-137297,1181,32351,-19463,,-214180,-337408,,-61000,132821,0,-133758,-22463,17782,-1406,-97077,-161204,,330000.0,-594000,1500750,-597886,0,-38820,279366,-219246,565073,345827,345827,-25647.0,2571.0,0.0,0.0,,,0.0,-16000.0,489.0,21744.0,0.0,-8000.0,0.0,0.0,200.0,944.0,-2780.0,0.0,-312678.0,26091.0,0.0,-500.0,
1709,2012年01月01日至2012年09月30日,,498933,,498933,,,201305,3956,299,-243,14917,-3193,-1906,346,-608,209954,,,-39801,-813,5972,-14117,-273518,1736,-29028,-20162,-369681,,603,-53027,-231322,4314,14296,-114,-5902,-271152,-640833,-430879,68054,3661,14194,-15182,,-193157,-122430,,-51000,93108,0,-129323,-48824,38993,-5084,-97432,-177471,,346000.0,-594000,1073000,-379386,0,-65757,379857,79956,565073,645029,645029,-7490.0,2571.0,0.0,,,,0.0,0.0,854.0,21744.0,0.0,0.0,0.0,0.0,50.0,259.0,-766.0,0.0,0.0,,,,
1709,2012年01月01日至2012年06月30日,,332368,0.0,332368,,,131463,2662,623,-247,5141,-585,-1917,0,-542,130394,,,-18224,-5197,-164158,-10631,-613438,8472,86,-17369,-820459,,95,201714,-222691,2169,-559,-238,-4218,-23728,-844187,-713793,-381425,1046,14194,-5026,0.0,-125792,-497003,,0,85042,0,-125351,-10587,16811,-1607,-65795,-86586,,,-87000,573000,-124299,0,-45127,316574,-267015,565073,298058,298058,-7490.0,1286.0,0.0,0.0,0.0,0.0,0.0,-7000.0,157.0,21744.0,0.0,0.0,0.0,,,,,,,,,,
1709,2012年01月01日至2012年03月31日,,166780,0.0,166780,,,62791,1579,295,-29,1409,-220,-637,0,-277,64911,,,-3799,-4615,-148913,-5639,119421,5696,-56614,722,-93741,,62,91,-296087,1513,11707,410,-2960,-285264,-379005,-314094,-147314,690,0,-1655,0.0,1,-148278,,0,41277,0,-80594,-10355,16223,-951,-33898,-68298,,2569.0,-175000,195000,-30000,0,-32239,-39670,-256246,565073,308827,308827,,,,,,,,,,,,,,,,,,,,,,,
