公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股份基礎給付酬勞成本,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分投資損失（利益）,　　　　 未實現外幣兌換損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得採用權益法之投資,　　 取得不動產、廠房及設備,　　 存出保證金增加,　　 取得無形資產,　　 預付設備款增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 存入保證金增加,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　 處分不動產、廠房及設備,　　 其他非流動資產增加,　　 員工執行認股權,　　　　 股利收入,　　　　 非金融資產減損損失,　　 收取之股利,　　 發行公司債,　　 其他金融負債增加
3054,2013年01月01日至2013年12月31日,,335169,335169,,,41364,2762,31,-3326,2706,-343,934,-209,-97903,360,1541,-35482,,,0,-70376,20149,15070,-131969,-1669,425,-168370,,147,-12518,-241276,23947,635,730,-744,-229079,-397449,-432931,-97762,343,-2706,147,-89820,,-86806,212428,0,-14997,51,-2881,-5795,101520,,1715000,-1560000,,516112,-173,527639,210145,737784,737784,69.0,33.0,-513.0,11112.0,-10158.0,26690.0,10158.0,0.0,350000.0
3054,2013年01月01日至2013年09月30日,,316700,316700,,,31022,1970,31,-3326,1998,-100,801,-209,-97903,1846,1541,-62320,,,0,-69264,15172,-27958,-254517,-2394,-359,-339320,,1299,-14237,13213,12108,3373,767,66,16589,-322731,-385051,-68351,100,-1998,169,-70080,,-71806,212428,-15000,-13809,-24,-1993,-4211,105100,,1260000,-1135000,,133000,-1838,166182,210145,376327,376327,9.0,15.0,-500.0,8000.0,,,,,
3054,2013年01月01日至2013年06月30日,,198201,198201,,,20512,1194,31,-3325,1532,-93,587,-209,-5081,756,1536,17449,,,0,-83975,-755,22,-102855,7481,406,-179676,,-341,-4502,28143,-7965,5526,1352,118,22331,-157345,-139896,58305,93,-1532,196,57062,,-66235,11807,-15000,-11177,-25,-1809,-1648,-84572,,835000,-730000,,109783,-675,81598,210145,291743,291743,9.0,15.0,-500.0,4783.0,,,,,
3054,2013年01月01日至2013年03月31日,,103387,103387,,,10100,523,31,-3275,845,-1,343,-209,-1831,1231,1154,8911,,,0,-78769,-3245,-4534,-26042,-2271,-100,-114961,,876,-6360,-165453,-3789,2882,291,-70,-171623,-286584,-277673,-174286,1,-845,0,-175130,,-66235,2884,-15000,-8073,-20,-1230,-1173,-88847,,400000,-260000,237.0,140237,-1231,-124971,210145,85174,85174,,,,,,,,,
3054,2012年01月01日至2012年12月31日,,-59670,-59670,,,35861,1532,244,275,1794,-252,2976,-2354,-661,866,443,41062,,,105,131058,3566,-15369,-236044,-16321,-1358,-134363,,-815,-32579,98922,-24634,9747,466,567,51674,-82689,-41627,-101297,252,-1794,-572,-102132,,-13056,13224,-15000,-6103,-668,-671,-64811,-80783,,1475000,-1475000,,245000,-1078,61007,149138,210145,210145,-3909.0,7815.0,-1513.0,0.0,-1279.0,5526.0,1279.0,245000.0,0.0
3054,2012年01月01日至2012年09月30日,,-43166,-43166,,,25575,986,244,0,1207,-155,2107,-610,-661,1798,0,26417,,,105,59960,7348,-13217,11443,-14092,-4147,47400,,-1274,-43861,-56375,-42181,8617,5752,305,-129017,-81617,-55200,-98366,155,-1207,-564,-99982,,-13057,13224,-15000,-4814,-678,-956,-58144,-71623,,1050000,-895000,,155000,-1798,-18403,149138,130735,130735,-4074.0,7815.0,-13.0,0.0,,,,,
3054,2012年01月01日至2012年06月30日,,5500,5500,,,17286,656,403,0,770,-90,1216,-212,-661,700,0,20068,,,14,64859,8812,-5209,-133843,-12951,33,-78285,,-1058,-11777,-11955,-36228,6886,5973,-101,-48260,-126545,-106477,-100977,90,-770,-529,-102186,,-13057,13224,-15000,-3111,-342,-376,-4895,-23570,,645000,-560000,,85000,-700,-41456,149138,107682,107682,0.0,0.0,-13.0,0.0,,,,,
3054,2012年01月01日至2012年03月31日,,519,519,,,8675,330,403,0,192,-2,330,0,-661,49,0,9316,,,41,35933,8323,-9626,-116490,-3396,388,-84827,,286,-43166,97702,-32833,3575,-1293,4,24275,-60552,-51236,-50717,2,-192,-456,-51363,,-13057,13224,0,-2101,-317,-7,-3936,-6194,,245000,-170000,0.0,75000,-49,17394,149138,166532,166532,,,,,,,,,
