公司代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 金融資產減損損失,　　　　 非金融資產減損損失,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收票據－關係人（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付票據－關係人增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他應付款－關係人增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得無活絡市場之債券投資,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 取得無形資產,　　 取得投資性不動產,　　 處分投資性不動產,　　 其他非流動資產減少,　　 其他預付款項減少,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 應付短期票券增加,　　 應付短期票券減少,　　 舉借長期借款,　　 償還長期借款,　　 其他非流動負債減少,　　 非控制權益變動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 股利收入,　　　　 處分投資性不動產損失（利益）,　　　　　 負債準備增加（減少）,　　 以成本衡量之金融資產減資退回股款,　　 處分採用權益法之投資,　　 其他投資活動,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 金融資產重分類淨損失（利益）,　　　　 非金融資產減損迴轉利益,　　 處分無活絡市場之債券投資,　　 對子公司之收購（扣除所取得之現金）,　　 其他非流動資產增加,　　 預付設備款增加,　　 預付設備款減少,　　 收取之股利,　　 發放現金股利
2504,2013年01月01日至2013年09月30日,,352119,352119,,,2118982,63459,166897,-69289,-33815,6620,-238710,6800,0,,1950081,,,247258,-178,288375,5463,-259071,-2063,-64017,-147417,-142317,-284048,-358015,,-529435,-1800,-254883,-151932,467140,31,116617,152332,-36527,-54440,-285829,-643844,1306237,1658356,69289,-166897,-182549,1378199,,-14996,379831,-36485,-6028654,4603,-380826,-283404,,0.0,,-5807396,,1529526,394780,,3078562,-21902,,-217771,4459335,621825,651963,3083622,3735585,3735585,-70321.0,0.0,7068.0,7473.0,0.0,,51.0,-593.0,0.0,0.0,0.0,-134702.0,0.0,531993.0,147771.0,-303860.0
2504,2013年01月01日至2013年06月30日,,68166,68166,,,1422503,39491,152452,-48268,-22672,3986,-214866,6800,0,1780.0,1392982,,,102764,0,-23108,5643,-207928,-4440,-181431,88713,-145217,-118411,-483415,,-78032,1040,-56194,-138114,268683,60,50807,124504,-20814,-25118,126782,-356633,1036349,1104515,48268,-152452,-145344,854987,,-10012,249169,-356277,-4725227,4737,-375345,-111,,,,-5372826,,1301152,309920,,2370006,0,,-266050,3715028,545012,-257799,3083622,2825823,2825823,51776.0,0.0,-40.0,7474.0,0.0,-167234.0,,,,,,,,,,
2504,2013年01月01日至2013年03月31日,,-6387,-6387,,,701125,18257,44744,-1548,-13584,136,-117465,6800,0,-732.0,637733,,,155910,0,112065,-574,-296896,475,-135677,23971,-75855,-197379,-413960,,-255284,786,-179585,-112124,201347,26126,-32924,47522,-77753,-6644,-388533,-802493,-164760,-171147,1548,-44744,-14865,-229208,,-19776,133935,-3346,-3759667,71,-28304,-111,0.0,15686.0,12545.0,-3648967,,611190,310116,0.0,2758771,0,-54.0,-3796,3676227,-28332,-230280,3083622,2853342,2853342,,,,,,,,,,,,,,,,
2504,2012年01月01日至2012年09月30日,,260839,260839,,,1562056,29230,84740,-17096,-43523,166,-13906,2000,5149,,1517512,,,75346,2,142647,-3009,27764,-879,142378,536879,-103015,-19607,798506,,-324426,-20440,58783,-10127,129521,-163391,250604,-150565,-5301,-20827,-256233,542273,2059785,2320624,17096,-84740,-188871,2064109,,-3936,354588,0,-2007045,10652,-600970,0,,284282.0,,-4435434,,344073,380284,,1279743,0,,181394,1881634,667420,177729,2964554,3142283,3142283,-81154.0,14.0,-64.0,34674.0,44506.0,,0.0,-4164.0,-6000.0,28814.0,-90091.0,0.0,-2624184.0,0.0,133276.0,-303860.0
2504,2012年01月01日至2012年06月30日,,122347,122347,,,862619,23817,54249,-12284,-27998,-964,-24641,0,881,5534.0,933349,,,255027,-6,72168,317,-23082,-609,18569,397777,-48017,44637,716781,,-192273,3847,-307255,-20885,5309,-163416,119857,-4697,-13356,-17435,-590346,126435,1059784,1182131,12284,-54249,-129779,1010387,,-3932,344406,-319383,-4414454,2830,-8790,0,,,,-2643672,,558668,80689,,534618,-31100,,0,1142875,65935,-424475,2964554,2540079,2540079,52122.0,14.0,-42.0,0.0,44506.0,1711145.0,,,,,,,,,,
2504,2012年01月01日至2012年03月31日,,-28219,-28219,,,515326,11221,26774,-6162,-12408,58,-14813,0,4881,221.0,525098,,,134762,-14,341171,438,28506,32,23118,590181,-445024,-35578,637592,,-385713,-5817,-471416,14399,357452,-163416,101576,25202,-2810,-23842,-554385,83207,608305,580086,6162,-23524,-44129,518595,,-11,331540,43744,-3055665,1560,-3882,0,6605.0,737100.0,12545.0,-1926464,,308015,0,-245134.0,368144,-6609,-21.0,44506,468901,861559,-77409,2964554,2887145,2887145,,,,,,,,,,,,,,,,
