公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",6125688,4459270,2512473,5630662,2441823,-1940298,501525,0,0,0,501525,501525,0,0.08,0.08
"2809","京城銀行",1014462,234072,516026,789599,-57091,-3511,-60602,0,0,0,-60602,-60602,0,-0.06,0.00
"2812","台中銀行",1696673,-815636,443970,1347198,-910131,-103015,-1013146,0,0,0,-1013146,-1013146,0,-0.74,0.00
"2836","高銀",611275,112885,112022,805866,-193728,37342,-156386,0,0,0,-156386,-156386,0,-0.30,0.00
"2838","聯邦銀行",3021757,318596,671667,2613598,55088,-845873,-790785,0,0,0,-790785,-821523,30738,0.00,0.00
"2845","遠東商銀",1373291,1408146,359837,1903083,518517,-170059,348458,0,0,0,348458,348458,0,0.18,0.18
"2849","安泰銀行",1603403,354010,949888,1234764,-227239,-280201,-507440,0,0,0,-507440,-507440,0,-0.30,0.00
