公司代號,公司名稱,營業收入,營業支出,繼續營業單位稅前淨利(淨損),所得稅費用(利益),停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,基本每股盈餘,稀釋每股盈餘
"1409","新纖",14029911,13531532,498379,176234,0,0,0,322145,247286,74859,0.17,0.00
"1718","中纖",10724439,12104700,-1380261,145927,0,0,0,-1526188,-766596,-759592,-0.69,0.00
"2514","龍邦國際",38311152,37575863,735289,122939,0,0,0,612350,259314,353036,0.52,0.52
"2847","大眾銀行",6865321,6781859,83462,-402689,0,0,0,486151,287468,198683,0.11,0.10
"2905","三商",34309879,33746675,563204,270726,0,0,0,292478,243284,49194,0.49,0.00
