證券代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 處分投資損失（利益）,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 淨確定福利負債增加(減少),　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之股利,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得原始認列時指定為透過損益按公允價值衡量之金融資產,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 取得不動產、廠房及設備,　　 存出保證金增加,　　 存出保證金減少,　　 取得無形資產,　　 取得投資性不動產,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 應付短期票券增加,　　 應付短期票券減少,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金增加,　　 存入保證金減少,　　 發放現金股利,　　 籌資活動之淨現金流入（流出）,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金
2524,2015年01月01日至2015年09月30日,,                299624,                299624,,,                    133,                    395,                   -148,                 88255,                   -370,                 -1939,                   -133,                 86193,,,                  3217,                 11639,                 -3857,             -1089117,                -27797,                    906,             -1105009,,                -19372,                171618,                 -7737,                 -2150,                -18764,                134120,                  1151,                258866,               -846143,               -759950,               -460326,                    339,                  1304,                -86982,               -198556,               -744221,,                 -9006,                  8127,                   -163,                -25631,                 25227,                              0,               -125780,               -127226,,              6436500,             -5781170,             22053400,            -22036900,                504000,                              0,                              0,                   -105,               -300740,                874985,                  3538,                189899,                193437,                193437
2524,2015年01月01日至2015年06月30日,,                184372,                184372,,,                     89,                    308,                 -1437,                 58330,                   -286,                              0,                    -91,                 56913,,,                 -8317,                -21643,                -10908,               -784981,                -23606,                    765,               -848690,,                 48633,                 89776,                -17858,                 -1557,                -13049,                 90509,                    766,                197220,               -651470,               -594557,               -410185,                    265,,                -58399,               -186312,               -654631,,                 -9006,                  5095,                   -163,                   -750,                    125,                              0,                -77515,                -82214,,              4626500,             -4018600,             16164800,            -16128300,,,,                    -60,,                644340,                -92505,                189899,                 97394,                 97394
2524,2014年01月01日至2014年09月30日,,                884741,                884741,,,                    397,                    646,                 -4073,                 53014,                   -329,                   -872,                              0,                 48783,,,                  3886,               -301561,                   -635,             -2129437,               -131112,                  5653,             -2553206,,                710776,                 64590,                -20052,                   -337,                -98831,                 -2708,                  1856,                655294,             -1897912,             -1849129,               -964388,                    298,                    872,                -53032,               -291235,             -1307485,,                 -2002,                              0,               -111615,                -33860,                 32460,                   -143,                              0,               -115160,,              8005400,             -7474798,             17019600,            -16197000,                              0,                              0,                              0,                 -2190,                              0,              1351012,                -71633,                152477,                 80844,                 80844
2524,2014年01月01日至2014年06月30日,,                368506,                368506,,,                    324,                    447,                 -2967,                 31977,                   -271,                   -603,                              0,                 28907,,,                  4396,                -54237,                  1760,             -1462220,                 92696,                  5901,             -1411704,,                635720,                 58146,                -26979,                  1604,                 57276,                -44512,                  1491,                682746,               -728958,               -700051,               -331545,                    250,,                -29903,               -252930,               -614128,,                 -2000,                              0,                -76149,                -32470,                 32320,                   -143,                              0,                -78442,,              4945400,             -4521498,             11547000,            -11233000,,,,                 -2190,,                735712,                 43142,                152477,                195619,                195619
