證券代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 非金融資產減損迴轉利益,　　　　 收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收票據－關係人（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 應收建造合約款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付票據－關係人增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 應付建造合約款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 收取之股利,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 取得無形資產,　　 其他金融資產增加,　　 其他非流動資產增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 應付短期票券增加,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金增加,　　 發放現金股利,　　 現金增資,　　 籌資活動之淨現金流入（流出）,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　 不影響現金流量之收益費損項目,　　　　 不影響現金流量之收益費損項目合計,　　　　　 預付費用（增加）減少,　　 存出保證金增加,　　 短期借款增加
8463,2015年01月01日至2015年09月30日,,                225584,                225584,,,                111962,                  4498,                    -80,                 19867,                   -940,                 -6949,                  5281,                              0,                              0,                133639,,,                  1794,                 77416,                 72148,                -16922,                 23617,                 -1227,                -20253,                 -5418,                   -492,                130663,,                -70939,                   -146,                 -8912,                  1982,                  3667,                -42875,                 -5199,                    434,               -121988,                  8675,                142314,                367898,                    826,                  6949,                -20498,                -31629,                323546,,                              0,                              0,                -54105,                              0,                    964,                -25774,                 -1420,                   -895,                -81230,,               -400000,                229900,              1090000,             -1242988,                    300,               -289690,                601599,                -10879,                231437,                133565,                365002,                365002,,,,,
8463,2015年01月01日至2015年06月30日,,                181368,                181368,,,                 76048,                  2754,                    755,                 14729,                   -602,                              0,                  5281,                              0,                              0,                 98965,,,                 -5476,                 85117,                 54725,                -13385,                -77717,                   -142,                    419,                 -7999,                     91,                 35633,,                -40437,                   -348,                 14393,                  1114,                 -8591,                -51992,                 -4209,                    290,                -89780,                -54147,                 44818,                226186,                    556,                              0,                -14079,                -25063,                187600,,                              0,                              0,                -40118,                              0,                    235,                -10537,                 -1266,                              0,                -51686,,                              0,                 19999,                270000,                -90341,                              0,               -289690,                              0,                -90032,                 45882,                133565,                179447,                179447,,,,,
8463,2015年01月01日至2015年03月31日,,                 69673,                 69673,,,                 37733,                  1248,                   -634,                  7156,                   -266,                              0,                  5281,                              0,                              0,                 50518,,,                 33422,                 41692,                 19617,                 30950,                 12535,                   -160,                  6757,                -17319,                   -117,                127377,,                -39166,                   -301,                -20946,                  1986,                 -6168,                -65695,                   -262,                    145,               -130407,                 -3030,                 47488,                117161,                    232,                              0,                 -7227,                    -24,                110142,,                              0,                              0,                -29031,                              0,,                   -436,                 -1958,                  1085,                -30340,,                              0,                 -9984,                 80000,               -104960,                              0,                              0,                              0,                -34944,                 44858,                133565,                178423,                178423,,,,,
8463,2014年度,,                362944,                362944,,,                165308,                  7112,                    266,                 36201,                 -1041,                 -5791,                     14,                              0,                 -1115,,,,                 39099,                -79400,                -57230,                -89855,                -33948,                     39,                 14879,                 -1937,                    886,               -207467,,                -16758,                   -171,                156768,                   -370,                  2685,                 32799,                  1328,                    228,                176509,                -30958,                169996,                532940,                  1002,                  5791,                -36427,                -19106,                484200,,                              0,                              0,               -101321,                              0,,                 -1526,                 -4087,                 -1205,               -108139,,             -1550000,               -169758,              1300000,               -564991,                              0,                -25327,                640200,               -369876,                  6185,                127380,                133565,                133565,,                200954,,,
8463,2014年01月01日至2014年09月30日,,                297719,                297719,,,                127179,                  5684,                   -229,                 28616,                   -770,                 -5791,                     13,                              0,                 -1115,                153587,,,                 26453,                -36490,                -47124,                -77837,                -56849,                     13,                 -9512,                 -3168,                   -116,               -204630,,                -54245,                   -273,                137853,                   -300,                  6470,                 20802,                 -2155,                    796,                108948,                -95682,                 57905,                355624,                    724,                  5791,                -28603,                -19080,                314456,,                              0,                              0,                -82932,                              0,                   -221,                 -1397,                 -4437,                   -402,                -89389,,             -1230000,               -139777,              1080000,               -556194,                              0,                -25327,                640200,               -231098,                 -6031,                127380,                121349,                121349,,,,,
8463,2014年01月01日至2014年06月30日,,                163642,                163642,,,                 83939,                  3364,                   -304,                 20447,                   -481,                              0,                      6,                              0,                   -956,                106015,,,                  5252,                 54031,               -122026,                -20763,                 -4882,                     30,                -21160,                 -6051,                   -126,               -115695,,                -51364,                    302,                 74570,                  1071,                  9963,                  8849,                 -3738,                    680,                 40333,                -75362,                 30653,                194295,                    379,                              0,                -20629,                -13299,                160746,,                              0,                              0,                -73579,                              0,                      2,                   -511,                 -4932,                   -164,                -79184,,               -980000,                    122,                300000,                -49426,                              0,                -25327,                640200,               -114431,                -32869,                127380,                 94511,                 94511,,,,,
8463,2014年01月01日至2014年03月31日,,                 62554,                 62554,,,                 41484,                  2075,                    161,                 10852,                   -224,                              0,                              0,                              0,                   -478,                 53870,,,                 45429,                 49617,                  3849,                 -2249,                -30941,                    -42,                -12165,                    401,                 -2371,                 51528,,                -41433,                   -322,                 -3261,                   -346,                  1716,                -25499,                 -3649,                    140,                -72654,                -21126,                 32744,                 95298,                    210,                              0,                -11193,                    -21,                 84294,,                              0,                              0,                -58126,                              0,,                    -73,                     26,                    -74,                -58247,,                -80000,                 70086,                              0,                -24658,                              0,                              0,                              0,                -34572,                 -8525,                127380,                118855,                118855,,,,,
8463,2013年度,,                225449,                225449,,,                162109,                  7414,                   -126,                 44183,                   -981,                 -1992,                      9,                -41083,                 -1911,,,,                -56411,                -15155,                -80915,                 17838,               -186361,                    523,                 76921,                  9976,                    -17,               -233601,,                 24422,                   -112,                 96959,                    -82,                -13316,                 44016,                  4235,                     25,                156147,                -77454,                 90168,                315617,                    980,                  4992,                -44148,                    -95,                277346,,                -11073,                 51897,               -381519,                     33,,                   -293,                -10849,                   -175,               -351979,,                640000,                 49807,                              0,               -555837,                    589,                              0,                              0,                134559,                 59926,                 67454,                127380,                127380,,                167622,,,
8463,2013年01月01日至2013年06月30日,,                 48763,                 48763,,,                 82043,                  3499,                   -567,                 21801,                   -427,,                      1,,                   -956,,,,                -22291,                 25033,                -17112,                 13566,                -15804,                    463,                -23480,,                 -1587,                -41930,,                 -5626,                 49334,                -52046,,                  2905,                    613,                   -654,                    252,                 -5222,                -47152,                 58242,                107005,                    271,,                -21793,                    -10,                 85473,,,,               -254705,                     33,                              0,                              0,                              0,                   -207,               -254884,,,                    -48,                              0,               -169916,                    300,                              0,                              0,                190336,                 20925,                 67454,                 88379,                 88379,,                105394,                   -718,                     -5,                360000
