證券代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 股利收入,　　　　 股份基礎給付酬勞成本,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 非金融資產減損損失,　　　　 未實現外幣兌換損失（利益）,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付費用（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 避險之衍生金融負債增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 其他營業負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 無活絡市場之債務商品投資到期還本,　　 處分以成本衡量之金融資產,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 採用權益法之被投資公司減資退回股款,　　 處分待出售非流動資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 取得無形資產,　　 其他金融資產減少,　　 其他非流動資產減少,　　 收取之利息,　　 收取之股利,　　 其他投資活動,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款減少,　　 應付短期票券減少,　　 償還公司債,　　 舉借長期借款,　　 償還長期借款,　　 應付租賃款減少,　　 現金增資,　　 支付之利息,　　 其他籌資活動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 其他項目,　　　　　 應計退休金負債增加（減少）,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 其他非流動負債減少,　　　　　 預付款項（增加）減少,　　 其他非流動負債增加,　　 取得原始認列時指定為透過損益按公允價值衡量之金融資產,　　 取得避險之衍生金融資產
3481,2013年01月01日至2013年12月31日,,              5643353,              5643353,,,             75549643,              2301795,                    453,               -582748,              5051960,               -293741,                -58897,                556874,                 63779,                138658,             -1977799,                921828,               -310450,             81361355,,,               -692928,              8336807,              6500243,                734595,             -8456587,               -226676,               -123046,              6072408,,               -399357,            -16066134,             -4958074,                405568,              1157735,                513119,              3133498,            -16213645,            -10141237,             71220118,             76863471,               -974312,             75889159,,               -916909,              3963684,                              0,                192758,                              0,                136185,                              0,                279312,            -18370343,              1174898,               -157781,                941407,                 29586,                364391,                201765,                              0,            -12161047,,            -14499547,               -699430,             -2000000,                              0,            -51589030,               -980000,             14519051,             -5586134,                173055,            -60662035,                173764,              3239841,             40897977,             44137818,             44137818,,,,,,,,
3481,2013年01月01日至2013年09月30日,,              6865849,              6865849,,,             58254358,              1790762,                    455,               -564010,              3856386,               -189253,                -58239,                401934,                126367,                184044,             -2001560,                566419,               -120914,             62405688,,,             -1196832,             11257795,              6686534,                381561,             -8309305,                -79281,               -110286,              8630186,,               -161298,            -15112169,             -7620717,              2540371,              1686015,               -317213,               -920648,            -19905659,            -11275473,             51130215,             57996064,               -810230,             57185834,,               -624055,              3853259,                              0,,                              0,                127122,,                279312,            -13909671,                122318,                -93846,              2593294,                 33540,                168364,                201107,                              0,             -7233232,,            -20528571,               -699430,             -2000000,                              0,            -36849085,               -980000,             14519051,             -3938655,                156697,            -50320400,                390377,                 22579,             40897977,             40920556,             40920556,                158939,                              0,                 16024,                   -407,,,,
3481,2013年01月01日至2013年06月30日,,              5938393,              5938393,,,             39883236,              1180470,                    313,               -420922,              2664157,               -119883,,                282428,                247075,                138297,             -1889061,                212610,                109251,             42394983,,,             -1222482,              5851363,              6392883,                331325,             -2482107,,               -104802,              8303533,,               -174427,            -13338479,             -5767467,              2539910,                878083,               -106427,               -961936,            -16930743,             -8627210,             33767773,             39706166,               -420102,             39286064,,,              3832932,,,,,,                279312,             -9079575,                625879,                -91881,              2433299,                 50776,                130034,,,             -1803200,,            -10074524,               -699430,             -2000000,                              0,            -39077047,               -980000,             14519051,             -2758554,                159975,            -40907049,                408683,             -3015502,             40897977,             37882475,             37882475,                107012,,                 16024,,               -462647,                  3480,,
3481,2013年01月01日至2013年03月31日,,              1688842,              1688842,,,             20259536,                596562,                    313,               -395067,              1420368,                -47755,,                151523,                156314,                 14409,,,,             22210303,,,,             -3902514,              5717928,                674264,             -3115614,                -79610,                -40384,               -745930,,,              2669737,             -6013969,             -1950264,                270401,                470237,             -1108842,             -5662700,             -6408630,             15801673,             17490515,               -177047,             17313468,,,,,,,,,,             -4455555,                428670,                -29944,              2236563,                 45333,                 53001,,,             -2939920,,            -15840534,               -699430,             -2000000,                              0,             -7769942,,             14519051,             -1461727,                159975,            -13101918,                482787,              1754417,             40897977,             42652394,             42652394,                 54100,                              0,,                 -9311,,,             -1170057,                -47931
3481,2012年01月01日至2012年12月31日,,            -30814175,            -30814175,,,             84338657,              2460407,                -56887,                 15810,              7535758,               -923971,               -183630,                390921,                262818,                141544,               -361381,              1002740,                 45170,             94667956,,,              1739131,             -8464403,             -2012451,              4054066,             16212381,                218197,                469988,             12216909,,               -119213,            -18174274,             -5459615,             -1442874,                628379,                581709,             -1285086,            -25270974,            -13054065,             81613891,             50799716,               -534284,             50265432,,                              0,                877154,                200000,                              0,               -150692,                130005,                 22194,                              0,            -19804858,              2518021,                              0,             10969362,                    529,              1112893,                319737,             -2775400,             -6581055,,            -29570180,             -1599097,             -2000000,                977808,            -19528489,             -1980000,              5400000,             -7675061,                              0,            -55975019,               -529600,            -12820242,             53718219,             40897977,             40897977,,,,,,,,
3481,2012年01月01日至2012年09月30日,,            -27562260,            -27562260,,,             64012742,              1825302,                -52807,                  2723,              5929581,               -768751,               -169615,                320541,                 94567,                 54186,                314971,                 95251,                542464,             72302593,,,              1675851,              6832872,            -12772691,              1226631,              9595194,                -84307,                436455,              6910005,,                  2550,             -8259176,             -1868381,             -3520158,                842827,                453060,             -1361370,            -13710648,             -6800643,             65501950,             37939690,               -570014,             37369676,,                              0,                              0,                200000,,               -150692,                 14600,,                              0,            -13300797,              2474209,                              0,             12240258,                 -3645,                857300,                305722,             -1651109,                985846,,            -20654676,             -1399478,                              0,                977808,            -14040250,               -990000,              5400000,             -5938680,                              0,            -36659723,               -620988,              1074811,             53718219,             54793030,             54793030,                101438,                              0,                              0,                -14447,,,,
3481,2012年01月01日至2012年06月30日,,            -23391240,            -23391240,,,             43020658,              1285196,                  5213,                 -5046,              4050490,               -517144,,                191819,                 -8996,                 12706,                318323,                 95078,                874095,             49395963,,,               -501482,             16907426,             -8995046,               -739859,               -547349,,                440569,              6602599,,                -51408,            -15411836,               -861131,                682131,                302063,                482421,             -1380022,            -16237782,             -9635183,             39760780,             16369540,               -260060,             16109480,,,                              0,,,,,,                              0,             -7987342,                289748,               -136991,              3141511,                 -9801,                691512,,,             -4011363,,              9448072,             -1299308,                              0,                977808,             -8919745,               -990000,                              0,             -3936989,                              0,             -4723505,               -744620,              6629992,             53718219,             60348211,             60348211,                 73571,,                              0,,                 38340,                 -3343,,
3481,2012年01月01日至2012年03月31日,,            -13038317,            -13038317,,,             21579997,                790625,                -12454,                955037,              1916154,               -203723,,                 98656,                 16969,                 22250,,,,             25200297,,,,             11296001,             -4966068,             -1657269,                -84870,                690825,                161904,              5440523,,,            -16821150,             -1478778,             -2346276,                886416,                393833,             -1175699,            -20541654,            -15101131,             10099166,             -2939151,                -93542,             -3032693,,,,,,,,,,             -3480994,                105856,                              0,            -11371507,                -19407,                375426,,,            -13725231,,             14789702,             -1499001,                              0,                807960,             -9047438,,                              0,             -1950496,                              0,              3085568,               -489860,            -14162216,             53718219,             39556003,             39556003,                 36786,                              0,,                -15159,,,                568785,                 96610
