證券代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 利息費用,　　　　 利息收入,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 未實現外幣兌換損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 持有供交易之金融資產（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 持有供交易之金融負債增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 收取之利息,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得無活絡市場之債券投資,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 存出保證金減少,　　 取得無形資產,　　 其他非流動資產增加,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 舉借長期借款,　　 償還長期借款,　　 存入保證金增加,　　 存入保證金減少,　　 發放現金股利,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 停業單位稅前淨利（淨損）,　　 取得透過其他綜合損益按公允價值衡量之金融資產,　　 處分透過其他綜合損益按公允價值衡量之金融資產,　　 其他非流動資產減少,　　　　　 其他營業資產（增加）減少
6176,2013年01月01日至2013年12月31日,,              6547783,              6547783,,,              1300981,                 49801,                -11445,                181752,               -510373,                  7895,                 -1028,                125315,                 10023,              1152921,,,                 -3817,              2008548,                 89390,               -265367,                319240,              2147994,,               -252089,               -535209,                231367,               -441864,                  3806,               -993989,              1154005,              2306926,              8854709,                501166,               -104844,               -885472,              8365559,,             -2680000,              2681028,              1264105,               -382437,                  9565,                  3411,                              0,                 -5160,               -318712,                571800,,              1998878,                              0,              1192200,               -489674,                              0,                -12507,             -3611862,               -922965,                845457,              8859851,             16652338,             25512189,             25512189,,,,,
6176,2013年01月01日至2013年09月30日,,              4210941,              4210941,,,                965403,                 36390,                -11030,                141555,               -374634,                 -3144,                 -1028,                 41386,,                794898,,,                 -5695,              5230999,                104550,                411352,                352530,              6093736,,               -264589,             -3755552,               -395106,                -26603,                  2854,             -4438996,              1654740,              2449638,              6660579,                308010,                -72936,               -742537,              6153116,,             -2680000,              2681028,               -172686,               -446714,                  8041,                  4719,                              0,                -18846,                  6361,               -618097,,              2366113,                              0,,               -244368,                              0,                -10817,             -3611862,             -1500934,                564619,              4598704,             16652338,             21251042,             21251042,,,,,
6176,2013年01月01日至2013年06月30日,,              2762665,              2762665,,,                637941,                 24075,                -18781,                 91491,               -230327,                  3165,                   -553,                141725,,                648736,,,                 -9645,              3316045,                 80027,              1204313,                -21380,              4569360,,               -381799,             -4175156,                 -2116,                270108,                  1903,             -4287060,                282300,                931036,              3693701,                184070,                -38206,               -426606,              3412959,,,,             -4488976,               -338775,                              0,,                   -593,                -14949,,             -4837772,,              6249643,,,               -242275,                              0,                -11472,,              5995896,                759586,              5330669,             16652338,             21983007,             21983007,                              0,             -1630000,              1630553,                  4968,
6176,2013年01月01日至2013年03月31日,,              1696316,              1696316,,,                317157,                 11856,                  9653,                 40460,                -94698,                  2497,                   -102,                 66082,                  5314,                358219,,,                    647,             -2563753,                  9983,                587051,                122658,             -1840960,,               -124161,               -229929,                141788,                394908,                    952,                183558,             -1657402,             -1299183,                397133,                 74356,                -14010,               -485083,                -27604,,,,             -3507318,                -97580,                              0,                 -7277,,                -10194,,             -3622267,,              4487737,,,,                 -6154,,,              4481583,                251010,              1082722,             16652338,             17735060,             17735060,,               -385000,                385102,,                  2454
6176,2012年01月01日至2012年12月31日,,              6873768,              6873768,,,              1232533,                 32353,                 31141,                331370,               -704548,                  7430,                 -1360,                -36050,                  9544,                902413,,,                  1558,             -5499019,                -63601,               -954181,               -314738,             -6829981,,                228835,              2735852,                591369,              1407508,                  3848,              4967412,             -1862569,               -960156,              5913612,                786233,               -359841,             -1204397,              5135607,,             -1870000,              1871360,              5838205,               -870608,                    504,                              0,                -13965,               -116215,                -30826,              4808455,,                              0,             -6457962,                              0,               -780392,                  9473,                              0,             -2849163,            -10078044,               -645668,               -779650,             17431988,             16652338,             16652338,,,,,
6176,2012年01月01日至2012年09月30日,,              5122183,              5122183,,,                864008,                 22572,                  7642,                296073,               -623656,                  7072,                 -1360,                153136,,                725487,,,                 -5842,             -2671873,                  4734,             -1249394,               -271357,             -4193732,,                285585,              3396364,                 37332,              1572429,                  2886,              5294596,              1100864,              1826351,              6948534,                662255,               -305450,             -1007062,              6298277,,             -1870000,              1871360,              3325678,               -691656,                    504,                              0,                -14428,                -85506,                  7188,              2543140,,                              0,             -5423965,,               -365453,                  9100,                              0,             -2849163,             -8629481,               -665865,               -453929,             17431988,             16978059,             16978059,,,,,
6176,2012年01月01日至2012年06月30日,,              3439800,              3439800,,,                571848,                 14041,                  6566,                225071,               -446493,                  7277,                   -715,                -69369,,                308226,,,                 -4781,             -4139647,                 23615,               -620963,               -407502,             -5149278,,                382556,              4161378,                626988,              1839807,                  1924,              7012653,              1863375,              2171601,              5611401,                464995,               -234548,               -446133,              5395715,,,,             -7114238,               -388530,                    505,,                -12209,               -108042,,             -7621799,,              5133110,,,               -365352,                  5719,                              0,,              4773477,               -166072,              2381321,             17431988,             19813309,             19813309,                              0,             -1220000,              1220715,                              0,
6176,2012年01月01日至2012年03月31日,,              1217814,              1217814,,,                283163,                  5732,                  3131,                 87606,               -185337,                  3611,                   -342,               -135352,                   -876,                 61336,,,                 -4478,               -550970,                  4494,               -807920,               -145999,             -1502415,,                288546,              2604233,                118038,                206019,                    961,              3217797,              1715382,              1776718,              2994532,                156175,                -30289,               -222450,              2897968,,,,             -5358926,               -198003,                    729,                -12676,,                -98352,,             -5666886,,              4411976,,,,                  3225,,,              4415201,               -376947,              1269336,             17431988,             18701324,             18701324,,               -620000,                620342,,                  2458
