證券代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　 利息費用,　　　　 利息收入,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 處分投資損失（利益）,　　　　 買回應付公司債損失（利益）,　　　　 其他項目,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收帳款（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 其他營業資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 支付之利息,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 處分原始認列時指定為透過損益按公允價值衡量之金融資產,　　 處分無活絡市場之債券投資,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金減少,　　 取得無形資產,　　 處分無形資產,　　 收取之利息,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 償還公司債,　　 舉借長期借款,　　 存入保證金增加,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　 預付設備款減少,　　 取得按攤銷後成本衡量之金融資產,　　　　　 應收票據（增加）減少,　 營業活動之現金流量－直接法,　　 營業活動之收現類別,　　　 營業活動之收現類別合計
4414,2013年01月01日至2013年12月31日,,                 90245,                 90245,,,                 39408,                    361,                    817,                 -1407,                 39969,                 -1943,                              0,                    540,                    935,                    469,                 22204,                101353,,,                -51731,                 13084,                 33396,                -10004,                    -12,                -15267,,                 -4240,                 97916,                 -6960,                 -1509,                 -1336,                 83871,                 68604,                169957,                260202,                -40296,                   -941,                218965,,                    622,                217500,                -15510,                  2856,                  1241,                 -1829,                              0,                  1943,                206823,,                 12245,                -17200,               -191051,                    655,               -195351,                    397,                230834,                184335,                415169,                415169,,,,,,
4414,2013年01月01日至2013年09月30日,,                 69943,                 69943,,,                 29741,                    217,,                 -1392,                 31495,                 -1522,,                    280,                    935,,                  7081,                 66835,,,                 87817,                -81627,                 19462,                 -3752,                  1116,                 23016,,                 -2477,                 36862,                -11511,                 -1306,                   -505,                 21063,                 44079,                110914,                180857,                -24934,                   -902,                155021,,                    622,                 27500,                 -5946,                  2856,                  1826,                 -1829,,                  1522,                 27149,,                -43502,,                -64791,                    239,               -108054,                   -536,                 73580,                184335,                257915,                257915,                    598,,,,,
4414,2013年01月01日至2013年06月30日,,                 44687,                 44687,,,                 20037,                    104,,                 -1301,                 20592,                 -1046,,                   -107,                    935,,                  4855,                 44069,,,                 15160,                -56753,                 31709,                 -1591,                  1108,                -10367,,                 -1949,                    -13,                 -5904,                   -949,                    625,                 -8190,                -18557,                 25512,                 70199,                -20828,                   -858,                 48513,,                    622,,                 -5470,                    203,                  1782,,,                  1046,                 -3719,,                 -6031,,                -30759,                    239,                -36551,                    874,                  9117,                184335,                193452,                193452,                    598,                 -2500,,,,
4414,2013年01月01日至2013年03月31日,,                 19501,                 19501,,,                 10050,                     52,,                 -1161,                 10185,                   -582,,                   -107,                    935,,                  2428,                 21800,,,                121139,               -101157,                 27517,                    145,                    -11,                 47633,,                 -1447,                 -3174,                -10313,                   -872,                    644,                -15162,                 32471,                 54271,                 73772,                -10357,                    -56,                 63359,,                    622,,                 -4147,                    203,                  1333,,,                    582,                 -3907,,                  1516,,                  3803,,                  5319,                    795,                 65566,                184335,                249901,                249901,                              0,                 -2500,                              0,,,                 63359
4414,2012年01月01日至2012年12月31日,,                 53893,                 53893,,,                 45150,                     78,                  9652,                   -437,                 42039,                 -2274,                   -483,                 -2589,                              0,                              0,                 16448,                107584,,,                -45143,                 63712,                -10126,                 -1914,                 -4389,                  2140,,                    278,                -41065,                  9252,                  1850,                  1175,                -28510,                -26370,                 81214,                135107,                -42079,                   -208,                 92820,,                              0,                 -5000,                -18423,                  3986,                  5861,                   -658,                     90,                  2274,                -11870,,                 12104,                              0,               -117714,                     74,               -105536,                 -2111,                -26697,                211032,                184335,                184335,,,,,,
4414,2012年01月01日至2012年09月30日,,                 60469,                 60469,,,                 34797,                     49,,                   -373,                 30952,                 -1704,,                 -2484,                              0,,                  7284,                 68521,,,                 50043,                -43821,                 17107,                -11090,                 -1750,                 10489,,                 -2745,                 11027,                 20259,                    539,                  1804,                 30884,                 41373,                109894,                170363,                -31276,                   -156,                138931,,                              0,                 -5000,                -14257,                  3157,                  5561,                              0,,                  1704,                 -9979,,                -32330,,               -150570,                     74,               -182826,                 -1414,                -55288,                211032,                155744,                155744,                 -1144,,,,,
4414,2012年01月01日至2012年06月30日,,                 25626,                 25626,,,                 23847,                     28,,                    526,                 21234,                 -1172,,                 -2061,                              0,,                  6099,                 48501,,,                 19200,                -80922,                 -3019,                 -1437,                 -2854,                -69032,,                   -697,                -27156,                 18562,                    404,                  2617,                 -6270,                -75302,                -26801,                 -1175,                -21219,                   -105,                -22499,,                              0,,                 -7852,                  2725,                  5582,,,                  1172,                 -3698,,                 56710,,               -129734,                              0,                -73024,                   -550,                -99771,                211032,                111261,                111261,                   -325,                 -5000,,,,
4414,2012年01月01日至2012年03月31日,,                  5119,                  5119,,,                 11704,                     17,,                      9,                 10687,                   -592,,                              0,                              0,,                  2428,                 24253,,,                124050,                -32262,                 -8719,                 -3877,                              0,                 79191,,                 -3064,                -25226,                 -6659,                    -86,                  1299,                -33736,                 45455,                 69708,                 74827,                -10839,                    -51,                 63937,,                              0,,                 -5492,                              0,                  5663,,,                    592,                 -4147,,                -18719,,                -67623,,                -86342,                   -987,                -27539,                211032,                183493,                183493,                     90,                 -5000,                     -1,,,                 63937
