證券代號,年季,　 營業活動之現金流量－間接法,　　 繼續營業單位稅前淨利（淨損）,　　 停業單位稅前淨利（淨損）,　　 本期稅前淨利（淨損）,　　 調整項目,　　　 不影響現金流量之收益費損項目,　　　　 折舊費用,　　　　 攤銷費用,　　　　 呆帳費用提列（轉列收入）數,　　　　 利息費用,　　　　 利息收入,　　　　 股份基礎給付酬勞成本,　　　　 採用權益法認列之關聯企業及合資損失（利益）之份額,　　　　 處分及報廢不動產、廠房及設備損失（利益）,　　　　 不動產、廠房及設備轉列費用數,　　　　 處分無形資產損失（利益）,　　　　 處分待出售非流動資產損失（利益）,　　　　 處分投資損失（利益）,　　　　 處分採用權益法之投資損失（利益）,　　　　 非金融資產減損損失,　　　　 不影響現金流量之收益費損項目合計,　　　 與營業活動相關之資產／負債變動數,　　　　 與營業活動相關之資產之淨變動,　　　　　 應收票據（增加）減少,　　　　　 應收帳款（增加）減少,　　　　　 應收帳款－關係人（增加）減少,　　　　　 其他應收款（增加）減少,　　　　　 其他應收款－關係人（增加）減少,　　　　　 存貨（增加）減少,　　　　　 預付款項（增加）減少,　　　　　 其他流動資產（增加）減少,　　　　　 與營業活動相關之資產之淨變動合計,　　　　 與營業活動相關之負債之淨變動,　　　　　 應付票據增加（減少）,　　　　　 應付帳款增加（減少）,　　　　　 應付帳款－關係人增加（減少）,　　　　　 其他應付款增加（減少）,　　　　　 其他應付款－關係人增加（減少）,　　　　　 負債準備增加（減少）,　　　　　 預收款項增加（減少）,　　　　　 其他流動負債增加（減少）,　　　　　 應計退休金負債增加（減少）,　　　　　 與營業活動相關之負債之淨變動合計,　　　　 與營業活動相關之資產及負債之淨變動合計,　　　 調整項目合計,　　 營運產生之現金流入（流出）,　　 退還（支付）之所得稅,　 營業活動之淨現金流入（流出）,　 投資活動之現金流量,　　 取得備供出售金融資產,　　 處分備供出售金融資產,　　 取得以成本衡量之金融資產,　　 取得採用權益法之投資,　　 處分採用權益法之投資,　　 處分待出售非流動資產,　　 取得不動產、廠房及設備,　　 處分不動產、廠房及設備,　　 存出保證金增加,　　 存出保證金減少,　　 取得無形資產,　　 其他金融資產增加,　　 其他金融資產減少,　　 收取之利息,　　 收取之股利,　　 投資活動之淨現金流入（流出）,　 籌資活動之現金流量,　　 短期借款增加,　　 短期借款減少,　　 存入保證金增加,　　 存入保證金減少,　　 應付租賃款減少,　　 發放現金股利,　　 現金增資,　　 支付之利息,　　 非控制權益變動,　　 籌資活動之淨現金流入（流出）,　 匯率變動對現金及約當現金之影響,　 本期現金及約當現金增加（減少）數,　 期初現金及約當現金餘額,　 期末現金及約當現金餘額,　　 資產負債表帳列之現金及約當現金,　　　　 其他項目,　　 預付設備款增加,　　　　 透過損益按公允價值衡量金融資產及負債之淨損失（利益）,　　　　　 其他營業負債增加（減少）
8454,2014年度,,              1509750,                -94363,              1415387,,,                128957,                 14913,                  2972,                 10041,                -58124,                  2840,                -24167,                  5088,                     28,                              0,                  4862,                              0,                              0,                 17794,                105204,,,                    150,                438019,                  2141,               -319960,               -104801,                190354,                 17093,                 25224,                248220,,                 -1483,                230302,                -37803,                 23873,                 38855,                 -6120,                  8685,                -85004,                   -634,                170671,                418891,                524095,              1939482,               -152027,              1787455,,             -1293724,                              0,                -60000,               -148118,                              0,                 41448,             -1871754,                  1285,                 -2982,                 18095,                -12212,             -2280134,                446443,                 58174,                 25340,             -5078139,,                146379,               -255823,                 39778,                -57747,                 -2508,               -447505,              3262971,                -10273,                249830,              2925102,                  7469,               -358113,              2316323,              1958210,              1958210,,,,
8454,2014年01月01日至2014年09月30日,,              1132918,                -94363,              1038555,,,                 98066,                 10570,                  1344,                  8940,                -43937,,                -11756,                  5422,,,                  4861,                              0,,                 17794,                 90919,,,                   -602,                428063,                  1166,               -326874,                -89288,                167116,                 11215,                 26114,                216910,,                   -731,                 -4120,                -50906,                -28761,                 41022,                 -6120,                    414,                -97146,,               -146348,                 70562,                161481,              1200036,               -149523,              1050513,,                              0,                              0,,               -148118,,                 41448,             -1854508,                    969,                   -418,                 18052,                -11923,               -190153,                232717,                 44177,                 25339,             -1842418,,                142068,                -32142,                 30698,                -41709,                 -1902,               -447505,,                 -8766,                 49520,               -309738,                    566,             -1101077,              2316323,              1215246,              1215246,                   -385,                              0,,
8454,2014年01月01日至2014年06月30日,,                683103,                -94363,                588740,,,                 67506,                  6651,                  1152,                  5395,                -30761,,                 -9631,                  5427,,,                  4861,,,                 17794,                 68390,,,                -13396,                -16022,                 -6067,                140048,               -145467,                157740,                  5689,                 19318,                141843,,                    545,                -14406,                  7812,                -38989,                 10223,                 -7254,                  2454,                    305,,                -39310,                102533,                170923,                759663,                -71875,                687788,,                              0,,,               -148118,,                 41448,             -1828034,                    964,                   -183,                 17476,                 -9930,                -99399,                207464,                 31017,,             -1787295,,                 99204,                -31272,                 20826,                -31906,                   -941,               -447505,,                 -5278,,               -396872,                    803,             -1495576,              2316323,                820747,                820747,                     -4,,,
8454,2013年度,,                980636,               -300472,                680164,,,                161246,                 13610,                  3071,                 14814,                -50418,                              0,                -21285,                 38573,                     63,                    328,                              0,                  5723,                 -5874,                              0,                159851,,,                   -114,                -62043,                    442,                 27906,                112507,                219693,                    225,                 27046,                325662,,                   -383,                343110,                 31811,                111156,                 -3278,                   -452,                  3247,                 65654,                     76,                550941,                876603,              1036454,              1716618,               -157828,              1558790,,             -1000000,                194277,                              0,                              0,                 12855,                              0,               -478105,                103080,                -48065,                 85139,                 -7161,             -1212268,              1465201,                 51191,                 10320,               -823536,,                273436,               -335216,                 58152,                -35939,                 -2582,               -501205,                              0,                -14863,                              0,               -558217,                  2060,                179097,              2137226,              2316323,              2316323,,,,
8454,2013年01月01日至2013年12月31日,,                680164,,                680164,,,                161246,                 13610,                  3071,                 14814,                -50418,,                -21285,                 38573,                     63,                    328,,                  5723,                 -5874,,                143127,,,                   -114,                -62043,                    442,                 27906,                112507,                236493,                    225,                 27046,                342462,,                   -383,                343110,                 31811,                111156,                 -3278,                   -452,                  3247,                 65506,,                548283,                890745,              1033872,              1714036,               -157828,              1556208,,             -1000000,                194277,,                              0,                 12855,,               -478105,                103080,                -48065,                 85139,                 -7161,                              0,                252933,                 51191,                 10320,               -823536,,                273436,               -335216,                 58152,                -35939,,               -501205,,                -14863,,               -555635,                  2060,                179097,              2137226,              2316323,              2316323,                -16724,                              0,                              0,                 -2434
8454,2013年01月01日至2013年09月30日,,                653816,               -251320,                402496,,,                129336,                 10154,                    470,                 11777,                -34268,,                -14246,                 26146,,,                              0,                  5723,,                              0,                134835,,,                     36,                 81115,                  2800,                 27546,                 69883,                153495,                -27755,                 47557,                354677,,                   -871,                -49690,                -13031,                -32294,                 -1428,                -11435,                 11331,                136269,,                 38851,                393528,                528363,                930859,               -157068,                773791,,             -1000000,                194277,,                              0,,                              0,               -244337,                102850,                -45056,                 69073,                 -4884,               -319590,                345759,                 35431,                 10320,               -858361,,                164254,                              0,                 39472,                -27629,                 -3442,               -501205,,                -11464,                              0,               -340014,                   -498,               -425082,              2137226,              1712144,              1712144,                   -257,                 -2204,,
8454,2013年01月01日至2013年06月30日,,                510325,               -186906,                323419,,,                 88419,                  6268,                    406,                  6743,                -18802,,                -20757,                  9636,,,                              0,,,                              0,                 71643,,,                     36,                 21076,                  1807,                127379,                -18473,                 83368,                 -8887,                -16905,                189401,,                    261,                 32808,                -12407,                -81742,                 11311,                   -204,                 13421,                179980,,                143428,                332829,                404472,                727891,                -74555,                653336,,             -1000000,,,                              0,,                              0,                -56864,                              0,                -43655,                  7731,                 -4884,               -212410,                243912,                 18724,,             -1047446,,                101658,                              0,                 29541,                -18140,                 -1216,               -501205,,                 -6558,,               -395920,                 -1186,               -791216,              2137226,              1346010,              1346010,                   -270,,,
8454,2012年01月01日至2012年12月31日,,                666500,,                666500,,,                171155,                 15076,                     48,                  3861,                -24558,,                -15643,                    108,                    542,                              0,,                   -287,                              0,,                229482,,,                    -34,               -200045,                  4962,                177670,               -166868,                -39348,                 53178,                -31489,               -201974,,                  1730,                378193,                 54819,                -95459,                  5565,                              0,                  2535,                 29860,,                374602,                172628,                402110,              1068610,               -148000,                920610,,                              0,                              0,,               -344000,                              0,,                -98027,                              0,                 -8998,                    306,                -19154,               -573846,                              0,                 23816,                              0,             -1021509,,                158440,                              0,                 14207,                    -70,,               -510679,,                 -3591,,               -341693,                 -1072,               -443664,              2580890,              2137226,              2137226,                 18707,                 -1606,                 60473,                 -2641
