年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
99/02,1473,台南企業,      5511793,         88469,      1359731,         34448,        229770,      7224211,      2170794,              0,         37967,        267868,      2476629,      1468220,        859994,      1642171,         74878,              0,              0,        702319,      4747582,              0.00,              0.00,             27.55
99/02,1474,弘裕,      1974920,         81231,      1093953,         44486,        130679,      3325269,      1230715,        242500,         39282,          7972,      1520469,      1378744,          5707,        268948,        150979,              0,              0,            422,      1804800,              0.00,              0.00,             13.09
99/02,1475,本盟光電,        843992,          2295,        774141,         28704,         20326,      1669458,      1431503,         13560,              0,              0,      1445063,        465023,              0,       -246427,         14207,              0,              0,         -8408,        224395,              0.00,              0.00,              5.01
99/02,1476,儒鴻,      2971201,              0,      2743968,        111521,        200181,      6026871,      2370721,        166423,              0,        168130,      2705274,      1992848,        293678,      1003800,         23948,              0,              0,          7323,      3321597,              0.00,              0.00,             17.13
99/02,1477,聚陽實業,      6272720,              0,        965823,              0,        202613,      7441156,      3951270,              0,              0,         73602,      4024872,      1550543,        704199,      1121053,         34949,              0,              0,          5540,      3416284,              0.00,              0.00,             22.00
99/02,1503,士電,     10135238,      5239316,     10365158,        128579,        144363,     26012654,      8045227,        304141,        950717,      1161934,     10462019,      5209722,      2556723,      5496461,      2070831,              0,              0,        216898,     15550635,              0.00,              0.00,             29.43
99/02,1504,東元電機,     30916653,     16150851,     15197256,        243835,      3089682,     65598277,     14696459,     11945030,      1080247,      1701121,     29422857,     18232239,      5797540,      7890354,      2848006,              0,              0,      1407281,     36175420,         13000.00,     22365800.00,             19.31
99/02,1506,正道,      1148040,        117351,      1193616,         19057,        487190,      2965254,      1501761,        128930,         83134,        267820,      1981645,      1022516,         88334,       -526835,        148883,              0,              0,        250711,        983609,              0.00,              0.00,              7.17
99/02,1507,永大機電,     10662794,        937807,      3332294,        561215,      1090149,     16584259,      5805227,        123174,          2702,        815450,      6746553,      4108200,        221378,      5018692,        349597,              0,              0,        139839,      9837706,              0.00,      2129800.00,             23.73
99/02,1512,瑞利,      2515215,              0,      3096218,         88771,        127288,      5827492,      2444985,      1002855,        100253,        147948,      3696041,      1818025,         40369,        -46140,        275372,              0,              0,         43825,      2131451,              0.00,              0.00,             11.48
99/02,1513,中興電,      7593010,      1189501,      4619446,        402944,        308819,     14113720,      4865930,        694711,        286075,        480765,      6327481,      4800000,        329335,        935909,      1050197,              0,              0,        670798,      7786239,              0.00,     10329917.00,             15.15
99/02,1514,亞力電機,      2561332,        253831,      1160898,              0,        189641,      4165702,      1427059,         30200,        164401,         88806,      1710466,      2010670,        116118,             86,        189579,              0,              0,        138783,      2455236,              0.00,      8359112.00,             12.02
99/02,1515,力山,      2708096,        379181,      1813523,         82252,         83282,      5066334,      2369852,        142500,         31782,        249842,      2793976,      2287843,              0,       -355465,        314144,              0,              0,         25836,      2272358,              0.00,              0.00,              9.82
99/02,1517,利奇機械,      3869881,        135357,        842274,        184199,         20497,      5052208,      1093154,        653511,          3442,        116640,      1866747,      2278250,         72891,        436464,         59450,              0,              0,        338406,      3185461,              0.00,              0.00,             12.50
99/02,1519,華城電機,      4492530,         99400,      1487853,         32487,         37220,      6149490,      2894359,              0,         34528,        106476,      3035363,      2610585,         27138,        438853,         37551,              0,              0,              0,      3114127,              0.00,              0.00,             12.53
99/02,1521,大億,      1629069,        242718,        860123,          8922,         69354,      2810186,      1278836,              0,         66974,         82085,      1427895,        762300,         60472,        565054,         -5535,              0,              0,              0,      1382291,              0.00,              0.00,             18.13
99/02,1522,堤維西,      7240893,        583735,      7019066,        129373,        648584,     15621651,      6567794,      3091780,         38717,        229889,      9928180,      3079850,      1349402,        779968,         14639,              0,              0,        469612,      5693471,              0.00,      4121155.00,             18.92
99/02,1523,臺灣開億,      2060361,        987852,      3779364,         34663,        106558,      6968798,      1836862,      1229750,              0,        147745,      3214357,      1673196,        444057,      1116954,        338702,              0,              0,        181532,      3754441,              0.00,              0.00,             21.35
99/02,1524,耿鼎企業,      1489470,         92580,      4009439,              0,          4097,      5595586,      1596427,      1781402,         74336,         24773,      3476938,      1624146,        220379,        230646,         43477,              0,              0,              0,      2118648,              0.00,      5249253.00,             13.48
99/02,1525,江申工業,        941665,      1204927,        471306,          4091,          5786,      2627775,        452359,              0,         69799,         91606,        613764,        659480,          1251,      1063602,        289678,              0,              0,              0,      2014011,              0.00,              0.00,             30.54
99/02,1526,日馳,        400422,          5671,        419042,             23,         46991,        872149,        268890,        173486,              0,         28729,        471105,        628970,              0,       -228535,            609,              0,              0,              0,        401044,              0.00,              0.00,              6.38
99/02,1527,鑽全,      6500099,          7129,      1509859,          2900,      1549025,      9569012,      5389100,      1814000,              0,          7458,      7210558,      1625846,            305,      1070448,       -338145,              0,              0,              0,      2358454,              0.00,      3323000.00,             14.81
99/02,1528,恩德,      2711605,         42096,        736208,         54166,        192664,      3736739,      1483333,        495808,              0,        103343,      2082484,      1201176,        238833,        183923,          1902,              0,              0,         28421,      1654255,              0.00,      2500000.00,             14.10
99/02,1529,樂士,        951859,          1528,        219850,          1338,        100137,      1274712,        468075,         34881,              0,          6166,        509122,      2097089,          2320,     -1343385,              0,              0,              0,          9566,        765590,              0.00,              0.00,              3.61
99/02,1530,亞崴機電,      2441547,         60910,      1039346,         40974,         11545,      3594322,      1540795,         51249,          3239,         55795,      1651078,        906080,        231577,        809920,         -4333,              0,              0,              0,      1943244,              0.00,      1415000.00,             21.79
99/02,1531,高林股,      4938192,              0,      1430192,        244447,         25637,      6638468,      1561220,        238243,              0,        218272,      2017735,      1931511,        341177,      1645089,        275620,              0,              0,        427336,      4620733,              0.00,              0.00,             21.71
99/02,1532,勤美,     20611765,      1927291,     11720214,        976020,         81166,     35316456,     14386490,      5260032,              0,        998362,     20644884,      3461271,      2021041,      2802324,        436565,              0,              0,      5950371,     14671572,              0.00,              0.00,             31.50
99/02,1533,車王電,      1840146,         97940,      1175819,        106045,         68909,      3288859,        577216,        901985,              0,         24939,      1504140,        964152,        275871,        486628,         58059,              0,              0,              9,      1784719,              0.00,              0.00,             18.51
99/02,1535,中宇,      3317503,        624948,        123693,              0,         19969,      4086113,      2005841,              0,         56529,         10306,      2072676,      1130474,        121613,        706502,         54848,              0,              0,              0,      2013437,              0.00,              0.00,             17.81
99/02,1536,和大工業,      2272728,        137757,      2819750,         18797,         32561,      5281593,      1942155,      1419843,          1417,         82033,      3445448,      2003103,        496517,       -764564,         56047,              0,              0,         45042,      1836145,              0.00,              0.00,              8.94
99/02,1537,廣隆光電,      2186012,         21486,        937646,         80178,         77997,      3303319,      1390106,         61799,              0,         64584,      1516489,        746830,        509450,        520515,        -29295,              0,              0,         39330,      1786830,              0.00,              0.00,             23.40
99/02,1538,正峰新,        719477,              0,      1995215,          2662,        124957,      2842311,        852318,        213585,         18130,         26248,      1110281,      1620115,          6986,        -42595,        147524,              0,              0,              0,      1732030,              0.00,        353000.00,             10.71
99/02,1539,巨庭機械,        916134,          8750,        472949,         28969,         73425,      1500227,        687383,         64342,              0,         15772,        767497,        653700,         45160,          3574,         30296,              0,              0,              0,        732730,              0.00,              0.00,             11.21
99/02,1540,喬福機械,      1330237,              0,        438148,            125,            420,      1768930,        476350,              0,              0,          7495,        483845,        854736,        132628,        327916,        -30206,              0,              0,             11,      1285085,              0.00,      6105911.00,             16.19
99/02,1558,伸興,      2258083,         20478,        773368,         66930,          4738,      3123597,      1254711,              0,             87,        120176,      1374974,        469788,        266204,        980145,         32486,              0,              0,              0,      1748623,              0.00,              0.00,             37.22
99/02,1568,倉佑,      1049648,         76665,      1651757,         17390,        155445,      2950905,        551072,      1302884,              0,          2658,      1856614,        916315,         50953,        -25028,         47913,              0,              0,        104138,      1094291,              0.00,              0.00,             10.81
99/02,1582,信錦,      6154953,         23573,        620548,        381215,        128761,      7309050,      3353479,              0,              0,        390145,      3743624,      1358455,      1435087,        610826,        116045,              0,              0,         45013,      3565426,              0.00,              0.00,             25.91
99/02,1583,程泰,      4556436,        125703,      1828167,        130666,        224155,      6865127,      3225420,        234811,          7972,         93855,      3562058,        945996,        469448,        708602,       -112417,              0,              0,      1291440,      3303069,              0.00,      2474000.00,             21.84
99/02,1603,華電,      1986222,      1546986,      3010775,              0,        675714,      7219697,      2188594,              0,        726956,         59547,      2975097,      3423000,        412208,       -739437,      1140786,              0,              0,          8043,      4244600,              0.00,     58646089.00,             14.94
99/02,1604,聲寶,      4341443,      3678630,      3872919,        350934,        690619,     12934545,      2525628,      1426920,        862832,        373371,      5188751,      8763900,        111357,     -2692603,      1559926,              0,              0,          3214,      7745794,              0.00,     30803953.00,              9.16
99/02,1605,華新,     57762129,     23595829,     30241049,      2692150,      1254295,    115545452,     34828017,     19585112,        131132,      2366848,     56911109,     30692004,     16781495,      9736357,       -330039,              0,              0,      1754526,     58634343,              0.00,     83416701.00,             19.05
99/02,1608,華榮,      7843013,      1573267,      3671181,         42087,        936573,     14066121,      3001501,              0,        786248,        460283,      4248032,      6327735,         67084,        226043,        691376,              0,              0,      2505851,      9818089,              0.00,    117564824.00,             14.19
