年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
99/04,1225,福懋油,      3365386,        243900,      2756548,         89129,        176385,      6631348,      1886830,      1976923,        100296,         79705,      4043754,      1749049,        152783,        193835,        157589,              0,              0,        334338,      2587594,              0.00,              0.00,             12.88
99/04,1227,佳格,      7498364,        356169,      2112636,         25014,        559179,     10551362,      3033587,        126753,         33685,         36179,      3230204,      3709015,         33947,      3445609,        -16406,              0,              0,        148993,      7321158,              0.00,      2703252.00,             19.48
99/04,1229,聯華實業,      2709315,     19915438,      4133324,         55014,        135121,     26948212,      1661693,      3209345,         93673,        197644,      5162355,      8214258,      1072243,      6007339,      6338752,              0,              0,        153265,     21785857,        984300.00,         91000.00,             26.34
99/04,1231,聯華食品,      2116978,          7011,        714540,         44012,        484730,      3367271,      1050343,        239887,              0,        110445,      1400675,      1154190,         73042,        740151,        -14398,              0,              0,         13611,      1966596,              0.00,              0.00,             16.92
99/04,1232,大統益,      3082495,         18795,        979957,          1338,         12052,      4094637,      1086358,              0,              0,         26356,      1112714,      1599749,         23784,      1395939,        -61909,              0,              0,         24360,      2981923,              0.00,              0.00,             18.49
99/04,1233,天仁,        694624,        154851,        805582,          3050,         67994,      1726101,        349262,            138,              0,          8394,        357794,        905919,         60605,        390417,           -406,              0,              0,         11772,      1368307,              0.00,              0.00,             14.97
99/04,1234,黑松,      2578060,      6861291,      2991382,          9615,        754977,     13195325,      1022453,              0,      1915676,        522411,      3460540,      5358281,        184601,      2067676,      2124227,              0,              0,              0,      9734785,              0.00,              0.00,             18.17
99/04,1235,興泰,        902966,        191461,        140694,              0,        138235,      1373356,        390353,              0,         36662,         24520,        451535,        545328,         27674,         98187,        242567,              0,              0,          8065,        921821,              0.00,      2069525.00,             17.42
99/04,1236,宏亞食品,        884411,         21398,      1266287,          5495,         99575,      2277166,        745703,              0,              0,        216023,        961726,        920497,         33396,        367337,         -5790,              0,              0,              0,      1315440,              0.00,              0.00,             14.29
99/04,1256,F-鮮活,        156376,          1132,        142244,         24331,            923,        325006,        151024,              0,              0,            649,        151673,        150000,              0,         31498,         -8165,              0,              0,              0,        173333,              0.00,              0.00,             11.56
99/04,1301,台塑,    140551607,    121443347,     84501191,      1843788,      6966858,    355306791,     42580589,     42306069,              0,      9576061,     94462719,     61209046,     12827206,    125175534,     61632286,              0,              0,              0,    260844072,              0.00,              0.00,             42.62
99/04,1303,南亞塑膠,    199528001,    106853077,    147260862,      1926133,      4931236,    460499309,     50363472,     95675565,              0,     19398573,    165437610,     78522986,     28083575,    135755616,     40716314,              0,              0,     11983208,    295061699,              0.00,        183235.00,             36.05
99/04,1304,台聚,     31462488,      3357720,     13206488,        765629,      2067057,     50859382,     14047042,      5404906,        800992,      2985735,     23238675,      8639716,        216693,      5382710,        460885,              0,              0,     12920703,     27620707,              0.00,     52301799.00,             18.11
99/04,1305,華夏,      5352795,        433100,      4140451,         22034,        712483,     10660863,      2542720,      1319744,        592084,      1230362,      5684910,      4248035,          9335,         71518,        529315,              0,              0,        117750,      4975953,              0.00,              0.00,             11.44
99/04,1307,三芳化工,      4848403,        148613,      3752218,        131085,         96628,      8976947,      3205248,        218378,         37782,        322757,      3784165,      3119649,        137866,      2320866,       -385599,              0,              0,              0,      5192782,              0.00,              0.00,             16.65
99/04,1308,亞聚,      4564592,      3466139,        633404,          4999,        529022,      9198156,        764084,              0,         21469,        267805,      1053358,      3131179,         31348,      3291262,      1691009,              0,              0,              0,      8144798,              0.00,              0.00,             26.01
99/04,1309,台達化工,      6130170,        830820,      1781921,         48743,        365326,      9156980,      2901098,      1678054,        143860,        492895,      5215907,      2786155,          4723,        683332,        466863,              0,              0,              0,      3941073,              0.00,              0.00,             14.15
99/04,1310,台苯,      6787215,      2234351,      3081295,        134360,        357362,     12594583,      5633120,        460664,         10420,         36493,      6140697,      5803403,        692009,       -498422,       -358292,              0,              0,        815188,      6453886,              0.00,        265351.00,              9.72
99/04,1312,國喬石化,      5089470,      7298092,      7770609,        716255,        674209,     21548635,      3703634,      1300000,      1062196,        409016,      6474846,      9266203,        184272,      2200146,      1578384,              0,              0,      1844784,     15073789,              0.00,     12424473.00,             14.47
99/04,1313,聯成,     22472397,      4577656,      8728168,        453703,        282698,     36514622,     13896651,      3431589,         99828,        323288,     17751356,     10402316,      1113950,      6034628,      1157099,              0,              0,         55273,     18763266,      9875000.00,              0.00,             17.97
99/04,1314,中石化,     13305781,      8445541,     15325791,        126394,      8209739,     45413246,      5405950,      6999626,      3871792,        216672,     16494040,     17949630,        283783,      5886425,      4727928,              0,              0,         71440,     28919206,              0.00,              0.00,             16.07
99/04,1315,達新工業,      4374726,        451172,      1518932,            741,      2109307,      8454878,      1266782,         27469,        710324,        273371,      2277946,      2200000,         29997,        957014,      2965745,              0,              0,         24176,      6176932,              0.00,      7930000.00,             29.01
99/04,1316,上曜,        736866,        158891,        300603,         47430,         21663,      1265453,        363803,          6733,              0,            200,        370736,        651661,        122111,        -36885,         16981,              0,              0,        140849,        894717,              0.00,              0.00,             11.57
99/04,1319,東陽,      8037344,      2753713,     15451552,        802119,        881988,     27926716,      7631112,      4301413,              0,        806913,     12739438,      5185575,      4023885,      4555402,         25861,              0,              0,      1396555,     15187278,              0.00,      2717378.00,             26.73
99/04,1321,大洋,      1831176,        681286,      1318869,         58617,        689397,      4579345,      1265298,        300000,              0,        423810,      1989108,      2272283,        101383,        173282,         43289,              0,              0,              0,      2590237,              0.00,      6542716.00,             11.74
99/04,1323,永裕,      1402972,              0,      1468298,         44864,         42891,      2959025,        813171,        684911,          8767,        132028,      1638877,        827887,         53535,        319967,         11711,              0,              0,        107048,      1320148,              0.00,        354726.00,             14.72
99/04,1324,地球工業,        859168,              0,        461031,              0,         16928,      1337127,        313766,              0,              0,         38807,        352573,        751219,              0,        211523,         21812,              0,              0,              0,        984554,              0.00,              0.00,             13.11
99/04,1325,恒大,      1024640,         75866,        836027,              0,        100066,      2036599,        186089,              0,         44912,         43010,        274011,        945379,            766,        589362,        119830,              0,              0,        107251,      1762588,              0.00,              0.00,             17.51
99/04,1326,台化,    196723374,    124209569,    158903030,        985153,      8728556,    489549682,     80548910,     79605587,              0,      7528968,    167683465,     56904721,      9817433,    129460666,     75064545,              0,              0,     50618852,    321866217,              0.00,     17036314.00,             47.81
99/04,1337,F-再生,      1774257,              0,      1181788,        309887,              0,      3265932,        639513,              0,              0,              0,        639513,      1440240,        321130,        986578,       -121529,              0,              0,              0,      2626419,      2760000.00,              0.00,             21.25
99/04,1338,F-廣華,      2546366,        168513,        752783,        131077,         99919,      3698658,      1037439,         21934,              0,              0,      1059373,        630000,      1628569,        524072,       -166027,              0,              0,         22671,      2639285,              0.00,              0.00,             41.53
99/04,1402,遠東新,     93143997,     47947480,    126537583,     19755338,      6323104,    293707502,     80943288,     52066152,      6299417,      4350621,    143659478,     47545799,     10228131,     27290233,     13484448,              0,              0,     51499413,    150048024,              0.00,              0.00,             20.73
99/04,1410,南染,        577978,         64984,        922376,              0,         30945,      1596283,        135560,              0,        145501,         52724,        333785,        900000,         21784,         16890,        278811,              0,              0,         45013,      1262498,              0.00,              0.00,             13.53
99/04,1413,宏洲纖維,      1441615,         15592,      1432207,              0,         90175,      2979589,      1066173,            382,        145598,        240760,      1452913,      1701874,            541,       -683425,        455129,              0,              0,         52557,      1526676,              0.00,      2097951.00,              8.77
99/04,1416,廣豐,      3856007,      1265262,      2324445,          1318,        108735,      7555767,      1113226,        739527,        469673,         55990,      2378416,      3848484,      1001374,        222888,        104582,              0,              0,             23,      5177351,              0.00,     28205990.00,             14.52
99/04,1417,嘉裕,      2779578,      1159664,        837901,         13006,        689300,      5479449,      1038438,              0,        103078,         95973,      1237489,      3798837,         19571,         16159,        407393,              0,              0,              0,      4241960,              0.00,              0.00,             11.17
99/04,1418,東華,        691022,        106093,      1486379,          1436,        139623,      2424553,        781824,         46600,        297488,        102092,      1228004,      1319276,          1612,       -179073,         54573,              0,              0,            161,      1196549,              0.00,     10933000.00,              9.89
99/04,1419,新紡,      1548286,      3199152,      4904375,              0,         33139,      9684952,      2247006,              0,        763884,         57178,      3068068,      3000413,            595,        796862,      2819014,              0,              0,              0,      6616884,              0.00,        803829.00,             22.11
99/04,1432,大魯閣,        627305,        152361,        678059,          3809,        534220,      1995754,        438564,        435397,        126634,          6483,      1007078,        885642,         28229,        -56066,        109381,              0,              0,         21490,        988676,              0.00,      3734715.00,             11.40
99/04,1434,福懋興業,     19323287,     41009259,     24303706,        435713,      2129384,     87201349,     12862058,     11889510,              0,      1419360,     26170928,     16846646,        698507,     11213832,     29032212,              0,              0,      3239224,     61030421,              0.00,      3043228.00,             34.37
99/04,1435,中福國際,        309218,        256365,        562649,              0,          2624,      1130856,          3352,              0,        161746,          4754,        169852,      1397801,          1302,       -457534,         19451,              0,              0,            -16,        961004,              0.00,     14424000.00,              7.67
99/04,1436,華友聯,      2987694,        174990,         29363,              0,        612425,      3804472,         61125,              0,              0,         28286,         89411,      3300000,        200058,        342022,       -127019,              0,              0,              0,      3715061,              0.00,     13718014.00,             11.75
99/04,1437,勤益投控,      1330373,        161234,      1775296,          7425,      5837664,      9111992,        675221,      4059809,        391231,        215121,      5341382,      2039649,        318310,        104167,      1247673,              0,              0,         60811,      3770610,              0.00,              0.00,             18.19
99/04,1440,南紡,     10410067,      4891710,     12946129,          5806,      4443822,     32697534,      3986562,          6064,      3361080,      1590883,      8944589,     15233945,         75446,      5734218,      2641713,              0,              0,         67623,     23752945,              0.00,              0.00,             15.55
99/04,1441,大東紡織,        827549,        469985,        696725,         17656,         36407,      2048322,        750260,        268506,        161013,        155936,      1335715,        658000,         11329,        -57855,        101133,              0,              0,              0,        712607,              0.00,              0.00,             10.83
99/04,1442,名軒,      5679378,        757109,        102143,              0,         21924,      6560554,      4013337,         34979,              0,            540,      4048856,      1728084,         57031,        720664,            -13,              0,              0,          5932,      2511698,              0.00,              0.00,             14.50
99/04,1443,立益紡織,      2051161,        143173,      3219310,         64953,         93704,      5572301,      3167107,              0,        296750,         63471,      3527328,      2912649,        206575,     -1578029,        400341,              0,              0,        103437,      2044973,              0.00,        991257.00,              6.69
99/04,1444,力麗,      7448237,      4572236,      3791473,         20585,        728744,     16561275,      5185699,        105476,          5132,        220474,      5516781,      7833294,        218369,      1929055,        371319,              0,              0,        692457,     11044494,              0.00,     16237200.00,             13.50
99/04,1445,大宇紡織,      1110764,        213654,        928075,              3,          6956,      2259452,        175815,              0,         98272,         72133,        346220,      1386670,        172064,        132988,        221510,              0,              0,              0,      1913232,              0.00,              0.00,             13.80
99/04,1446,宏和,        640830,        242937,        758062,              0,        950326,      2592155,        638502,        300000,              0,         15806,        954308,      1386215,        297632,        -58543,         12543,              0,              0,              0,      1637847,              0.00,              0.00,             11.82
99/04,1447,力鵬,      7129119,      3565964,      4945529,         33527,        148660,     15822799,      4402793,      1634416,              0,        175300,      6212509,      6528665,      1273230,      1704828,       -398148,              0,              0,        501715,      9610290,              0.00,     97467490.00,             16.40
99/04,1449,佳和實業,      2974867,        257652,      2744523,         34337,        323912,      6335291,      4074119,        286553,        523834,        545613,      5430119,      1871941,        431156,     -1033572,       -754056,              0,              0,        389703,        905172,              0.00,     42037151.00,              3.55
99/04,1451,年興紡織,      7090730,      2720979,      4808279,         59002,        441667,     15120657,      2273897,        107987,              0,        444828,      2826712,      5500000,        386640,      5744727,        561775,              0,              0,        100803,     12293945,              0.00,              0.00,             22.17
99/04,1453,大將,        494232,         50988,        325539,              0,         81814,        952573,        329044,              0,         54850,             40,        383934,        415574,            405,         72399,         62614,              0,              0,         17647,        568639,        657437.00,              0.00,             13.26
99/04,1454,台富,      1169607,        258511,        852141,          1474,         19843,      2301576,        536662,        125800,              0,         81040,        743502,      1336284,        116104,          9511,         96170,              0,              0,              5,      1558074,              0.00,      8738194.00,             12.48
99/04,1456,怡華,      1237726,        144447,      1520152,              0,         34631,      2936956,      1768427,        288691,        190722,        274639,      2522479,      1675000,         18386,       -483102,       -837872,              0,              0,         42065,        414477,              0.00,      7052326.00,              2.32
99/04,1457,宜進,      2158763,        588022,      2010614,         37096,      1231892,      6026387,      1404726,        843407,          3944,         40705,      2292782,      2751510,        473186,        160338,        -51826,              0,              0,        400397,      3733605,              0.00,     40999604.00,             14.24
99/04,1459,聯發紡織,      2999419,        886987,      3869886,         97211,        226268,      8079771,      2149718,      1857892,              0,         37428,      4045038,      3320638,        263536,        817615,       -518255,              0,              0,        151199,      4034733,              0.00,     41340309.00,             13.36
99/04,1460,宏遠,      4763048,         17988,      3666212,         10662,        219057,      8676967,      3631080,      1189568,        165409,        233300,      5219357,      4711891,        119663,     -1409184,         35221,              0,              0,             19,      3457610,              0.00,     33706585.00,              7.90
99/04,1463,強盛染整,      1214240,         76881,        669613,          7917,        184901,      2153552,        138018,              0,         67994,         52748,        258760,      1884108,        157475,       -108000,       -128158,              0,              0,         89367,      1894792,              0.00,     26589911.00,             11.16
99/04,1464,得力實業,      2417679,         51525,      1846914,        171645,        246347,      4734110,      1657268,        150000,              0,        149489,      1956757,      1568490,         96329,         31134,         71510,              0,              0,      1009890,      2777353,              0.00,              0.00,             11.27
99/04,1465,偉全實業,      2268595,         14460,        797229,         76362,         17891,      3174537,        872035,              0,              0,         87556,        959591,        863394,        353488,        483455,         17611,              0,              0,        496998,      2214946,              0.00,              0.00,             19.90
99/04,1466,聚隆,      1229687,              0,        935203,          4103,        184978,      2353971,        852459,        160104,              0,         39652,      1052215,        915978,        237453,         89152,         59173,              0,              0,              0,      1301756,              0.00,         87958.00,             14.23
99/04,1467,南緯實業,      3383903,        256719,      1654663,        333064,        263596,      5891945,      3504420,        302071,         68902,         90810,      3966203,      1649115,         63250,        251506,       -192203,              0,              0,        154074,      1925742,              0.00,              0.00,             10.74
99/04,1468,昶和纖維,      1314112,         30128,      1231728,         48142,        495865,      3119975,      1146673,        453408,         59542,          8815,      1668438,      1604053,         43757,       -558946,        229780,              0,              0,        132893,      1451537,              0.00,              0.00,              8.22
99/04,1469,理隆纖維,        768281,         46686,      1282287,            355,         29643,      2127252,        613932,              0,              0,         15403,        629335,      1246000,        455920,       -183411,        -20612,              0,              0,             20,      1497917,              0.00,              0.00,             12.02
99/04,1471,首利,      2450135,        126637,      1471197,              0,        206298,      4254267,      1400580,              0,              0,          3651,      1404231,      2014677,        967171,       -122701,         -9111,              0,              0,              0,      2850036,              0.00,              0.00,             14.15
99/04,1472,三洋紡,        589991,              0,      1058244,            806,         46797,      1695838,        918560,        100477,         37616,         24449,      1081102,        875000,              0,       -345238,         71845,              0,              0,         13129,        614736,              0.00,      5348830.00,              7.32
99/04,1473,台南企業,      5699079,        169368,      1287228,         30757,        230591,      7417023,      2341105,              0,         37967,        203402,      2582474,      1468220,        833349,      1899018,       -125439,              0,              0,        759401,      4834549,              0.00,              0.00,             27.76
99/04,1474,弘裕,      2025947,         64396,        904872,         41593,        251935,      3288743,      1268325,        173750,         39282,          6807,      1488164,      1378744,          5707,        329755,         86373,              0,              0,              0,      1800579,              0.00,      2663402.00,             13.32
99/04,1475,本盟光電,        680290,          9295,        739152,         28285,         21171,      1478193,      1215144,          6244,              0,              0,      1221388,        541946,         23077,       -307887,         15176,              0,              0,        -15507,        256805,              0.00,              0.00,              5.02
99/04,1476,儒鴻,      3086555,              0,      2697424,        116134,        242915,      6143028,      2129495,        189054,              0,        178423,      2496972,      1992848,        293678,      1413848,        -62516,              0,              0,          8198,      3646056,              0.00,              0.00,             18.25
99/04,1477,聚陽實業,      5320619,              0,        830532,              0,        221111,      6372262,      2524748,              0,              0,         52999,      2577747,      1587376,        805520,      1517081,       -120478,              0,              0,          5016,      3794515,              0.00,              0.00,             23.87
99/04,1503,士電,     10152997,      6342185,     10265478,        111243,        139160,     27011063,      7755238,        302535,        950717,      1236557,     10245047,      5209722,      2556723,      5886707,      2887369,              0,              0,        225495,     16766016,              0.00,              0.00,             31.75
99/04,1504,東元電機,     31507970,     16390581,     14895611,        162011,      3252419,     66208592,     14738259,     11466460,      1080247,      1572877,     28857843,     18313129,      5832183,      9097849,      2460822,              0,              0,      1646766,     37350749,      4732000.00,     22365800.00,             19.74
99/04,1506,正道,      1104196,         51626,      1050682,         15950,        509330,      2731784,      1105721,         79141,         76990,        257470,      1519322,      1022516,        148334,       -294099,        102837,              0,              0,        232874,      1212462,              0.00,              0.00,              9.58
99/04,1507,永大機電,     11291852,        848824,      3443892,        531664,      1185142,     17301374,      6175971,        107500,          2702,        861166,      7147339,      4108200,        240634,      5722588,       -103187,              0,              0,        185800,     10154035,              0.00,      2129800.00,             24.39
99/04,1512,瑞利,      2693009,              0,      2804923,         81653,        123465,      5703050,      2551692,        765286,         99095,        159055,      3575128,      1818025,         40369,        129896,         92930,              0,              0,         46702,      2127922,              0.00,              0.00,             11.45
99/04,1513,中興電,      7118871,      1207063,      4448333,        368620,        294453,     13437340,      4072446,        746853,        286075,        481668,      5587042,      4800000,        330927,      1234107,        844394,              0,              0,        640870,      7850298,              0.00,     10329917.00,             15.35
99/04,1514,亞力電機,      2872127,        271896,      1149016,         16150,        161736,      4470925,      1671943,         26500,        164401,        109561,      1972405,      2010670,        117372,         77968,        162416,              0,              0,        130094,      2498520,              0.00,      8359112.00,             12.29
99/04,1515,力山,      2611095,        353838,      1777650,         80581,         88983,      4912147,      2322944,        123325,         31782,        246731,      2724782,      2287843,              0,       -354810,        231063,              0,              0,         23269,      2187365,              0.00,              0.00,              9.46
99/04,1517,利奇機械,      3704254,        154195,        985620,        168071,         30983,      5043123,        877907,        785056,          3442,        125209,      1791614,      2278250,         72891,        572696,          1055,              0,              0,        326617,      3251509,              0.00,              0.00,             12.84
99/04,1519,華城電機,      4277227,         99400,      1493837,         28022,         33035,      5931521,      2458564,              0,         34528,        233388,      2726480,      2610585,         27138,        572669,         -5351,              0,              0,              0,      3205041,              0.00,              0.00,             12.28
99/04,1521,大億,      1836569,        254926,        843669,         10085,         46990,      2992239,      1288231,              0,         66974,         75417,      1430622,        762300,         60472,        751394,        -12549,              0,              0,              0,      1561617,              0.00,              0.00,             20.49
99/04,1522,堤維西,      7014567,        588113,      6956516,        110236,        641426,     15310858,      6650803,      2726520,         38717,        284612,      9700652,      3079850,      1349816,        787538,       -122054,              0,              0,        515056,      5610206,              0.00,      4203270.00,             16.77
99/04,1524,耿鼎企業,      1434049,         91902,      4017798,              0,          4097,      5547846,      1622073,      1767115,         74336,         31179,      3494703,      1624146,        220379,        171682,         36936,              0,              0,              0,      2053143,              0.00,      5249253.00,             13.06
99/04,1525,江申工業,        902714,      1249351,        459873,          1113,          2009,      2615060,        390418,              0,         69799,         91791,        552008,        659480,          1251,      1213370,        188951,              0,              0,              0,      2063052,              0.00,              0.00,             31.28
99/04,1526,日馳,        425375,          5347,        413098,             13,         47428,        891261,        291082,        171000,              0,         29195,        491277,        500000,              0,        -99303,           -713,              0,              0,              0,        399984,              0.00,              0.00,              8.00
99/04,1527,鑽全,      7071254,          7129,      1433720,          5926,        306645,      8824674,      6373015,        315000,              0,          6724,      6694739,      1589766,            305,        763548,       -223684,              0,              0,              0,      2129935,              0.00,              0.00,             13.40
99/04,1528,恩德,      2700755,         68643,        768208,         45655,        228338,      3811599,      1307948,        626876,              0,        116683,      2051507,      1238260,        285744,        250982,        -42686,              0,              0,         27792,      1760092,              0.00,      2500000.00,             14.28
99/04,1529,樂士,        749355,          1426,        138230,          1263,        129355,      1019629,        326454,         33068,              0,          5373,        364895,      2097089,          2320,     -1454122,              0,              0,              0,          9447,        654734,              0.00,              0.00,              3.08
99/04,1530,亞崴機電,      2740289,         49685,      1116298,         36972,         24402,      3967646,      1941803,         21417,          3239,         61033,      2027492,        906080,        231577,        954733,       -152236,              0,              0,              0,      1940154,              0.00,      4373000.00,             22.50
99/04,1531,高林股,      4753226,              0,      1294920,        237555,         13310,      6299011,      1328494,        169800,              0,        262770,      1761064,      1931511,        341177,      1765266,         77501,              0,              0,        422492,      4537947,              0.00,              0.00,             21.31
99/04,1532,勤美,     21829570,      1850461,     11940522,        830669,         58764,     36509986,     14793461,      5534537,              0,        922440,     21250438,      3461271,      2029000,      3602884,        126498,              0,              0,      6039895,     15259548,              0.00,              0.00,             26.64
99/04,1533,車王電,      1897648,        120938,      1122253,         98076,         51854,      3290769,        979861,        584637,              0,         39986,      1604484,        964152,        275871,        485716,        -39460,              0,              0,              6,      1686285,              0.00,              0.00,             17.49
99/04,1535,中宇,      3669573,        668247,        125410,              0,         15573,      4478803,      2192569,              0,         58645,         20813,      2272027,      1130474,        121613,        932759,         21930,              0,              0,              0,      2206776,              0.00,              0.00,             19.52
99/04,1536,和大工業,      2179782,        162442,      2800121,          3507,         45474,      5191326,      1725217,      1558324,          1417,         95473,      3380431,      2003103,        496511,       -755987,         20707,              0,              0,         46561,      1810895,              0.00,              0.00,              8.81
99/04,1537,廣隆光電,      2097708,         24392,        887686,         71625,         78492,      3159903,        950954,         45239,              0,         85986,      1082179,        798851,        590084,        805375,       -153774,              0,              0,         37188,      2077724,              0.00,              0.00,             25.54
99/04,1538,正峰新,        570016,              0,      2023755,         21978,        253478,      2869227,        676149,        504091,         18130,         24875,      1223245,      1620115,          6986,        -97543,        116424,              0,              0,              0,      1645982,              0.00,              0.00,             10.16
99/04,1539,巨庭機械,        976010,          8750,        449563,         29560,         71918,      1535801,        799207,         50702,              0,         16662,        866571,        653700,         45160,        -56474,         26844,              0,              0,              0,        669230,              0.00,              0.00,             10.24
99/04,1540,喬福機械,      1191519,              0,        431043,             57,            450,      1623069,        309864,              0,              0,          5155,        315019,        854736,        147884,        335620,        -30206,              0,              0,             16,      1308050,              0.00,      6105911.00,             16.48
99/04,1558,伸興,      1849018,         15494,        956992,         61741,          4589,      2887834,        821198,              0,             87,        123680,        944965,        469788,        266204,      1213930,         -7053,              0,              0,              0,      1942869,              0.00,              0.00,             41.36
99/04,1568,倉佑,      1128597,         91912,      1564282,         15773,        135138,      2935702,        718265,      1214126,              0,          2076,      1934467,        916315,         54675,        -75564,         15985,              0,              0,         89824,      1001235,              0.00,              0.00,              9.95
99/04,1582,信錦,      5125974,         24280,        735449,        379545,        161334,      6426582,      2498893,              0,              0,        389621,      2888514,      1360408,      1439027,        783009,        -85510,              0,              0,         41134,      3538068,              0.00,              0.00,             25.71
99/04,1583,程泰,      5078443,        112631,      1933920,        127156,        210875,      7463025,      3930936,        139970,          7972,        109390,      4188268,        950796,        458270,        829237,       -220946,              0,              0,      1257400,      3274757,              0.00,      4071000.00,             22.17
99/04,1590,F-亞德,      3751021,              0,      2790964,        126109,         41914,      6710008,      1306903,        666939,              0,        203071,      2176913,      1500000,      1991694,      1046373,       -127043,              0,              0,        122071,      4533095,              0.00,              0.00,             29.41
99/04,1603,華電,      2212665,      1576994,      3015546,              0,        664173,      7469378,      2200168,              0,        726956,         56859,      2983983,      3423000,        412208,       -615574,      1257546,              0,              0,          8215,      4485395,              0.00,     58646089.00,             15.78
99/04,1604,聲寶,      5059811,      3626005,      3726888,        219714,        325155,     12957573,      3152370,      1132240,        846750,        347661,      5479021,      5914731,         60677,         58657,      1443601,              0,              0,            886,      7478552,              0.00,     12562288.00,             12.92
