年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
99/01,1213,大飲,        338354,         30196,        256157,              0,        117069,        741776,        136013,              0,              0,          4522,        140535,        514751,         21938,         66646,         -2094,              0,              0,              0,        601241,              0.00,              0.00,             11.68
99/01,1215,卜蜂企業,      3341551,        906083,      1311645,         33306,        118316,      5710901,      1810756,              0,              0,        329848,      2140604,      2320268,            967,        532451,        615742,              0,              0,        100869,      3570297,              0.00,              0.00,             14.95
99/01,1216,統一,    109835272,     44532581,    102771043,      5583780,     19945729,    282668405,     96323369,     65910212,      1908314,      8836664,    172978559,     38974002,      6120093,     18302157,      3581144,              0,              0,     42712450,    109689846,              0.00,              0.00,             17.19
99/01,1217,愛之味,      2437502,      2394842,      3225615,         69580,      1219569,      9347108,      1621313,      2395210,         79974,        247824,      4344321,      4476893,         28227,        -25217,        153973,              0,              0,        368911,      5002787,              0.00,              0.00,             10.35
99/01,1218,泰山企業,      3151114,      2092886,      2523900,         17347,        260754,      8046001,      1739740,      2145329,        229042,        212389,      4326500,      3202434,         43537,        288485,        153549,              0,              0,         31496,      3719501,              0.00,     12208428.00,             11.97
99/01,1219,福壽實業,      3079861,        281456,      2075065,         28873,        106407,      5571662,        733813,        383499,        505262,        274610,      1897184,      2743080,        215710,        367353,        333565,              0,              0,         14770,      3674478,              0.00,              0.00,             13.34
99/01,1220,台榮,      1527373,        110788,        590475,         14051,        161690,      2404377,        622460,          1395,          5813,        109409,        739077,      1770779,            537,       -277334,         26336,              0,              0,        144982,      1665300,              0.00,              0.00,              8.59
99/01,1225,福懋油,      2948936,        246162,      2799725,         98645,        240265,      6333733,      1833971,      1955439,        100296,        101248,      3990954,      1627000,        130739,        109645,        190887,              0,              0,        284508,      2342779,              0.00,              0.00,             12.65
99/01,1227,佳格,      6622067,        389005,      2274205,         18867,        460544,      9764688,      2989672,        158259,         33685,         31398,      3213014,      3225230,         29242,      3071431,        101736,              0,              0,        124035,      6551674,              0.00,      2350654.00,             20.08
99/01,1229,聯華實業,      2930910,     14853647,      5391077,        111437,        141327,     23428398,      2176985,      3776617,         93688,        235736,      6283026,      8144792,        831598,      4917162,      2499093,              0,              0,        752727,     17145372,              0.00,         91000.00,             20.13
99/01,1231,聯華食品,      2003446,          7011,        707669,         41578,        476447,      3236151,        857204,        437646,              0,        120500,      1415350,      1154190,         73042,        589377,        -11545,              0,              0,         15737,      1820801,              0.00,              0.00,             15.64
99/01,1232,大統益,      2846902,         18795,      1050600,          1407,         24679,      3942383,        942755,              0,              0,         43797,        986552,      1599749,         23784,      1360096,        -50722,              0,              0,         22924,      2955831,              0.00,              0.00,             18.33
99/01,1233,天仁,        754339,          3860,        813244,          4613,         94638,      1670694,        245018,            250,              0,          8170,        253438,        905919,         60605,        439433,           -236,              0,              0,         11535,      1417256,              0.00,              0.00,             15.52
99/01,1234,黑松,      2745982,      6903649,      2917781,         10938,        548434,     13126784,      1071731,              0,      1915676,        511799,      3499206,      5358281,        184601,      2040946,      2043750,              0,              0,              0,      9627578,              0.00,              0.00,             17.97
99/01,1235,興泰,        757204,        164211,        140448,              0,        147796,      1209659,        273853,              0,         36662,         23866,        334381,        529445,         27674,         99537,        209444,              0,              0,          9178,        875278,              0.00,      2009248.00,             17.00
99/01,1236,宏亞食品,        737690,         21398,      1137371,          9840,         96784,      2003083,        442780,              0,              0,        211171,        653951,        852312,         33396,        461645,          1779,              0,              0,              0,      1349132,              0.00,              0.00,             15.83
99/01,1301,台塑,    120047993,    119011491,     92989457,      2314632,      7372235,    341735808,     47323401,     47606129,              0,      7169915,    102099445,     61209046,     12814001,    112304196,     53309120,              0,              0,              0,    239636363,              0.00,              0.00,             39.15
99/01,1303,南亞塑膠,    167551221,    110826418,    154352832,      1946049,      5735978,    440412498,     55987572,     92950133,              0,     17401429,    166339134,     78522986,     27381857,    118707681,     36175885,              0,              0,     13284955,    274073364,              0.00,        183235.00,             33.21
99/01,1304,台聚,     30221535,      3440496,     13036474,        891994,      2646642,     50237141,     15462085,      5922024,        800992,      3072051,     25257152,      7714032,        205539,      4492862,        755209,              0,              0,     11812347,     24979989,              0.00,     46323928.00,             18.16
99/01,1305,華夏,      5655656,        233541,      3950808,         78638,        781481,     10700124,      3179414,        531732,        592084,      1266536,      5569766,      4248035,          9231,        273750,        474259,              0,              0,        125083,      5130358,              0.00,              0.00,             11.78
99/01,1307,三芳化工,      4778304,        127923,      3354745,        154845,        164717,      8580534,      2106631,        801400,         37782,        302946,      3248759,      2971094,        137866,      2240363,        -17548,              0,              0,              0,      5331775,              0.00,              0.00,             17.95
99/01,1308,亞聚,      3713809,      2939618,        648857,         10272,        535074,      7847630,        795545,              0,         21469,        296741,      1113755,      2609316,         31561,      2762775,      1330223,              0,              0,              0,      6733875,              0.00,              0.00,             25.81
99/01,1309,台達化工,      7665231,        641559,      1851540,         55261,        455646,     10669237,      4087487,      2493031,        143860,        529622,      7254000,      2786155,          4500,        279770,        344812,              0,              0,              0,      3415237,              0.00,              0.00,             12.26
99/01,1310,台苯,      7668447,      3263732,      2251107,        112067,        606013,     13901366,      5248775,        167407,         10420,        108896,      5535498,      5803403,        659245,        707653,        413632,              0,              0,        781935,      8365868,              0.00,     11287094.00,             13.33
99/01,1312,國喬石化,      9857087,      3172903,      9929083,        870296,        685623,     24514992,      8144555,      1200000,      1062196,        513826,     10920577,      9266203,        173034,        804806,      1638114,              0,              0,      1712258,     13594415,              0.00,     12424473.00,             13.00
99/01,1313,聯成,     19249492,      5205343,      7048225,        381397,        312944,     32197401,      9696388,      3869261,         99828,        367710,     14033187,     10087818,        989762,      5184739,      1888935,              0,              0,         12960,     18164214,      5598500.00,     11787000.00,             18.21
99/01,1314,中石化,     11241964,      7093057,     17365724,         72930,      8242161,     44015836,      5003667,     11529112,      3872770,        694610,     21100159,     17949630,        320140,        301349,      4344558,              0,              0,              0,     22915677,              0.00,              0.00,             12.77
99/01,1315,達新工業,      4015791,        390037,      1610559,         14945,      2035727,      8067059,        985040,         22738,        710324,        298505,      2016607,      2200000,         22067,        978817,      2817741,              0,              0,         31827,      6050452,              0.00,      7930000.00,             28.38
99/01,1316,上曜,        502239,        249863,        302378,         41278,         24342,      1120100,        112419,              0,              0,         53138,        165557,        651661,        122111,        -24422,         67673,              0,              0,        137520,        954543,              0.00,              0.00,             12.54
99/01,1319,東陽,      9989802,      1774598,     16038777,        450485,        985120,     29238782,      9532676,      4157850,              0,        618717,     14309243,      4650495,      1302274,      4505834,        183355,              0,              0,      4287581,     14929539,              0.00,     14923671.00,             23.64
99/01,1321,大洋,      1833001,        652219,      1388321,         64078,        649801,      4587420,      1295548,        200000,              0,        412889,      1908437,      2272283,        101383,        302740,          2577,              0,              0,              0,      2678983,              0.00,      6542716.00,             12.14
99/01,1323,永裕,      1295744,              0,      1288565,         50266,         20068,      2654643,        957052,        319426,          8767,         99597,      1384842,        788464,         53231,        279197,         49937,              0,              0,         98972,      1269801,              0.00,        337835.00,             14.91
99/01,1324,地球工業,        863185,              0,        461249,              0,         17460,      1341894,        308526,              0,              0,         35664,        344190,        751219,              0,        213467,         33018,              0,              0,              0,        997704,              0.00,              0.00,             13.28
99/01,1325,恒大,        987992,         75866,        678109,            546,         93035,      1835548,        124440,              0,         44912,         42287,        211639,        917843,          3158,        547179,         48968,              0,              0,        106761,      1623909,              0.00,              0.00,             16.53
99/01,1326,台化,    172166422,    119671248,    165412066,      1092038,     11765410,    470107184,    100991101,     72014326,              0,      7209837,    180215264,     56904721,      9792310,    119150092,     59773432,              0,              0,     44271365,    289891920,              0.00,     17036314.00,             43.29
99/01,1402,遠東新,     85403887,     55410725,    110394834,     19425943,      6342527,    276977916,     77848493,     44933675,      6310976,      3870319,    132963463,     46613529,     10292524,     23319552,     13453063,              0,              0,     50335785,    144014453,              0.00,              0.00,             20.10
99/01,1410,南染,        546405,              0,        938047,              0,         34769,      1519221,        139929,              0,        145501,         50330,        335760,        900000,         21784,        -62796,        280113,              0,              0,         44360,      1183461,              0.00,              0.00,             12.66
99/01,1413,宏洲纖維,      1290851,         14141,      1525731,              0,        138721,      2969444,      1165850,            382,        145598,        297056,      1608886,      1701874,            541,       -813533,        429496,              0,              0,         42180,      1360558,              0.00,      2097951.00,              7.84
99/01,1416,廣豐,      4892986,      1426934,      1124211,          3972,        108083,      7556186,        909353,      1024269,        560510,         64957,      2559089,      5497834,      1272942,     -1952474,        178899,              0,              0,           -104,      4997097,              0.00,     40294273.00,              9.81
99/01,1417,嘉裕,      2526714,      1248849,        974161,         22426,        712455,      5484605,      1111162,              0,        103078,        105664,      1319904,      3798837,         19571,        -99060,        445353,              0,              0,              0,      4164701,              0.00,              0.00,             10.96
99/01,1418,東華,        652527,        136678,      1484097,         10720,        182168,      2466190,        725460,         58300,        297488,        103803,      1185051,      1319276,          1612,       -102034,         62108,              0,              0,            177,      1281139,              0.00,     10933000.00,             10.59
99/01,1419,新紡,      1192990,      3017419,      4773111,              0,         29135,      9012655,      2182214,              0,        763884,         87054,      3033152,      3000413,            595,        652075,      2326420,              0,              0,              0,      5979503,              0.00,        803829.00,             19.98
99/01,1432,大魯閣,      1035071,        173226,        636307,         10902,        503034,      2358540,      1463687,        198960,        266563,          3910,      1933120,        885642,         27408,       -900930,        339436,              0,              0,         73864,        425420,              0.00,      3734716.00,              4.14
99/01,1434,福懋興業,     17759680,     36172670,     23012465,        479124,      2341980,     79765919,     12893980,     10617543,              0,      1361306,     24872829,     16846646,        698507,      8886947,     25523710,              0,              0,      2937280,     54893090,              0.00,      3043228.00,             30.90
99/01,1435,中福國際,        311907,        344065,        564572,              0,         13122,      1233666,        439609,              0,        161746,          5271,        606626,      1397801,          1302,       -791262,         19218,              0,              0,            -19,        627040,              0.00,     14445000.00,              5.00
99/01,1436,華友聯,      2548973,        172246,         23931,          3037,        651360,      3399547,          5371,              0,              0,         28172,         33543,      3300000,        200058,         -7035,       -127019,              0,              0,              0,      3366004,              0.00,     13718014.00,             10.64
99/01,1437,勤益投控,      1398915,        188870,      1901759,         15988,      3091482,      6597014,        855567,      1670000,        371810,        189757,      3087134,      2039649,        318310,        -29712,      1118325,              0,              0,         63308,      3509880,              0.00,              0.00,             16.90
99/01,1440,南紡,      8136491,      4589738,     13542909,         23222,      4468455,     30760815,      3402405,          2854,      3361080,      1388122,      8154461,     14935240,         75446,      4345170,      3187756,              0,              0,         62742,     22606354,              0.00,              0.00,             15.09
99/01,1441,大東紡織,        676793,        380251,        712137,         22631,         49400,      1841212,        703880,        272898,        161013,        162984,      1300775,        789004,          5973,       -364438,        109892,              0,              0,              6,        540437,              0.00,              0.00,              6.85
99/01,1442,名軒,      3582865,        757821,        104570,              0,         21842,      4467098,      1934517,         39841,              0,            660,      1975018,      1728084,         57031,        700426,           -166,              0,              0,          6705,      2492080,              0.00,              0.00,             14.38
99/01,1443,立益紡織,      2528911,        144624,      3063941,         70634,         94328,      5902438,      3790366,          1375,        227040,         61196,      4079977,      2937729,        247176,     -1676660,        181232,              0,              0,        132984,      1822461,              0.00,      3499257.00,              5.82
99/01,1444,力麗,      5661258,      3612997,      3192722,         22907,        820449,     13310333,      3354937,        682846,          5132,        201699,      4244614,      7679700,        214923,      1184995,       -374126,              0,              0,        360227,      9065719,              0.00,     42334303.00,             12.00
99/01,1445,大宇紡織,        919681,        327263,        907426,          2119,          6306,      2162795,        156431,              0,         98272,         80516,        335219,      1417510,        166653,         53270,        190143,              0,              0,              0,      1827576,              0.00,         20000.00,             12.89
99/01,1446,宏和,        676152,        261670,        952332,         13128,      1037775,      2941057,        649124,        341429,              0,         11397,      1001950,      1386215,        297239,        187846,         67807,              0,              0,              0,      1939107,              0.00,              0.00,             13.99
99/01,1447,力鵬,      7171997,      2376366,      5394341,         51665,        311320,     15305689,      5972970,      1423708,              0,        178767,      7575445,      6528665,      1266508,      1070671,     -1343804,              0,              0,        208204,      7730244,              0.00,    106125490.00,             13.76
99/01,1449,佳和實業,      3127811,        208572,      2714831,         34097,        486937,      6572248,      2506929,      1762672,        523835,        533231,      5326667,      1871941,        435584,       -806438,       -745427,              0,              0,        489921,      1245581,              0.00,     47780804.00,              5.42
99/01,1451,年興紡織,      6489338,      2687743,      5746501,         26420,        170737,     15120739,      2349380,        271973,              0,        297231,      2918584,      5906431,        384870,      5128197,        782132,              0,              0,            525,     12202155,              0.00,              0.00,             20.66
99/01,1453,大將,        376948,         60855,        412706,              0,         68332,        918841,        335585,              0,         54850,            270,        390705,        409000,              0,         54239,         47010,              0,              0,         17887,        528136,              0.00,         98869.00,             12.51
99/01,1454,台富,      1033133,        259793,        844970,          2947,         27159,      2168002,        420140,        164500,              0,         81361,        666001,      1336284,        112544,        -13816,         66987,              0,              0,              2,      1502001,              0.00,     10301194.00,             12.18
99/01,1456,怡華,      1275811,        121104,      1565449,              0,         36986,      2999350,      1610678,        350672,        190722,        291995,      2444067,      1675000,         18386,       -341158,       -843564,              0,              0,         46619,        555283,              0.00,      4208935.00,              3.12
99/01,1457,宜進,      1789321,        703648,      1904762,         39690,      1530763,      5968184,      1907646,        963473,          3944,         51085,      2926148,      2251510,        465613,        -69633,           -360,              0,              0,        394906,      3042036,              0.00,     34538132.00,             13.89
99/01,1459,聯發紡織,      2710574,        938050,      3937843,        100039,        235028,      7921534,      2135450,      2092244,              0,         40537,      4268231,      3311299,        364726,        252460,       -406960,              0,              0,        131778,      3653303,              0.00,     43547875.00,             12.25
99/01,1460,宏遠,      3730338,         85128,      3384037,            500,        239851,      7439854,      3241698,        237086,        165409,        212671,      3856864,      4711891,        119663,     -1289100,         40517,              0,              0,             19,      3582990,              0.00,     33706585.00,              8.19
99/01,1463,強盛染整,      1193182,         76825,        685716,              0,        166794,      2122517,        122586,              0,         67994,         48306,        238886,      1884108,        157475,       -134955,       -112495,              0,              0,         89498,      1883631,              0.00,     26589911.00,             11.09
99/01,1464,得力實業,      2072732,         51525,      2019134,        184070,        200429,      4527890,      1347694,        187500,              0,        159372,      1694566,      1568490,         73452,         10872,         95558,              0,              0,      1084952,      2833324,              0.00,      3406000.00,             11.39
99/01,1465,偉全實業,      1969015,         13490,      1069063,         83323,         30840,      3165731,        989949,         16441,              0,         62100,      1068490,        863394,        353488,        329405,         38604,              0,              0,        512350,      2097241,              0.00,              0.00,             18.36
99/01,1466,聚隆,        958418,              0,        903374,              0,        161120,      2022912,        972777,        376771,              0,         33583,      1383131,        715978,              0,       -152852,         76655,              0,              0,              0,        639781,              0.00,         87958.00,              8.95
99/01,1467,南緯實業,      3087773,        238497,      1333462,        374141,        296566,      5330439,      2092451,      1168769,         68902,         76631,      3406753,      1649115,         63250,        143516,        -93039,              0,              0,        160844,      1923686,              0.00,              0.00,             10.69
99/01,1468,昶和纖維,      1276774,         29844,      1281855,         56388,        511921,      3156782,        923895,        549676,         48130,          7910,      1529611,      1604053,         43757,       -409576,        234702,              0,              0,        154235,      1627171,              0.00,              0.00,              9.18
99/01,1469,理隆纖維,        651910,         53761,      1290599,            709,         25368,      2022347,        525883,              0,              0,          9384,        535267,      1246000,        455920,       -204174,        -10684,              0,              0,             18,      1487080,              0.00,              0.00,             11.93
99/01,1471,首利,      2498679,        122351,      1733889,              0,         98260,      4453179,      1795287,              0,              0,          3952,      1799239,      1784246,        745729,         83918,         40047,              0,              0,              0,      2653940,      1249000.00,      1600000.00,             15.16
99/01,1472,三洋紡,        530029,              0,      1099948,            977,         46858,      1677812,        823747,        120135,         37616,         22774,      1004272,        875000,              0,       -311134,         78515,              0,              0,         31159,        673540,              0.00,      5348830.00,              7.82
99/01,1473,台南企業,      5213906,        115122,      1346927,         36896,        221155,      6934006,      1823670,              0,         37967,        308806,      2170443,      1468220,        831507,      1748279,         40878,              0,              0,        674679,      4763563,              0.00,              0.00,             27.85
99/01,1474,弘裕,      1943633,         81211,      1100065,         44132,        139518,      3308559,      1244950,        238392,         39282,          7681,      1530305,      1378744,          3653,        251412,        144027,              0,              0,            418,      1778254,              0.00,              0.00,             12.89
99/01,1475,本盟光電,        753768,          2295,        778141,              0,         47826,      1582030,      1335718,          1111,              0,              0,      1336829,        465023,              0,       -229009,         14374,              0,              0,         -5187,        245201,              0.00,              0.00,              5.38
99/01,1476,儒鴻,      2509861,              0,      2562425,         92676,        224967,      5389929,      1915961,        173339,              0,        158954,      2248254,      1934804,        293678,        995967,        -89705,              0,              0,          6931,      3141675,              0.00,              0.00,             16.20
99/01,1477,聚陽實業,      5295518,              0,        972466,              0,        217540,      6485524,      2099932,        434809,              0,         27327,      2562068,      1541592,        677326,      1692111,          6999,              0,              0,          5428,      3923456,              0.00,              0.00,             25.42
99/01,1503,士電,      9545955,      5065619,     10426338,        128053,        139639,     25305604,      7104494,        254223,        950717,      1151008,      9460442,      5209722,      2556723,      5998824,      1880065,              0,              0,        199828,     15845162,              0.00,              0.00,             30.03
99/01,1504,東元電機,     28914430,     16887801,     15063752,        219265,      3347915,     64433163,     12327416,     12346038,      1080247,      1641236,     27394937,     18232109,      5819062,      8181875,      3441905,              0,              0,      1363275,     37038226,         45000.00,     22365800.00,             19.81
99/01,1506,正道,      1188212,        122065,      1160646,         18715,        490633,      2980271,      1436812,        148497,         80294,        325053,      1990656,      1022516,         88334,       -505384,        145469,              0,              0,        238680,        989615,              0.00,              0.00,              7.34
99/01,1507,永大機電,      9541511,        951916,      3364146,        550985,      1210887,     15619445,      4645910,        158609,          2702,        798414,      5605635,      4108200,        221414,      5274861,        257043,              0,              0,        152292,     10013810,              0.00,      2129800.00,             24.13
99/01,1512,瑞利,      2299957,              0,      3308808,         87969,        119031,      5815765,      3386270,         33825,        132382,        150065,      3702542,      1818025,         54803,        -54429,        253181,              0,              0,         41643,      2113223,              0.00,              0.00,             11.39
99/01,1513,中興電,      8502096,      1233525,      4659696,        399946,        265167,     15060430,      5270617,        898962,        286075,        464566,      6920220,      4800000,        323623,      1266416,      1076238,              0,              0,        673933,      8140210,              0.00,     10329917.00,             15.90
99/01,1514,亞力電機,      2366151,        246042,      1167068,              0,        203048,      3982309,      1221026,         34550,        164401,         87295,      1507272,      2010670,        116118,         23304,        186988,              0,              0,        137957,      2475037,              0.00,      8359112.00,             12.13
99/01,1515,力山,      2838091,        461200,      1854353,         82201,         95044,      5330889,      2570815,        178004,         31782,        253551,      3034152,      2287843,              0,       -380629,        362707,              0,              0,         26816,      2296737,              0.00,              0.00,              9.92
99/01,1517,利奇機械,      3547166,        192032,        773779,        180555,         20013,      4713545,        804092,        522263,          3442,        117899,      1447696,      2278250,         72891,        530472,         39891,              0,              0,        344345,      3265849,              0.00,              0.00,             12.82
99/01,1519,華城電機,      4210280,         99400,      1490854,         32137,         42065,      5874736,      2415936,          1909,         34528,        104462,      2556835,      2486271,         27138,        768092,         36400,              0,              0,              0,      3317901,              0.00,              0.00,             13.34
99/01,1521,大億,      1414948,        241494,        870972,          8922,         66699,      2603035,        931746,              0,         66974,         78344,      1077064,        762300,         60472,        712912,         -9713,              0,              0,              0,      1525971,              0.00,              0.00,             20.02
99/01,1522,堤維西,      6922939,        575266,      7015033,        134318,        634497,     15282053,      6681304,      2606002,         38717,        228040,      9554063,      2802864,      1349402,      1125037,         10717,              0,              0,        439970,      5727990,              0.00,      4121155.00,             19.15
99/01,1523,臺灣開億,      2065255,      1223525,      3757157,         37475,        117860,      7201272,      1675638,      1300417,              0,        143643,      3119698,      1673196,        444057,      1274197,        512095,              0,              0,        178029,      4081574,              0.00,              0.00,             23.33
99/01,1524,耿鼎企業,      1714415,         92800,      4015303,              0,          4097,      5826615,      1889241,      1725919,         74336,         24667,      3714163,      1624146,        220379,        224450,         43477,              0,              0,              0,      2112452,              0.00,      5249253.00,             13.44
99/01,1525,江申工業,        805997,      1173810,        478532,          4091,         12072,      2474502,        303973,              0,         69799,         92355,        466127,        659480,          1251,      1080215,        267429,              0,              0,              0,      2008375,              0.00,              0.00,             30.45
99/01,1526,日馳,        367113,          6028,        421900,             28,         54163,        849232,        250530,        168508,              0,         28509,        447547,        628970,              0,       -227714,            429,              0,              0,              0,        401685,              0.00,              0.00,              6.39
99/01,1527,鑽全,      7056286,          7129,      1538158,            180,        631665,      9233418,      5008880,      1629000,              0,          8029,      6645909,      1625846,            305,      1123484,       -162126,              0,              0,              0,      2587509,              0.00,        377000.00,             15.95
99/01,1528,恩德,      2374581,         42096,        717100,         58364,        231416,      3423557,      1160733,        549060,              0,         95327,      1805120,      1178114,        261895,        155210,         -3021,              0,              0,         26239,      1618437,              0.00,      2500000.00,             13.81
99/01,1529,樂士,      1120073,          1542,        243702,          1376,        119460,      1486153,        527122,         35705,              0,          3936,        566763,      1597089,          2320,       -682090,              0,              0,              0,          2071,        919390,              0.00,              0.00,              5.74
99/01,1530,亞崴機電,      2221444,         64486,      1028243,         40396,         11922,      3366491,      1303395,         66806,          3239,         61098,      1434538,        906080,        231577,        805474,        -11178,              0,              0,              0,      1931953,              0.00,      1415000.00,             21.66
99/01,1531,高林股,      4345409,              0,      1439828,        243504,         28975,      6057716,      1196699,        235340,              0,        211756,      1643795,      1931511,        341177,      1520923,        232854,              0,              0,        387456,      4413921,              0.00,              0.00,             20.85
99/01,1532,勤美,     19765035,      1879451,     10939243,        181077,        495659,     33260465,     11047716,      5225355,              0,      1012579,     17285650,      2769017,      1955202,      4078108,        340142,              0,              0,      6832346,     15974815,              0.00,              0.00,             33.02
99/01,1533,車王電,      1994885,         96389,      1216334,        107948,         65456,      3481012,        745534,        909669,              0,         23592,      1678795,        964152,        275871,        517412,         44771,              0,              0,             11,      1802217,              0.00,              0.00,             18.69
99/01,1535,中宇,      3170462,        646411,        122233,              0,         20094,      3959200,      1712317,              0,         55222,          8873,      1776412,      1130474,        121613,        880772,         49929,              0,              0,              0,      2182788,              0.00,              0.00,             19.31
99/01,1536,和大工業,      2345236,        127653,      2859907,         19216,         34097,      5386109,      1874516,      1588821,          1417,         93500,      3558254,      1976873,      1033722,     -1251439,         24408,              0,              0,         44291,      1827855,              0.00,              0.00,             10.25
99/01,1537,廣隆光電,      2089029,         21484,        981914,         79863,         19656,      3191946,      1137081,         88687,              0,         58618,      1284386,        739715,        498625,        682287,        -50703,              0,              0,         37636,      1907560,              0.00,              0.00,             25.28
99/01,1538,正峰新,        780596,              0,      2052452,              0,        145624,      2978672,        899000,        241698,         18130,         27028,      1185856,      1620115,         56559,        -41737,        157879,              0,              0,              0,      1792816,              0.00,        353000.00,             11.09
99/01,1539,巨庭機械,        917848,          8750,        476614,              0,        107534,      1510746,        699236,         68836,              0,         15534,        783606,        653700,         74525,        -30669,         29584,              0,              0,              0,        727140,              0.00,              0.00,             11.12
99/01,1540,喬福機械,      1320952,              0,        442526,            125,            469,      1764072,        296460,              0,              0,          7517,        303977,        854736,        132628,        502926,        -30206,              0,              0,             11,      1460095,              0.00,      6105911.00,             18.40
99/01,1558,伸興,      1985856,         10309,        695545,         66749,          3968,      2762427,        829058,              0,             87,        112493,        941638,        469788,        266204,      1075068,          9729,              0,              0,              0,      1820789,              0.00,              0.00,             38.76
99/01,1582,信錦,      5220413,              0,        555975,        381092,        105715,      6263195,      1795537,              0,              0,        443413,      2238950,      1358455,      1435174,      1036033,        155907,              0,              0,         38676,      4024245,              0.00,              0.00,             29.34
99/01,1583,程泰,      4078434,        134588,      1824323,        129347,        226783,      6393475,      2752452,        258907,          7973,         95349,      3114681,        945996,        469447,        694026,       -115069,              0,              0,      1284394,      3278794,              0.00,      2474000.00,             21.65
99/01,1603,華電,      2131473,      1545537,      3018626,              0,        676750,      7372386,      2352317,              0,        726956,         58466,      3137739,      3423000,        412208,       -799424,      1190798,              0,              0,          8065,      4234647,              0.00,     58646089.00,             14.90
99/01,1604,聲寶,      3921146,      3753696,      3898056,        349758,        684489,     12607145,      2147854,      1526920,        862832,        357288,      4894894,      8763900,        132867,     -2773939,      1585250,              0,              0,          4173,      7712251,              0.00,     30803953.00,              9.12
99/01,1605,華新,     55120119,     22548432,     29711018,      2537738,      1296157,    111213464,     31665125,     19186291,        131132,      2332384,     53314932,     30692004,     16777452,      8641813,         93423,              0,              0,      1693840,     57898532,              0.00,     56382701.00,             18.66
99/01,1608,華榮,      7434951,      1528553,      3723616,         43680,        961375,     13692175,      2327110,              0,        786248,        433364,      3546722,      6327735,         67084,        581674,        724736,              0,              0,      2444224,     10145453,              0.00,    117564824.00,             14.95
99/01,1609,大亞電線,      9648594,      1174685,      4295835,         48359,        319054,     15486527,      4997783,      1899764,        264486,        382079,      7544112,      5744364,        492832,        515667,        208061,              0,              0,        981491,      7942415,              0.00,      7706404.00,             12.28
99/01,1611,中電,      3196766,      2023446,      1726562,         12856,        157372,      7117002,      1142586,              0,        175905,        113537,      1432028,      3817175,        111529,      1405369,        304593,              0,              0,         46308,      5684974,              0.00,        116273.00,             14.78
