年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
100/02,1337,F-再生,      2130041,              0,      1296554,        454277,              0,      3880872,        746055,              0,              0,              0,        746055,      1236000,        525370,      1477230,       -103783,              0,              0,              0,      3134817,              0.00,              0.00,             25.36
100/02,1338,F-廣華,      2874537,        199639,        903858,        126318,         94721,      4199073,      1225751,         45931,              0,              0,      1271682,        630000,      1628569,        812232,       -169161,              0,              0,         25751,      2927391,              0.00,              0.00,             46.06
100/02,1402,遠東新,    110295512,     48042211,    126126780,     19494267,      6200951,    310159721,     99406478,     54139143,      6322321,      4670459,    164538401,     48972173,     10246112,     24583784,     13428847,              0,              0,     48390404,    145621320,              0.00,              0.00,             20.45
100/02,1410,南染,        643969,         47115,        919426,              0,         29016,      1639526,        146579,              0,        145501,         54284,        346364,        900000,         21784,         51112,        277673,              0,              0,         42593,      1293162,              0.00,              0.00,             13.90
100/02,1413,宏洲纖維,      1761447,         15652,      1382976,              0,         82289,      3242364,      1284589,              0,        145598,        236899,      1667086,      1701874,            541,       -645604,        463449,              0,              0,         55018,      1575278,              0.00,      2097951.00,              9.04
100/02,1416,廣豐,      3804948,      1268112,      2332421,          1058,        116687,      7523226,        887189,        839772,        426581,         57246,      2210788,      3848484,      1001541,        358642,        102385,              0,              0,          1386,      5312438,              0.00,     28205990.00,             14.89
100/02,1417,嘉裕,      2757411,      1175143,        829272,         12517,        665481,      5439824,        866254,              0,        103078,         94214,      1063546,      3798837,         19571,        181449,        376421,              0,              0,              0,      4376278,              0.00,              0.00,             11.52
100/02,1418,東華,        927496,        104501,      1519591,          1292,        116810,      2669690,        995571,         38800,        297488,         97482,      1429341,      1319276,          1612,       -135262,         54573,              0,              0,            150,      1240349,              0.00,     10933000.00,             10.25
100/02,1419,新紡,      1458100,      2713477,      4975170,              0,         31913,      9178660,      2619697,              0,        763884,         56312,      3439893,      3000413,            595,        627958,      2109801,              0,              0,              0,      5738767,              0.00,        803829.00,             19.18
100/02,1432,大魯閣,      1083017,        138821,        657830,          3785,        517059,      2400512,        891535,        275577,        126634,         27770,      1321516,        885642,         28150,        -53742,        197635,              0,              0,         21311,      1078996,              0.00,        857715.00,             12.06
100/02,1434,福懋興業,     20946584,     40972481,     24907429,        431192,      1989877,     89247563,     16954324,     11953108,              0,      1543013,     30450445,     16846646,        698507,      9589380,     28517326,              0,              0,      3145259,     58797118,              0.00,      3043228.00,             33.09
100/02,1435,中福國際,        366746,        203892,        560334,              0,          2599,      1133571,          2775,              0,        161746,          4754,        169275,      1397801,          1302,       -454242,         19451,              0,              0,            -16,        964296,              0.00,     14424000.00,              7.69
100/02,1436,華友聯,      2731933,        178971,         28659,              0,        605228,      3544791,         62494,              0,              0,         28618,         91112,      3306193,        200058,         74447,       -127019,              0,              0,              0,      3453679,              0.00,     13718014.00,             10.92
100/02,1437,勤益投控,      1270382,        187933,      1560611,          7177,      6199986,      9226089,      1046487,      3833328,        391231,        223214,      5494260,      2039649,        318310,         93437,      1224155,              0,              0,         56278,      3731829,              0.00,              0.00,             18.02
100/02,1440,南紡,     12926758,      4939525,     12771748,          5806,      4275312,     34919149,      6556367,          2978,      3361080,      1705005,     11625430,     15690963,         75446,      5250811,      2156048,              0,              0,        120451,     23293719,              0.00,              0.00,             15.21
100/02,1441,大東紡織,        915901,        492016,        688819,         14339,         28965,      2140040,        658706,        267105,        161013,        144824,      1231648,        658000,          7857,        141432,        101103,              0,              0,              0,        908392,              0.00,              0.00,             13.81
100/02,1442,名軒,      5987343,        756635,        101403,              0,        177094,      7022475,      4433697,         31650,              0,            540,      4465887,      1762646,         57031,        732885,            -58,              0,              0,          4084,      2556588,              0.00,              0.00,             14.77
100/02,1443,立益紡織,      2178529,        121848,      3126433,         62287,         96970,      5586067,      3094299,              0,        296750,         61953,      3453002,      2912649,        187727,     -1483218,        411553,              0,              0,        104354,      2133065,              0.00,        991257.00,              6.99
100/02,1444,力麗,      7707017,      4573915,      3862206,         13698,        647878,     16804714,      4948483,         77381,          5132,        227571,      5258567,      8851622,        290325,      1414991,        245624,              0,              0,        743585,     11546147,              0.00,      9765200.00,             13.96
100/02,1445,大宇紡織,      1156569,        229996,        993000,              3,          5688,      2385256,        289582,              0,         98272,         70648,        458502,      1386670,        172064,        131152,        236868,              0,              0,              0,      1926754,              0.00,              0.00,             13.89
100/02,1446,宏和,      1769070,        242549,        345092,              0,        533566,      2890277,        212389,        500000,              0,         16753,        729142,      1386215,        297632,        470312,          6976,              0,              0,              0,      2161135,              0.00,              0.00,             15.59
100/02,1447,力鵬,      8770486,      3255825,      4756988,         42129,        143552,     16968980,      5986258,        983639,              0,        191447,      7161344,      7181532,        722787,      1734910,       -493936,              0,              0,        662343,      9807636,              0.00,     72932490.00,             15.77
100/02,1449,佳和實業,      3118657,        270811,      2710629,         31885,        297766,      6429748,      4395963,        226904,        523835,        544162,      5690864,      1871941,        411138,     -1162697,       -690504,              0,              0,        309006,        738884,              0.00,     33537700.00,              2.80
100/02,1451,年興紡織,      8841830,      2758932,      4572896,         58468,        430303,     16662429,      3547760,        630000,              0,        495008,      4672768,      5500000,        386640,      5740719,        262836,              0,              0,         99466,     11989661,              0.00,              0.00,             21.62
100/02,1453,大將,        530874,         50988,        322014,              0,         73027,        976903,         47244,              0,         54850,             40,        102134,        744450,            405,         49092,         63201,              0,              0,         17621,        874769,              0.00,              0.00,             12.09
100/02,1454,台富,      1158759,         84214,      1017423,          1474,         21122,      2282992,        402932,         97500,              0,         80956,        581388,      1403098,         49290,        169226,         79985,              0,              0,              5,      1701604,              0.00,      8738194.00,             13.62
100/02,1456,怡華,      1086022,        173158,      1486876,              0,         21079,      2767135,      1749398,        229624,        190722,        258405,      2428149,      1675000,         18386,       -555462,       -838516,              0,              0,         39578,        338986,              0.00,      7052326.00,              1.87
100/02,1457,宜進,      2753978,        581993,      2573338,         36864,      1211532,      7157705,      1934910,      1620936,          3944,         90258,      3650048,      2839558,        494450,       -133014,        -74732,              0,              0,        381395,      3507657,              0.00,     45806604.00,             13.63
100/02,1459,聯發紡織,      2807862,        826515,      3740616,         92917,        229417,      7697327,      2111470,      1510957,              0,         22915,      3645342,      3586289,        274816,        570623,       -533801,              0,              0,        154058,      4051985,              0.00,     39890309.00,             13.34
100/02,1460,宏遠,      4366459,         11575,      3656665,         10662,        238890,      8284251,      2926436,      1447059,        165409,        246103,      4785007,      4711891,        119663,     -1346713,         14383,              0,              0,             20,      3499244,              0.00,     33706585.00,              8.00
100/02,1463,強盛染整,      1187058,         76895,        600219,          3673,        253559,      2121404,        125075,              0,         67994,         54183,        247252,      1884108,        157475,       -118979,       -136770,              0,              0,         88318,      1874152,              0.00,     26589911.00,             11.04
100/02,1464,得力實業,      2608502,         51525,      1784950,        181618,        244278,      4870873,      2005272,        125000,              0,        126835,      2257107,      1568490,         96329,         11829,         74593,              0,              0,        862525,      2613766,              0.00,              0.00,             11.17
100/02,1465,偉全實業,      2195022,         15972,        845845,         75209,         18939,      3150987,        931131,              0,              0,         91416,      1022547,        863394,        353488,        373670,         18731,              0,              0,        519157,      2128440,              0.00,              0.00,             18.64
100/02,1466,聚隆,      1565130,          1000,      1030511,          4103,        160297,      2761041,        947695,        268103,              0,         36197,      1251995,        952617,        260973,        236282,         59174,              0,              0,              0,      1509046,              0.00,         87958.00,             16.49
100/02,1467,南緯實業,      3878055,        149937,      1836511,        327900,        231978,      6424381,      2697634,      1522515,         68902,         92410,      4381461,      1649115,         63250,        370189,       -227315,              0,              0,        187681,      2042920,              0.00,              0.00,             11.25
100/02,1468,昶和纖維,      1451569,         30307,      1202886,         45166,        487212,      3217140,      1305431,        445676,         65656,          8926,      1825689,      1604053,         43757,       -615677,        235186,              0,              0,        124132,      1391451,              0.00,              0.00,              7.90
100/02,1469,理隆纖維,        876415,         43296,      1277128,            355,         27785,      2224979,        684911,              0,              0,         15403,        700314,      1246000,        455920,       -156053,        -21224,              0,              0,             22,      1524665,              0.00,              0.00,             12.24
100/02,1471,首利,      2256448,        154670,      1395273,              0,        218171,      4024562,      1199175,              0,              0,          3663,      1202838,      2014677,        839234,        -30828,         -1359,              0,              0,              0,      2821724,              0.00,              0.00,             14.01
100/02,1472,三洋紡,        653153,              0,      1026077,          1055,         60509,      1740794,        927837,         79075,         37616,         23263,      1067791,        875000,              0,       -278743,         64610,              0,              0,         12136,        673003,              0.00,      5348830.00,              8.04
100/02,1473,台南企業,      6032012,        221974,      1306106,         30583,        252285,      7842960,      2415641,        509266,         37967,        221783,      3184657,      1468220,        836070,      1809661,       -179988,              0,              0,        724340,      4658303,              0.00,      1000000.00,             26.98
100/02,1474,弘裕,      1949942,         60006,        970665,         41585,        234908,      3257106,      1248123,        145000,         39282,          6770,      1439175,      1378744,          6813,        325970,        106404,              0,              0,              0,      1817931,              0.00,      1256402.00,             13.31
100/02,1475,本盟光電,        532995,          2295,        577022,         28391,         20933,      1161636,        913190,              0,              0,              0,        913190,        541946,         25720,       -308457,         13111,              0,              0,        -23874,        248446,              0.00,              0.00,              5.02
100/02,1476,儒鴻,      3670448,              0,      2819839,        128857,        247608,      6866752,      2932164,        103719,              0,        179196,      3215079,      2112419,        293678,      1319080,        -81687,              0,              0,          8183,      3651673,              0.00,              0.00,             18.28
100/02,1477,聚陽實業,      6310005,              0,        809685,              0,        297227,      7416917,      3718639,              0,              0,         73758,      3792397,      1607136,        861145,      1275741,       -125598,              0,              0,          6096,      3624520,              0.00,              0.00,             22.51
100/02,1503,士電,     11921112,      6284818,     10127501,        110915,        126375,     28570721,      8928446,        800000,        950717,      1260476,     11939639,      5209722,      2556723,      5914956,      2721270,              0,              0,        228411,     16631082,              0.00,              0.00,             31.48
100/02,1504,東元電機,     35012619,     15946339,     14845931,        164153,      3197004,     69166046,     17423816,     12396881,      1080247,      1653164,     32554108,     18356119,      5844138,      9086736,      1746617,              0,              0,      1578328,     36611938,      1860000.00,     22365800.00,             19.32
100/02,1506,正道,      1229733,         51626,      1080329,         15855,        503674,      2881217,        990653,        313208,         76990,        249132,      1629983,      1022516,        148334,       -259795,        106321,              0,              0,        233858,      1251234,              0.00,              0.00,              9.95
100/02,1507,永大機電,     11539208,        893553,      3710014,        530219,      1069574,     17742568,      6722950,         93750,          2702,        896175,      7715577,      4108200,        247910,      5618022,       -106860,              0,              0,        159719,     10026991,              0.00,      2129800.00,             24.14
100/02,1512,瑞利,      2796134,              0,      2696900,         80894,        144462,      5718390,      2793254,        626385,         99095,        168607,      3687341,      1818025,         40369,         20226,         97338,              0,              0,         55091,      2031049,              0.00,              0.00,             10.87
100/02,1513,中興電,      7524899,      1263916,      4215690,        325418,        238160,     13568083,      4739462,        850063,        286075,        484188,      6359788,      4800000,        341257,        998526,        832626,              0,              0,        235886,      7208295,              0.00,     10329917.00,             14.85
100/02,1514,亞力電機,      2744960,        280784,      1002443,         19036,        296468,      4343691,      1576537,         22800,        164401,        106371,      1870109,      2010670,        117372,         53500,        163400,              0,              0,        128640,      2473582,              0.00,      8359112.00,             12.17
100/02,1515,力山,      2404489,        266078,      1756539,         84601,         90836,      4602543,      2067369,        223267,         31782,        236951,      2559369,      2287843,              0,       -409733,        138452,              0,              0,         26612,      2043174,              0.00,              0.00,              8.81
100/02,1517,利奇機械,      3643018,        167408,      1189511,        166305,         39510,      5205752,      1061077,        789390,          3442,        129089,      1982998,      2278250,         72891,        533638,          4673,              0,              0,        333302,      3222754,              0.00,              0.00,             12.68
100/02,1519,華城電機,      4850539,         99400,      1409873,         27799,         88928,      6476539,      3147599,            963,         34528,        213983,      3397073,      2610585,         27138,        446303,         -4560,              0,              0,              0,      3079466,              0.00,              0.00,             11.80
100/02,1521,大億,      1778870,        253839,        819841,         10085,         43287,      2905922,      1359009,              0,         66974,         73553,      1499536,        762300,         60472,        595078,        -11464,              0,              0,              0,      1406386,              0.00,              0.00,             18.45
100/02,1522,堤維西,      7800122,        627395,      6899155,        112723,        650916,     16090311,      7727114,      2345025,         38717,        287782,     10398638,      3171255,      1349816,        701750,       -123945,              0,              0,        592797,      5691673,              0.00,      4203270.00,             16.78
100/02,1524,耿鼎企業,      1477967,         66069,      4020886,              0,          4077,      5568999,      1812043,      1624357,         74336,         24663,      3535399,      1624146,        220379,        145598,         43477,              0,              0,              0,      2033600,              0.00,      5249253.00,             12.94
100/02,1525,江申工業,        889629,      1422184,        447962,          1113,            872,      2761760,        514827,              0,         69799,         88541,        673167,        692454,          1251,      1203912,        190976,              0,              0,              0,      2088593,              0.00,              0.00,             31.67
100/02,1526,日馳,        442679,          7967,        409877,              3,         44338,        904864,        266352,        187917,              0,         29531,        483800,        500000,              0,        -78382,           -554,              0,              0,              0,        421064,              0.00,              0.00,              8.42
100/02,1527,鑽全,      7820685,          7129,      1359975,          6095,        435308,      9629192,      6995234,        400000,              0,          5593,      7400827,      1589766,            305,        655043,        -16749,              0,              0,              0,      2228365,              0.00,              0.00,             14.02
100/02,1528,恩德,      3400541,         26747,        852881,         44675,        210767,      4535611,      1895675,        438520,              0,        132963,      2467158,      1373815,        283879,        314820,         67688,              0,              0,         28251,      2068453,        298609.00,      2500000.00,             15.47
100/02,1529,樂士,        705679,          1426,        134496,          1188,        126050,        968839,        268051,         25568,              0,          5394,        299013,      2097089,          2320,     -1434420,              0,              0,              0,          4837,        669826,              0.00,              0.00,              3.17
100/02,1530,亞崴機電,      3308134,         98893,      1162365,         36765,         30995,      4637152,      2595093,         21536,              0,         66393,      2683022,        949525,        239093,        900228,       -134716,              0,              0,              0,      1954130,              0.00,      3718000.00,             22.49
100/02,1531,高林股,      5091284,         69195,      1293351,        236824,         10725,      6701379,      1633420,        120645,              0,        311619,      2065684,      1931511,        341177,      1809067,         83014,              0,              0,        470926,      4635695,              0.00,              0.00,             21.56
100/02,1532,勤美,     17016527,      1797540,     11867531,        827291,         70074,     31578963,      9340082,      6495608,              0,        549352,     16385042,      3738173,      2033520,      3257729,        125977,              0,              0,      6038522,     15193921,              0.00,              0.00,             26.45
100/02,1533,車王電,      1967725,        119968,      1116176,         97607,         47142,      3348618,      1060136,        534000,              0,         41396,      1635532,        964152,        275871,        509417,        -36366,              0,              0,             12,      1713086,              0.00,              0.00,             17.77
100/02,1535,中宇,      3924973,        724374,        121120,              0,         13851,      4784318,      2560327,              0,         58382,         23226,      2641935,      1130474,        121613,        861529,         28767,              0,              0,              0,      2142383,              0.00,              0.00,             18.95
100/02,1536,和大工業,      2088039,        333869,      2852483,          2350,         49035,      5325776,      1511771,      1853444,          1417,         99369,      3466001,      2003103,        411677,       -587403,        -14823,              0,              0,         47221,      1859775,              0.00,              0.00,              9.05
100/02,1537,廣隆光電,      2350612,         20000,        881157,         69634,         80333,      3401736,      1374356,          2271,              0,         92851,      1469478,        815018,        617245,        634146,       -170780,              0,              0,         36629,      1932258,              0.00,              0.00,             23.26
100/02,1538,正峰新,        676270,              0,      1993070,         20535,        261774,      2951649,        780897,        463275,         18130,         23825,      1286127,      1620115,              0,        -76766,        122173,              0,              0,              0,      1665522,              0.00,              0.00,             10.28
100/02,1539,巨庭機械,      1050743,          7750,        442837,         28618,         71599,      1601547,        867876,         78356,              0,         16718,        962950,        653700,              0,        -42546,         27443,              0,              0,              0,        638597,              0.00,              0.00,              9.77
100/02,1540,喬福機械,      1570851,              0,        423299,             57,            598,      1994805,        762670,              0,              0,          5137,        767807,        854736,        147884,        254568,        -30206,              0,              0,             16,      1226998,              0.00,      6105911.00,             15.46
100/02,1541,錩泰,        702600,              0,        588550,        177364,         46000,      1514514,        572734,              0,              0,          1337,        574071,        788000,          1364,        151368,           -289,              0,              0,              0,        940443,              0.00,              0.00,             11.93
100/02,1558,伸興,      2336869,         17292,        886015,         58294,          5532,      3304002,      1538454,              0,             87,        103126,      1641667,        483882,        266204,      1044518,       -132269,              0,              0,              0,      1662335,              0.00,              0.00,             34.35
100/02,1568,倉佑,      1143139,         94629,      1463271,         15872,        115164,      2832075,      1888481,              0,              0,            413,      1888894,        916315,         14348,       -100994,         20962,              0,              0,         92550,        943181,              0.00,              0.00,              9.28
100/02,1582,信錦,      6206982,         31438,        748116,        379476,        141498,      7507510,      3163112,        521575,              0,        411967,      4096654,      1366384,      1531773,        544574,        -82597,              0,              0,         50722,      3410856,              0.00,              0.00,             24.70
100/02,1583,程泰,      6131918,         45817,      2016860,        153093,        215529,      8563217,      4765493,        316623,          4733,        119163,      5206012,        971560,        452662,        782896,       -102241,              0,              0,      1252328,      3357205,              0.00,      1597000.00,             23.13
100/02,1590,F-亞德,      3777756,              0,      3320906,        182561,         58261,      7339484,      2139293,        314576,              0,        264266,      2718135,      1500000,      2002907,      1104465,       -122508,              0,              0,        136485,      4621349,              0.00,              0.00,             29.90
100/02,1603,華電,      2500671,      1574895,      3012250,              0,        662255,      7750071,      2441420,              0,        726956,         57691,      3226067,      3423000,        412208,       -544265,      1224897,              0,              0,          8164,      4524004,              0.00,     58646089.00,             15.92
