年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
98/02,1530,亞崴機電,      2074643,         61948,      1012126,         19238,         20387,      3188342,        825585,        431352,          3239,         56497,      1316673,        906080,        225881,        739185,         39266,        -38743,              0,              0,      1871669,              0.00,      1510000.00,             23.15
98/02,1531,高林股,      3777600,              0,      1547740,        247872,         28058,      5601270,        732606,        347847,              0,        225501,      1305954,      1931511,        341177,      1339946,        301772,              0,              0,        380910,      4295316,              0.00,              0.00,             20.27
98/02,1532,勤美,     15525909,      1835145,     17121453,        190065,        724824,     35397396,     16931155,      4999116,              0,        627875,     22558146,      2769017,      2018947,        981055,        505272,              0,              0,      6564959,     12839250,              0.00,              0.00,             23.11
98/02,1533,車王電,      2002579,         95137,      1300318,        121015,         40501,      3559550,        724388,        965586,              0,         13573,      1703547,        964152,        275871,        521659,         94310,              0,              0,             11,      1856003,              0.00,              0.00,             19.25
98/02,1535,中宇,      3285171,        536158,        128008,              0,         23200,      3972537,      2095992,              0,         52938,          8898,      2157828,      1130474,        121157,        509154,         53924,              0,              0,              0,      1814709,              0.00,              0.00,             16.05
98/02,1536,和大工業,      1908948,        128692,      2953967,         44603,         49896,      5086106,      2165445,      1365512,          1417,        100644,      3633018,      1579914,      1032310,     -1091128,       -112311,              0,              0,         44303,      1453088,              0.00,              0.00,              8.92
98/02,1537,廣隆光電,      1759183,          1509,      1069976,         84124,          5976,      2920768,      1322592,        251725,              0,         13273,      1587590,        671389,        379107,        248834,         -7769,              0,              0,         41617,      1333178,              0.00,              0.00,             19.24
98/02,1538,正峰新,      1358495,              0,      1450315,              0,         93830,      2902640,        578981,        365289,         18130,         29118,        991518,      1626685,         56789,         62159,        185009,        -19520,              0,              0,      1911122,              0.00,      1010000.00,             13.84
98/02,1539,巨庭機械,        791484,          8750,        504991,              0,        108825,      1414050,        563834,         72159,              0,         14482,        650475,        653700,         74525,          3358,         31992,              0,              0,              0,        763575,              0.00,              0.00,             11.68
98/02,1540,喬福機械,      1390646,              0,        455277,            187,            383,      1846493,        557601,              0,              0,          3655,        561256,        854736,        124668,        336025,              0,        -30206,              0,             14,      1285237,              0.00,      5309488.00,             18.62
98/02,1558,伸興,      1146582,         11430,        639368,         70077,          3343,      1870800,        599993,              0,             87,         98686,        698766,        434788,         78902,        626723,         31621,              0,              0,              0,      1172034,              0.00,              0.00,             26.96
98/02,1568,倉佑,      1011756,         51418,      1745757,         19404,        198842,      3027177,      1896063,         53517,              0,          4293,      1953873,        816315,        215510,       -111367,         50212,              0,              0,        102634,      1073304,              0.00,              0.00,             11.89
98/02,1582,信錦,      4888356,         49215,        545979,        381783,        126253,      5991586,      2086434,          3094,              0,        388326,      2477854,      1351685,      1406471,        463048,        279270,              0,              0,         13258,      3513732,              0.00,              0.00,             25.90
98/02,1583,程泰,      3767772,        126279,      1815981,         63518,        202726,      5976276,      1910279,        696161,          7972,         94866,      2709278,        937796,        465216,        627858,         40228,       -148040,              0,      1343940,      3266998,              0.00,      2474000.00,             22.16
98/02,1603,華電,      1811512,      1567262,      3033230,              0,        700889,      7112893,      2639019,              0,        726956,         45801,      3411776,      3423000,        412208,     -1192954,      1245581,       -194705,              0,          7987,      3701117,              0.00,     58646089.00,             13.02
98/02,1604,聲寶,      4857502,      3697901,      4264444,        413842,        484849,     13718538,      4586073,              0,        863737,        431200,      5881010,      8763900,        152877,     -2689228,      2037360,       -429199,              0,          1818,      7837528,              0.00,     30803953.00,              9.27
98/02,1605,華新,     41227081,     22252870,     28367688,      2430180,      1533307,     95811126,     19344372,     17978764,        131132,      2033297,     39487565,     31792004,     16826333,      6851510,        137149,     -1042488,              0,      1759053,     56323561,              0.00,    103416701.00,             17.74
