年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
97/01,1213,大飲,        357990,              0,        179933,              0,        264230,        802153,        182173,              0,              0,         38247,        220420,        514751,         21938,         46078,         -1034,              0,              0,              0,        581733,              0.00,              0.00,             11.30
97/01,1215,卜蜂企業,      3309826,        277782,      1237803,         35192,        105966,      4966569,      1836572,              0,              0,        265409,      2101981,      2320268,            967,        481078,        -29696,              0,              0,         91971,      2864588,              0.00,              0.00,             11.95
97/01,1216,統一,    100254869,     49534230,     98733182,      4455468,     15765732,    268743481,     88775873,     70367709,      1773357,      8926998,    169843937,     35553733,      5366758,     18151114,      4478889,              0,              0,     35349050,     98899544,              0.00,              0.00,             17.87
97/01,1217,愛之味,      2588713,      2387839,      2547415,         55475,      1149127,      8728569,      3325625,      1186168,         79974,        204931,      4796698,      3776893,         45561,       -320280,        156856,              0,              0,        272841,      3931871,              0.00,              0.00,              9.69
97/01,1218,泰山企業,      3824987,      2292627,      2553229,         69644,        301061,      9041548,      3131360,      1628834,        285250,        284010,      5329454,      3202434,         54365,         51210,        504461,       -198482,              0,         98106,      3712094,              0.00,     20697438.00,             12.06
97/01,1219,福壽實業,      3398418,        278009,      2134162,         61870,        131301,      6003760,      1275975,        333259,        505262,        275762,      2390258,      2663184,        242028,        368600,        318696,              0,              0,         20994,      3613502,              0.00,              0.00,             13.49
97/01,1220,台榮,      1773431,        110026,        742752,         19640,        109111,      2754960,        680626,              0,          5813,        105998,        792437,      1770779,            537,        -67595,         35061,              0,              0,        223741,      1962523,              0.00,              0.00,              9.82
97/01,1225,福懋油,      3773261,        237771,      2857891,         99205,        189296,      7157424,      3510099,        988332,        100296,         81463,      4680190,      1627000,         94698,        296592,         87607,              0,              0,        371337,      2477234,              0.00,              0.00,             12.94
97/01,1227,佳格,      5013291,        590530,      2154675,         45493,        417767,      8221756,      2533965,        725223,         33685,         22448,      3315321,      3209184,         19501,      1534218,         78285,        -21182,              0,         86429,      4906435,              0.00,      2338960.00,             15.13
97/01,1229,聯華實業,      3245903,     12828490,      4851360,        117706,        195604,     21239063,      2446724,      1422609,         95377,        182857,      4147567,      7478159,        811630,      4776131,      3179798,         -2393,              0,        848171,     17091496,        290500.00,         84000.00,             21.72
97/01,1231,聯華食品,      1882595,         23670,        792753,         45357,        207230,      2951605,        693788,        449570,              0,         77925,      1221283,      1154190,         76975,        471610,          3447,              0,              0,         24100,      1730322,              0.00,              0.00,             14.78
97/01,1232,大統益,      2927896,        166961,      1314187,          1237,         19871,      4430152,      1657966,              0,              0,         14877,      1672843,      1599749,         23784,      1129876,        -15973,              0,              0,         19873,      2757309,              0.00,              0.00,             17.11
97/01,1233,天仁,        658307,          7888,        919105,         20836,         91993,      1698129,        263076,            557,              0,        176380,        440013,        905919,         28707,        344083,        -13656,        -15155,              0,          8218,      1258116,              0.00,      1509483.00,             14.03
97/01,1234,黑松,      2075647,      6934798,      3072510,         43801,        586044,     12712800,        917510,              0,      1915676,        540273,      3373459,      5358281,        184601,      1795824,      2000635,              0,              0,              0,      9339341,              0.00,              0.00,             17.43
97/01,1235,興泰,        719983,         96587,        151621,              0,        171368,      1139559,        254724,              0,         60144,         22286,        337154,        450898,         27674,        169409,        158260,        -11584,              0,          7748,        802405,              0.00,      1711164.00,             18.32
97/01,1236,宏亞食品,        762399,         20250,        986655,         14832,        108529,      1892665,        541504,              0,              0,        174424,        715928,        811726,         33396,        322905,          8710,              0,              0,              0,      1176737,              0.00,              0.00,             14.50
97/01,1301,台塑,    127969553,    118210419,    104174799,      3349577,        620161,    354324509,     53568939,     48654677,              0,      6449776,    108673392,     57204716,     12814896,    116624573,     59006932,              0,              0,              0,    245651117,              0.00,              0.00,             42.94
97/01,1303,南亞塑膠,    191270004,    115724516,    153535819,      3720717,      4871744,    469122800,     79118895,     63891450,              0,     19245670,    162256015,     76235909,     25938780,    151750260,     37945957,         -1945,              0,     14997824,    306866785,              0.00,        177899.00,             38.29
97/01,1304,台聚,     30824948,      4269894,     12295011,      1074509,      1878751,     50343113,     14651631,      7873022,        800992,      2765183,     26090828,      7714032,         95318,      3604885,      1187082,       -135772,              0,     11786740,     24252285,              0.00,     46323928.00,             17.19
97/01,1305,華夏,      6801805,        260323,      4032694,        171818,        696043,     11962683,      2990495,      2130000,        592084,      1196342,      6908921,      4248035,         11932,        204065,        441785,              0,              0,        147945,      5053762,              0.00,              0.00,             11.55
97/01,1307,三芳化工,      3720308,        165110,      2897659,        165253,        108486,      7056816,      2492140,        398234,         37782,        273645,      3201801,      2504083,        137866,      1374249,       -161183,              0,              0,              0,      3855015,              0.00,              0.00,             15.39
97/01,1308,亞聚,      3432652,      2778246,        534774,         17116,        620390,      7383178,        812548,              0,         21469,        274655,      1108672,      2609316,         23373,      2273085,      1368732,              0,              0,              0,      6274506,              0.00,              0.00,             24.05
97/01,1309,台達化工,      7907385,        760330,      2080463,         60425,        297900,     11106503,      5560381,        680885,        143860,        411195,      6796321,      2705005,        338017,        939268,        327892,              0,              0,              0,      4310182,              0.00,              0.00,             15.93
97/01,1310,台苯,      8186776,      2776882,      2247336,         32205,        622098,     13865297,      5617671,        223482,         41452,        250276,      6132881,      5889693,        219685,      1346288,        832001,       -905112,              0,        349861,      7732416,              0.00,     87514379.00,             14.72
97/01,1312,國喬石化,     14598316,      3050345,      8775842,        905584,      1274694,     28604781,     10532008,      4449449,      1062196,        466738,     16510391,      7326891,        491095,      1394177,      1013589,       -221199,              0,      2089837,     12094390,              0.00,      9346848.00,             15.35
97/01,1313,聯成,     14635750,      5419111,      5965521,        274534,        165450,     26460366,      4932077,      5317888,         99828,      1459044,     11808837,      8060575,        365313,      4595818,      1652173,       -244220,              0,        221870,     14651529,              0.00,     18000000.00,             18.31
97/01,1314,中石化,     10261862,      9484960,     20070136,        112786,      8068370,     47998114,      6109200,     12811959,      3879514,        744725,     23545398,     16899995,        320143,      3736042,      3496536,              0,              0,              0,     24452716,              0.00,              0.00,             14.47
97/01,1315,達新工業,      4777637,        378614,      1675459,         19927,      1063122,      7914759,      1394816,         75049,        240828,        284732,      1995425,      2200000,          1384,      1004419,      2731986,        -55915,              0,         37460,      5919334,              0.00,      7930000.00,             27.74
97/01,1316,上曜,        456748,        243961,        348749,         41098,         26985,      1117541,        119623,              0,              0,         44960,        164583,        701661,        105303,          1947,         25965,        -33192,              0,        151274,        952958,              0.00,      5000000.00,             12.30
97/01,1319,東陽,      7273026,      1574227,     15254322,        489893,      1115938,     25707406,      9324913,      3530348,              0,        599412,     13454673,      4259475,      1424100,      2797009,        238061,       -201345,              0,      3735433,     12252733,              0.00,     13668869.00,             20.66
97/01,1321,大洋,      2024743,        589352,      1141908,        112813,        633521,      4502337,      1075284,        156000,              0,        410908,      1642192,      2272283,        101383,        466890,         54055,        -36189,              0,          1723,      2860145,              0.00,      6542716.00,             12.95
97/01,1323,永裕,      1169566,          3022,      1297299,         52727,         26598,      2549212,        924012,        433613,          8767,         71021,      1437413,        750918,         53270,        183468,         42047,         -1086,              0,         83182,      1111799,              0.00,        172004.00,             13.73
97/01,1324,地球工業,        653661,              0,        494146,              0,         24023,      1171830,        284139,              0,              0,         25937,        310076,        751219,              0,         87764,         22771,              0,              0,              0,        861754,              0.00,              0.00,             11.47
97/01,1325,恒大,        840789,         75866,        580469,              0,         89617,      1586741,         82978,              0,         44912,         39517,        167407,        891110,          3158,        337450,         77870,              0,              0,        109746,      1419334,              0.00,              0.00,             14.70
97/01,1326,台化,    153169377,    106679654,    150103368,        960085,      7890689,    418803173,     82336591,     62904207,              0,      6523176,    151763974,     55247302,      9784287,    122968991,     71538452,              0,              0,      7500167,    267039199,              0.00,              0.00,             46.98
97/01,1402,遠東新,     82666703,     57706277,    112800035,     19683217,      3077884,    275934116,     71582235,     50247891,      6510782,      3551760,    131892668,     44803469,      9427641,     26806708,     14451039,              0,              0,     48552591,    144041448,              0.00,              0.00,             21.31
97/01,1410,南染,        428380,              0,      1060337,              0,         80435,      1569152,        181589,          5804,        145775,         64543,        397711,        900000,         21784,        -66187,        282307,              0,              0,         33537,      1171441,              0.00,              0.00,             12.64
97/01,1413,宏洲纖維,      1389156,         12855,      1892412,              0,         57090,      3351513,      1149991,              0,        145598,        158699,      1454288,      2836457,              0,     -1408864,        431521,        -15040,              0,         53151,      1897225,              0.00,      3496585.00,              6.58
97/01,1416,廣豐,      5134125,        953062,      1392530,          8982,        124846,      7613545,        871057,      1137735,        587777,         75480,      2672049,      5497834,      1172367,     -1819838,        182372,        -91239,              0,              0,      4941496,              0.00,     48910273.00,              9.87
97/01,1417,嘉裕,      2182346,      1505999,      1054917,         40130,        581660,      5365052,        891934,              0,        103078,         84611,      1079623,      3798837,         19571,        -88679,        536656,              0,              0,         19044,      4285429,              0.00,              0.00,             11.23
97/01,1418,東華,      1196558,        201370,      1411336,         51924,        351157,      3212345,      1414963,              0,        322483,        163547,      1900993,      2638553,          5774,     -1476360,        211447,        -69533,              0,          1471,      1311352,              0.00,     21866000.00,              5.41
97/01,1419,新紡,        706626,      2264744,      4071284,              0,         46929,      7089583,      1235008,              0,        764812,         82981,      2082801,      3000413,            394,        584877,      1431430,        -10332,              0,              0,      5006782,              0.00,        803829.00,             16.73
97/01,1432,大魯閣,      2320383,        215284,        639988,          7177,        517292,      3700124,      2161976,         84314,        266563,         85280,      2598133,        885642,        568026,     -1186091,        487335,       -111902,              0,        458981,      1101991,              0.00,      3734716.00,              7.58
97/01,1434,福懋興業,     20607652,     38993242,     23757381,        484126,      2036653,     85879054,     12785435,     10497454,              0,      1120333,     24403222,     16846646,        698968,     13521221,     27272108,        -26488,              0,      3163377,     61475832,              0.00,      3043228.00,             34.68
97/01,1435,中福國際,        197977,        431312,        573553,              0,         22238,      1225080,        442508,              0,        161746,          5085,        609339,      1397801,             96,       -660432,        176174,       -293480,              0,         -4418,        615741,              0.00,     28075770.00,              5.55
97/01,1436,華友聯,      2616926,        269499,          3934,          9486,        779717,      3679562,         27414,              0,              0,         31959,         59373,      3377000,        179919,        190289,        -81670,        -45349,              0,              0,      3620189,              0.00,     13718014.00,             11.17
97/01,1437,勤益投控,      1917690,        165541,      2208666,         38134,      3166312,      7496343,      1341524,      1836143,        371810,        258122,      3807599,      2039649,        318310,        208548,      1057566,              0,              0,         64671,      3688744,              0.00,              0.00,             17.77
97/01,1440,南紡,      7619623,      5333490,     14907968,         58055,      4445409,     32364545,      4653020,         61876,      3376038,      1353330,      9444264,     14935240,         75446,      4337028,      3494706,              0,              0,         77861,     22920281,              0.00,              0.00,             15.29
97/01,1441,大東紡織,        910904,        365996,        747370,              0,         86781,      2111051,        960034,        106142,        161013,        153361,      1380550,      1079004,            326,       -440971,         94819,         -2687,              0,             10,        730501,              0.00,      1177640.00,              6.84
97/01,1442,名軒,      3064145,        418221,        109284,              0,         20216,      3611866,      2000516,         57796,              0,          4162,      2062474,      1428084,         27031,         94238,             39,              0,              0,              0,      1549392,              0.00,              0.00,             10.85
97/01,1443,立益紡織,      2783859,        148227,      3231765,         65470,        102165,      6331486,      3810629,         37625,        227040,         66764,      4142058,      3010900,        321508,     -1441520,        200728,        -27618,              0,        125430,      2189428,              0.00,     13562357.00,              7.18
97/01,1444,力麗,      6913916,      3425795,      3808691,         23825,        431793,     14604020,      5363775,        663613,          5132,        170668,      6203188,      7314000,      2080698,       -826473,       -555290,       -118778,              0,        506675,      8400832,              0.00,     18387712.00,             11.07
97/01,1445,大宇紡織,      1242221,        186105,      1148644,          6351,         10385,      2593706,        232750,        219394,         98272,         83243,        633659,      1577510,        112240,         72258,        198039,              0,              0,              0,      1960047,              0.00,              0.00,             12.42
97/01,1446,宏和,        653560,        267289,      1025123,         14991,      1013129,      2974092,        761444,        262842,              0,         24373,      1048659,      1386215,        297239,        202398,         39581,              0,              0,              0,      1925433,              0.00,              0.00,             13.89
97/01,1447,力鵬,      6731943,      2188590,      6571814,         41828,        384148,     15918323,      5423997,      2397860,              0,        168233,      7990090,      6277563,      1509828,      1447813,       -903927,       -615376,              0,        212332,      7928233,              0.00,     52070281.00,             13.40
97/01,1449,佳和實業,      5776990,        488730,      3672907,        208775,        545054,     10692456,      4417077,      2042862,        570021,        682604,      7712564,      4159869,        480412,     -1882936,       -360357,       -309473,              0,        892377,      2979892,              0.00,    107871688.00,              6.78
97/01,1451,年興紡織,      7585943,      2354054,      5987163,         43893,        179082,     16150135,      3052769,        899215,              0,        632422,      4584406,      5983691,        383870,      5050399,        147489,              0,              0,            280,     11565729,              0.00,              0.00,             19.33
97/01,1453,大將,        524859,         99495,        256009,              0,         42990,        923353,        249019,              0,         54850,         53837,        357706,        873394,              0,       -382064,         61952,         -5952,              0,         18317,        565647,              0.00,        211120.00,              6.28
97/01,1454,台富,      1174268,        226997,        878728,              0,         28550,      2308543,        706897,              0,              0,         73536,        780433,      1345907,        130458,          7555,         86899,        -42710,              0,              1,      1528110,              0.00,     10001160.00,             12.27
97/01,1456,怡華,      2261586,        393886,      1709267,              0,         56378,      4421117,      2172145,        620725,        190905,        318363,      3302138,      2236560,          2201,       -546211,       -587599,        -20053,              0,         34081,      1118979,              0.00,     18150407.00,              5.28
97/01,1457,宜進,      2173449,        477578,      2147998,         38239,      1015165,      5852429,      2122930,        271766,          3944,         58649,      2457289,      2557240,        334280,         58921,        109905,       -117065,              0,        451859,      3395140,              0.00,     26025132.00,             12.81
97/01,1459,聯發紡織,      2694603,        934667,      3685781,         97283,        270644,      7682978,      2328719,      1611071,              0,         41053,      3980843,      3230536,        489114,        564097,       -412233,       -302373,              0,        132994,      3702135,              0.00,     42485734.00,             12.72
97/01,1460,宏遠,      4752346,        144204,      3730419,         17058,        127004,      8771031,      2367850,        898353,              0,        200674,      3466877,      4904161,        241513,        403561,        -15671,       -229429,              0,             19,      5304154,              0.00,     33706585.00,             11.61
97/01,1463,強盛染整,      1229761,        249788,        600331,              0,        171142,      2251022,        262906,              0,         50877,         57743,        371526,      1884108,        157475,        -87680,        -26975,       -122468,              0,         75036,      1879496,              0.00,     26589911.00,             11.15
97/01,1464,得力實業,      2116311,         18345,      2095886,         53420,         99128,      4383090,      1435650,              0,              0,        179542,      1615192,      1686930,        147386,         -8404,         62131,        -14477,              0,        894332,      2767898,              0.00,      3406000.00,             11.34
97/01,1465,偉全實業,      1436270,         13490,      1048495,         74903,         21704,      2594862,        402723,         55447,              0,         73807,        531977,        863394,        353488,        334428,         15044,              0,              0,        496531,      2062885,              0.00,              0.00,             18.14
97/01,1466,聚隆,      1061449,              0,        779487,              0,        261829,      2102765,      1132918,        301884,              0,         23686,      1458488,        715978,              0,        -71048,              0,           -653,              0,              0,        644277,              0.00,         87958.00,              9.01
97/01,1467,南緯實業,      2509813,        223284,      1148334,        261278,        219067,      4361776,      1419692,        899380,         68902,         97603,      2485577,      1649115,         60649,        232592,       -144687,              0,              0,         78530,      1876199,              0.00,              0.00,             10.90
97/01,1468,昶和纖維,      1552382,         29014,      1828575,         63352,         39242,      3512565,      1043784,        440339,         39548,          5673,      1529344,      1604053,         43757,         51291,        158247,              0,              0,        125873,      1983221,              0.00,              0.00,             11.58
97/01,1469,理隆纖維,        882866,         51962,      1299409,          1419,         40407,      2276063,        624401,              0,              0,         10778,        635179,      1246000,        455920,        -47958,        -13104,              0,              0,             26,      1640884,              0.00,              0.00,             13.17
97/01,1471,首利,      3053384,        138362,      1741091,              0,        137923,      5070760,      2878744,         86694,              0,          2811,      2968249,      1535861,        612654,        -52271,         41196,        -34929,              0,              0,      2102511,          4000.00,      1600000.00,             13.83
97/01,1472,三洋紡,        797329,          2674,      1186962,            128,         72173,      2059266,        765085,        202514,              0,         19970,        987569,        875000,        249779,       -201600,         72278,        -37637,              0,        113877,      1071697,              0.00,          5349.00,             10.95
97/01,1473,台南企業,      5293603,        161116,      1400382,         42887,        203157,      7101145,      1966371,        295000,         37967,        331049,      2630387,      1398305,        822364,      1796811,        -39388,              0,              0,        492666,      4470758,              0.00,              0.00,             28.64
97/01,1474,弘裕,      2131586,         92011,      1039407,         45673,         99942,      3408619,      1336182,        354278,         53478,         13275,      1757213,      1325715,            103,        270089,         55394,              0,              0,            105,      1651406,              0.00,              0.00,             12.46
97/01,1475,本盟光電,      1107662,          2365,        866021,              0,         95951,      2071999,      1414820,          4000,              0,              0,      1418820,        775038,        430000,       -625108,          8140,              0,              0,         65109,        653179,              0.00,              0.00,              7.59
97/01,1476,儒鴻,      2502216,        333102,      1863415,         24939,        278638,      5002310,      1875314,        217964,              0,        104063,      2197341,      1841618,        292183,        687081,        -30777,              0,              0,         14864,      2804969,              0.00,              0.00,             15.15
97/01,1477,聚陽實業,      4667524,              0,      1028643,          1928,        172952,      5871047,      2327588,              0,              0,         46446,      2374034,      1460780,        498027,      1645031,       -114290,              0,              0,          7465,      3497013,              0.00,              0.00,             23.89
97/01,1503,士電,     10973551,      5785547,      8901729,        149790,        124092,     25934709,      8634105,      1090297,      1000311,      1103305,     11828018,      5209722,      2526608,      3185822,      2997905,              0,              0,        186634,     14106691,              0.00,              0.00,             26.72
97/01,1504,東元電機,     31572909,     18969980,     13634502,        378768,      3344215,     67900374,     17247088,     10631520,      1080247,      1647549,     30606404,     19105779,      5925095,      7469182,      4266888,       -922024,              0,      1449050,     37293970,              0.00,     71067145.00,             19.49
97/01,1506,正道,      1347325,        147242,      1087434,        198144,        511170,      3291315,      1534315,        127824,         86444,        257287,      2005870,      1022516,         88334,       -218141,        144293,              0,              0,        248443,      1285445,              0.00,              0.00,             10.14
97/01,1507,永大機電,      9270028,        990037,      2441062,        252363,      1135773,     14089263,      4694770,        285115,          2702,        621152,      5603739,      4108200,        227586,      4274934,         17787,        -26551,              0,       -116432,      8485524,              0.00,      2129800.00,             21.05
97/01,1512,瑞利,      2263308,              0,      3161563,         87946,        129149,      5641966,      2043217,      1055966,        132382,        157596,      3389161,      1765073,         54803,        169513,        234949,              0,              0,         28467,      2252805,              0.00,              0.00,             12.60
97/01,1513,中興電,      8549916,      1008776,      4313555,        491710,        396908,     14760865,      5308965,        941629,        286075,        514445,      7051114,      4800000,        303787,      1529523,        881124,        -73893,              0,        269210,      7709751,              0.00,     10329917.00,             15.84
97/01,1514,亞力電機,      2732543,        306756,      1201744,         15563,        213663,      4470269,      1547936,         61017,        164401,         96023,      1869377,      2010670,        160683,        148214,        243182,        -80308,              0,        118451,      2600892,              0.00,     10777072.00,             13.05
97/01,1515,力山,      3387048,        411515,      1880400,         75740,        243240,      5997943,      2913226,        438106,         31782,        244610,      3627724,      2287843,        214427,       -196578,         40953,              0,              0,         23574,      2370219,              0.00,              0.00,             10.26
97/01,1516,川飛,        543104,         42500,        312624,         58412,         15297,        971937,        308461,              0,              0,         48923,        357384,        923500,              0,       -381626,         73359,           -680,              0,              0,        614553,              0.00,        143222.00,              6.66
97/01,1517,利奇機械,      3381736,        137625,        795795,        176883,         57455,      4549494,        948641,              0,          3442,         81457,      1033540,      2278250,         72891,        260611,         62798,              0,              0,        841404,      3515954,              0.00,              0.00,             11.74
97/01,1519,華城電機,      5123474,        103279,      1510908,         35517,         79121,      6852299,      3526172,        174167,         34528,        115473,      3850340,      2059024,         27138,        889713,         14933,              0,              0,         11151,      3001959,              0.00,              0.00,             14.53
97/01,1521,大億,      1116334,        151053,      1015033,         21939,         76832,      2381191,        814608,        106250,         66974,         65476,      1053308,        762300,         60472,        498985,          6126,              0,              0,              0,      1327883,              0.00,              0.00,             17.42
97/01,1522,堤維西,      6774612,        661323,      6593840,        149231,        318709,     14497715,      6215060,      2868170,         38717,        155183,      9277130,      2676586,      1372161,        770602,          8505,         -5858,              0,        398589,      5220585,              0.00,        751645.00,             18.07
97/01,1523,臺灣開億,      1769776,        982707,      3644569,         54270,        169949,      6621271,      1804190,      1370387,              0,        136987,      3311564,      1592611,        475908,        938333,        138940,              0,              0,        163915,      3309707,              0.00,              0.00,             19.75
97/01,1524,耿鼎企業,      1275757,        107103,      4083579,              0,         11347,      5477786,      1338979,      1956580,         74336,         23005,      3392900,      1568768,        220379,        257656,         75264,        -37181,              0,              0,      2084886,              0.00,      5070273.00,             13.73
97/01,1525,江申工業,        788663,        802993,        569773,              0,         35901,      2197330,        360128,              0,         69799,        132864,        562791,        609783,          1251,        807856,        215649,              0,              0,              0,      1634539,              0.00,              0.00,             26.81
97/01,1526,日馳,        396788,              0,        443738,             68,         66663,        907257,        415287,         59621,              0,         28384,        503292,        628970,              0,       -224519,           -486,              0,              0,              0,        403965,              0.00,              0.00,              6.42
97/01,1527,鑽全,      7340369,        499566,      1808090,            266,         53282,      9701573,      4306006,      2150000,              0,         12101,      6468107,      1862196,            305,      1465725,         -1023,        -93737,              0,              0,      3233466,              0.00,      2010000.00,             17.55
97/01,1528,恩德,      2762272,         51302,        718312,         92846,         51557,      3676289,      1285796,        447234,              0,         82446,      1815476,      1201282,        325080,        314249,         -2340,              0,              0,         22542,      1860813,              0.00,              0.00,             15.30
97/01,1529,樂士,      1789652,          5500,        286325,         16107,        171590,      2269174,        670354,         59010,              0,             81,        729445,      1597089,        167471,       -224831,              0,              0,              0,              0,      1539729,              0.00,              0.00,              9.64
97/01,1530,亞崴機電,      2463135,         47950,        983572,          3035,         34289,      3531981,      1448723,         31526,              0,         66817,      1547066,        783565,        221896,        974427,          6467,         -3337,              0,          1897,      1984915,              0.00,        505057.00,             25.47
97/01,1531,高林股,      5346314,              0,      1515532,        106672,         10389,      6978907,      1540843,        644336,              0,        361502,      2546681,      1694956,        341177,      1483344,        104631,              0,              0,        808118,      4432226,              0.00,              0.00,             21.38
97/01,1532,勤美,     22286958,      1606353,     10517712,        202545,        417107,     35030675,     17639653,      5716187,              0,        295769,     23651609,      2442213,      1635204,      1631880,        202216,        -17339,              0,      5484892,     11379066,              0.00,      1430335.00,             24.28
97/01,1533,車王電,      2021476,        172699,      1312381,         98434,         65717,      3670707,      1325933,        400000,              0,         25364,      1751297,        964152,        275871,        672395,          6992,              0,              0,              0,      1919410,              0.00,              0.00,             19.91
97/01,1535,中宇,      2399793,        247144,        131337,              0,         27437,      2805711,      1311675,              0,         36169,         10221,      1358065,        901474,         18201,        464044,         63927,              0,              0,              0,      1447646,              0.00,              0.00,             16.06
97/01,1536,和大工業,      2509333,        279009,      3161539,         89476,         68367,      6107724,      2653826,      1241079,          1417,        115885,      4012207,      1216737,        460077,        354960,         18255,              0,              0,         45488,      2095517,              0.00,              0.00,             16.85
97/01,1537,廣隆光電,      2439462,          1150,        871594,         82699,          7879,      3402784,      1349040,        608307,              0,         31425,      1988772,        666639,        346862,        428232,        -71532,              0,              0,         43811,      1414012,              0.00,              0.00,             20.55
97/01,1538,正峰新,      3727903,              0,        981309,          9000,        114864,      4833076,      2613843,        522321,         18130,         50159,      3204453,      1461842,        443194,       -377237,         98843,         -5724,              0,          7705,      1628623,              0.00,        353000.00,             11.12
97/01,1539,巨庭機械,      1249018,          8750,        535917,              0,        109267,      1902952,        996102,         97734,              0,         11406,      1105242,        643900,         74525,         62037,         17248,              0,              0,              0,        797710,              0.00,              0.00,             12.39
97/01,1540,喬福機械,      1484691,              0,        445173,            249,            719,      1930832,        481914,        200000,              0,          1642,        683556,        743249,        108749,        425478,              0,        -30206,              0,              6,      1247276,              0.00,      5309488.00,             18.07
97/01,1558,伸興,        964831,         57218,        522340,         51248,          9831,      1605468,        437180,              0,             87,         96592,        533859,        426755,         82570,        578401,        -16117,              0,              0,              0,      1071609,              0.00,              0.00,             25.11
97/01,1582,信錦,      2395536,              0,        403607,         23299,         28635,      2851077,      1204210,              0,              0,        192786,      1396996,        415000,        490590,        504892,         38171,              0,              0,          5428,      1454081,              0.00,              0.00,             34.91
97/01,1583,程泰,      4497939,        159565,      1755633,        178421,        205537,      6797095,      2673767,        266524,          4733,        107837,      3052861,        844373,        466939,      1042432,         -3409,        -45482,              0,      1439381,      3744234,              0.00,        704000.00,             27.53
97/01,1603,華電,      2289396,      1645812,      3087509,              0,        562615,      7585332,      3106711,              0,        726956,         56224,      3889891,      3423000,        412208,     -1430019,      1476805,       -194705,              0,          8152,      3695441,              0.00,     58646089.00,             13.00
97/01,1604,聲寶,      7111904,      4074339,      4434583,        454674,        815550,     16891050,      5146227,      3727070,        863737,        594316,     10331350,      8763900,        130773,     -4338313,      2430805,       -429199,              0,          1734,      6559700,              0.00,     30803953.00,              7.76
97/01,1605,華新,     64576796,     29313810,     24686950,      3049859,      1157929,    122785344,     46298513,     10859324,        131132,      1251701,     58540670,     32443143,     16671011,     12607514,      1348912,       -454694,              0,      1628788,     64244674,              0.00,     43416701.00,             19.56
97/01,1608,華榮,      8992154,        655925,      4144515,         84748,        840082,     14717424,      2365270,              0,        786248,        397233,      3548751,      6327735,         56240,      1066934,        816308,       -132944,              0,      3034400,     11168673,              0.00,     68119824.00,             14.41
