年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
101/01,1309,台達化工,      7890467,        883451,      1850853,         46804,        204655,     10876230,      5431050,        499789,        143860,        513146,      6587845,      3120493,          4375,        553583,        609934,              0,              0,              0,      4288385,              0.00,              0.00,             13.74
101/01,1310,台苯,      5901278,      1645167,      3499090,        139763,        386717,     11572015,      4879510,        774479,        215524,         55322,      5924835,      5803403,        797357,     -1511769,       -260705,              0,              0,        818894,      5647180,              0.00,        265351.00,              8.32
101/01,1312,國喬石化,      5825917,      6985764,      8912983,        721675,        412891,     22859230,      4430651,      1400000,      1062196,        368384,      7261231,      9266203,        245466,      2542118,      1636558,              0,              0,      1907654,     15597999,              0.00,      8254473.00,             14.91
101/01,1313,聯成,     25989331,      3781321,     10715748,        951515,        315206,     41753121,     18345888,      4726693,         99828,        316187,     23488596,     10685815,      1153698,      5430441,        939008,              0,              0,         55563,     18264525,      8688500.00,      6883000.00,             17.14
101/01,1314,中石化,     26699988,      4809194,     17114452,         61166,      7022513,     55707313,      6514650,      5861963,      3871792,         75368,     16323773,     19744593,        160174,     15155581,      4264810,              0,              0,         58382,     39383540,              0.00,              0.00,             19.92
101/01,1315,達新工業,      4235009,        508066,      1487138,         88032,      1963448,      8281693,        818558,         36828,        710324,        293372,      1859082,      2200000,         35031,      1376355,      2790936,              0,              0,         20289,      6422611,              0.00,      7930000.00,             30.19
101/01,1316,上曜,      1263980,         42007,        761004,         59046,         53388,      2179425,        569607,        308772,         33660,         10679,        922718,        651781,        104454,        -91632,         16265,              0,              0,        575839,      1256707,              0.00,          2486.00,             10.45
101/01,1319,東陽,      7861032,      3167709,     16400213,        766452,        511283,     28706689,      5864837,      5429694,              0,        807566,     12102097,      5548565,      4106241,      5448493,         22632,              0,              0,      1478661,     16604592,              0.00,      2907594.00,             27.40
101/01,1321,大洋,      1592949,        660264,      5777762,         60439,        721408,      8812822,      1281102,        500000,      1350538,        425379,      3557019,      2272283,        101383,          4922,      2877215,              0,              0,              0,      5255803,              0.00,      6542716.00,             23.82
101/01,1323,永裕,      1703869,              0,      1595496,         42015,         23633,      3365013,      1013361,        717010,          8767,        167413,      1906551,        827887,         54240,        408875,         21319,              0,              0,        146141,      1458462,              0.00,        354726.00,             15.92
101/01,1324,地球工業,        915517,              0,        438445,              0,         20181,      1374143,        289859,              0,              0,         43584,        333443,        751219,              0,        257062,         32419,              0,              0,              0,      1040700,              0.00,              0.00,             13.85
101/01,1325,恒大,        992333,         75866,        924729,              0,        104982,      2097910,        114893,              0,         48265,         39484,        202642,      1006828,            766,        632747,        142451,              0,              0,        112476,      1895268,              0.00,              0.00,             17.71
101/01,1326,台化,    204569668,    125829632,    150984471,        923235,      9403483,    491710489,     86039413,     90767653,              0,      9091544,    185898610,     56904721,      9859303,    123102172,     68680975,              0,              0,     47264708,    305811879,              0.00,     17036314.00,             45.57
101/01,1337,F-再生,      2962667,              0,      2651397,      1171066,          1758,      6786888,      1080907,              0,              0,              0,      1080907,      1380800,      1736170,      2504616,         84395,              0,              0,              0,      5705981,              0.00,              0.00,             41.32
101/01,1402,遠東新,    100565450,     51128908,    151127326,     19591067,      7459133,    329871884,     81206373,     62362162,      8660653,      5381281,    157610469,     48972173,     10323184,     30525492,     23410984,              0,              0,     59029582,    172261415,              0.00,        713000.00,             23.13
101/01,1410,南染,        703537,         44173,        878852,              0,         26907,      1653469,         93287,              0,        145501,         60601,        299389,        900000,         21784,        112555,        273755,              0,              0,         45986,      1354080,              0.00,              0.00,             14.53
101/01,1413,宏洲纖維,      1609622,         63337,      1688093,              0,         89802,      3450854,      1445419,         43677,        234150,        227417,      1950663,      1701874,            541,       -850714,        599614,              0,              0,         48876,      1500191,              0.00,      2097951.00,              8.63
101/01,1416,廣豐,      4089844,      1331076,      2333515,            791,        203207,      7958433,      1218160,        944843,        424851,         81136,      2668990,      3848484,      1013569,        275079,        150939,              0,              0,          1372,      5289443,              0.00,     28205990.00,             14.83
101/01,1417,嘉裕,      3489282,        861236,        823034,         12678,        616444,      5802674,      1091444,              0,        103078,         93152,      1287674,      3798837,         19571,        383054,        313538,              0,              0,              0,      4515000,              0.00,              0.00,             11.89
101/01,1418,東華,        641794,        101486,      1436661,          1077,         89642,      2270660,        602495,         27100,        280955,         95633,      1006183,      1319276,          1612,        -97714,         41168,              0,              0,            135,      1264477,              0.00,     10933000.00,             10.45
101/01,1419,新紡,      1262940,      2565864,      4969075,          7658,         17368,      8822905,      2303485,              0,        763884,         58940,      3126309,      3000413,            595,        843373,      1852215,              0,              0,              0,      5696596,              0.00,        803829.00,             19.04
101/01,1432,大魯閣,      1006189,        138326,        752320,         16962,        518830,      2432627,        937878,        314573,        126634,          8619,      1387704,        885642,         28150,       -111391,        227871,              0,              0,         14651,      1044923,              0.00,        759715.00,             11.73
101/01,1434,福懋興業,     19684972,     37320183,     23260520,        347837,      1748011,     82361523,     10701996,     12005690,              0,      2190293,     24897979,     16846646,        698507,     10377087,     26273391,              0,              0,      3267913,     57463544,              0.00,      3043228.00,             32.23
101/01,1435,中福國際,        372968,        193392,        556231,              0,          2291,      1124882,          2147,              0,        161746,          4799,        168692,      1397801,          1302,       -462348,         19451,              0,              0,            -16,        956190,              0.00,     14424000.00,              7.63
101/01,1436,華友聯,      4346786,        188096,         15852,              0,        225996,      4776730,        103677,              0,              0,         25607,        129284,      3306192,        202376,      1283009,       -144131,              0,              0,              0,      4647446,              0.00,     13744233.00,             14.67
101/01,1437,勤益投控,      1076778,        199574,      1387366,            238,      6132109,      8796065,        915699,      3687909,        391231,        210675,      5205514,      2039649,        318310,        -63442,      1246391,              0,              0,         49643,      3590551,              0.00,        200000.00,             17.38
101/01,1440,南紡,      8675112,      5897512,     12714465,              0,      4273105,     31560194,      3230442,              0,      3358571,      1359225,      7948238,     15690963,         75446,      4542626,      3196806,              0,              0,        106115,     23611956,              0.00,              0.00,             14.98
101/01,1441,大東紡織,        891353,        521976,        797415,          9363,         34459,      2254566,        653321,        125000,        196975,        129239,      1104535,        858000,         75274,         67200,        149557,              0,              0,              0,      1150031,              0.00,      1954000.00,             13.72
101/01,1442,名軒,      7822679,        772857,        100765,              0,        114516,      8810817,      5024021,         37681,              0,            540,      5062242,      2062646,        447031,      1230539,            -88,              0,              0,          8447,      3748575,              0.00,              0.00,             18.13
101/01,1443,立益紡織,      2035311,        117180,      3121329,         64317,         97993,      5436130,      3282328,         17443,        296750,         56346,      3652867,      1353430,        164823,       -271336,        427054,              0,              0,        109292,      1783263,              0.00,        460610.00,             12.41
101/01,1444,力麗,      7863384,      4090478,      4444582,         10361,        650451,     17059256,      3928608,        881576,         96653,        222015,      5128852,      8851622,        374998,      1772298,        139023,              0,              0,        792463,     11930404,              0.00,      9961175.00,             12.73
101/01,1445,大宇紡織,      1067371,        204514,      1105556,              0,          6354,      2383795,        212329,              0,        114667,         71278,        398274,      1386670,        172064,        176251,        250536,              0,              0,              0,      1985521,              0.00,              0.00,             14.32
101/01,1446,宏和,      1925145,        315524,        341088,              0,        213243,      2795000,        212108,        500000,              0,         10541,        722649,      1386215,        297632,        371997,         16507,              0,              0,              0,      2072351,              0.00,              0.00,             14.95
101/01,1447,力鵬,      9845113,      3176741,      5240228,         31039,        200274,     18493395,      7846113,        783993,        146650,        180636,      8957392,      7181532,        739702,      1369147,       -444905,              0,              0,        690527,      9536003,              0.00,     83928737.00,             13.95
101/01,1449,佳和實業,      2665348,        216376,      2839555,         28335,         78343,      5827957,      2846601,      1475151,        493720,        468772,      5284244,      1871941,        378808,     -1300520,       -662464,              0,              0,        255948,        543713,              0.00,     32537700.00,              1.86
101/01,1451,年興紡織,      7499335,      1871234,      4392985,         43765,        413478,     14220797,      2001552,        600000,              0,        505345,      3106897,      4812500,        386767,      6128982,       -314425,              0,              0,        100076,     11113900,              0.00,              0.00,             22.89
101/01,1453,大將,        684028,         48505,        316801,              0,         66115,      1115449,        223417,              0,         54850,             40,        278307,        744450,            405,         33025,         41714,              0,              0,         17548,        837142,              0.00,      1556000.00,             11.24
101/01,1454,台富,        976553,         70214,        972271,              0,         20940,      2039978,        223663,         61300,              0,         89104,        374067,      1403098,         49290,        160550,         52968,              0,              0,              5,      1665911,              0.00,      9175103.00,             12.70
101/01,1456,怡華,        880675,         97655,      1372153,              0,         14170,      2364653,      1928727,          3723,        141648,        195867,      2269965,      1675000,         18497,       -728027,       -870782,              0,              0,              0,         94688,              0.00,              0.00,              0.57
101/01,1457,宜進,      1763257,      1003156,      3926069,         37873,      1306710,      8037065,      1408578,      2820497,          3944,         33917,      4266936,      3178746,        493209,       -181102,       -103041,              0,              0,        382317,      3770129,              0.00,     59063032.00,             13.09
101/01,1459,聯發紡織,      2929420,        802924,      3693828,         96034,        219507,      7741713,      2688737,        986572,              0,         29174,      3704483,      3586289,        301360,        576637,       -582571,              0,              0,        155515,      4037230,              0.00,     43081531.00,             12.30
101/01,1460,宏遠,      4884216,         10915,      3527749,          3128,        225481,      8651489,      3590548,        387620,        169777,        249618,      4397563,      4711891,        119663,       -664631,         86986,              0,              0,             17,      4253926,              0.00,     33706585.00,              9.72
101/01,1463,強盛染整,      1243080,         54898,        693219,          3506,        412942,      2407645,        295135,              0,         67994,        145737,        508866,      1884108,        156506,        -98801,       -131991,              0,              0,         88957,      1898779,              0.00,     26589911.00,             11.18
101/01,1464,得力實業,      2593773,        162170,      1708619,        245887,        247267,      4957716,      2023483,        128000,              0,        151285,      2302768,      2274390,         97741,         61350,         44978,              0,              0,        176489,      2654948,              0.00,      4359000.00,             11.11
101/01,1465,偉全實業,      2251315,         15972,        827057,         76303,         16247,      3186894,        881106,              0,              0,         98081,        979187,        863394,        353488,        418742,         44885,              0,              0,        527198,      2207707,              0.00,              0.00,             19.46
101/01,1466,聚隆,      1536354,              0,      1225307,          3515,        124120,      2889296,        951753,        291662,         18115,         28274,      1289804,        952617,        260973,        254718,        131184,              0,              0,              0,      1599492,              0.00,         91475.00,             16.81
101/01,1467,南緯實業,      4181874,         84048,      1745351,        331527,        256382,      6599182,      3072816,        987364,         68902,         80571,      4209653,      1649115,         63250,        444023,       -275714,              0,              0,        508855,      2389529,              0.00,              0.00,             11.40
101/01,1468,昶和纖維,      1497726,         20944,      1182327,         43981,         52872,      2797850,        842258,        293653,         65656,          3195,      1204762,      1604053,         43757,       -413548,        250497,              0,              0,        108329,      1593088,              0.00,              0.00,              9.26
101/01,1469,理隆纖維,        730020,         44034,      1271979,              0,         26479,      2072512,        530633,              0,              0,         17462,        548095,      1246000,        455920,       -155014,        -22507,              0,              0,             18,      1524417,              0.00,              0.00,             12.23
101/01,1471,首利,      2506806,        126093,      1368175,              0,        234953,      4236027,      1440722,              0,              0,          3884,      1444606,      2014677,        839234,       -144984,         82494,              0,              0,              0,      2791421,              0.00,              0.00,             13.86
101/01,1472,三洋紡,        448657,              0,        822523,            662,         61143,      1332985,        794715,         44852,         37616,          4186,        881369,        595000,              0,       -249601,         91819,              0,              0,         14398,        451616,              0.00,      3637204.00,              7.83
101/01,1473,台南企業,      6063880,        463335,      1375923,         32418,        271466,      8207022,      2404063,        305403,         37967,        267225,      3014658,      1468220,        819376,      2080202,       -131657,              0,              0,        956223,      5192364,              0.00,      1445000.00,             29.14
101/01,1474,弘裕,      1947806,         52789,      1008708,         77508,        238110,      3324921,      1242891,        167500,         67569,          5585,      1483545,      1378744,          8974,        336821,        116837,              0,              0,              0,      1841376,              0.00,      5147402.00,             13.87
101/01,1475,本盟光電,        339830,          4873,        489109,         28700,         22175,        884687,        629683,              0,              0,              0,        629683,        525167,         25720,       -244763,         12216,              0,              0,        -63336,        255004,              0.00,              0.00,              6.06
101/01,1476,儒鴻,      4157079,         14755,      3243118,        126631,        190351,      7731934,      2650050,         71318,              0,        182364,      2903732,      2112419,        293678,      2463072,        -49183,              0,              0,          8216,      4828202,              0.00,              0.00,             22.82
101/01,1477,聚陽實業,      6157336,              0,        923253,            718,        281539,      7362846,      2518266,              0,              0,        103286,      2621552,      1629866,        921121,      2258702,        -76404,              0,              0,          8009,      4741294,              0.00,              0.00,             29.04
101/01,1503,士電,     11033668,      5762320,     13850967,        126358,        140490,     30913803,      7298370,        850000,      1175718,      1319710,     10643798,      5209722,      2560383,      6687324,      5567752,              0,              0,        244824,     20270005,              0.00,              0.00,             38.44
101/01,1504,東元電機,     33858460,     16870035,     15037056,        114968,      3133976,     69014495,     14875098,     11733962,      1080247,      1826948,     29516255,     18437009,      5686656,     10973758,      2706074,              0,              0,      1694743,     39498240,      5854000.00,     22365800.00,             20.76
101/01,1506,正道,      1200279,         51626,      1228912,         16033,        510725,      3007575,      1155021,        274161,         76990,        236894,      1743066,      1022516,        148334,       -244892,        122475,              0,              0,        216076,      1264509,              0.00,              0.00,             10.25
101/01,1507,永大機電,     11862418,        911486,      4310757,        527678,      1094370,     18706709,      6289112,         70856,          2702,        982015,      7344685,      4108200,        264617,      6638132,        191107,              0,              0,        159968,     11362024,              0.00,      2129800.00,             27.41
101/01,1512,瑞利,      2728037,              0,      2590481,         82435,        168213,      5569166,      2541648,        637658,         94482,        144418,      3418206,      1818025,         40369,         75743,        151687,              0,              0,         65136,      2150960,              0.00,              0.00,             11.47
101/01,1513,中興電,      6978840,      1333210,      4067070,        335475,        230449,     12945044,      4185754,        199908,        286075,        460760,      5132497,      4800000,        341257,      1458554,        972469,              0,              0,        240267,      7812547,              0.00,     10329917.00,             16.12
101/01,1514,亞力電機,      2475186,        372300,        991816,         13972,        179864,      4033138,      1260817,         17250,        164401,        121961,      1564429,      2010670,        119880,        134024,        140599,              0,              0,         63536,      2468709,              0.00,      8359112.00,             12.48
101/01,1515,力山,      2544693,        290449,      1736881,         84714,         80243,      4736980,      2291536,        165025,         31782,        224071,      2712414,      2287843,              0,       -471727,        183708,              0,              0,         24742,      2024566,              0.00,      1610000.00,              8.80
101/01,1517,利奇機械,      3736982,        101200,      1317616,        170742,         37848,      5364388,      1067830,        725593,          9875,        124278,      1927576,      2278250,         72891,        715095,         35330,              0,              0,        335246,      3436812,              0.00,              0.00,             13.61
101/01,1519,華城電機,      4136035,         99400,      1528264,         28828,         86289,      5878816,      2622362,              0,         34528,        245093,      2901983,      2610585,         27138,        358385,        -19275,              0,              0,              0,      2976833,              0.00,              0.00,             11.40
101/01,1521,大億,      1553664,        287153,        888829,          5755,         58908,      2794309,        881811,              0,         76736,         89888,      1048435,        762300,         60472,        843829,         79273,              0,              0,              0,      1745874,              0.00,              0.00,             22.90
101/01,1522,堤維西,      7643167,        619211,      7050466,        214502,        655193,     16182539,      7223664,      2871083,         38717,        315286,     10448750,      3123385,      1334298,        697469,        -58534,              0,              0,        637171,      5733789,              0.00,        930368.00,             16.37
101/01,1524,耿鼎企業,      1470371,         65992,      3990065,              0,          4020,      5530448,      1572547,      1803797,         74336,         24320,      3475000,      1624146,        229835,        157990,         43477,              0,              0,              0,      2055448,              0.00,      5249253.00,             13.08
101/01,1525,江申工業,        913117,      1669974,        453020,          2818,          1101,      3040030,        427194,              0,         69799,        101259,        598252,        692454,          1251,      1473506,        274567,              0,              0,              0,      2441778,              0.00,              0.00,             35.26
101/01,1526,日馳,        508161,          7317,        406011,              0,         42895,        964384,        264687,        242500,              0,         29630,        536817,        500000,              0,        -72784,            351,              0,              0,              0,        427567,              0.00,              0.00,              8.55
101/01,1527,鑽全,      7761535,             10,      1274525,          5221,      1266323,     10307614,      6670934,      1070000,              0,          4092,      7745026,      1558846,            305,      1028949,        -25512,              0,              0,              0,      2562588,              0.00,        366000.00,             16.48
101/01,1528,恩德,      3341071,         26747,        864043,         32038,        252830,      4516729,      1810397,        401887,              0,        126541,      2338825,      1409188,        304626,        359982,         72806,              0,              0,         31302,      2177904,              0.00,              0.00,             15.23
101/01,1529,樂士,        402723,         18001,        128939,         47393,        317324,        914380,        163491,         22385,              0,          5612,        191488,      2497089,          2320,     -1782679,              0,              0,              0,          6162,        722892,              0.00,              0.00,              2.87
101/01,1530,亞崴機電,      3448004,         90997,      1186048,         37910,         29140,      4792099,      2385818,         82585,              0,         80968,      2549371,        949525,        246528,      1138868,        -92193,              0,              0,              0,      2242728,              0.00,      2958000.00,             24.38
101/01,1531,高林股,      4373835,         59952,      1323048,        245459,          4621,      6006915,        641432,         29510,              0,        352211,      1023153,      1931511,        341177,      2009980,        192690,              0,              0,        508404,      4983762,              0.00,              0.00,             23.17
101/01,1532,勤美,     18169959,      1972062,     12286648,        797388,         30608,     33256665,     10119758,      6689523,              0,        535147,     17344428,      3638173,      1999690,      3394195,        355186,              0,              0,      6524993,     15912237,              0.00,              0.00,             25.80
101/01,1533,車王電,      2387999,        123719,      1106925,         61759,         14372,      3694774,      1329002,        480000,              0,         48726,      1857728,        964152,        275871,        624312,        -27290,              0,              0,              1,      1837046,              0.00,      1658000.00,             19.39
101/01,1535,中宇,      4578845,        846751,        142665,              0,         15286,      5583547,      2347442,        565334,         57785,         44412,      3014973,      1130474,        151839,      1295080,         -8819,              0,              0,              0,      2568574,              0.00,              0.00,             22.72
101/01,1536,和大工業,      2551641,        343030,      2943265,          1389,         45849,      5885174,      2063922,      1588802,          1417,        174715,      3828856,      2003103,        411677,       -379382,        -31266,              0,              0,         52186,      2056318,              0.00,              0.00,             10.01
101/01,1537,廣隆光電,      1955601,         17905,        919111,         69972,         78416,      3041005,        719974,              0,              0,        105164,        825138,        815854,        618809,        871428,       -137301,              0,              0,         47077,      2215867,              0.00,              0.00,             26.58
101/01,1538,正峰新,        417625,              0,      2264862,         19822,         92854,      2795163,        720121,        482654,         24689,         20444,      1247908,      1638845,         26353,       -313360,        195417,              0,              0,              0,      1547255,              0.00,              0.00,              9.44
101/01,1539,巨庭機械,      1188881,          7797,        434072,         25696,         61609,      1718055,      1027293,         56956,              0,         17571,      1101820,        653700,              0,        -58990,         21525,              0,              0,              0,        616235,              0.00,              0.00,              9.43
101/01,1540,喬福機械,      1535143,              0,        411518,              0,            506,      1947167,        567880,              0,              0,          3520,        571400,        854736,        155819,        399361,        -34162,              0,              0,             13,      1375767,              0.00,      6105911.00,             17.33
101/01,1541,錩泰,        973564,              0,        579651,        170322,         36877,      1760414,        774820,              0,              0,          5053,        779873,        788000,          1364,        191218,            -41,              0,              0,              0,        980541,              0.00,              0.00,             12.44
101/01,1558,伸興,      2274615,         14778,        907520,         69152,          8492,      3274557,      1083439,              0,             87,        116428,      1199954,        471692,        259897,      1422652,        -90180,              0,              0,         10542,      2074603,              0.00,              0.00,             43.76
101/01,1582,信錦,      6419609,         34481,        790530,        376699,        147382,      7768701,      2744221,        534738,              0,        412856,      3691815,      1366384,      1531773,      1000566,        117085,              0,              0,         61078,      4076886,              0.00,              0.00,             29.39
101/01,1583,程泰,      6611683,         25450,      2227198,        161972,        218242,      9244545,      4582956,        420887,         26601,        180526,      5210970,        975930,        452077,      1208477,        -33192,              0,              0,      1430283,      4033575,              0.00,      1597000.00,             27.12
101/01,1589,F-永冠,      3679074,              0,      4134589,        367294,        140787,      8321744,      3234650,         89557,              0,          5222,      3329429,        800000,      3166049,      1197931,       -171665,              0,              0,              0,      4992315,              0.00,              0.00,             62.40
101/01,1590,F-亞德,      4101850,              0,      4737970,        190538,         78916,      9109274,      2966435,        252798,              0,        256546,      3475779,      1500000,      2101135,      1951765,        -71725,              0,              0,        152320,      5633495,              0.00,              0.00,             36.54
101/01,1603,華電,      2088996,      1567381,      2995493,              0,        661327,      7313197,      2005104,              0,        726956,         63523,      2795583,      3423000,        412208,       -403233,      1077586,              0,              0,          8053,      4517614,              0.00,     58646089.00,             15.90
101/01,1604,聲寶,      5450467,      3454168,      4358296,         81830,        329605,     13674366,      2848819,      1395533,        992238,        510023,      5746613,      5914731,         66980,        407467,      1236187,              0,              0,        302388,      7927753,              0.00,     32906035.00,             13.65
101/01,1605,華新,     60537902,     23240330,     33711451,      1702183,      3614273,    122806139,     54887667,      1370770,        131132,      2777608,     59167177,     36160002,     20229459,      5878050,       -317334,              0,              0,      1688785,     63638962,              0.00,     58966701.00,             17.42
